,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000107241,0.17456774181667056,2.6716793668547687e-184,2.964749008588397e-184,0.1629678485333494,0.1861193812354189,Gm43129
ENSMUSG00000110929,0.17450708097552076,3.597902977319728e-184,3.9923941923146505e-184,0.1629069427609966,0.18605898103990096,RP23-52K6.2
ENSMUSG00000020827,0.17448122579756165,4.084423144497914e-184,4.5320539180057296e-184,0.1628809832140626,0.18603323692913587,Mink1
ENSMUSG00000109338,0.1744331561899168,5.170275306668103e-184,5.736650367376866e-184,0.16283271960767678,0.18598537377400337,Gm45030
ENSMUSG00000027597,0.17440408320657072,5.962399912149716e-184,6.615248888024756e-184,0.162803529318878,0.185956425628611,Ahcy
ENSMUSG00000072620,0.17440289009214144,5.997378489411161e-184,6.653756740714994e-184,0.1628023313908314,0.1859552376369277,Slfn2
ENSMUSG00000028964,0.17439367093639135,6.27465814575103e-184,6.961068491910862e-184,0.16279307504157245,0.18594605806332773,Park7
ENSMUSG00000022022,0.17430659481057484,9.614562581055536e-184,1.0665856700256439e-183,0.16270564771895132,0.18585935569659343,Mtrf1
ENSMUSG00000041219,0.1742950640839536,1.017337152145313e-183,1.1285258103046005e-183,0.1626940705000801,0.18584787445011597,Arhgap11a
ENSMUSG00000067186,0.17429104698494313,1.0375575103874346e-183,1.1509041291692552e-183,0.1626900372047512,0.18584387458836202,Olfr132
ENSMUSG00000027913,0.17427214377780845,1.1382302056491901e-183,1.2625176421549092e-183,0.16267105778803007,0.18582505248920633,Crct1
ENSMUSG00000025007,0.17426955379116055,1.1527632463669025e-183,1.2785798348753248e-183,0.16266845736034063,0.18582247361475213,Aldh18a1
ENSMUSG00000063952,0.17423459322970158,1.3680677386976613e-183,1.5173148629220301e-183,0.16263335587775773,0.1857876630340633,Brpf3
ENSMUSG00000057074,0.17413013309987305,2.281482966210542e-183,2.5301490485749684e-183,0.16252847485873587,0.18568365086529523,Ces1g
ENSMUSG00000022477,0.17401913674585484,3.927053529756028e-183,4.354878873648148e-183,0.16241703156714815,0.1855731302182016,Aco2
ENSMUSG00000043740,0.1739459560977567,5.616621409030287e-183,6.22823218619356e-183,0.16234355641199077,0.18550026304699938,B430306N03Rik
ENSMUSG00000011034,0.173823157897477,1.0235142412851428e-182,1.1348140196907887e-182,0.16222026431364042,0.18537799058003404,Slc5a1
ENSMUSG00000079685,0.1736616501238504,2.251979710234182e-182,2.4966407407960643e-182,0.162058107502455,0.18521717372143254,Ulbp1
ENSMUSG00000043897,0.17364411372256006,2.4531775930691216e-182,2.7195744915804883e-182,0.16204050066683623,0.18519971230196308,Vmn2r2
ENSMUSG00000056270,0.1735659194799045,3.592485378759532e-182,3.982422838148096e-182,0.16196199244972245,0.1851218523119982,Prr9
ENSMUSG00000078651,0.1735329715924825,4.218672604259012e-182,4.6763668689226274e-182,0.16192891231016612,0.18508904522168013,Aoc2
ENSMUSG00000054128,0.17340580200730837,7.841081002544995e-182,8.69138694241466e-182,0.16180123251352058,0.18496241883217984,H2-T3
ENSMUSG00000032343,0.1733989536887538,8.107124047742184e-182,8.985874661196608e-182,0.16179435673015471,0.1849555997548333,Impg1
ENSMUSG00000062691,0.17338805570574153,8.549198767443805e-182,9.475439153949092e-182,0.161783415043694,0.18494474830214414,Cebpzos
ENSMUSG00000037727,0.17315280897511484,2.6871554124058636e-181,2.9781537347261664e-181,0.16154722561449017,0.18471050530033736,Avp
ENSMUSG00000068600,0.17312971921265494,3.0065658279574165e-181,3.3320034399210294e-181,0.1615240433966315,0.18468751398435498,Gml2
ENSMUSG00000021239,0.17312884069780216,3.01944047055724e-181,3.3461206243792087e-181,0.1615231613643064,0.1846866392149251,Vsx2
ENSMUSG00000041293,0.17312193421740582,3.122591756696925e-181,3.4602758986469985e-181,0.16151622723180342,0.18467976217868576,Adgrf1
ENSMUSG00000024681,0.1730988534776558,3.4935317361304644e-181,3.8711554445762135e-181,0.1614930540899007,0.18465677983003703,Ms4a3
ENSMUSG00000028434,0.17302342371559926,5.041190177484004e-181,5.585851667009084e-181,0.1614173224392423,0.18458167153006047,Epb41l4b
ENSMUSG00000041362,0.17300160453206673,5.60518383846193e-181,6.210219927884354e-181,0.16139541595541826,0.18455994530905392,Shtn1
ENSMUSG00000035311,0.172694130313678,2.4943166345772066e-180,2.7634340513577717e-180,0.1610867127244028,0.18425377991002642,Gnptab
ENSMUSG00000036613,0.1726241416833947,3.5023582954357974e-180,3.880060503092667e-180,0.16101644465821,0.18418408888551516,Tssc1
ENSMUSG00000061877,0.17247234680749027,7.308815832180052e-180,8.096649655357335e-180,0.16086404413198296,0.18403293907261783,BC048679
ENSMUSG00000089736,0.17243359892417998,8.8176337287522e-180,9.76766573309529e-180,0.16082514173617107,0.183994355763568,Tgfbr3l
ENSMUSG00000020461,0.17241232386196284,9.774512807441008e-180,1.0827152648242347e-179,0.16080378185206312,0.18397317104797814,Clhc1
ENSMUSG00000039840,0.17222200161290746,2.4552300548221334e-179,2.7191487349899865e-179,0.16061270128788227,0.18378365654311912,Epg5
ENSMUSG00000026398,0.17221300062711017,2.5644699065583827e-179,2.840002938467362e-179,0.16060366446033675,0.1837746937370031,Nr5a2
ENSMUSG00000022241,0.17219872859907434,2.7477168992999988e-179,3.042801195778881e-179,0.16058933560535602,0.1837604822430046,Tars
ENSMUSG00000061559,0.17214817589400372,3.508505425192999e-179,3.885117499519146e-179,0.16053858165390447,0.18371014391562573,Wdr61
ENSMUSG00000010175,0.17208022423749664,4.872518809318891e-179,5.3953042802686785e-179,0.16047035958387176,0.18364248032460284,Prox1
ENSMUSG00000059323,0.17206092547632465,5.3487313755310286e-179,5.922343859115983e-179,0.16045098404353136,0.18362326335613083,Tonsl
ENSMUSG00000071562,0.17201293077589933,6.744402310644832e-179,7.467353575240222e-179,0.1604027984373548,0.1835754720302423,Stfa1
ENSMUSG00000027323,0.17190668983804558,1.1264936178394867e-178,1.2471893626080032e-178,0.1602961351078768,0.1834696810872928,Rad51
ENSMUSG00000034613,0.17187166328833106,1.333970467893351e-178,1.476829279330728e-178,0.16026096935940254,0.18343480283758445,Ppm1h
ENSMUSG00000035239,0.1718413720397614,1.543921603927354e-178,1.7091876282633418e-178,0.16023055775436515,0.18340463981660615,Neu3
ENSMUSG00000028185,0.17174545992625156,2.452117372885736e-178,2.714477016055304e-178,0.16013426469785785,0.1833091335704537,Dnase2b
ENSMUSG00000009378,0.17165882953145484,3.7231455033793504e-178,4.121310568032904e-178,0.16004729041507113,0.18322286957832049,Slc16a12
ENSMUSG00000025868,0.171609701263405,4.7175959258690433e-178,5.221875261346952e-178,0.15999796720757492,0.183173949018812,Higd2a
ENSMUSG00000004609,0.17146594918103736,9.426890650719692e-178,1.0434091572286984e-177,0.15985364505443878,0.1830308043743734,Cd33
ENSMUSG00000051483,0.17132799200537174,1.8308008691791434e-177,2.0262271429898274e-177,0.15971514125540132,0.18289342968860128,Cbr1
ENSMUSG00000062421,0.17113188214940853,4.698919067915963e-177,5.200264185506997e-177,0.1595182551464464,0.18269814708045823,Arf2
ENSMUSG00000041815,0.17112511556944665,4.854152387343725e-177,5.371817786625041e-177,0.15951146179911854,0.18269140902759037,Poldip3
ENSMUSG00000066760,0.17110254030361724,5.410062027990888e-177,5.986741916943808e-177,0.15948879723757853,0.1826689289285295,Psg16
ENSMUSG00000046027,0.17108835000603168,5.791589709005381e-177,6.408649294010281e-177,0.15947455081701087,0.18265479844441554,Stard5
ENSMUSG00000028427,0.17107223658364024,6.257502438454985e-177,6.923890209966506e-177,0.1594583736714957,0.18263875293585843,Aqp7
ENSMUSG00000051495,0.17106984432136058,6.329794436468168e-177,7.0035652548069605e-177,0.15945597194916136,0.1826363707558094,Irf2bp2
ENSMUSG00000021486,0.17103137661913695,7.613702242524045e-177,8.42375816585329e-177,0.15941735214764424,0.18259806515773028,Prelid1
ENSMUSG00000021640,0.17100443692627554,8.664716549083348e-177,9.586162613243256e-177,0.15939030595780324,0.18257123896870134,Naip1
ENSMUSG00000037071,0.17094150610141645,1.1719329957086549e-176,1.2965033528877976e-176,0.15932712642510777,0.18250857322043645,Scd1
