,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000003429,0.7841378395879228,0.0,0.0,0.7794961251993435,0.7886934462510143,Rps11
ENSMUSG00000071172,0.7750675879443369,0.0,0.0,0.7702559498857964,0.7797909890672986,Srsf3
ENSMUSG00000063229,0.7582923809460893,0.0,0.0,0.7531717949558566,0.7633210785888951,Ldha
ENSMUSG00000012405,0.7570906801296003,0.0,0.0,0.751948227566129,0.7621409968838655,Rpl15
ENSMUSG00000036398,0.7429972631387176,0.0,0.0,0.73760100575747,0.7482986213181263,Ppp1r11
ENSMUSG00000037894,0.7413184186015347,0.0,0.0,0.7358922520466441,0.7466493736953591,H2afz
ENSMUSG00000029581,0.7397945584923287,0.0,0.0,0.7343413037002717,0.745152321485768,Fscn1
ENSMUSG00000033307,0.7379858453921722,0.0,0.0,0.7325005126956702,0.7433753573634347,Mif
ENSMUSG00000026238,0.7354795570303989,0.0,0.0,0.7299499073627788,0.7409129370123951,Ptma
ENSMUSG00000039640,0.7292702704479513,0.0,0.0,0.7236314895820601,0.7348117033269321,Mrpl12
ENSMUSG00000020460,0.7239102838172577,0.0,0.0,0.718178058575319,0.7295442689592293,Rps27a
ENSMUSG00000005732,0.7233642485792431,0.0,0.0,0.7176225434415027,0.729007624736642,Ranbp1
ENSMUSG00000028936,0.7201960821240824,0.0,0.0,0.7143995175897612,0.725893809255161,Rpl22
ENSMUSG00000047945,0.7179091888938167,0.0,0.0,0.7120731777673573,0.7236460033082064,Marcksl1
ENSMUSG00000066551,0.7137906361867679,0.0,0.0,0.7078839073640023,0.7195975373915723,Hmgb1
ENSMUSG00000046364,0.7038645647336014,0.0,0.0,0.6977891074892931,0.7098387587103294,Rpl27a
ENSMUSG00000060126,0.7027239614907322,0.0,0.0,0.696629270259186,0.7087172321159935,Tpt1
ENSMUSG00000008668,0.698000884139602,0.0,0.0,0.6918268867396155,0.7040728260350524,Rps18
ENSMUSG00000041560,0.6970152212677161,0.0,0.0,0.6908247422826018,0.7031035156164869,Gltscr2
ENSMUSG00000015943,0.6967883099092258,0.0,0.0,0.6905940400345671,0.7028803655839659,Bola1
ENSMUSG00000040681,0.6955920769085873,0.0,0.0,0.6893778430327104,0.7017039417452848,Hmgn1
ENSMUSG00000063524,0.6947734439191555,0.0,0.0,0.6885455680200088,0.700898845797648,Eno1
ENSMUSG00000032294,0.6944981054954985,0.0,0.0,0.688265644935023,0.7006280569049856,Pkm
ENSMUSG00000076437,0.6913075249955397,0.0,0.0,0.6850220734115898,0.6974900669036277,Selenoh
ENSMUSG00000031848,0.6899699975336874,0.0,0.0,0.6836624056360503,0.6961745154355248,Lsm4
ENSMUSG00000007836,0.6892685455855925,0.0,0.0,0.6829493599408615,0.6954845719030744,Hnrnpa0
ENSMUSG00000001525,0.6853469376656407,0.0,0.0,0.6789631567058484,0.6916270929081596,Tubb5
ENSMUSG00000040204,0.6852542517825747,0.0,0.0,0.67886894868701,0.6915359183564216,2810417H13Rik
ENSMUSG00000024613,0.6799459002418955,0.0,0.0,0.6734737714206132,0.6863137905068436,Tcof1
ENSMUSG00000009013,0.6790508929747858,0.0,0.0,0.6725641929461529,0.6854332561780186,Dynll1
ENSMUSG00000021645,0.6781128838211452,0.0,0.0,0.6716109335241799,0.6845103953008519,Smn1
ENSMUSG00000000184,0.6760316550381293,0.0,0.0,0.6694959447324133,0.6824627038726748,Ccnd2
ENSMUSG00000035960,0.6728247273178294,0.0,0.0,0.6662372042570163,0.6793072556253025,Apex1
ENSMUSG00000029538,0.6670047971251327,0.0,0.0,0.6603238868164115,0.6735801380365128,Srsf9
ENSMUSG00000031701,0.6647217669325786,0.0,0.0,0.6580044490802353,0.6713333005406932,Dnaja2
ENSMUSG00000040952,0.6643100450887526,0.0,0.0,0.6575861750627866,0.6709280927564186,Rps19
ENSMUSG00000067288,0.6641329455266813,0.0,0.0,0.6574062583994152,0.6707537939603818,Rps28
