,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000044390,0.7592430895945311,0.0,0.0,0.7541398281394821,0.7642546598052777,Tigd3
ENSMUSG00000038264,0.7538207805606683,0.0,0.0,0.7486190071152008,0.7589297542996032,Sema7a
ENSMUSG00000046352,0.7518816011566616,0.0,0.0,0.7466447719944836,0.7570252434125835,Gjb2
ENSMUSG00000102595,0.7486328045119681,0.0,0.0,0.7433374516147679,0.7538343326436535,Gm30097
ENSMUSG00000022938,0.7469110005881877,0.0,0.0,0.7415847361218815,0.7521431077195361,Fam3b
ENSMUSG00000103421,0.7465484459674766,0.0,0.0,0.7412156818204059,0.7517869832346543,Golt1a
ENSMUSG00000028584,0.7447818400496692,0.0,0.0,0.7394174512833919,0.7500516654677024,Lrrc38
ENSMUSG00000040848,0.7416259687481123,0.0,0.0,0.7362052761304366,0.7469515068402941,Sft2d2
ENSMUSG00000020609,0.7340578925394703,0.0,0.0,0.7285031730098444,0.7395160912306341,Apob
ENSMUSG00000029055,0.729419828443053,0.0,0.0,0.7237836650233536,0.7349586692809943,Plch2
ENSMUSG00000035606,0.7292703329841669,0.0,0.0,0.7236315532126206,0.7348117647794198,Ky
ENSMUSG00000038009,0.7269822859066449,0.0,0.0,0.7213035308842847,0.7325633077619238,Dnajc22
ENSMUSG00000079071,0.7265554009195923,0.0,0.0,0.7208692018465183,0.7321437956811978,Gm14085
ENSMUSG00000086563,0.7256700620865151,0.0,0.0,0.7199684386481734,0.7312737343852558,Platr15
ENSMUSG00000024124,0.7248137218668878,0.0,0.0,0.7190971975527594,0.7304321539483648,Prss30
ENSMUSG00000086475,0.7243798824907666,0.0,0.0,0.7186558159483749,0.7300057856670051,Platr13
ENSMUSG00000029082,0.7221219731370367,0.0,0.0,0.7163587276701114,0.7277866887876079,Bst1
ENSMUSG00000021190,0.7213672328960024,0.0,0.0,0.7155909191416997,0.7270448957479496,Lgmn
ENSMUSG00000110755,0.7211574760642312,0.0,0.0,0.7153775328601312,0.7268387348387162,RP24-282C4.11
ENSMUSG00000034435,0.7205413806935382,0.0,0.0,0.71475078334458,0.7262331954508114,Tmem30b
ENSMUSG00000028001,0.7156981049947163,0.0,0.0,0.7098240767433599,0.7214725952438064,Fga
ENSMUSG00000094947,0.7139212377813519,0.0,0.0,0.7080167450763569,0.7197259225561209,Gm3944
ENSMUSG00000109682,0.713894953724751,0.0,0.0,0.7079900109591551,0.7197000845962167,Gm45307
ENSMUSG00000019970,0.713594686757046,0.0,0.0,0.7076846037359984,0.7194049126605069,Sgk1
ENSMUSG00000040693,0.7132154879762701,0.0,0.0,0.7072989166257392,0.7190321452550403,Slco4c1
ENSMUSG00000097632,0.7117740533880551,0.0,0.0,0.705832850328274,0.7176151274785081,4930552P12Rik
ENSMUSG00000063820,0.7112025996292552,0.0,0.0,0.7052516454673932,0.7170533403267263,Arl9
ENSMUSG00000036813,0.7110805296553216,0.0,0.0,0.7051274935677476,0.7169333342807716,Entpd8
ENSMUSG00000004654,0.7088940588951279,0.0,0.0,0.7029037939658543,0.7147837730610079,Ghrhr
ENSMUSG00000085235,0.7088816586716755,0.0,0.0,0.7028911829388277,0.7147715818468141,Gm12576
ENSMUSG00000028744,0.7087577064690191,0.0,0.0,0.7027651237579442,0.7146497186967155,Pqlc2
ENSMUSG00000110781,0.7087491229277392,0.0,0.0,0.7027563943248821,0.7146412798065763,RP23-8O18.1
ENSMUSG00000074892,0.7086586613759287,0.0,0.0,0.7026643953359264,0.7145523426222801,B3galt5
ENSMUSG00000047061,0.7082634410417825,0.0,0.0,0.7022624603946651,0.7141637799112666,Gm9817
ENSMUSG00000091387,0.707987984413449,0.0,0.0,0.7019823261504465,0.713892961294637,Gcnt4
ENSMUSG00000105260,0.7071243092817635,0.0,0.0,0.7011039967267504,0.7130438168744633,Gm42434
ENSMUSG00000049073,0.7067425766155715,0.0,0.0,0.700715792884376,0.7126685010511835,Olfr985
ENSMUSG00000097285,0.7054908815056659,0.0,0.0,0.6994429039303839,0.7114378228629912,Gm26683
ENSMUSG00000039395,0.70495355075707,0.0,0.0,0.6988964868072812,0.7109095031195483,Mreg
ENSMUSG00000078776,0.7046490519342802,0.0,0.0,0.6985868419848867,0.7106101077400557,9530053A07Rik
ENSMUSG00000019893,0.7038744257136726,0.0,0.0,0.6977991348939283,0.709848454632921,Ros1
ENSMUSG00000050097,0.7026950568321991,0.0,0.0,0.6965998785954151,0.7086888104958216,Ces2b
ENSMUSG00000026401,0.7022725267029164,0.0,0.0,0.6961702317280812,0.7082733392311695,Cd55b
ENSMUSG00000054598,0.7022633715260974,0.0,0.0,0.6961609223976397,0.7082643369563746,9130230L23Rik
ENSMUSG00000086617,0.7021174004954748,0.0,0.0,0.6960124938038846,0.7081208035468786,Gm11635
ENSMUSG00000084909,0.701848081797922,0.0,0.0,0.6957386422355626,0.7078559809939703,4930528G23Rik
ENSMUSG00000034917,0.7017869860998805,0.0,0.0,0.6956765184902889,0.7077959050238577,Tjp3
ENSMUSG00000103067,0.701455171110759,0.0,0.0,0.6953391217012485,0.7074696267301938,Gm30414
ENSMUSG00000096546,0.7013856396094197,0.0,0.0,0.6952684208809353,0.7074012551129798,Smlr1
ENSMUSG00000021416,0.7004010821549206,0.0,0.0,0.6942673187201094,0.7064331093908962,Eci3
ENSMUSG00000106441,0.7000720437535726,0.0,0.0,0.6939327563811759,0.7061095507463816,Gm42921
ENSMUSG00000038522,0.6996149545297313,0.0,0.0,0.6934679978856417,0.7056600696349674,Mfsd4b1
ENSMUSG00000110157,0.6979987599726544,0.0,0.0,0.6918247270282164,0.704070737133022,Gm45284
ENSMUSG00000091490,0.6979839058332105,0.0,0.0,0.6918096243321885,0.7040561295955513,Triml2
ENSMUSG00000091594,0.6976864918719041,0.0,0.0,0.6915072348345318,0.7037636520902448,Gm17067
ENSMUSG00000070811,0.6972507869087308,0.0,0.0,0.6910642447293109,0.7033351752078766,Sult2a2
ENSMUSG00000097082,0.696501200877858,0.0,0.0,0.6903021362290765,0.7025980140081377,4933440J02Rik
ENSMUSG00000046687,0.6958892575814245,0.0,0.0,0.6896799801004216,0.7019962043309436,Gm5424
ENSMUSG00000038304,0.695785251082077,0.0,0.0,0.6895742387292882,0.7018939192845997,Cd160
ENSMUSG00000073018,0.6947267082518404,0.0,0.0,0.6884980540261175,0.7008528824875729,Gm1070
ENSMUSG00000078902,0.6946341174780433,0.0,0.0,0.6884039214217534,0.7007618217258067,Gm14443
ENSMUSG00000051985,0.6933534559269736,0.0,0.0,0.6871019556956466,0.6995023019270588,Igfn1
ENSMUSG00000086646,0.6927976635640919,0.0,0.0,0.6865369300587916,0.6989556729541322,Platr20
ENSMUSG00000085486,0.6925593675292507,0.0,0.0,0.6862946775727344,0.6987213035198829,Gm11634
ENSMUSG00000074217,0.6921926011580218,0.0,0.0,0.6859218244613772,0.698360578076525,2210011C24Rik
ENSMUSG00000102163,0.6919808144988226,0.0,0.0,0.6857065245565593,0.6981522782815336,Gm36945
ENSMUSG00000020828,0.691636988233494,0.0,0.0,0.6853569970305109,0.697814110560941,Pld2
ENSMUSG00000031775,0.6915610013310795,0.0,0.0,0.6852797505183726,0.6977393738467319,Pllp
ENSMUSG00000026149,0.6915243743497308,0.0,0.0,0.6852425164341609,0.6977033494293541,Tm4sf20
ENSMUSG00000040541,0.691442461247759,0.0,0.0,0.6851592457175479,0.6976227837969238,Tmem225
ENSMUSG00000051343,0.6910938225789134,0.0,0.0,0.6848048306042814,0.6972798784816804,Rab11fip5
ENSMUSG00000040170,0.6905051933617196,0.0,0.0,0.684206455394206,0.6967009228304559,Fmo2
ENSMUSG00000025243,0.6903845952008807,0.0,0.0,0.6840838615242892,0.6965823055904237,Slc6a20b
ENSMUSG00000049721,0.6903068660753529,0.0,0.0,0.6840048462931654,0.6965058530481122,Gal3st1
ENSMUSG00000099032,0.6899481997994232,0.0,0.0,0.683640247442894,0.6961530754997233,Tcf24
ENSMUSG00000110594,0.6894868947928585,0.0,0.0,0.6831713167794092,0.6956993399789627,RP23-132B15.4
ENSMUSG00000049799,0.6894615746829059,0.0,0.0,0.6831455782631725,0.6956744351994425,Lrrc19
ENSMUSG00000070023,0.6893569578783012,0.0,0.0,0.6830392328674795,0.6955715342852383,Gm10283
ENSMUSG00000079644,0.689300214883398,0.0,0.0,0.6829815524159828,0.6955157218636154,Gm1110
ENSMUSG00000057697,0.6883099955002743,0.0,0.0,0.6819749862079186,0.6945417297960504,Vmn1r53
ENSMUSG00000110276,0.6876414028107214,0.0,0.0,0.6812953697707508,0.6938840808148848,Gm45330
ENSMUSG00000028158,0.6868578982405658,0.0,0.0,0.6804989607094585,0.6931133876093674,Mttp
ENSMUSG00000064202,0.6867261578667141,0.0,0.0,0.6803650520183366,0.6929837999651325,4430402I18Rik
ENSMUSG00000031844,0.6862520568383734,0.0,0.0,0.6798831512669711,0.6925174427324026,Hsd17b2
ENSMUSG00000059303,0.6859940109016567,0.0,0.0,0.679620862372092,0.6922636094243266,Olfr836
ENSMUSG00000009114,0.6858042310089352,0.0,0.0,0.6794279630355724,0.6920769267194276,2610028H24Rik
ENSMUSG00000032849,0.6857906273069564,0.0,0.0,0.679414135761126,0.6920635449961985,Abcc4
