,Extra-Embryonic endoderm_2_corr,Extra-Embryonic endoderm_2_pval,Extra-Embryonic endoderm_2_qval,Extra-Embryonic endoderm_2_ci_low,Extra-Embryonic endoderm_2_ci_high,gene_annotation
ENSMUSG00000021953,0.8460545874641701,0.0,0.0,0.8426268386243427,0.8494137778986999,Tdh
ENSMUSG00000029843,0.8404534851781228,0.0,0.0,0.8369120399393312,0.8439245622404209,Slc13a4
ENSMUSG00000028536,0.8393990179373644,0.0,0.0,0.8358362544980984,0.8428910775464736,2610528J11Rik
ENSMUSG00000026589,0.8329717629199465,0.0,0.0,0.8292796510731236,0.8365911594964108,Sec16b
ENSMUSG00000022180,0.8325195065360074,0.0,0.0,0.8288183313121137,0.8361478271761307,Slc7a8
ENSMUSG00000029195,0.8318828076533489,0.0,0.0,0.8281688812885515,0.8355236837989118,Klb
ENSMUSG00000024503,0.8307907160389071,0.0,0.0,0.8270549416263904,0.8344531060137094,Spink1
ENSMUSG00000039783,0.8298438534544453,0.0,0.0,0.8260891601484103,0.8335248739216896,Kmo
ENSMUSG00000038167,0.8288510275834104,0.0,0.0,0.8250765206959823,0.8325515605983027,Plekhg6
ENSMUSG00000024990,0.8271173932891991,0.0,0.0,0.823308346824023,0.8308519435788229,Rbp4
ENSMUSG00000043501,0.8264731728894084,0.0,0.0,0.8226513103194308,0.8302203462798499,Lgals2
ENSMUSG00000024391,0.8263853956243171,0.0,0.0,0.8225617876057931,0.8301342882112812,Apom
ENSMUSG00000011008,0.8239157085385533,0.0,0.0,0.8200430685345788,0.8277128989491328,Mcoln2
ENSMUSG00000026638,0.8225674742026805,0.0,0.0,0.8186681302996108,0.8263909713536147,Irf6
ENSMUSG00000027227,0.8224194263413327,0.0,0.0,0.8185171528417878,0.8262458096332134,Sord
ENSMUSG00000021876,0.8215382382220551,0.0,0.0,0.8176185387731139,0.8253817894517987,Rnase4
ENSMUSG00000002985,0.8200071500668228,0.0,0.0,0.8160572179745382,0.8238804882329528,Apoe
ENSMUSG00000020078,0.8195485372801681,0.0,0.0,0.8155895607064968,0.8234307870637395,Vps26a
ENSMUSG00000052392,0.8184731242301403,0.0,0.0,0.8144929593003494,0.8223762519700312,Acot4
ENSMUSG00000026295,0.8178087334421564,0.0,0.0,0.8138154925457582,0.8217247461929619,Spp2
ENSMUSG00000026576,0.8164521448991738,0.0,0.0,0.8124322385035777,0.8203944351631944,Atp1b1
ENSMUSG00000027610,0.8163785717761869,0.0,0.0,0.8123572204994751,0.8203222859528503,Gss
ENSMUSG00000046811,0.8160627953972975,0.0,0.0,0.8120352441918235,0.8200126195917413,Gltpd2
ENSMUSG00000027690,0.8153733847934221,0.0,0.0,0.8113323062733346,0.8193365404903663,Slc2a2
ENSMUSG00000069825,0.8141299248765601,0.0,0.0,0.8100644772739083,0.8181170981543628,Spata22
ENSMUSG00000061808,0.8136447878906641,0.0,0.0,0.809569842977868,0.8176413219241474,Ttr
ENSMUSG00000030674,0.8122231616419611,0.0,0.0,0.8081204195082425,0.816247094628613,Qprt
ENSMUSG00000026304,0.8113612486112005,0.0,0.0,0.8072416775866883,0.8154017703921038,Rab17
ENSMUSG00000020733,0.8101624342759388,0.0,0.0,0.8060194867129462,0.8142260003652165,Slc9a3r1
ENSMUSG00000021228,0.8092224747187445,0.0,0.0,0.8050612229214148,0.8133040859427169,Acot3
ENSMUSG00000029695,0.8091898570894424,0.0,0.0,0.8050279705049749,0.8132720941314789,Aass
ENSMUSG00000021591,0.8087713912078767,0.0,0.0,0.8046013629806364,0.8128616549551546,Glrx
ENSMUSG00000079262,0.808483368763986,0.0,0.0,0.8043077392932513,0.8125791547861423,Slco1a6
ENSMUSG00000021278,0.8070662565519549,0.0,0.0,0.8028630978481532,0.8111891849405757,Amn
ENSMUSG00000006179,0.8068982786469346,0.0,0.0,0.8026918600279153,0.8110244212773262,Prss16
ENSMUSG00000001665,0.806481639030129,0.0,0.0,0.8022671377588382,0.8106157511959641,Gstt3
ENSMUSG00000003585,0.8061560091428043,0.0,0.0,0.8019351937442816,0.8102963471947655,Sec14l2
ENSMUSG00000017950,0.8060527665997227,0.0,0.0,0.8018299498205288,0.810195078085621,Hnf4a
ENSMUSG00000022949,0.8058515467083653,0.0,0.0,0.8016248299877405,0.8099977037097048,Clic6
ENSMUSG00000023057,0.8053916616864831,0.0,0.0,0.8011560354449289,0.8095466040285442,Fabp2
ENSMUSG00000029446,0.804750160799062,0.0,0.0,0.8005021152085443,0.8089173497559071,Psph
ENSMUSG00000024863,0.8035359612678249,0.0,0.0,0.7992644366677771,0.8077263038427244,Mbl2
ENSMUSG00000023045,0.8029955457250004,0.0,0.0,0.798713582746806,0.807196182504894,Soat2
ENSMUSG00000020774,0.8026258353550294,0.0,0.0,0.798336735383364,0.8068335107274692,Aspa
ENSMUSG00000097397,0.8023279755232788,0.0,0.0,0.7980331280245654,0.8065413192818827,Gm16861
ENSMUSG00000054474,0.8020469501689302,0.0,0.0,0.7977466819815524,0.8062656400598665,Thnsl2
ENSMUSG00000027761,0.801405996930377,0.0,0.0,0.7970933726786102,0.8056368732455089,Aadac
ENSMUSG00000027890,0.8011614908421089,0.0,0.0,0.7968441557507236,0.8053970134322268,Gstm4
ENSMUSG00000032083,0.8010506122654045,0.0,0.0,0.7967311413874889,0.8052882413903029,Apoa1
ENSMUSG00000006538,0.8002773503385988,0.0,0.0,0.7959429929871212,0.8045296624051104,Ihh
ENSMUSG00000018569,0.7997452185422257,0.0,0.0,0.7954006253754986,0.8040076268360242,Cldn7
ENSMUSG00000076441,0.7996521989102996,0.0,0.0,0.7953058171799557,0.8039163714067451,Ass1
ENSMUSG00000061947,0.7983876209193923,0.0,0.0,0.7940169452192093,0.8026757573783782,Serpina10
ENSMUSG00000016256,0.7973252738663885,0.0,0.0,0.7929342196515785,0.8016335132958559,Ctsz
ENSMUSG00000059994,0.7973165316570037,0.0,0.0,0.7929253098594522,0.801624936408109,Fcrl1
ENSMUSG00000020080,0.7957449943816898,0.0,0.0,0.7913236776973218,0.8000830892466723,Hkdc1
ENSMUSG00000038580,0.7957166580685759,0.0,0.0,0.7912947993016802,0.8000552877485249,Sct
ENSMUSG00000026726,0.7954915052118527,0.0,0.0,0.7910653399015578,0.7998343837279267,Cubn
ENSMUSG00000026175,0.7951220460756371,0.0,0.0,0.7906888167458104,0.7994718940673746,Vil1
ENSMUSG00000021477,0.7944665648826779,0.0,0.0,0.7900208110749012,0.7988287700729305,Ctsl
ENSMUSG00000030492,0.7942643027024298,0.0,0.0,0.7898146863410044,0.7986303189467576,Slc7a9
ENSMUSG00000038298,0.7917516632456669,0.0,0.0,0.7872541473890025,0.7961649438526867,Pdzk1
ENSMUSG00000027536,0.7913698402635317,0.0,0.0,0.7868650591309946,0.7957902903803142,Chmp4c
ENSMUSG00000002992,0.7906279026909296,0.0,0.0,0.7861090143117955,0.7950622745311847,Apoc2
ENSMUSG00000040891,0.7905579678341567,0.0,0.0,0.7860377504067372,0.7949936512737446,Foxa3
ENSMUSG00000055312,0.789578970588889,0.0,0.0,0.7850401608227496,0.7940330027987136,Them7
ENSMUSG00000058135,0.7889614459865849,0.0,0.0,0.7844109207920068,0.7934270406545489,Gstm1
ENSMUSG00000046312,0.7889367639291136,0.0,0.0,0.7843857706711441,0.7934028205570461,AI464131
ENSMUSG00000039878,0.7887869266635043,0.0,0.0,0.7842330922561733,0.7932557874064218,Slc39a5
ENSMUSG00000037278,0.7886815731782748,0.0,0.0,0.7841257414339614,0.7931524052367287,Tmem97
ENSMUSG00000050854,0.7882970802286952,0.0,0.0,0.7837339614137195,0.7927751045182637,Tmem125
ENSMUSG00000031838,0.7880732499219824,0.0,0.0,0.7835058906539771,0.7925554595461226,Ifi30
ENSMUSG00000009614,0.7866805714555185,0.0,0.0,0.7820868556176199,0.7911887962179189,Sardh
ENSMUSG00000030800,0.7858114334621156,0.0,0.0,0.7812012932484678,0.7903358708440124,Prss8
ENSMUSG00000035504,0.7857142398536191,0.0,0.0,0.7811022640949787,0.7902404891634732,Reep6
ENSMUSG00000091721,0.7854985524174231,0.0,0.0,0.7808825041333062,0.7900288218883081,Gimd1
ENSMUSG00000038528,0.7849246630457454,0.0,0.0,0.7802977843723321,0.7894656238819006,Mfsd4b5
ENSMUSG00000022219,0.7848118372375316,0.0,0.0,0.7801828302769183,0.7893548990810015,Cideb
ENSMUSG00000032396,0.7847071961576072,0.0,0.0,0.780076215581679,0.7892522063307508,Dis3l
ENSMUSG00000037366,0.7846220702149223,0.0,0.0,0.7799894842933043,0.789168665174628,Pafah2
ENSMUSG00000026956,0.7840866283212673,0.0,0.0,0.7794439488609183,0.7886431877258424,Uap1l1
ENSMUSG00000032359,0.7835290878838179,0.0,0.0,0.7788759057911506,0.7880960159076748,Ctsh
ENSMUSG00000002847,0.7835221037256812,0.0,0.0,0.7788687901177961,0.7880891615886543,Pla1a
ENSMUSG00000021728,0.7827891290560868,0.0,0.0,0.7781220198255909,0.7873698070012661,Emb
ENSMUSG00000035112,0.7811646125120315,0.0,0.0,0.7764669746018298,0.7857754326443611,Wnk4
ENSMUSG00000033831,0.7808512986087349,0.0,0.0,0.7761477802109817,0.7854679250933181,Fgb
ENSMUSG00000089953,0.7807730942183311,0.0,0.0,0.7760681084035459,0.7853911696359369,Rnf224
ENSMUSG00000054932,0.7805245907092272,0.0,0.0,0.7758149430036765,0.7851472693367397,Afp
ENSMUSG00000029032,0.7798863687295937,0.0,0.0,0.7751647550181493,0.7845208630330179,Arhgef16
ENSMUSG00000035329,0.7798735148062689,0.0,0.0,0.7751516601997296,0.7845082469826957,Fbxo33
ENSMUSG00000034854,0.7796963807235968,0.0,0.0,0.7749712068642844,0.7843343905291644,Mfsd12
ENSMUSG00000024354,0.7787846763320506,0.0,0.0,0.7740424305551985,0.7834395444813427,Slc23a1
