,Extra-Embryonic endoderm_3_corr,Extra-Embryonic endoderm_3_pval,Extra-Embryonic endoderm_3_qval,Extra-Embryonic endoderm_3_ci_low,Extra-Embryonic endoderm_3_ci_high,gene_annotation
ENSMUSG00000090137,0.26723332782850956,0.0,0.0,0.25818361788812155,0.27623614440560446,Uba52
ENSMUSG00000038900,0.23952302296698547,0.0,0.0,0.2303389407001879,0.24866443885111744,Rpl12
ENSMUSG00000046364,0.2381607533413313,0.0,0.0,0.2289704529170408,0.24730860076070676,Rpl27a
ENSMUSG00000062997,0.23648289544759443,0.0,0.0,0.22728498626887497,0.24563861511935361,Rpl35
ENSMUSG00000037805,0.22361846132285196,0.0,0.0,0.21436404517058177,0.23283273293706708,Rpl10a
ENSMUSG00000061983,0.22119910879443766,0.0,0.0,0.2119344274317123,0.23042403496687486,Rps12
ENSMUSG00000025508,0.22037317265120887,0.0,0.0,0.2111050130975663,0.22960171026983747,Rplp2
ENSMUSG00000025290,0.2155974132933011,0.0,0.0,0.2063094036981739,0.22484657478913206,Rps24
ENSMUSG00000000740,0.21372043300217047,0.0,0.0,0.20442474403365243,0.22297757953909506,Rpl13
ENSMUSG00000060938,0.21295241907384696,0.0,0.0,0.20365360776340125,0.2222128132708972,Rpl26
ENSMUSG00000028234,0.21198787764338078,0.0,0.0,0.2026851613568667,0.22125233440410833,Rps20
ENSMUSG00000041571,0.21106386630358034,0.0,0.0,0.20175742619449458,0.22033219806236112,Selenow
ENSMUSG00000045509,0.210044239036958,0.0,0.0,0.20073370914813543,0.21931682763154636,Gpr150
ENSMUSG00000067847,0.2077988935570328,0.0,0.0,0.19847942915746158,0.21708078541170409,Romo1
ENSMUSG00000000552,0.20391502660906435,0.0,0.0,0.19458034059267887,0.21321278071825786,Zfp385a
ENSMUSG00000022426,0.2012232925498773,0.0,0.0,0.19187823017438385,0.21053186906540544,Josd1
ENSMUSG00000039221,0.20036149414350196,0.0,0.0,0.19101313956442081,0.2096735060216046,Rpl22l1
ENSMUSG00000022982,0.19814060122776733,0.0,0.0,0.18878382942522928,0.20746140003225455,Sod1
ENSMUSG00000007892,0.19667954590489692,0.0,0.0,0.18731728926657137,0.2060060733660519,Rplp1
ENSMUSG00000004748,0.1965277668633643,0.0,0.0,0.18716494283597043,0.20585488706982366,Mtfp1
ENSMUSG00000032518,0.19549797006415046,0.0,0.0,0.18613130828603536,0.2048291001947378,Rpsa
ENSMUSG00000060032,0.19532029739169082,0.0,0.0,0.1859529755767273,0.20465211728832006,H2afj
ENSMUSG00000053565,0.19244390386444854,0.0,0.0,0.18306598239318772,0.20178680567992707,Eif3k
ENSMUSG00000061518,0.19241744422673202,0.0,0.0,0.18303942600112372,0.20176044724126027,Cox5b
ENSMUSG00000071415,0.19171295913467423,0.0,0.0,0.18233236986775092,0.20105865158635197,Rpl23
