,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000017485,-0.29975877378367016,0.0,0.0,-0.30858001325473794,-0.2908859780340097,Top2b
ENSMUSG00000019774,-0.29979639863747587,0.0,0.0,-0.30861741625508265,-0.2909238195479679,Mtrf1l
ENSMUSG00000031893,-0.2998016639999026,0.0,0.0,-0.30862265056833244,-0.2909291152328391,Tsnaxip1
ENSMUSG00000075112,-0.2998095233512173,0.0,0.0,-0.3086304635730515,-0.29093701984600845,Olfr1211
ENSMUSG00000039634,-0.2998928253486451,0.0,0.0,-0.3087132742654237,-0.29102080165251176,Zfp189
ENSMUSG00000059273,-0.2999267659065644,0.0,0.0,-0.30874701460771775,-0.2910549377428118,Zc3h4
ENSMUSG00000027340,-0.29994613238556733,0.0,0.0,-0.3087662668337578,-0.29107441580269433,Slc23a2
ENSMUSG00000032393,-0.29996409774347854,0.0,0.0,-0.3087841261981884,-0.29109248467543597,Dpp8
ENSMUSG00000030051,-0.30009370410079683,0.0,0.0,-0.3089129677090932,-0.29122283800085,Aplf
ENSMUSG00000028435,-0.3001068969426027,0.0,0.0,-0.3089260826777878,-0.29123610689622453,Aqp3
ENSMUSG00000074213,-0.30011137515789227,0.0,0.0,-0.3089305344588473,-0.2912406109281271,Gm10642
ENSMUSG00000038637,-0.3002326435390063,0.0,0.0,-0.30905108686405575,-0.2913625785629008,Lrrc56
ENSMUSG00000044724,-0.3002432310561672,0.0,0.0,-0.3090616118584202,-0.29137322714313507,Gpr152
ENSMUSG00000008226,-0.3002801085136414,0.0,0.0,-0.30909827152542585,-0.29141031730700373,Scrn3
ENSMUSG00000074577,-0.3002894766871535,0.0,0.0,-0.3091075843683113,-0.2914197395196823,Fam65c
ENSMUSG00000053113,-0.3003012298873623,0.0,0.0,-0.30911926814897545,-0.2914315605192272,Socs3
ENSMUSG00000031785,-0.3003049583218797,0.0,0.0,-0.3091229745611706,-0.2914353104621026,Adgrg1
ENSMUSG00000039678,-0.30031979004414433,0.0,0.0,-0.30913771867592726,-0.2914502277473705,Tbc1d13
ENSMUSG00000021327,-0.3003202089129762,0.0,0.0,-0.3091381350705376,-0.29145064903268536,Zkscan3
