,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000042743,0.021862996322015393,1.0389559334002426e-05,1.2010757169621788e-05,0.012145207949587091,0.0315766551932081,Sgtb
ENSMUSG00000024360,0.02185726271881471,1.0445179759953578e-05,1.207335122952687e-05,0.012139472450932803,0.03157092456739356,Etf1
ENSMUSG00000096968,0.021852838951892092,1.0488287952920657e-05,1.212260831466472e-05,0.012135047222008184,0.03156650309723955,Gm26620
ENSMUSG00000013928,0.02179519866513924,1.1065733701304691e-05,1.2782210954336992e-05,0.012077387920623156,0.03150889270190872,Thap8
ENSMUSG00000034387,0.021792022676943038,1.1098417664584712e-05,1.2818758550166244e-05,0.012074210886596473,0.031505718358858084,Ssu2
ENSMUSG00000024055,0.02176354305297926,1.1395647565133916e-05,1.316144223441377e-05,0.012045721893261738,0.03147725347843632,Cyp4f13
ENSMUSG00000024238,0.021762055960974424,1.1411374632098489e-05,1.3178986310140745e-05,0.012044234312459247,0.0314757671558474,Zeb1
ENSMUSG00000060445,0.02175938173686659,1.1439708617279599e-05,1.3211087769118002e-05,0.012041559209459238,0.031473094315265154,Sycp2
ENSMUSG00000087180,0.021721863118816485,1.1844375362376378e-05,1.3674555811956401e-05,0.012004028275463196,0.03143559509304557,Gm11924
ENSMUSG00000025002,0.021691341664525295,1.2183614042481169e-05,1.4062245767722718e-05,0.011973496822327777,0.03140508939712133,Cyp2c55
ENSMUSG00000037944,0.021684267740905348,1.2263552163895128e-05,1.415317912606718e-05,0.011966420583873282,0.031398019123217394,Ccr7
ENSMUSG00000045328,0.021659966073397752,1.2542000898730449e-05,1.4471811545522606e-05,0.011942110971428006,0.03137372998649172,Cenpe
ENSMUSG00000070324,0.02165200651382379,1.2634505778876656e-05,1.4577864837773376e-05,0.01193414881213474,0.03136577452864827,Fbxw22
ENSMUSG00000029048,0.02163915580326105,1.2785230289129114e-05,1.47503864507635e-05,0.011921293906925538,0.031352930437732685,Rer1
ENSMUSG00000075217,0.021620588781847028,1.3006033860223094e-05,1.5004423613203525e-05,0.011902720830656813,0.03133437297488091,4833423E24Rik
ENSMUSG00000027487,0.021619702485737097,1.3016664367122387e-05,1.5015981935891972e-05,0.011901834245686293,0.03133348713488114,Cdk5rap1
ENSMUSG00000004056,0.021613536369911902,1.3090852423421842e-05,1.5099436657890305e-05,0.01189566612063076,0.03132732419187108,Akt2
ENSMUSG00000094910,0.021603932102260442,1.32072108709442e-05,1.5230786345862941e-05,0.011886058724899423,0.03131772486468699,D430019H16Rik
ENSMUSG00000056752,0.021563190976182568,1.371186192364257e-05,1.5808303622711888e-05,0.011845304349512857,0.03127700467605722,Dnah9
ENSMUSG00000042105,0.021555588871336635,1.3808041342931393e-05,1.591694591537873e-05,0.011837699775981727,0.031269406474472086,Inpp5f
ENSMUSG00000052609,0.021530905856857633,1.412477892168592e-05,1.6279001646962058e-05,0.011813008753763338,0.03124473612561667,Plekhg3
ENSMUSG00000006641,0.021522408878756796,1.4235408234585574e-05,1.640573333531473e-05,0.011804509021788687,0.03123624350484149,Slc5a6
ENSMUSG00000109870,0.021510297353960685,1.4394527639900447e-05,1.658833337783787e-05,0.011792393574070309,0.031224138188518154,Gm45637
ENSMUSG00000006005,0.02150263802279451,1.4496028716198925e-05,1.6703735722537945e-05,0.011784731763519917,0.031216482782120733,Tpr
ENSMUSG00000024576,0.02150051104331101,1.4524336197815926e-05,1.6735568909741722e-05,0.011782604095719294,0.03121435689233473,Csnk1a1
ENSMUSG00000046650,0.02150011589450378,1.4529600945275964e-05,1.6740849519377515e-05,0.011782208819046668,0.031213961945961082,Olfr1440
ENSMUSG00000074591,0.021496087757649184,1.4583373575598877e-05,1.6801228850269986e-05,0.011778179378908765,0.031209935872536183,Ankub1
ENSMUSG00000063273,0.021489788481248683,1.4667844817824516e-05,1.6896960820495823e-05,0.01177187806504195,0.03120363982233407,Naa15
ENSMUSG00000023927,0.021470268214153192,1.493257818130072e-05,1.719869866807221e-05,0.011752351489125113,0.031184129547722095,Satb1
ENSMUSG00000072762,0.0214640348295766,1.5018070514164729e-05,1.729635365718043e-05,0.011746116091521076,0.031177899352474534,4930522L14Rik
ENSMUSG00000031667,0.02144514766182546,1.527997088984287e-05,1.7596334206727118e-05,0.01172722282890709,0.031159021843788163,Aktip
ENSMUSG00000036225,0.021439001098549158,1.5366137724087704e-05,1.769473352102628e-05,0.011721074283639821,0.03115287842242412,Kctd1
ENSMUSG00000056476,0.021420077658464834,1.5634337734334117e-05,1.7999355718530022e-05,0.011702144746208737,0.03113396465074497,Med12l
ENSMUSG00000020390,0.02139761212924461,1.59585338085613e-05,1.837087031450661e-05,0.011679671987383542,0.03111151059063006,Ube2b
ENSMUSG00000099696,0.021376967883283093,1.626208860866304e-05,1.87168010275593e-05,0.011659021106577436,0.03109087687532744,2900052N01Rik
