,NMP_corr,NMP_pval,NMP_qval,NMP_ci_low,NMP_ci_high,gene_annotation
ENSMUSG00000010554,0.18414046757451952,0.0,0.0,0.1777952395682347,0.19047038449943232,Mettl16
ENSMUSG00000070501,0.18411489406170206,0.0,0.0,0.1777696052671624,0.19044487375205238,Ifi214
ENSMUSG00000074113,0.18410293293550684,0.0,0.0,0.177757615712319,0.1904329419792855,Gm10629
ENSMUSG00000028224,0.18409536731015227,0.0,0.0,0.1777500321063107,0.1904253949195316,Nbn
ENSMUSG00000047592,0.18408030931305905,0.0,0.0,0.17773493832424925,0.19041037387165305,Nxpe5
ENSMUSG00000101523,0.18402579697339444,0.0,0.0,0.17768029646228695,0.19035599526922306,Gm10031
ENSMUSG00000062093,0.18400446724510172,0.0,0.0,0.177658916064827,0.1903347178594058,Gm10110
ENSMUSG00000086610,0.18400300791267188,0.0,0.0,0.17765745326594476,0.190333262106272,Gm15408
ENSMUSG00000030452,0.18400237970841432,0.0,0.0,0.17765682356947912,0.19033263544279871,Nipa2
ENSMUSG00000063590,0.184002033631076,0.0,0.0,0.17765647667008655,0.19033229021427533,Slc22a28
ENSMUSG00000040680,0.1840014528138905,0.0,0.0,0.17765589447326138,0.19033171082164155,Kremen2
ENSMUSG00000025404,0.1839978858377991,0.0,0.0,0.177652319024478,0.19032815259406163,R3hdm2
ENSMUSG00000022394,0.1839929574588796,0.0,0.0,0.1776473789393816,0.1903232363024122,L3mbtl2
ENSMUSG00000022899,0.1839368704757314,0.0,0.0,0.1775911587576453,0.1902672868550114,Slc15a2
ENSMUSG00000015981,0.1839367856703665,0.0,0.0,0.17759107375091113,0.19026720225757393,Stk32c
ENSMUSG00000024713,0.18392624388390147,0.0,0.0,0.17758050693384225,0.1902566863169337,Pcsk5
ENSMUSG00000020362,0.18392321550730073,0.0,0.0,0.1775774713668812,0.19025366536488664,Cnot6
ENSMUSG00000034310,0.1839210387698356,0.0,0.0,0.17757528946120127,0.19025149396397045,Tmem132d
ENSMUSG00000075271,0.18390594693135026,0.0,0.0,0.17756016179196948,0.19023643912334448,Ttc30a1
ENSMUSG00000111200,0.18386571615915773,0.0,0.0,0.17751983551932068,0.19019630696292228,RP23-395M5.8
ENSMUSG00000111691,0.18386530391470668,0.0,0.0,0.1775194222963874,0.19019589572883588,RP23-120N6.2
ENSMUSG00000056144,0.1838563497085509,0.0,0.0,0.1775104468375406,0.19018696346788086,Trim34a
ENSMUSG00000064068,0.18385091516490196,0.0,0.0,0.1775049993955883,0.19018154224284142,Mtx1
ENSMUSG00000016181,0.18383946278016927,0.0,0.0,0.17749351983112857,0.1901701179235693,Diexf
ENSMUSG00000038327,0.183815517604832,0.0,0.0,0.1774695178327419,0.19014623142325424,Serpinb9f
ENSMUSG00000022340,0.18376968865174576,0.0,0.0,0.1774235801464041,0.1901005147480839,Sybu
ENSMUSG00000029859,0.18376473302608778,0.0,0.0,0.17741861276474208,0.1900955712617374,Epha1
ENSMUSG00000017718,0.18374860636494797,0.0,0.0,0.17740244784929998,0.19007948410227987,Afmid
ENSMUSG00000028559,0.1837280049232046,0.0,0.0,0.1773817975435395,0.19005893311808902,Osbpl9
ENSMUSG00000029177,0.1837190869809129,0.0,0.0,0.1773728584507485,0.19005003701611803,Cenpa
ENSMUSG00000027663,0.18369846283100266,0.0,0.0,0.1773521853909795,0.19002946337141619,Zmat3
ENSMUSG00000069539,0.1836916312046855,0.0,0.0,0.177345337564799,0.19002264847342132,Scyl2
ENSMUSG00000042569,0.1835948844428927,0.0,0.0,0.17724836145298764,0.18992613854594664,Dhrs7b
ENSMUSG00000022024,0.18357931121667803,0.0,0.0,0.17723275132005334,0.1899106034312745,Sugt1
ENSMUSG00000002033,0.18357499784205558,0.0,0.0,0.17722842772380362,0.18990630061198766,Cd3g
ENSMUSG00000038028,0.18354243228850808,0.0,0.0,0.17719578500588387,0.18987381474233464,Tigar
ENSMUSG00000029922,0.18345884691494,0.0,0.0,0.17711200163993637,0.18979043382841457,Mkrn1
ENSMUSG00000049764,0.18345585600398107,0.0,0.0,0.1771090036459788,0.18978745023188293,Zfp280b
ENSMUSG00000024256,0.18345520697455556,0.0,0.0,0.17710835307955403,0.18978680278967697,Adcyap1
ENSMUSG00000026211,0.1834484417963816,0.0,0.0,0.17710157188075096,0.18978005415560698,Obsl1
ENSMUSG00000097540,0.18343653949993394,0.0,0.0,0.17708964139991903,0.18976818096452805,1700037F24Rik
ENSMUSG00000086559,0.18343572774511954,0.0,0.0,0.17708882772295448,0.18976737119467685,Gm14426
ENSMUSG00000105535,0.1834217963282509,0.0,0.0,0.17707486331930594,0.1897534738426014,Gm43077
ENSMUSG00000021975,0.18341043287328745,0.0,0.0,0.1770634729598698,0.18974213817142865,Ints9
ENSMUSG00000041216,0.18338173277746278,0.0,0.0,0.1770347049203671,0.1897135082401848,Clvs1
ENSMUSG00000020086,0.18337867980861614,0.0,0.0,0.17703164472465902,0.1897104627344524,H2afy2
ENSMUSG00000063358,0.18333690802371572,0.0,0.0,0.176989774071646,0.1896687930502469,Mapk1
ENSMUSG00000021830,0.18331013241126126,0.0,0.0,0.17696293509705524,0.189642082872093,Txndc16
ENSMUSG00000027643,0.1833081098916458,0.0,0.0,0.1769609077917081,0.18964006529473473,Ghrh
ENSMUSG00000044835,0.18326269648887342,0.0,0.0,0.17691538694489695,0.18959476285070756,Ankrd45
ENSMUSG00000069171,0.18325089163302988,0.0,0.0,0.1769035541642698,0.18958298683329977,Nr2f1
ENSMUSG00000061666,0.18319163320434778,0.0,0.0,0.1768441555855048,0.18952387314128302,Gdpd1
ENSMUSG00000042138,0.18316318524109493,0.0,0.0,0.1768156403573731,0.18949549464488977,Msantd2
ENSMUSG00000020272,0.1831334100297186,0.0,0.0,0.17678579475426826,0.18946579213003883,Stk10
ENSMUSG00000034786,0.183092905503477,0.0,0.0,0.17674519448981094,0.18942538647746374,Gpsm3
ENSMUSG00000061186,0.18306628726158422,0.0,0.0,0.17671851334367547,0.18939883320041323,Sfmbt2
ENSMUSG00000053964,0.18301216485400443,0.0,0.0,0.1766642630627634,0.18934484285615347,Lgals4
ENSMUSG00000055725,0.18297123100024223,0.0,0.0,0.17662323252147175,0.18930400885907572,Paqr3
ENSMUSG00000044712,0.18295890250059152,0.0,0.0,0.1766108749056957,0.1892917104300707,Slc38a6
ENSMUSG00000097102,0.18294693360478986,0.0,0.0,0.17659887774495692,0.18927977072589833,2310069G16Rik
ENSMUSG00000028988,0.1829286792633945,0.0,0.0,0.17658058029897214,0.18926156090246146,Ctnnbip1
ENSMUSG00000053950,0.18292463501743184,0.0,0.0,0.17657652650378933,0.18925752651885477,Adnp2
ENSMUSG00000033222,0.18291164704269672,0.0,0.0,0.17656350786347622,0.1892445702153347,Ttf2
ENSMUSG00000023923,0.18286450475147242,0.0,0.0,0.17651625428444467,0.18919754286219986,Tbc1d5
ENSMUSG00000098768,0.18284026705330148,0.0,0.0,0.17649195938024345,0.18917336424689393,Gm27207
ENSMUSG00000028960,0.1828178814069025,0.0,0.0,0.1764695209059142,0.1891510331618964,Ube4b
ENSMUSG00000097051,0.18279500222598033,0.0,0.0,0.1764465877391866,0.18912820973851752,Gm26836
ENSMUSG00000054052,0.18276061237163121,0.0,0.0,0.17641211675136745,0.1890939036808427,Rdh19
ENSMUSG00000022857,0.18274191664417355,0.0,0.0,0.17639337692298016,0.18907525350218793,Tmprss15
ENSMUSG00000030382,0.1827290979321615,0.0,0.0,0.17638052797585713,0.18906246601803922,Slc27a5
ENSMUSG00000006307,0.1827163601280654,0.0,0.0,0.17636776012962818,0.18904975924257766,Kmt2b
ENSMUSG00000030871,0.18269626015000864,0.0,0.0,0.17634761275008395,0.1890297082227178,Ears2
ENSMUSG00000024665,0.18265371673451852,0.0,0.0,0.17630496902261766,0.18898726841424546,Fads2
ENSMUSG00000096934,0.182608720904795,0.0,0.0,0.17625986712436748,0.18894238213821848,Gm26658
ENSMUSG00000040818,0.18255516928880777,0.0,0.0,0.17620618930606857,0.18888896087265353,Dennd6a
ENSMUSG00000025413,0.1825450568870674,0.0,0.0,0.17619605307719463,0.18887887308138415,Ttc4
ENSMUSG00000039936,0.18254289135613008,0.0,0.0,0.1761938824439457,0.18887671282050833,Pik3cd
ENSMUSG00000040044,0.18253810624892577,0.0,0.0,0.17618908606253908,0.1888719393581796,Orc3
ENSMUSG00000028520,0.18253297187160686,0.0,0.0,0.176183939588437,0.18886681747537543,4921539E11Rik
ENSMUSG00000003299,0.18245424645646893,0.0,0.0,0.17610502873676737,0.1887882835954989,Mrpl4
ENSMUSG00000001166,0.1824528731725498,0.0,0.0,0.17610365221882276,0.18878691365199649,Oas1c
ENSMUSG00000060572,0.18244043078336034,0.0,0.0,0.17609118052946537,0.1887745015269216,Mfap2
ENSMUSG00000060733,0.18243883188923832,0.0,0.0,0.17608957787030863,0.18877290652170617,Ipmk
ENSMUSG00000027854,0.18243806945697144,0.0,0.0,0.17608881364269774,0.18877214594385167,Sike1
ENSMUSG00000078616,0.1824370393816173,0.0,0.0,0.17608778114177684,0.18877111837386798,Trim30c
ENSMUSG00000027170,0.18242861231767699,0.0,0.0,0.17607933423475838,0.18876271180588497,Eif3m
ENSMUSG00000002489,0.18242697845251443,0.0,0.0,0.17607769652246685,0.18876108191443441,Tiam1
ENSMUSG00000028681,0.18239379277428852,0.0,0.0,0.17604443271223888,0.18872797693931123,Ptch2
ENSMUSG00000037572,0.18236760474878208,0.0,0.0,0.17601818304016453,0.1887018525893949,Wdhd1
ENSMUSG00000028463,0.18232317558250366,0.0,0.0,0.17597364930835852,0.18865753143111952,Car9
ENSMUSG00000005907,0.1823133771635314,0.0,0.0,0.17596382783197778,0.18864775682878515,Pex1
ENSMUSG00000020020,0.1822775065163014,0.0,0.0,0.17592787278557112,0.1886119733602419,Usp44
ENSMUSG00000074797,0.18226801161385725,0.0,0.0,0.1759183555456368,0.18860250153104008,Itpa
ENSMUSG00000034729,0.18226287055939744,0.0,0.0,0.17591320239694527,0.18859737296919155,Mrps10
ENSMUSG00000074028,0.18224301631364562,0.0,0.0,0.17589330144772938,0.18857756696542988,Slc22a13
ENSMUSG00000037465,0.18223454670400255,0.0,0.0,0.17588481191646554,0.18856911793373768,Klf10
ENSMUSG00000022967,0.18221959599018409,0.0,0.0,0.17586982603893359,0.18855420354221544,Ifnar1
ENSMUSG00000046862,0.18221670676704546,0.0,0.0,0.17586693002075207,0.18855132133801805,Pramef8
ENSMUSG00000041301,0.18220777032917387,0.0,0.0,0.17585797256634228,0.18854240660921273,Cftr
ENSMUSG00000043583,0.18220524171976585,0.0,0.0,0.17585543801039139,0.18853988414230316,4930470P17Rik
ENSMUSG00000067851,0.18216701012414876,0.0,0.0,0.17581711651560683,0.18850174540869985,Arfgef1
ENSMUSG00000043866,0.18216123129466744,0.0,0.0,0.17581132409924957,0.18849598061395026,Taf10
ENSMUSG00000062432,0.1821215573630923,0.0,0.0,0.17577155690031204,0.18845640302452787,Cyp26c1
ENSMUSG00000028683,0.18208316136255515,0.0,0.0,0.1757330706563674,0.18841810024328803,Eif2b3
ENSMUSG00000034947,0.182074226862568,0.0,0.0,0.17572411516010925,0.188409187432062,Tmem106a
ENSMUSG00000036492,0.18206922173805706,0.0,0.0,0.1757190982739052,0.18840419445718176,Rnf39
ENSMUSG00000016933,0.18205678459022437,0.0,0.0,0.1757066319010717,0.18839178749833957,Plcg1
ENSMUSG00000087028,0.1820539818663283,0.0,0.0,0.17570382259157316,0.18838899157728398,Gm13387
ENSMUSG00000029499,0.1820530071600972,0.0,0.0,0.17570284559508445,0.1883880192368598,Pxmp2
ENSMUSG00000039795,0.1820346016620732,0.0,0.0,0.1756843968521913,0.1883696584103281,Zfand1
ENSMUSG00000090553,0.1820036880331762,0.0,0.0,0.17565341059982623,0.18833881980110811,Snrpe
ENSMUSG00000025940,0.18197094177557258,0.0,0.0,0.17562058742719733,0.1883061529968892,Tmem70
ENSMUSG00000049526,0.18194353449947523,0.0,0.0,0.17559311578722828,0.18827881220924386,Tmem202
ENSMUSG00000091110,0.1819433265747478,0.0,0.0,0.1755929073742435,0.18827860478889213,Gm2832
ENSMUSG00000037432,0.18193737548301864,0.0,0.0,0.17558694230815808,0.1882726681328504,Fer1l5
ENSMUSG00000057132,0.18193689993985054,0.0,0.0,0.17558646564833943,0.1882721937431973,Rpgrip1
ENSMUSG00000056494,0.18190828825982783,0.0,0.0,0.17555778678904635,0.1882436514604824,Cngb3
ENSMUSG00000041328,0.1818783190186794,0.0,0.0,0.17552774719267708,0.18821375489791572,Pcf11
ENSMUSG00000037172,0.18185176574601072,0.0,0.0,0.17550113159393074,0.18818726600993363,E330009J07Rik
ENSMUSG00000078502,0.18182779358012052,0.0,0.0,0.17547710316833331,0.1881633519623097,Gm13212
ENSMUSG00000034621,0.18176792647596732,0.0,0.0,0.17541709559653682,0.18810362996752453,Gpatch8
ENSMUSG00000024479,0.18176749867362385,0.0,0.0,0.17541666679060008,0.18810320320194465,Mal2
ENSMUSG00000014039,0.1817505847146304,0.0,0.0,0.1753997131546178,0.1880863302314054,Prdm15
ENSMUSG00000086136,0.18174720780571882,0.0,0.0,0.1753963283245597,0.18808296150548048,Gm12718
ENSMUSG00000018199,0.18174465564538148,0.0,0.0,0.17539377017777139,0.18808041552948523,Trove2
ENSMUSG00000029171,0.18168821826018453,0.0,0.0,0.17533720043266815,0.18802411488043144,Pgm1
ENSMUSG00000107872,0.18168026768681944,0.0,0.0,0.17532923121657287,0.18801618356631963,Gm44511
ENSMUSG00000033624,0.18167098862440426,0.0,0.0,0.17531993039740112,0.18800692698020852,Pdpr
ENSMUSG00000018411,0.18164119047062563,0.0,0.0,0.17529006238311087,0.18797720099770238,Mapt
ENSMUSG00000090083,0.18162057242119362,0.0,0.0,0.17526939600237687,0.18795663287849132,Rnf8
ENSMUSG00000024912,0.18161925166012916,0.0,0.0,0.17526807214547305,0.18795531531569193,Fosl1
ENSMUSG00000053600,0.18161840279667954,0.0,0.0,0.17526722129231542,0.1879544685077802,Zfp472
ENSMUSG00000029686,0.18159996600842965,0.0,0.0,0.1752487412911811,0.18793607636221557,Cul1
ENSMUSG00000027778,0.18158537549388937,0.0,0.0,0.1752341165819795,0.18792152117387576,Ift80
ENSMUSG00000022292,0.18158291735187218,0.0,0.0,0.17523165267928068,0.18791906898317856,Rrm2b
ENSMUSG00000079466,0.1815796721559573,0.0,0.0,0.175228399878337,0.18791583164397083,Prdm12
ENSMUSG00000046101,0.18156098221055986,0.0,0.0,0.1752096661362572,0.1878971869447574,Mcmdc2
ENSMUSG00000021242,0.18152322090365486,0.0,0.0,0.17517181635623752,0.18785951703965115,Npc2
ENSMUSG00000027163,0.1814893028523802,0.0,0.0,0.17513781885243573,0.18782568107162717,Commd9
ENSMUSG00000029279,0.18140438691749347,0.0,0.0,0.17505270406967366,0.18774097057126732,Brdt
ENSMUSG00000022604,0.181397095220939,0.0,0.0,0.17504539530255975,0.1877336965108968,Cep97
ENSMUSG00000063179,0.18139218090298792,0.0,0.0,0.17504046948011495,0.18772879407865106,Pstk
ENSMUSG00000052566,0.18135773212163975,0.0,0.0,0.17500594006256806,0.18769442860581298,Hook2
ENSMUSG00000033423,0.18135025218141432,0.0,0.0,0.17499844261569078,0.187686966752499,Eri3
ENSMUSG00000097267,0.18134610756048936,0.0,0.0,0.17499428829467983,0.187682832153183,1700109K24Rik
ENSMUSG00000056919,0.1813328198681125,0.0,0.0,0.1749809695052641,0.18766957658866157,Cep162
ENSMUSG00000034616,0.18131472643140012,0.0,0.0,0.17496283372842059,0.18765152689573764,Ssh3
ENSMUSG00000047759,0.18130097584879068,0.0,0.0,0.17494905097119867,0.18763780955450746,Hs3st3a1
ENSMUSG00000030826,0.1812670738725182,0.0,0.0,0.1749150696792536,0.18760398952409002,Bcat2
ENSMUSG00000043219,0.1812500275433125,0.0,0.0,0.17489798347487287,0.18758698439258792,Hoxa6
ENSMUSG00000052949,0.18124791193314835,0.0,0.0,0.1748958629160905,0.18758487389518222,Rnf157
ENSMUSG00000093866,0.18123975508299395,0.0,0.0,0.17488768698682056,0.18757673675699862,Olfr802
ENSMUSG00000018417,0.18120869547601035,0.0,0.0,0.17485655473850942,0.1875457522011822,Myo1b
ENSMUSG00000100235,0.1811384694960049,0.0,0.0,0.1747861645627998,0.18747569586587737,Gm28557
ENSMUSG00000109996,0.18110705627904855,0.0,0.0,0.17475467791946744,0.1874443585128706,Gm31898
ENSMUSG00000073888,0.18107377492425442,0.0,0.0,0.1747213187858195,0.18741115751956658,Ccl27a
ENSMUSG00000004393,0.18105781202606097,0.0,0.0,0.17470531858735072,0.18739523316040765,Ddx56
ENSMUSG00000007411,0.18105311194766155,0.0,0.0,0.17470060752698482,0.1873905444287166,Mark3
ENSMUSG00000074665,0.18104722150833064,0.0,0.0,0.1746947033247607,0.1873846682093997,Bpifb4
ENSMUSG00000020380,0.18096622628509842,0.0,0.0,0.17461351890414378,0.18730386846942298,Rad50
ENSMUSG00000021337,0.1809649712678811,0.0,0.0,0.1746122609560013,0.1873026164805349,Scgn
ENSMUSG00000090693,0.18093912421777772,0.0,0.0,0.17458635354817525,0.187276831794222,Trim43a
ENSMUSG00000063200,0.18093516381404184,0.0,0.0,0.174582383896929,0.18727288094538094,Nol7
ENSMUSG00000085950,0.1808872554348905,0.0,0.0,0.17453436366846256,0.18722508813404193,Gm13589
ENSMUSG00000069302,0.18082092522703225,0.0,0.0,0.1744678786526434,0.18715891788283992,Hist1h2ah
ENSMUSG00000096945,0.18079137465027284,0.0,0.0,0.17443825912649458,0.18712943854938238,Gm26546
ENSMUSG00000108905,0.18078274843125322,0.0,0.0,0.17442961278236963,0.187120833125108,Gm44618
ENSMUSG00000086386,0.18075773655789876,0.0,0.0,0.174404542561458,0.18709588154098267,Gm12108
ENSMUSG00000044863,0.1807524652504905,0.0,0.0,0.17439925895822436,0.18709062293861883,Defb36
ENSMUSG00000033192,0.18073429161368798,0.0,0.0,0.17438104293249235,0.187072493101611,Lpcat2
ENSMUSG00000045532,0.1806858148295044,0.0,0.0,0.17433245310035594,0.1870241331289057,C1ql1
ENSMUSG00000020180,0.18066217093261006,0.0,0.0,0.17430875407707472,0.18700054619408651,Snrpd3
ENSMUSG00000024043,0.18062036970463574,0.0,0.0,0.17426685540641293,0.18695884565433243,Arhgap28
ENSMUSG00000017400,0.1806199267450822,0.0,0.0,0.17426641141440122,0.18695840376163025,Stac2
ENSMUSG00000102202,0.1806072148129538,0.0,0.0,0.17425366985417098,0.1869457224446169,Gm33280
ENSMUSG00000017299,0.18057714752695514,0.0,0.0,0.17422353249786643,0.1869157275635473,Dnttip1
ENSMUSG00000042686,0.18057148930066155,0.0,0.0,0.17421786108669024,0.1869100829614879,Jph1
ENSMUSG00000023032,0.18054933815729426,0.0,0.0,0.1741956583304563,0.18688798515101435,Slc4a8
ENSMUSG00000030330,0.180525736431438,0.0,0.0,0.1741720016189389,0.18686444024353377,Ing4
ENSMUSG00000093979,0.18050485429295446,0.0,0.0,0.17415107083681505,0.18684360837026773,Gm2237
ENSMUSG00000004356,0.18049841518449428,0.0,0.0,0.1741446167300111,0.18683718476018069,Utp20
ENSMUSG00000034610,0.1804908656138981,0.0,0.0,0.17413704957521375,0.18682965336005297,Zcchc11
ENSMUSG00000012282,0.1804727065825779,0.0,0.0,0.17411884825157325,0.18681153803122744,Wnt8a
ENSMUSG00000087361,0.1804386860470691,0.0,0.0,0.1740847484940426,0.18677759935975302,0610043K17Rik
ENSMUSG00000097986,0.18041461887102958,0.0,0.0,0.17406062528310468,0.18675359008771808,Gm26953
ENSMUSG00000036112,0.1804023950722451,0.0,0.0,0.17404837302692922,0.18674139569567055,Metap2
ENSMUSG00000050822,0.18038950014673907,0.0,0.0,0.17403544808376023,0.18672853178931076,Slc29a4
ENSMUSG00000005410,0.1803624145844743,0.0,0.0,0.17400829947705562,0.18670151137513402,Mcm5
ENSMUSG00000031813,0.18034739998412788,0.0,0.0,0.17399324993283952,0.1866865328848223,Mvb12a
ENSMUSG00000073179,0.18032622316461253,0.0,0.0,0.17397202383300706,0.18666540699043654,Gm10478
ENSMUSG00000000263,0.1803043018289058,0.0,0.0,0.17395005149064813,0.1866435383640653,Glra1
ENSMUSG00000040606,0.18029836217692874,0.0,0.0,0.17394409801935432,0.18663761299275988,Kazn
ENSMUSG00000037104,0.18029315607066693,0.0,0.0,0.17393887980084033,0.1866324194031306,Socs5
ENSMUSG00000041625,0.18028215586052762,0.0,0.0,0.17392785399936603,0.18662144563876754,Ggact
ENSMUSG00000025467,0.18027213286145585,0.0,0.0,0.17391780768376988,0.1866114467347664,Prap1
ENSMUSG00000026644,0.18022069754502845,0.0,0.0,0.17386625273406464,0.18656013504705232,Acbd7
ENSMUSG00000011632,0.18021418639395795,0.0,0.0,0.17385972644120742,0.18655363954356474,Pinlyp
ENSMUSG00000030069,0.1802056246179845,0.0,0.0,0.17385114475553554,0.18654509834238758,Prok2
ENSMUSG00000028277,0.1802034801781504,0.0,0.0,0.17384899532913595,0.18654295905570492,Ube2j1
ENSMUSG00000029036,0.18019474320135426,0.0,0.0,0.17384023803646803,0.18653424307349714,Atad3a
ENSMUSG00000063765,0.18018944999568726,0.0,0.0,0.1738349325231323,0.18652896258669568,Chadl
ENSMUSG00000038712,0.18018939744829632,0.0,0.0,0.17383487985356097,0.18652891016556727,Fam63a
ENSMUSG00000046574,0.18017258168227385,0.0,0.0,0.17381802499027413,0.1865121348031407,Prr12
ENSMUSG00000097168,0.18015505768800907,0.0,0.0,0.17380046025605017,0.18649465291021322,C230088H06Rik
ENSMUSG00000066983,0.1801549118652325,0.0,0.0,0.1738003140942803,0.18649450743775856,Gm16519
ENSMUSG00000031450,0.18015249577972955,0.0,0.0,0.17379789239215912,0.1864920971565734,Grk1
ENSMUSG00000025001,0.180152007131809,0.0,0.0,0.17379740260829937,0.18649160968255393,Hells
ENSMUSG00000049164,0.18014765264372942,0.0,0.0,0.17379303799766388,0.18648726565532095,Zfp518a
ENSMUSG00000097308,0.1801466849840219,0.0,0.0,0.17379206808854342,0.18648630032020197,Gm6410
ENSMUSG00000028527,0.1801138526099898,0.0,0.0,0.17375915939997907,0.1864535468114375,Ak4
ENSMUSG00000020074,0.1801074190107897,0.0,0.0,0.1737527108483874,0.18644712866446472,Ccar1
ENSMUSG00000069793,0.18010514707217873,0.0,0.0,0.17375043362967163,0.18644486218246975,Slfn9
ENSMUSG00000045411,0.1800945108890994,0.0,0.0,0.17373977272844726,0.1864342515438868,2410002F23Rik
ENSMUSG00000052794,0.18008456445378943,0.0,0.0,0.1737298031792915,0.18642432899519534,1700030K09Rik
ENSMUSG00000049086,0.18008072518634022,0.0,0.0,0.17372595499037768,0.18642049894749904,Bmyc
ENSMUSG00000068117,0.18007467764396995,0.0,0.0,0.17371989339547664,0.1864144659275205,Mei1
ENSMUSG00000021918,0.1800606898095231,0.0,0.0,0.17370587305967558,0.18640051168121916,Nek4
ENSMUSG00000001829,0.18005067483680848,0.0,0.0,0.17369583481830975,0.1863905207552848,Clpb
ENSMUSG00000035829,0.18004557528599788,0.0,0.0,0.17369072341977967,0.18638543344841493,Ppp1r26
ENSMUSG00000015305,0.18003720114162033,0.0,0.0,0.17368232982060516,0.1863770794094879,Sash1
ENSMUSG00000003421,0.18003214742106674,0.0,0.0,0.17367726435970388,0.1863720378219486,Nosip
ENSMUSG00000022437,0.17993236720408678,0.0,0.0,0.1735772524111861,0.18627249708976895,Samm50
ENSMUSG00000033983,0.17990676643024472,0.0,0.0,0.17355159220273395,0.18624695773995342,Coil
ENSMUSG00000038180,0.17989405727617938,0.0,0.0,0.1735388535463744,0.18623427907582346,Spag4
ENSMUSG00000020888,0.1798750960541776,0.0,0.0,0.17351984831284317,0.18621536333887473,Dvl2
ENSMUSG00000097346,0.17986922118249002,0.0,0.0,0.17351395980575404,0.1862095025591463,Gm26619
ENSMUSG00000041935,0.1798582879403592,0.0,0.0,0.17350300118910486,0.18619859554120438,AW549877
ENSMUSG00000022838,0.1798465210209224,0.0,0.0,0.17349120696206022,0.1861868568438471,Eaf2
ENSMUSG00000031488,0.1798347528972569,0.0,0.0,0.1734794115298154,0.18617511694333894,Rab11fip1
ENSMUSG00000028576,0.17979972202714894,0.0,0.0,0.17344429937943576,0.1861401700760576,Ift74
ENSMUSG00000042250,0.1797782027511576,0.0,0.0,0.17342273018141954,0.18611870239459852,Pglyrp4
ENSMUSG00000037902,0.1797591002773634,0.0,0.0,0.17340358339738704,0.1860996457157488,Sirpa
ENSMUSG00000106492,0.17971140569944083,0.0,0.0,0.17335577820774428,0.1860520654566717,Gm29707
ENSMUSG00000038290,0.17969186422456185,0.0,0.0,0.17333619142155904,0.18603257081204735,Smg6
ENSMUSG00000061718,0.17969029234655526,0.0,0.0,0.17333461589901808,0.18603100270075787,Ppp1r1b
ENSMUSG00000032413,0.17968726877992286,0.0,0.0,0.17333158532207787,0.18602798637945714,Rasa2
ENSMUSG00000026526,0.1796547816579533,0.0,0.0,0.17329902288449905,0.18599557709839568,Fh1
ENSMUSG00000034111,0.17963952891757448,0.0,0.0,0.1732837347881503,0.18598036089965125,Tmed8
ENSMUSG00000070643,0.17963204296259788,0.0,0.0,0.17327623148179283,0.18597289287798052,Sox13
ENSMUSG00000041355,0.1796295916745547,0.0,0.0,0.1732737745121723,0.18597044746206806,Ssr2
ENSMUSG00000036902,0.17961545788271746,0.0,0.0,0.17325960796267983,0.1859563475266019,Neto2
ENSMUSG00000067998,0.1795805746022282,0.0,0.0,0.17322464384504524,0.18592154779505204,Bpifb9a
ENSMUSG00000029093,0.17955426266399388,0.0,0.0,0.17319827094315737,0.1858952988660117,Sorcs2
ENSMUSG00000025792,0.17954212162002398,0.0,0.0,0.17318610177197286,0.18588318689314604,Slc25a10
ENSMUSG00000029016,0.17951048435500844,0.0,0.0,0.1731543912218718,0.1858516253728782,Clcn6
ENSMUSG00000044724,0.17945527128338348,0.0,0.0,0.17309905028533876,0.1857965444589639,Gpr152
ENSMUSG00000020882,0.1794334540720628,0.0,0.0,0.1730771825598046,0.18577477945821735,Cacnb1
ENSMUSG00000028403,0.17939861664286255,0.0,0.0,0.17304226448318136,0.18574002538525738,Zdhhc21
ENSMUSG00000030683,0.17937981515774945,0.0,0.0,0.1730234194799305,0.185721268880256,Sez6l2
ENSMUSG00000090936,0.1793775640206896,0.0,0.0,0.1730211631326744,0.1857190231284395,Gm17705
ENSMUSG00000048699,0.17931137759665558,0.0,0.0,0.1729548235517586,0.18565299500811397,Krt90
ENSMUSG00000068099,0.17930565896419542,0.0,0.0,0.1729490916889605,0.18564729005070638,1500009C09Rik
ENSMUSG00000049555,0.17926531134074924,0.0,0.0,0.17290865073153514,0.1856070388989948,Tmie
ENSMUSG00000019883,0.1792572528330962,0.0,0.0,0.17290057358513927,0.185598999656797,Echdc1
ENSMUSG00000061259,0.17924642871089572,0.0,0.0,0.17288972442887582,0.1855882014104639,Tmprss11d
ENSMUSG00000054931,0.17923036916290289,0.0,0.0,0.1728736277411534,0.1855721802511902,Zkscan4
ENSMUSG00000030492,0.17921198955478637,0.0,0.0,0.17285520563204249,0.18555384457352347,Slc7a9
ENSMUSG00000035164,0.17918604794751364,0.0,0.0,0.17282920404498206,0.18552796496367394,Zc3h12c
ENSMUSG00000029500,0.1791839663227705,0.0,0.0,0.17282711760768252,0.18552588831339045,Pgam5
ENSMUSG00000030417,0.17917623293110124,0.0,0.0,0.17281936633750575,0.18551817340171478,Pdcd5
ENSMUSG00000040557,0.1791734161364002,0.0,0.0,0.1728165430309695,0.18551536333793442,Wbscr27
ENSMUSG00000031933,0.17915169277204268,0.0,0.0,0.1727947694502848,0.18549369187953457,Izumo1r
