,Mesenchyme_3_corr,Mesenchyme_3_pval,Mesenchyme_3_qval,Mesenchyme_3_ci_low,Mesenchyme_3_ci_high,gene_annotation
ENSMUSG00000045608,0.03584968337391394,8.615485294300846e-27,5.865984330162905e-26,0.02929657543165597,0.04239970980172549,Dbx2
ENSMUSG00000036478,0.035846042049087735,8.717505418645446e-27,5.932156126346535e-26,0.029292932550396687,0.04239607034552262,Btg1
ENSMUSG00000039238,0.03584493109288521,8.748869225791851e-27,5.951849189017499e-26,0.029291821119366217,0.04239495995939631,Zfp750
ENSMUSG00000054150,0.035841016756348605,8.860270459252082e-27,6.025965659710723e-26,0.029287905109952748,0.04239104763133392,Syne3
ENSMUSG00000037455,0.03583832371674445,8.93772933513555e-27,6.0769629087856e-26,0.02928521091953635,0.04238835597343111,Slc18b1
ENSMUSG00000053490,0.03583752106320625,8.960945359530409e-27,6.091061197873494e-26,0.029284407923019933,0.04238755373168705,Trim60
ENSMUSG00000040699,0.03583070335995016,9.160567409324409e-27,6.225027706441542e-26,0.029277587306863254,0.042380739525851446,Limd2
ENSMUSG00000096795,0.03582913942804783,9.206977395504486e-27,6.254834228401387e-26,0.029276022706848606,0.0423791763961462,Zfp433
ENSMUSG00000037353,0.03582120046724119,9.4461871900612e-27,6.413793912897749e-26,0.029268080355010058,0.04237124150702436,Letmd1
ENSMUSG00000022747,0.03581979658022962,9.489124474823134e-27,6.441166273316494e-26,0.029266675868431097,0.04236983833994365,St3gal6
ENSMUSG00000041685,0.03581573316854944,9.614495816022525e-27,6.52446382739041e-26,0.02926261072150838,0.04236577701188628,Fcho2
ENSMUSG00000016256,0.03580175124731498,1.0058569623965224e-26,6.823929301121697e-26,0.029248622831079478,0.04235180225860126,Ctsz
ENSMUSG00000051726,0.03579725314704229,1.0205710092976283e-26,6.921839618860599e-26,0.029244122811012983,0.04234730646377259,Kcnf1
ENSMUSG00000031812,0.035795092973314735,1.0277129575658958e-26,6.968353641026753e-26,0.029241961715415488,0.042345147397120295,Map1lc3b
ENSMUSG00000036534,0.03579000934296356,1.0447165324679371e-26,7.081689758462947e-26,0.029236875915829588,0.042340066371855854,Slc38a7
ENSMUSG00000002228,0.03578457419603505,1.0632044402398826e-26,7.20502219618261e-26,0.029231438450046096,0.04233463400977264,Ppm1j
ENSMUSG00000024503,0.03578162764744368,1.0733624808003066e-26,7.271853098402077e-26,0.029228490644499238,0.04233168897076365,Spink1
ENSMUSG00000037965,0.03577881083241167,1.0831632141953779e-26,7.336227099289633e-26,0.02922567262796079,0.04232887359874221,Zc3h7a
ENSMUSG00000027016,0.035774609187586695,1.0979473841284787e-26,7.434308928605187e-26,0.02922146919112676,0.0423246741061613,Zfp385b
