,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000030092,0.5074122520644864,0.0,0.0,0.5025249706208547,0.5122671056113574,Cntn6
ENSMUSG00000030795,0.49122282280910406,0.0,0.0,0.4862296615577392,0.4961839072939235,Fus
ENSMUSG00000047749,0.49109129309024574,0.0,0.0,0.48609728584707856,0.49605322669483587,Zc3hav1l
ENSMUSG00000019432,0.4850619195713231,0.0,0.0,0.48002937776500065,0.4900625358176381,Ddx39b
ENSMUSG00000037935,0.47513187749825164,0.0,0.0,0.470036920943249,0.48019517216533053,Smarce1
ENSMUSG00000015165,0.47389205436515186,0.0,0.0,0.4687893966713719,0.4789630848012814,Hnrnpl
ENSMUSG00000035234,0.47202635785338665,0.0,0.0,0.46691214978297885,0.47710899148670344,Fam175a
ENSMUSG00000020088,0.46255868418643586,0.0,0.0,0.4573865729173695,0.46769950206913186,Sar1a
ENSMUSG00000030209,0.46014516777322484,0.0,0.0,0.4549584855508874,0.4653006316973194,Grin2b
ENSMUSG00000056025,0.45984894970207446,0.0,0.0,0.45466048445650953,0.4650062059606972,Clca3a1
ENSMUSG00000085402,0.4559685355274188,0.0,0.0,0.4507568202128844,0.46114916575101095,Gm12111
ENSMUSG00000026034,0.4532152992919683,0.0,0.0,0.447987208449044,0.458412395102789,Clk1
ENSMUSG00000037243,0.4527593205992251,0.0,0.0,0.44752852739972865,0.4579591338532883,Zfp692
ENSMUSG00000021576,0.4522818934084088,0.0,0.0,0.4470482736873004,0.45748454903250124,Pdcd6
ENSMUSG00000051951,0.4512661537125031,0.0,0.0,0.44602653052560715,0.4564748466973774,Xkr4
ENSMUSG00000060636,0.4496216538094167,0.0,0.0,0.4443723398624102,0.45484009294046873,Rpl35a
ENSMUSG00000069565,0.44673785291424684,0.0,0.0,0.4414716316389904,0.4519732980133648,Dazap1
ENSMUSG00000025162,0.44639653047936345,0.0,0.0,0.4411283153625499,0.45163398122211745,Csnk1d
ENSMUSG00000037773,0.44619228159677016,0.0,0.0,0.44092287409361164,0.4514309318011312,Pced1a
ENSMUSG00000040681,0.44476335659209587,0.0,0.0,0.4394856225984924,0.45001038305403696,Hmgn1
ENSMUSG00000027071,0.44312890627734564,0.0,0.0,0.43784168130973006,0.44838548121343824,P2rx3
ENSMUSG00000003166,0.4430392143741802,0.0,0.0,0.4377514696043048,0.44829631228561745,Dgcr2
ENSMUSG00000018287,0.4425083642555796,0.0,0.0,0.43721754516606,0.44776855530453674,Spag7
ENSMUSG00000034432,0.4423914221065079,0.0,0.0,0.43709992626958094,0.44765229405696183,Cops8
ENSMUSG00000022223,0.4418525596113709,0.0,0.0,0.43655794770090384,0.44711656681751605,Sdr39u1
ENSMUSG00000039048,0.4411160133927072,0.0,0.0,0.4358171484815254,0.44638429992591755,Foxred1
ENSMUSG00000001119,0.4386794871464066,0.0,0.0,0.43336660428502166,0.4439618795979309,Col6a1
ENSMUSG00000070368,0.4380527528346197,0.0,0.0,0.4327362769157978,0.4433387611888893,Prok1
ENSMUSG00000028128,0.4375455896187556,0.0,0.0,0.43222620994662503,0.442834520278164,F3
