,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000015806,0.037087458599040224,1.4713727241997786e-28,1.6348437853352473e-28,0.0305348898132122,0.043636839763718176,Qdpr
ENSMUSG00000036751,0.036915922941686476,2.6074357302488863e-28,2.895814088255786e-28,0.030363278236859578,0.04346539472830973,Cox6b1
ENSMUSG00000040365,0.03690921652180945,2.6662789645927648e-28,2.961031352391965e-28,0.030356568856672983,0.043458691843585376,Trim41
ENSMUSG00000008348,0.03690798338486114,2.67724120196922e-28,2.973070966156239e-28,0.030355335175464668,0.043457459356595916,Ubc
ENSMUSG00000052033,0.03684234203264786,3.3300902903140536e-28,3.6972224295826466e-28,0.030289664880457968,0.04339185257369406,Pfdn4
ENSMUSG00000025128,0.036647679382403514,6.346245819471274e-28,7.039533177900909e-28,0.03009491673157111,0.043197292108288876,Bhlhe22
ENSMUSG00000059897,0.03657329141891202,8.112445410099153e-28,8.995021438321564e-28,0.03002049622719538,0.04312294306229824,Zfp930
ENSMUSG00000109739,0.03652899394772678,9.387510198061313e-28,1.0407394129088835e-27,0.02997617941267134,0.04307866873172857,Gm17949
ENSMUSG00000020453,0.0363161080149491,1.888751435616221e-27,2.092533064719528e-27,0.02976320087858282,0.04286589364982817,Patz1
ENSMUSG00000027655,0.03625367534923994,2.3167859542507564e-27,2.565822939634831e-27,0.02970074116869252,0.04280349338047832,Dhx35
ENSMUSG00000109324,0.03624198736738235,2.407003486191285e-27,2.665497703891048e-27,0.02968904812959689,0.04279181145784494,Prmt1
ENSMUSG00000001785,0.036191739681235804,2.8362332479852126e-27,3.1402569878030636e-27,0.02963877872235799,0.04274158980044862,Pwp1
ENSMUSG00000026966,0.03617504620204499,2.994996725361602e-27,3.3157397123631714e-27,0.029622078034238067,0.04272490496130398,Ssna1
