,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000027574,0.06884158624577646,2.7195515684076947e-94,2.9380634562855635e-94,0.062309727628798744,0.07536754794261898,Nkain4
ENSMUSG00000086855,0.06881713961702483,3.1644374573060836e-94,3.4185448344162874e-94,0.06228525996175629,0.07534312442630717,Gm13844
ENSMUSG00000078915,0.06877345066447658,4.147903650219066e-94,4.4807871532989493e-94,0.06224153343090275,0.07529947675886121,Hsp25-ps1
ENSMUSG00000060402,0.06868662868955838,7.098622207725554e-94,7.667973621544185e-94,0.06215463685197802,0.07521273675457668,Chst8
ENSMUSG00000013495,0.06864993059876714,8.906675810753251e-94,9.620620523784154e-94,0.062117907257187084,0.07517607328160665,Tmem175
ENSMUSG00000001555,0.06864234725079504,9.334086173797143e-94,1.0081847861469689e-93,0.06211031740138745,0.07516849708491273,Fkbp10
ENSMUSG00000027002,0.06855527358562523,1.5982447645742883e-93,1.7261296555592278e-93,0.06202316906605322,0.07508150547829492,Nckap1
ENSMUSG00000045281,0.06852891672737543,1.8805528879302686e-93,2.030937560678453e-93,0.06199678962507429,0.07505517343926327,Gpr20
ENSMUSG00000001227,0.0684931817685529,2.344334032321872e-93,2.531695146759032e-93,0.06196102406287915,0.0750194721161124,Sema6b
ENSMUSG00000038552,0.0684679432943486,2.739069366641977e-93,2.9577178647048345e-93,0.061935763984586334,0.07499425738764101,Fndc4
ENSMUSG00000047261,0.06845635605954786,2.9418660757683742e-93,3.176563281390849e-93,0.061924166833936305,0.07498268105194737,Gap43
ENSMUSG00000037913,0.06844254219853636,3.20329319583876e-93,3.4586945135772566e-93,0.06191034115393092,0.07496888018213856,Tmem156
ENSMUSG00000021252,0.06841582369201393,3.7764988565385555e-93,4.0774230398300185e-93,0.06188359979444943,0.07494218679585823,0610007P14Rik
ENSMUSG00000020329,0.06836031263753053,5.315381167390139e-93,5.738423991810865e-93,0.06182804129005524,0.07488672790193163,Polrmt
ENSMUSG00000052516,0.06824740434708487,1.0643728533659122e-92,1.1490340894270711e-92,0.06171503661241904,0.07477392558036468,Robo2
ENSMUSG00000062376,0.0681753206529741,1.657122797279748e-92,1.7888532764163018e-92,0.0616428914697202,0.07470190945228487,Borcs7
ENSMUSG00000024856,0.06813905590028943,2.0701521413086616e-92,2.2345192725494707e-92,0.061606595828532215,0.07466567866581118,Cdk2ap2
ENSMUSG00000020644,0.06813111403713966,2.1735060439919143e-92,2.3459761899190875e-92,0.06159864720320656,0.07465774423885148,Id2
ENSMUSG00000078570,0.06812440445408179,2.2648241231609883e-92,2.4444329994658247e-92,0.061591931907855266,0.07465104093752112,1110065P20Rik
ENSMUSG00000034205,0.06805984372738097,3.3645491974460876e-92,3.631051072338301e-92,0.06152731624673844,0.0745865406245072,Loxl2
ENSMUSG00000019828,0.0680307705335904,4.020503026612205e-92,4.3387714961708436e-92,0.06149821833258625,0.07455749461856893,Grm1
ENSMUSG00000019916,0.06793578242123975,7.190814790005535e-92,7.759367324054669e-92,0.0614031495311281,0.07446259525733306,P4ha1
ENSMUSG00000009551,0.06792112091710409,7.865379702503296e-92,8.486894719867316e-92,0.06138847558311279,0.07444794744148363,6330409D20Rik
ENSMUSG00000030148,0.06780654621346711,1.583957053280085e-91,1.708969659524198e-91,0.06127380373201963,0.07433347961017962,Clec4a2
ENSMUSG00000049128,0.06772377459004342,2.6245567703297915e-91,2.83144906516992e-91,0.06119096203414467,0.07425078508698674,Ivl
ENSMUSG00000002104,0.06769263293294196,3.173214025433644e-91,3.4232062372005285e-91,0.06115979403581954,0.07421967241452156,Rapsn
ENSMUSG00000026999,0.06766256595604589,3.811197368045317e-91,4.1112705527350005e-91,0.061129701638808195,0.0741896334099629,Nup35
ENSMUSG00000030924,0.06764594437010246,4.21725202589527e-91,4.5490958982373654e-91,0.06111306600524803,0.07417302728256583,2610020H08Rik
ENSMUSG00000050721,0.06759701160575074,5.68074609723595e-91,6.127479051899528e-91,0.061064091906783836,0.07412414000605878,Plekho2
ENSMUSG00000039899,0.0675543244204022,7.365312436667357e-91,7.944170405704738e-91,0.061021368688729996,0.07408149247705051,Fgl2
ENSMUSG00000031503,0.06745030495001567,1.3858790243956516e-90,1.4946673317356485e-90,0.06091726151464344,0.07397756954064753,Col4a2
ENSMUSG00000046186,0.06723931544217199,4.980490593759633e-90,5.37073985672815e-90,0.06070609454819922,0.07376677540360393,Cd109
ENSMUSG00000021381,0.06719323608567268,6.582158266191235e-90,7.097595403905626e-90,0.060659976513180607,0.07372073863779027,Barx1
ENSMUSG00000014453,0.06713916187366575,9.127846002412223e-90,9.842199167818397e-90,0.060605856947430765,0.07366671437055486,Blk
ENSMUSG00000019906,0.06713496196020888,9.362515378270575e-90,1.0094790635777926e-89,0.06060165351298192,0.07366251833467678,Lin7a
ENSMUSG00000035692,0.0671340720160113,9.41300838188654e-90,1.0148787185670048e-89,0.06060076282273054,0.07366162921209235,Isg15
ENSMUSG00000102095,0.06712349822879232,1.003413288779349e-89,1.0817987558121714e-89,0.06059018017214054,0.07365106518599768,C730036E19Rik
ENSMUSG00000041775,0.06709115869175915,1.2199138558804502e-89,1.3151543422137881e-89,0.060557813535930566,0.07361875549391053,Mapk1ip1
ENSMUSG00000054720,0.06704285554513405,1.632997603813651e-89,1.7604108526381014e-89,0.060509469938878596,0.07357049689892979,Lrrc8c
ENSMUSG00000027326,0.06704106254281833,1.650764940189796e-89,1.7794863370012238e-89,0.060507675435641804,0.07356870554977302,Knl1
ENSMUSG00000004626,0.06694881721216749,2.8793953745270868e-89,3.1036489259543873e-89,0.06041535294346255,0.07347654521304467,Stxbp2
ENSMUSG00000029369,0.06693303186625833,3.1667510503396955e-89,3.413234636636385e-89,0.060399554404601916,0.07346077440042337,Afm
ENSMUSG00000035775,0.06690595861190904,3.7277420529551875e-89,4.017713910630191e-89,0.060372458530803745,0.07343372606433751,Krt20
ENSMUSG00000037847,0.06687680959331829,4.4430004425684615e-89,4.788400283830423e-89,0.060343285169247064,0.07340460386381063,Nmrk1
ENSMUSG00000040086,0.06665293879696776,1.7061930555412645e-88,1.8385907610449933e-88,0.06011922778568468,0.07318093866493894,Tnni3k
ENSMUSG00000064373,0.06652130169297939,3.7558540659315184e-88,4.0471243812486565e-88,0.05998748127490414,0.0730494221466768,Selenop
ENSMUSG00000047497,0.06633775092450704,1.1256241671777573e-87,1.2128642391182435e-87,0.05980377833292922,0.07286603914026558,Adamts12
ENSMUSG00000020530,0.06631465582978423,1.2920456858688193e-87,1.392122950781202e-87,0.059780664122472495,0.07284296512277351,Ggnbp2
ENSMUSG00000041617,0.06622550370914256,2.1991156756485615e-87,2.3692434099137077e-87,0.0596914382766432,0.07275389429929789,Ccdc74a
ENSMUSG00000035403,0.0660253745313606,7.237558492797486e-87,7.796785402797766e-87,0.059491143980409576,0.07255394723857633,Crb2
ENSMUSG00000030157,0.06602119402075116,7.419627659406966e-87,7.992571880210593e-87,0.05948696002624078,0.07254977052662578,Clec2d
ENSMUSG00000059994,0.06600882083043179,7.985712334270761e-87,8.601992244593327e-87,0.05947457664525453,0.07253740857797622,Fcrl1
ENSMUSG00000015522,0.06598254844137692,9.334583885344538e-87,1.0054518888873348e-86,0.059448282624700956,0.07251116005206538,Arnt
ENSMUSG00000024064,0.06587339391227189,1.784089893975012e-86,1.9215202262183936e-86,0.05933903831978066,0.07240210457089795,Galnt14
ENSMUSG00000042705,0.06583179014400223,2.283062975249635e-86,2.458821869909595e-86,0.05929740037505088,0.07236053851322373,Commd10
ENSMUSG00000040701,0.06580021016459657,2.7527654128772488e-86,2.9644237210826005e-86,0.05926579446865826,0.07232898714348403,Ap1g2
ENSMUSG00000014956,0.06576531349439947,3.384607447998069e-86,3.64452796207397e-86,0.05923086916372659,0.07229412207248856,Ppp1cb
ENSMUSG00000029658,0.06574306095087802,3.861065599478752e-86,4.1572110072535335e-86,0.059208598369060124,0.07227188967048408,Wdr95
ENSMUSG00000029819,0.06571222564338322,4.633779352381734e-86,4.988973454642884e-86,0.059177737781740174,0.072241082262327,Npy
ENSMUSG00000037110,0.06570267764127279,4.902982918125278e-86,5.2785808641004965e-86,0.059168181954388124,0.07223154289658398,Ralgapa2
ENSMUSG00000040813,0.0656848539260731,5.4479465436162704e-86,5.8650347951796315e-86,0.0591503436346376,0.07221373530011099,Tex264
ENSMUSG00000029104,0.06557343181055258,1.0521769488330344e-85,1.1325813690976659e-85,0.05903883031568225,0.07210241385389857,Htt
