,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000030888,0.317101312055086,0.0,0.0,0.3063214997000119,0.32779980645694484,Rrp8
ENSMUSG00000001248,0.3170804062416268,0.0,0.0,0.3063004376902217,0.32777906100252036,Gramd1a
ENSMUSG00000003814,0.3170418478217444,0.0,0.0,0.3062615912114722,0.32774079831976516,Calr
ENSMUSG00000053846,0.31703311364215464,0.0,0.0,0.30625279178632586,0.3277321311251089,Lipg
ENSMUSG00000039262,0.31694091075060005,0.0,0.0,0.3061599002385064,0.3276406352541784,Prrc2b
ENSMUSG00000044452,0.31687048777608495,0.0,0.0,0.30608895141852555,0.3275707521546136,Zfp507
ENSMUSG00000022110,0.3168426038485863,0.0,0.0,0.30606085931598065,0.3275430819578687,Sucla2
ENSMUSG00000029234,0.3167687506281171,0.0,0.0,0.30598645481492526,0.32746979473483856,Tmem165
ENSMUSG00000018474,0.316746731526573,0.0,0.0,0.3059642713763263,0.3274479443587039,Chd3
ENSMUSG00000093846,0.316722664903765,0.0,0.0,0.3059400251484138,0.3274240621377215,Gm4425
ENSMUSG00000036893,0.3166887203212694,0.0,0.0,0.3059058272670603,0.32739037762011547,Ehmt1
ENSMUSG00000031864,0.31668480338637434,0.0,0.0,0.3059018811052819,0.3273864906928902,Ints10
ENSMUSG00000026748,0.3166573222349247,0.0,0.0,0.30587419490891293,0.3273592200645785,Plxdc2
ENSMUSG00000009356,0.31665103801599637,0.0,0.0,0.3058678638041487,0.32735298398426843,Lpo
ENSMUSG00000023452,0.3166440308947809,0.0,0.0,0.3058608044047309,0.3273460305381761,Pisd
ENSMUSG00000031595,0.31659344176180926,0.0,0.0,0.3058098378753471,0.3272958288877198,Pdgfrl
ENSMUSG00000074635,0.3165911619634154,0.0,0.0,0.30580754107104585,0.327293566549796,3110070M22Rik
ENSMUSG00000045534,0.3165792125439139,0.0,0.0,0.3057955025182062,0.32728170864624045,Kcna5
ENSMUSG00000050503,0.31657577947567783,0.0,0.0,0.3057920438425996,0.3272783018699124,Fbxl22
ENSMUSG00000042616,0.31657573147309637,0.0,0.0,0.3057919954819673,0.3272782542349533,Oscp1
ENSMUSG00000048240,0.31657116322932133,0.0,0.0,0.30578739316395614,0.3272737209763105,Gng7
ENSMUSG00000017607,0.31648954643345223,0.0,0.0,0.30570516767859496,0.3271927291460182,Tns4
ENSMUSG00000031539,0.3164862302785008,0.0,0.0,0.3057018267955089,0.3271894383805879,Ap3m2
ENSMUSG00000025575,0.3164707733068218,0.0,0.0,0.30568625456671317,0.32717409974890077,Cant1
ENSMUSG00000027499,0.3163968792601911,0.0,0.0,0.3056118095982912,0.32710077136393084,Pkia
ENSMUSG00000031660,0.31632553937373015,0.0,0.0,0.3055399379578437,0.32702997746464335,Brd7
ENSMUSG00000022255,0.3162725131332396,0.0,0.0,0.3054865165494361,0.32697735697324276,Mtdh
ENSMUSG00000029034,0.3162637698353046,0.0,0.0,0.3054777081002661,0.32696868057137873,Cpsf3l
ENSMUSG00000043126,0.3162566328833937,0.0,0.0,0.3054705179682771,0.32696159822384585,D830039M14Rik
ENSMUSG00000024327,0.31623101363258266,0.0,0.0,0.30544470782905053,0.3269361749744339,Slc39a7
ENSMUSG00000026775,0.3162306090807124,0.0,0.0,0.3054443002630012,0.32693577351748426,Yme1l1
ENSMUSG00000029624,0.31622865404722905,0.0,0.0,0.30544233066328086,0.3269338334404304,Ptcd1
ENSMUSG00000012211,0.31619233683441395,0.0,0.0,0.3054057428810234,0.3268977940457506,Tex22
ENSMUSG00000045410,0.31619038448548614,0.0,0.0,0.30540377598766455,0.3268958566309509,Akr1e1
ENSMUSG00000032175,0.31618746324325336,0.0,0.0,0.3054008329831996,0.3268929577340464,Tyk2
ENSMUSG00000100252,0.31612203794890203,0.0,0.0,0.30533492034729504,0.32682803284170814,Mir124-2hg
ENSMUSG00000033658,0.3160663828406677,0.0,0.0,0.30527885075527583,0.3267728033291767,Ddx19b
ENSMUSG00000029001,0.31601442256367274,0.0,0.0,0.30522650357875963,0.32672124032743455,Fbxo44
ENSMUSG00000040978,0.31599632720851506,0.0,0.0,0.3052082734997446,0.32670328330986304,Gm11992
ENSMUSG00000021575,0.3159618459411736,0.0,0.0,0.3051735355337526,0.3266690656277358,Ahrr
ENSMUSG00000087574,0.3158780651078487,0.0,0.0,0.30508913110670516,0.32658592512343343,C030037D09Rik
ENSMUSG00000025868,0.3158690657399156,0.0,0.0,0.30508006476516353,0.3265769945269666,Higd2a
ENSMUSG00000032261,0.31585037796414256,0.0,0.0,0.30506123792056183,0.32655844955353114,Sh3bgrl2
ENSMUSG00000087624,0.31583102571748967,0.0,0.0,0.30504174166917547,0.3265392451780699,9230111E07Rik
ENSMUSG00000051043,0.31580191771344407,0.0,0.0,0.30501241708248455,0.3265103595726482,Gprc5c
