,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000023009,0.5323111664400444,0.0,0.0,0.5237000131483384,0.5408135535705769,Nckap5l
ENSMUSG00000022032,0.5319368355343564,0.0,0.0,0.5233209340795766,0.5404439869001878,Scara5
ENSMUSG00000020107,0.5316830238743283,0.0,0.0,0.5230639049108206,0.5401934037190549,Anapc16
ENSMUSG00000006333,0.5314788966196639,0.0,0.0,0.52285719112201,0.5399918718637711,Rps9
ENSMUSG00000070883,0.5313656100489611,0.0,0.0,0.5227424695137933,0.5398800252669583,Ccdc173
ENSMUSG00000044667,0.5312927526880722,0.0,0.0,0.5226686894102469,0.5398080938295946,Plppr4
ENSMUSG00000029449,0.5308836397465172,0.0,0.0,0.5222543974290763,0.5394041778786358,Rhof
ENSMUSG00000025362,0.530261446173398,0.0,0.0,0.5216243351952408,0.5387898805580507,Rps26
ENSMUSG00000062075,0.5302379155036664,0.0,0.0,0.5216005071263806,0.5387666483378334,Lmnb2
ENSMUSG00000028979,0.5299745771740193,0.0,0.0,0.5213338414387833,0.5385066491555531,Masp2
ENSMUSG00000041126,0.5299523205395776,0.0,0.0,0.5213113036625007,0.5384846746622433,H2afv
ENSMUSG00000078532,0.5298919650440869,0.0,0.0,0.5212501858278117,0.5384250842180858,Nkain1
ENSMUSG00000040022,0.5295500071105165,0.0,0.0,0.5209039103601824,0.5380874592471399,Rab11fip2
ENSMUSG00000038742,0.5295403024679654,0.0,0.0,0.5208940832290991,0.538077877532524,Angptl6
ENSMUSG00000027744,0.5295017314791973,0.0,0.0,0.5208550254337428,0.5380397950975905,Stoml3
ENSMUSG00000027301,0.5293543746815758,0.0,0.0,0.5207058091711587,0.5378943044525267,Oxt
ENSMUSG00000020262,0.5293110553951904,0.0,0.0,0.5206619433481546,0.5378515336724891,Adarb1
ENSMUSG00000087617,0.5292984628927591,0.0,0.0,0.5206491919813194,0.5378391006073617,Gm14268
ENSMUSG00000034910,0.52916696132786,0.0,0.0,0.5205160316504492,0.5377092637997198,Pygo1
