,Cardiomyocytes_corr,Cardiomyocytes_pval,Cardiomyocytes_qval,Cardiomyocytes_ci_low,Cardiomyocytes_ci_high,gene_annotation
ENSMUSG00000061462,0.5133651819592793,0.0,0.0,0.5085177063048164,0.5181801177577738,Obscn
ENSMUSG00000038663,0.5128371474932176,0.0,0.0,0.5079861220203367,0.5176556426629939,Fsd2
ENSMUSG00000007122,0.5113356574420536,0.0,0.0,0.5064745580913148,0.5161642540569432,Casq1
ENSMUSG00000037393,0.5113345824196619,0.0,0.0,0.5064734758670284,0.5161631862563972,Nmur2
ENSMUSG00000054640,0.5097079997050047,0.0,0.0,0.5048360137336478,0.5145475134965797,Slc8a1
ENSMUSG00000090889,0.5077487141890882,0.0,0.0,0.5028636700643423,0.512601323840488,Gm17428
ENSMUSG00000059741,0.5058014167524247,0.0,0.0,0.5009034447754438,0.5106669927291118,Myl3
ENSMUSG00000006221,0.5057323866507072,0.0,0.0,0.5008339573141258,0.5105984213690329,Hspb7
ENSMUSG00000038086,0.5057254661567102,0.0,0.0,0.5008269909718119,0.5105915468619752,Hspb2
ENSMUSG00000020836,0.5038385117872848,0.0,0.0,0.4989275591943969,0.5087171081636656,Coro6
ENSMUSG00000068745,0.503770529832182,0.0,0.0,0.4988591285919191,0.5086495762517664,Mybphl
ENSMUSG00000017817,0.5029743682714174,0.0,0.0,0.4980577173156096,0.5078586808430554,Jph2
ENSMUSG00000016386,0.5010392837978882,0.0,0.0,0.4961099083319984,0.5059363615146859,Mpped2
ENSMUSG00000001349,0.5010090881690045,0.0,0.0,0.4960795145392473,0.5059063646914382,Cnn1
ENSMUSG00000040666,0.5009975045866457,0.0,0.0,0.49606785494089706,0.5058948573713274,Sh3bgr
ENSMUSG00000020542,0.4949832021270856,0.0,0.0,0.49001432436357323,0.49991991555753784,Myocd
ENSMUSG00000043639,0.49261237231925764,0.0,0.0,0.48762816257243,0.49756447252233366,Rbm20
ENSMUSG00000028834,0.4910323366922691,0.0,0.0,0.4860379503192291,0.4959946508302252,Trim63
ENSMUSG00000079243,0.4903879207722392,0.0,0.0,0.48538939336725384,0.4953543913402996,Xirp1
ENSMUSG00000032034,0.486558978177441,0.0,0.0,0.4815359593420731,0.4915500338315644,Kcnj5
ENSMUSG00000030046,0.48521088408668256,0.0,0.0,0.4801792885316886,0.490210550312996,Bmp10
ENSMUSG00000038463,0.48486388646662165,0.0,0.0,0.47983008717092296,0.4898657652209846,Olfml2b
ENSMUSG00000038132,0.48472382008754356,0.0,0.0,0.47968913169870425,0.4897265914906208,Rbm24
ENSMUSG00000010797,0.48304656696408854,0.0,0.0,0.47800125213645855,0.48806000776397374,Wnt2
ENSMUSG00000021798,0.4824127884522101,0.0,0.0,0.47736346794451284,0.487430251347387,Ldb3
ENSMUSG00000026817,0.4808732803429844,0.0,0.0,0.47581425181553444,0.485900491548537,Ak1
ENSMUSG00000030782,0.479879328997609,0.0,0.0,0.4748140493650324,0.4849128176338621,Tgfb1i1
ENSMUSG00000039376,0.4796031922267877,0.0,0.0,0.4745361782522298,0.4846384225621963,Synpo2l
ENSMUSG00000049999,0.4791979978292292,0.0,0.0,0.47412844076404037,0.4842357820851381,Ppp1r3d
ENSMUSG00000019787,0.4784680947176197,0.0,0.0,0.4733939621036766,0.4835104741333201,Trdn
ENSMUSG00000024049,0.4768985922725619,0.0,0.0,0.47181464480533114,0.4819508291565279,Myom1
ENSMUSG00000020475,0.47683600283585154,0.0,0.0,0.4717516646432061,0.4818886321572461,Pgam2
ENSMUSG00000061816,0.4747205310194147,0.0,0.0,0.46962301713676025,0.47978639446196125,Myl1
ENSMUSG00000074652,0.4742733903725046,0.0,0.0,0.4691730991727354,0.47934204362318716,Myh7b
ENSMUSG00000031972,0.474161177166766,0.0,0.0,0.46906018939461647,0.47923053013222977,Acta1
ENSMUSG00000029019,0.47405230666550574,0.0,0.0,0.4689506432304508,0.479122338345614,Nppb
ENSMUSG00000060187,0.47139428175871495,0.0,0.0,0.46627617100943664,0.4764808361584725,Lrrc10
ENSMUSG00000055027,0.4712791374237878,0.0,0.0,0.4661603162991282,0.4763664055043874,Smyd1
ENSMUSG00000071317,0.4708257150793594,0.0,0.0,0.46570409830232434,0.47591579186014094,Bves
ENSMUSG00000039891,0.4695701727293198,0.0,0.0,0.46444082889914295,0.4746680129537708,Txlnb
ENSMUSG00000041616,0.4689878660421013,0.0,0.0,0.46385494557540513,0.4740892999104114,Nppa
ENSMUSG00000029683,0.46643909602103334,0.0,0.0,0.46129057336703116,0.471556207483185,Lmod2
ENSMUSG00000001508,0.46632147451243916,0.0,0.0,0.46117223391969864,0.47143930743105245,Sgca
ENSMUSG00000035458,0.46590893691737517,0.0,0.0,0.4607571797235714,0.4710292988012001,Tnni3
ENSMUSG00000060913,0.4650698419237957,0.0,0.0,0.459912972955731,0.47019534085666764,Trim55
ENSMUSG00000001995,0.4629441292447228,0.0,0.0,0.45777435213769974,0.46808260110225985,Sipa1l2
ENSMUSG00000035783,0.4620982501718515,0.0,0.0,0.4569233532039802,0.46724186797096895,Acta2
ENSMUSG00000058498,0.46036063019119794,0.0,0.0,0.45517524562997014,0.46551478969444804,Rnf207
ENSMUSG00000062151,0.4592468709344799,0.0,0.0,0.45405478518076403,0.464407766691162,Unc13c
ENSMUSG00000051456,0.4581730749667234,0.0,0.0,0.45297454401777726,0.4633404500000856,Hspb3
ENSMUSG00000031448,0.4564147758452592,0.0,0.0,0.45120572410126036,0.461592728069521,Adprhl1
ENSMUSG00000021313,0.45316277486459905,0.0,0.0,0.4479343725955334,0.4583601838369239,Ryr2
ENSMUSG00000044086,0.45300151058938287,0.0,0.0,0.44777215238556056,0.4581998808285334,Lmod3
ENSMUSG00000026163,0.4522791773713807,0.0,0.0,0.4470455415790957,0.4574818491569621,Sphkap
ENSMUSG00000022799,0.44955061349364384,0.0,0.0,0.4443008817246312,0.45476947285347497,Arhgap31
ENSMUSG00000042895,0.4471054480551615,0.0,0.0,0.44184137581852345,0.4523387314351968,Abra
ENSMUSG00000052374,0.4448069974292434,0.0,0.0,0.43952951733514667,0.4500537684647881,Actn2
ENSMUSG00000038403,0.44326609182126636,0.0,0.0,0.4379796621074692,0.4485218666538058,Hfe2
ENSMUSG00000045038,0.44199295064735533,0.0,0.0,0.43669915020423616,0.447256141382199,Prkce
ENSMUSG00000027022,0.44056619298127614,0.0,0.0,0.4352641579505557,0.4458376693668065,Xirp2
ENSMUSG00000025141,0.43816736682421475,0.0,0.0,0.43285154759712796,0.4434527143022728,Myadml2
ENSMUSG00000002930,0.4370474250961874,0.0,0.0,0.4317251965062744,0.4423392229526189,Ppp1r17
ENSMUSG00000038763,0.4352115535777591,0.0,0.0,0.4298788543035531,0.44051388996549296,Alpk3
ENSMUSG00000034898,0.4323501422446268,0.0,0.0,0.42700121216359155,0.4376688166955202,Filip1
ENSMUSG00000032495,0.42950901283973386,0.0,0.0,0.4241440741849226,0.43484380416913665,Lrrc2
ENSMUSG00000025813,0.42943065750432646,0.0,0.0,0.4240652788633963,0.43476589183220105,Homer2
ENSMUSG00000032338,0.4287235466608736,0.0,0.0,0.4233542010781431,0.43406277517681435,Hcn4
ENSMUSG00000036242,0.4280017965848007,0.0,0.0,0.42262840875544616,0.4333450952718641,3632451O06Rik
ENSMUSG00000032060,0.42784163512443624,0.0,0.0,0.4224673512262893,0.43318583609255235,Cryab
ENSMUSG00000026308,0.4270773812179829,0.0,0.0,0.4216988261578122,0.4324258830696171,Klhl30
ENSMUSG00000015968,0.4249833803760998,0.0,0.0,0.41959316223121396,0.4303436274065125,Cacna1d
ENSMUSG00000031880,0.42478844893493306,0.0,0.0,0.4193971480199617,0.4301497864266356,Rrad
ENSMUSG00000111866,0.42343878630417014,0.0,0.0,0.4180400023158991,0.4288076603498262,RP23-291C4.3
ENSMUSG00000028328,0.4210838635221972,0.0,0.0,0.4156720805996151,0.4264658307695009,Tmod1
ENSMUSG00000039782,0.4204758275464918,0.0,0.0,0.41506070024365094,0.4258611637098208,Cpeb2
ENSMUSG00000038239,0.4194291300485576,0.0,0.0,0.41400825705146654,0.4248202543309593,Hrc
ENSMUSG00000032532,0.4178354135954404,0.0,0.0,0.412405819955567,0.42323532357277693,Cck
ENSMUSG00000031698,0.4163468682947133,0.0,0.0,0.410909159842552,0.42175495433864657,Mylk3
ENSMUSG00000039103,0.4160204690956678,0.0,0.0,0.4105809851946077,0.42143034408371544,Nexn
ENSMUSG00000019528,0.41588252968238165,0.0,0.0,0.41044229588330333,0.42129316027853514,Gyg
ENSMUSG00000050503,0.41318922551959075,0.0,0.0,0.4077344001911632,0.4186145599532276,Fbxl22
ENSMUSG00000090066,0.41180541853009633,0.0,0.0,0.40634313345502887,0.4172382710163037,1110002E22Rik
ENSMUSG00000044938,0.41139773256214074,0.0,0.0,0.4059332545872157,0.41683279520354394,Klhl31
ENSMUSG00000038216,0.41128258460050643,0.0,0.0,0.40581748765496234,0.41671827109257087,Pnmt
ENSMUSG00000033182,0.41002317584732506,0.0,0.0,0.40455132047734765,0.41546567432201037,Kbtbd12
ENSMUSG00000110344,0.4098492541326511,0.0,0.0,0.4043764670869272,0.41529269170577104,RP23-220F20.2
ENSMUSG00000032366,0.4096054583161995,0.0,0.0,0.40413136596180155,0.4150502116135676,Tpm1
ENSMUSG00000059852,0.40877136049772617,0.0,0.0,0.40329280824049935,0.41422060942773087,Kcng2
ENSMUSG00000018339,0.40873598483994794,0.0,0.0,0.4032572436332491,0.4141854242380415,Gpx3
ENSMUSG00000096948,0.40869533608788755,0.0,0.0,0.4032163777873506,0.41414499432512714,Gm4221
ENSMUSG00000007877,0.4083998361066595,0.0,0.0,0.40291930027861134,0.41385108456957226,Tcap
ENSMUSG00000026208,0.40819196360827,0.0,0.0,0.402710318744221,0.4136443300508707,Des
ENSMUSG00000030785,0.40608958514372995,0.0,0.0,0.4005967558418328,0.41155322698984526,Cox6a2
ENSMUSG00000013936,0.4059322835293415,0.0,0.0,0.4004386197494095,0.4113967666969434,Myl2
ENSMUSG00000004951,0.4058367430075119,0.0,0.0,0.4003425725491147,0.4113017370126288,Hspb1
ENSMUSG00000032845,0.4052658701593876,0.0,0.0,0.39976867471607186,0.4107339140403876,Alpk2
ENSMUSG00000038244,0.40227397506180185,0.0,0.0,0.39676099641716817,0.4077579337086694,Mical2
ENSMUSG00000010066,0.39812351506852095,0.0,0.0,0.3925888374257833,0.40362935830041347,Cacna2d2
ENSMUSG00000056900,0.3975616186095943,0.0,0.0,0.3920240208253297,0.40307040738109395,Usp13
ENSMUSG00000016349,0.3966899975861841,0.0,0.0,0.39114787830148223,0.4022033473841749,Eef1a2
ENSMUSG00000103305,0.39610164531092856,0.0,0.0,0.39055647965037843,0.4016180682532214,Gm34068
ENSMUSG00000058056,0.3942847836824349,0.0,0.0,0.388730239548911,0.39981066820650274,Palld
ENSMUSG00000042717,0.3927062240803276,0.0,0.0,0.38714356700056407,0.3982402943045339,Ppp1r3a
ENSMUSG00000032494,0.3921872430102394,0.0,0.0,0.3866219258435905,0.39772399735101577,Tdgf1
ENSMUSG00000004151,0.39210946078710096,0.0,0.0,0.3865437452471112,0.3976466171073663,Etv1
ENSMUSG00000038375,0.390010001050601,0.0,0.0,0.3844335630290179,0.39555797764982675,Trp53inp2
ENSMUSG00000026564,0.38948819281502634,0.0,0.0,0.3839090988260794,0.3950388498264917,Dusp27
ENSMUSG00000034413,0.3893079246911721,0.0,0.0,0.3837279139867123,0.3948595068758077,Neurl1b
ENSMUSG00000021219,0.389230773387442,0.0,0.0,0.3836503704775845,0.394782751399187,Rgs6
ENSMUSG00000027962,0.38847321797550904,0.0,0.0,0.3828889681463492,0.39402907853197316,Vcam1
ENSMUSG00000005716,0.38646153311138165,0.0,0.0,0.3808671046295724,0.39202766748178924,Pvalb
ENSMUSG00000038205,0.38633474793659955,0.0,0.0,0.3807396797437305,0.39190152804264544,Prkab2
ENSMUSG00000030996,0.38405925786185213,0.0,0.0,0.3784527445196151,0.3896375917882714,Art1
ENSMUSG00000068697,0.38318518489746073,0.0,0.0,0.37757429338142035,0.38876793901427076,Myoz1
ENSMUSG00000004939,0.3793689264145362,0.0,0.0,0.3737390378149305,0.38497086282840787,Nmrk2
ENSMUSG00000047746,0.37914567112932535,0.0,0.0,0.3735146771399644,0.38474872385675957,Fbxo40
ENSMUSG00000041731,0.3783329631771942,0.0,0.0,0.3726979508426685,0.3839400740977022,Pgm5
ENSMUSG00000053702,0.3765675915085242,0.0,0.0,0.3709238805660063,0.38218348803923013,Nebl
ENSMUSG00000021591,0.3759042173241434,0.0,0.0,0.37025724835096085,0.38152340473515967,Glrx
ENSMUSG00000078815,0.37586140864198997,0.0,0.0,0.3702142296222403,0.3814808082223533,Cacng6
ENSMUSG00000049134,0.3747738392253009,0.0,0.0,0.3691213320238416,0.38039862103653255,Nrap
ENSMUSG00000032085,0.37445405828765127,0.0,0.0,0.3687999874007619,0.3800804197201096,Tagln
ENSMUSG00000006356,0.37319621084338617,0.0,0.0,0.3675360023665524,0.3788287727404006,Crip2
ENSMUSG00000070369,0.37292251966214024,0.0,0.0,0.36726097849580647,0.37855642796977484,Itgad
ENSMUSG00000032648,0.37268688583164333,0.0,0.0,0.36702419808223247,0.37832195254707984,Pygm
ENSMUSG00000070495,0.37244821957581276,0.0,0.0,0.3667843712357156,0.37808445886972836,Ctcfl
ENSMUSG00000086733,0.3723011745822755,0.0,0.0,0.3666366115638496,0.3779381359457899,Gm11685
ENSMUSG00000060600,0.3715839363973898,0.0,0.0,0.3659158915042071,0.3772244157474566,Eno3
ENSMUSG00000038242,0.3713391619657538,0.0,0.0,0.36566993035677525,0.3769808403782191,Aox4
ENSMUSG00000022803,0.37103644000934355,0.0,0.0,0.3653657418384712,0.3766796002691111,Popdc2
ENSMUSG00000067818,0.3707726468792133,0.0,0.0,0.36510067172790495,0.37641709745350044,Myl9
ENSMUSG00000036040,0.37073729847792525,0.0,0.0,0.3650651522805209,0.37638192188609426,Adamtsl2
ENSMUSG00000022483,0.369540973275043,0.0,0.0,0.3638630479594509,0.375191436447814,Col2a1
ENSMUSG00000050592,0.3687121695027282,0.0,0.0,0.3630302515544894,0.37436666748365716,Fam78a
ENSMUSG00000031963,0.3684881712589522,0.0,0.0,0.36280517579241667,0.3741437581792863,Bmper
ENSMUSG00000111809,0.36779792950665446,0.0,0.0,0.36211161787962964,0.3734568678411865,RP23-203D1.5
ENSMUSG00000034353,0.3677084389278238,0.0,0.0,0.36202169781811666,0.37336781132234903,Ramp1
ENSMUSG00000030730,0.36640642638067755,0.0,0.0,0.3607134486305997,0.3720721021834126,Atp2a1
ENSMUSG00000022636,0.3662343148159959,0.0,0.0,0.3605405143278492,0.3719008222067918,Alcam
ENSMUSG00000016758,0.36503213908968046,0.0,0.0,0.35933260280466145,0.3707044442494123,Bik
ENSMUSG00000031965,0.3649145125697394,0.0,0.0,0.3592144160931251,0.3705873839993505,Tbx20
ENSMUSG00000021604,0.3645839201580265,0.0,0.0,0.35888225022729425,0.37025838213889,Irx4
ENSMUSG00000043122,0.364450664369905,0.0,0.0,0.35874836061681953,0.37012576707048517,A530016L24Rik
ENSMUSG00000006360,0.3629368455900377,0.0,0.0,0.3572273579314673,0.3686192107861897,Crip1
ENSMUSG00000070476,0.3626700916733634,0.0,0.0,0.3569593412583404,0.36835373351909045,Fam217b
ENSMUSG00000037012,0.3626387420449838,0.0,0.0,0.3569278432892137,0.36832253386508995,Hk1
ENSMUSG00000097487,0.36253636730051575,0.0,0.0,0.35682498421649655,0.36822064878490973,Ptges3l
ENSMUSG00000068699,0.36109251345984417,0.0,0.0,0.35537431434693734,0.36678368643927256,Flnc
ENSMUSG00000030790,0.3595282578387627,0.0,0.0,0.35380270540073516,0.36522686634116996,Adm
ENSMUSG00000022215,0.3565412663243172,0.0,0.0,0.3508017623079323,0.3622539846245728,Fitm1
ENSMUSG00000079588,0.3552184698634731,0.0,0.0,0.3494728250174654,0.36093739958687,Tmem182
ENSMUSG00000074218,0.3537769629310223,0.0,0.0,0.348024652487199,0.359502635546385,Cox7a1
ENSMUSG00000040694,0.3536232436490277,0.0,0.0,0.34787022401962453,0.3593496337148828,Apobec2
ENSMUSG00000048070,0.3531502701440344,0.0,0.0,0.34739507040416967,0.35887886577742767,Pirt
ENSMUSG00000034842,0.3530941542323077,0.0,0.0,0.34733869602949513,0.35882301135171046,Art3
ENSMUSG00000020186,0.35166209173714924,0.0,0.0,0.3459000517089305,0.3573976080236893,Csrp2
ENSMUSG00000025701,0.35101391576238816,0.0,0.0,0.3452489055938399,0.3567524373179664,Alox5
ENSMUSG00000032355,0.348958867087157,0.0,0.0,0.3431844767512456,0.3547068806888353,Mlip
ENSMUSG00000097222,0.3487067441198936,0.0,0.0,0.34293120682334827,0.3544559184605119,1010001N08Rik
ENSMUSG00000018263,0.3480788742319435,0.0,0.0,0.34230048427201154,0.35383093559823275,Tbx5
ENSMUSG00000020890,0.3478479268775322,0.0,0.0,0.3420684889416548,0.35360104887696703,Gucy2e
ENSMUSG00000042045,0.3468548828693019,0.0,0.0,0.3410709467992241,0.3526125575363606,Sln
ENSMUSG00000045903,0.34606017392683786,0.0,0.0,0.3402726474930654,0.3518214827266227,Npas4
ENSMUSG00000042451,0.3459719674917653,0.0,0.0,0.34018404307025363,0.35173367914427056,Mybph
ENSMUSG00000109829,0.3443408246195984,0.0,0.0,0.33854555899821437,0.3501099676869818,Gm45605
ENSMUSG00000031748,0.34356856993250834,0.0,0.0,0.33776984092263773,0.3493412192652765,Gnao1
ENSMUSG00000097910,0.3431902305865543,0.0,0.0,0.33738980768480187,0.348964594855881,5033428I22Rik
ENSMUSG00000024232,0.3430183568771214,0.0,0.0,0.33721716509104604,0.3487934995994232,Bambi
ENSMUSG00000004558,0.34028393632873016,0.0,0.0,0.3344705644793263,0.34607141204867703,Ndrg2
ENSMUSG00000111633,0.33953730951666217,0.0,0.0,0.33372062909478745,0.3453281357962144,RP23-352M7.2
ENSMUSG00000052727,0.33862621371149004,0.0,0.0,0.33280550586968066,0.34442111877953785,Map1b
ENSMUSG00000028116,0.3380653563849062,0.0,0.0,0.3322421747736333,0.34386276691636075,Myoz2
ENSMUSG00000058806,0.33804389729446954,0.0,0.0,0.33222062111625567,0.34384140360660564,Col13a1
ENSMUSG00000008855,0.3371415692449046,0.0,0.0,0.3313143221489147,0.3429430975837862,Hdac5
ENSMUSG00000028464,0.33483404856459464,0.0,0.0,0.3289966955628756,0.3406458141538635,Tpm2
ENSMUSG00000040723,0.33466929545459295,0.0,0.0,0.3288312235977297,0.34048178931208295,Rcsd1
ENSMUSG00000095809,0.3332835640596038,0.0,0.0,0.32743946012975483,0.33910216934849924,Olfr1290
ENSMUSG00000031097,0.33253244876404553,0.0,0.0,0.32668508583573297,0.33835435620466986,Tnni2
ENSMUSG00000067279,0.3308222476000689,0.0,0.0,0.32496749210908554,0.33665164621933114,Ppp1r3c
ENSMUSG00000028773,0.3292017065568969,0.0,0.0,0.32333998170884404,0.3350381684401766,Fabp3
ENSMUSG00000026626,0.327475013832545,0.0,0.0,0.321605901267171,0.3333189639825661,Ppp2r5a
ENSMUSG00000021799,0.327299118545443,0.0,0.0,0.3214292556151975,0.3331438293314768,Opn4
ENSMUSG00000033200,0.3268039689879363,0.0,0.0,0.32093199595580574,0.33265081881743946,Tpsg1
ENSMUSG00000055865,0.32598020509022974,0.0,0.0,0.32010472872454687,0.3318306064940842,Fam19a3
ENSMUSG00000020684,0.3254536454378372,0.0,0.0,0.3195759343939887,0.33130631241581066,Rasl10b
ENSMUSG00000020067,0.3241617195795711,0.0,0.0,0.3182785412130812,0.3300199298813585,Mypn
ENSMUSG00000021944,0.3232462237938823,0.0,0.0,0.3173591844668646,0.32910834908201897,Gata4
ENSMUSG00000006216,0.32134285312421873,0.0,0.0,0.3154478220483705,0.3272130829314479,Clcnkb
ENSMUSG00000024501,0.321075010866992,0.0,0.0,0.31517885903153636,0.32694637735118803,Dpysl3
ENSMUSG00000047963,0.3193060666278846,0.0,0.0,0.3134025366032152,0.32518491672452704,Stbd1
ENSMUSG00000069911,0.31913864190124774,0.0,0.0,0.31323441569542715,0.32501819818377436,Fam196b
ENSMUSG00000048096,0.3184541147042495,0.0,0.0,0.31254704596484917,0.3243365544734042,Lmod1
ENSMUSG00000049892,0.31740990149160836,0.0,0.0,0.31149850852029604,0.32329672811294535,Rasd1
ENSMUSG00000062694,0.31713954823942486,0.0,0.0,0.3112270380436951,0.3230275083271038,Cav3
ENSMUSG00000027861,0.31492274569221607,0.0,0.0,0.30900111103863054,0.3208199638664214,Casq2
ENSMUSG00000027530,0.3135958904832535,0.0,0.0,0.3076688254700212,0.3194986193825044,Fabp12
ENSMUSG00000101086,0.31337685409496,0.0,0.0,0.30744889487645954,0.3192804904935953,Gm28651
ENSMUSG00000037049,0.31190679134563964,0.0,0.0,0.3059728470574053,0.3178165022381149,Smpd1
ENSMUSG00000038770,0.31146334369779644,0.0,0.0,0.30552759960070647,0.31737488144251497,Kpna7
ENSMUSG00000102098,0.3111141312508736,0.0,0.0,0.3051769716417143,0.31702710582643456,2310016D03Rik
ENSMUSG00000021203,0.3101756180815635,0.0,0.0,0.30423466224102746,0.3160924462800105,Otub2
ENSMUSG00000051331,0.3100248266895569,0.0,0.0,0.3040832619906733,0.3159422729806403,Cacna1c
ENSMUSG00000074269,0.30876975339751767,0.0,0.0,0.3028231326682821,0.3146923327192495,Rec114
ENSMUSG00000001155,0.3083561839158862,0.0,0.0,0.3024079016871746,0.31428045016515893,Ftcd
ENSMUSG00000039461,0.3080692654066526,0.0,0.0,0.3021198318202975,0.3139947006705801,Tcta
ENSMUSG00000029831,0.30797693670774945,0.0,0.0,0.3020271328523253,0.3139027479254548,Npvf
ENSMUSG00000037161,0.3061680036268897,0.0,0.0,0.3002109680402884,0.3121011582253594,Mgarp
ENSMUSG00000067081,0.30293764455766165,0.0,0.0,0.2969678021087501,0.3088838066850516,Asb18
ENSMUSG00000071540,0.30288407469045187,0.0,0.0,0.296914021022995,0.3088304513779005,3425401B19Rik
ENSMUSG00000039057,0.302608727083204,0.0,0.0,0.29663758835602466,0.3085562060127408,Myo16
ENSMUSG00000059994,0.30128079036738364,0.0,0.0,0.29530443270193074,0.3072335712678546,Fcrl1
ENSMUSG00000037349,0.3008185532685916,0.0,0.0,0.2948403844205858,0.3067731743186103,Nudt22
ENSMUSG00000056423,0.3007056575887347,0.0,0.0,0.29472704681030304,0.3066607276490536,Uts2b
ENSMUSG00000078453,0.3002689191108312,0.0,0.0,0.29428860030250514,0.3062257246082655,Abracl
ENSMUSG00000034958,0.3000231421032971,0.0,0.0,0.2940418631985477,0.3059809231337287,Atcay
ENSMUSG00000042726,0.2990554718382088,0.0,0.0,0.29307042060156957,0.3050170860681089,Trafd1
ENSMUSG00000018822,0.2989017877396929,0.0,0.0,0.2929161385234932,0.30486400962937976,Sfrp5
ENSMUSG00000079110,0.2982402641128774,0.0,0.0,0.29225204448931336,0.30420509811945434,Capn3
ENSMUSG00000034312,0.29797230746271836,0.0,0.0,0.2919830483137718,0.3039381979087185,Iqsec1
ENSMUSG00000021070,0.2979668920922066,0.0,0.0,0.29197761194434985,0.3039328038790615,Bdkrb2
ENSMUSG00000033400,0.29790684826421493,0.0,0.0,0.29191733531335684,0.30387299664574136,Agl
ENSMUSG00000030399,0.29748329531010337,0.0,0.0,0.29149214150369773,0.3034511113096069,Ckm
ENSMUSG00000020216,0.29683997446407157,0.0,0.0,0.2908463329440522,0.30281031887847903,Jsrp1
ENSMUSG00000030672,0.29680572176525705,0.0,0.0,0.29081194794361864,0.30277620065014554,Mylpf
ENSMUSG00000015605,0.29645440282106844,0.0,0.0,0.29045927291794144,0.3024262600431443,Srf
ENSMUSG00000089945,0.29635864199082756,0.0,0.0,0.290363142736007,0.30233087463422637,Pakap
ENSMUSG00000035189,0.2960028516015913,0.0,0.0,0.2900059811152089,0.30197647803998057,Ano4
ENSMUSG00000000631,0.29548078891564605,0.0,0.0,0.28948190940093055,0.3014564575254324,Myo18a
ENSMUSG00000021622,0.2946142049599721,0.0,0.0,0.2886119985524368,0.30059325556929006,Ckmt2
ENSMUSG00000022558,0.2945255923787961,0.0,0.0,0.28852304633815146,0.30050498826260696,Mroh1
ENSMUSG00000030771,0.2940821213622134,0.0,0.0,0.288077877148678,0.30006324366975073,Micalcl
ENSMUSG00000037348,0.29331673775124073,0.0,0.0,0.2873095687772085,0.2993008336474278,Paqr7
ENSMUSG00000092539,0.29295570377165,0.0,0.0,0.28694715786156044,0.2989411996671082,Gm20468
