,Mesenchyme_1_corr,Mesenchyme_1_pval,Mesenchyme_1_qval,Mesenchyme_1_ci_low,Mesenchyme_1_ci_high,gene_annotation
ENSMUSG00000018217,0.678000700652219,0.0,0.0,0.6744404000624367,0.6815294712999646,Pmp22
ENSMUSG00000058145,0.5881913959619572,0.0,0.0,0.5838843359236995,0.5924653458796357,Adamts17
ENSMUSG00000027750,0.5848310562759774,0.0,0.0,0.580498134065172,0.589130859119968,Postn
ENSMUSG00000043903,0.5655074970028487,0.0,0.0,0.5610287633266721,0.5699531237302743,Gm22
ENSMUSG00000027827,0.5121394311968929,0.0,0.0,0.5072837208522337,0.5169626239743186,Kcnab1
ENSMUSG00000045827,0.5108882975385857,0.0,0.0,0.5060242025136907,0.5157198981563142,Serpinb9
ENSMUSG00000001506,0.5086143130203628,0.0,0.0,0.5037350316251169,0.5134611431594769,Col1a1
ENSMUSG00000029070,0.5078279771672203,0.0,0.0,0.50294346032327,0.5126800579928467,Mxra8
ENSMUSG00000040690,0.506503405402839,0.0,0.0,0.5016100880444025,0.5113643127773178,Col16a1
ENSMUSG00000018593,0.5024511982197397,0.0,0.0,0.49753110216767665,0.5073389667779723,Sparc
ENSMUSG00000036545,0.501235979183591,0.0,0.0,0.4963078948597402,0.506131761583621,Adamts2
ENSMUSG00000032231,0.5000350476035532,0.0,0.0,0.49509908814973086,0.5049387307784652,Anxa2
ENSMUSG00000069920,0.4857579432961926,0.0,0.0,0.4807298252885224,0.49075411818277453,B3gnt9
ENSMUSG00000078627,0.48561829120224226,0.0,0.0,0.48058928507699333,0.49061535772016646,March10
ENSMUSG00000036098,0.48470431025137806,0.0,0.0,0.47966949804143566,0.4897072059712036,Myrf
ENSMUSG00000049436,0.48434853611043727,0.0,0.0,0.47931146682899,0.4893536979568773,Upk1b
ENSMUSG00000022665,0.4824683140961711,0.0,0.0,0.4774193443154229,0.487485424822252,Ccdc80
ENSMUSG00000018906,0.4765054175554055,0.0,0.0,0.471419016487475,0.48156011881061106,P4ha2
ENSMUSG00000028497,0.4716382279009419,0.0,0.0,0.4665216227412886,0.4767232697187492,Hacd4
ENSMUSG00000024781,0.46810315991531504,0.0,0.0,0.46296481401095607,0.47321004521788906,Lipa
ENSMUSG00000027230,0.4680843897756464,0.0,0.0,0.46294592887616054,0.47319139062694837,Creb3l1
ENSMUSG00000045954,0.46447525642141196,0.0,0.0,0.4593147708764128,0.46960438994339565,Sdpr
ENSMUSG00000091455,0.45959973805022913,0.0,0.0,0.45440977362658974,0.4647585013367695,Otogl
ENSMUSG00000022676,0.4565323314078193,0.0,0.0,0.4513239817816716,0.46170957772098103,Snai2
ENSMUSG00000036655,0.45396644362300115,0.0,0.0,0.4487428104362877,0.4591590570311144,Colec11
ENSMUSG00000027460,0.4515619319161103,0.0,0.0,0.44632405549836607,0.4567688682369479,Angpt4
ENSMUSG00000069833,0.4495651039112991,0.0,0.0,0.44431545736192624,0.4547838775604749,Ahnak
ENSMUSG00000000359,0.4488190468108282,0.0,0.0,0.4435650162348281,0.45404222983049436,Rem1
ENSMUSG00000026840,0.4478298680962207,0.0,0.0,0.44257003620690966,0.4530588862308754,Lamc3
ENSMUSG00000032334,0.4453160320146665,0.0,0.0,0.4400415153118572,0.4505598218813309,Loxl1
ENSMUSG00000090958,0.44133460705039745,0.0,0.0,0.43603700360407305,0.4466016242926589,Lrrc32
ENSMUSG00000059430,0.4386922295859255,0.0,0.0,0.4333794198306512,0.44397454846778267,Actg2
ENSMUSG00000018750,0.43812008458414287,0.0,0.0,0.4328039944279079,0.4434057047172304,Zbtb4
ENSMUSG00000029661,0.4374508560661504,0.0,0.0,0.43213093437614736,0.4427403322151909,Col1a2
ENSMUSG00000027858,0.4343501113441987,0.0,0.0,0.4290125143056595,0.4396573775932757,Tspan2
ENSMUSG00000037440,0.43375497615597186,0.0,0.0,0.4284140011877289,0.43906564260649994,Vnn1
ENSMUSG00000037126,0.4330331495623081,0.0,0.0,0.42768808386552454,0.4383479338607506,Psd
ENSMUSG00000028776,0.4321429461628458,0.0,0.0,0.4267928450082392,0.43746279952491074,Tinagl1
ENSMUSG00000036446,0.43115733794697025,0.0,0.0,0.4258016739062305,0.4364827916088381,Lum
ENSMUSG00000074577,0.4300979873214582,0.0,0.0,0.4247363585156985,0.43542944620242613,Fam65c
ENSMUSG00000024140,0.428007173326097,0.0,0.0,0.4226338155843372,0.4333504417171138,Epas1
ENSMUSG00000014599,0.4272546605700641,0.0,0.0,0.42187709557712394,0.43260216544866975,Csf1
ENSMUSG00000086558,0.42548842998420655,0.0,0.0,0.4201010195365182,0.4308458494290136,Gm14223
ENSMUSG00000028031,0.42490854809846035,0.0,0.0,0.4195179142292572,0.43026921380478267,Dkk2
ENSMUSG00000027712,0.42364559525569895,0.0,0.0,0.41824795633615014,0.4290133160119141,Anxa5
ENSMUSG00000057137,0.42274555180629786,0.0,0.0,0.4173429336145213,0.4281182876799309,Tmem140
