,Erythroid3_2_corr,Erythroid3_2_pval,Erythroid3_2_qval,Erythroid3_2_ci_low,Erythroid3_2_ci_high,gene_annotation
ENSMUSG00000055609,0.48661289879680875,0.0,0.0,0.48159022351089453,0.49160360955694377,Hba-x
ENSMUSG00000052187,0.4746372025711801,0.0,0.0,0.4695391709112162,0.47970358611512925,Hbb-y
ENSMUSG00000052305,0.4477639409923351,0.0,0.0,0.44250372291555456,0.45299334757533294,Hbb-bs
ENSMUSG00000073940,0.44633825979270547,0.0,0.0,0.44106970444064714,0.4515760527882437,Hbb-bt
ENSMUSG00000069919,0.44091069511557424,0.0,0.0,0.4356106459253016,0.4461801732885949,Hba-a1
ENSMUSG00000069917,0.42509799116724,0.0,0.0,0.4197084098764245,0.43045759682539786,Hba-a2
ENSMUSG00000052217,0.3967846228864478,0.0,0.0,0.39124299398076,0.40229747800684307,Hbb-bh1
ENSMUSG00000073400,0.3452616105080605,0.0,0.0,0.33947048469992236,0.3510265627772134,Trim10
ENSMUSG00000027078,0.32858573644059647,0.0,0.0,0.32272137162499925,0.3344248741028087,Ube2l6
ENSMUSG00000027869,0.32195545933373115,0.0,0.0,0.3160629952089523,0.3278230858286282,Hsd3b6
ENSMUSG00000018659,0.3197430248214301,0.0,0.0,0.31384131348826627,0.32562003013720797,Pnpo
ENSMUSG00000051839,0.31051412795322575,0.0,0.0,0.30457454002499995,0.3164295675226801,Gypa
ENSMUSG00000063856,0.30849975423097115,0.0,0.0,0.3025520485346448,0.31442343511743814,Gpx1
ENSMUSG00000054342,0.303600284745945,0.0,0.0,0.2976330581270713,0.30954378974711105,Kcnn4
ENSMUSG00000006574,0.30325025943649847,0.0,0.0,0.2972816503400486,0.30919516872048747,Slc4a1
ENSMUSG00000041237,0.29616381998256225,0.0,0.0,0.29016756966837065,0.3021368160381088,Pklr
ENSMUSG00000071715,0.2960040277481901,0.0,0.0,0.2900071617919757,0.30197764958179096,Ncf4
ENSMUSG00000001014,0.2945928438581768,0.0,0.0,0.2885905555686195,0.30057197770932914,Icam4
ENSMUSG00000021991,0.2935094339963997,0.0,0.0,0.2875030006444605,0.2994927819689431,Cacna2d3
