,Erythroid3_3_corr,Erythroid3_3_pval,Erythroid3_3_qval,Erythroid3_3_ci_low,Erythroid3_3_ci_high,gene_annotation
ENSMUSG00000052187,0.42183599381344067,0.0,0.0,0.41642835459973804,0.42721378711277197,Hbb-y
ENSMUSG00000052305,0.4064113428818495,0.0,0.0,0.40092022150962087,0.41187326281629766,Hbb-bs
ENSMUSG00000073940,0.4036915483561797,0.0,0.0,0.3981860331066402,0.40916798103943475,Hbb-bt
ENSMUSG00000055609,0.38913877145927295,0.0,0.0,0.3835579009524411,0.3946912213884006,Hba-x
ENSMUSG00000069919,0.3874868011456242,0.0,0.0,0.3818975535941616,0.3930477059849454,Hba-a1
ENSMUSG00000069917,0.38237583045789647,0.0,0.0,0.376760893944159,0.3879626686127867,Hba-a2
ENSMUSG00000052217,0.32771355301780336,0.0,0.0,0.32184545870727865,0.333556470992197,Hbb-bh1
ENSMUSG00000073400,0.3090474345023877,0.0,0.0,0.30310193061310453,0.31496887992641565,Trim10
ENSMUSG00000027078,0.3000887913563333,0.0,0.0,0.29410776882395834,0.30604631189022624,Ube2l6
ENSMUSG00000051839,0.28616997305561115,0.0,0.0,0.2801358672098501,0.29218146600743283,Gypa
ENSMUSG00000018659,0.2745800690491166,0.0,0.0,0.26850371218832697,0.28063457525794744,Pnpo
ENSMUSG00000021991,0.27390529030096683,0.0,0.0,0.2678265281192797,0.2799622468038745,Cacna2d3
ENSMUSG00000054342,0.27216774046355463,0.0,0.0,0.26608281224381536,0.2782309791061333,Kcnn4
ENSMUSG00000027869,0.27153759607501854,0.0,0.0,0.26545044150342717,0.27760310328015436,Hsd3b6
ENSMUSG00000006574,0.2714354445853158,0.0,0.0,0.2653479295974595,0.2775013190546604,Slc4a1
ENSMUSG00000063856,0.2700426838202477,0.0,0.0,0.26395026855131204,0.2761135520830559,Gpx1
ENSMUSG00000034248,0.2697171161956883,0.0,0.0,0.2636235591408981,0.27578914814258526,Slc25a37
ENSMUSG00000071715,0.2687509154574668,0.0,0.0,0.2626539781075615,0.2748263927746384,Ncf4
ENSMUSG00000073063,0.2677605964997987,0.0,0.0,0.26166020725356615,0.27383959254730134,Hbq1b
ENSMUSG00000024588,0.2666300437504613,0.0,0.0,0.260525729615018,0.2727130411509228,Fech
ENSMUSG00000001014,0.2658291766427452,0.0,0.0,0.259722092373017,0.2719149984498272,Icam4
ENSMUSG00000040466,0.26162306423304144,0.0,0.0,0.2555015702312908,0.26772358224691,Blvrb
ENSMUSG00000023216,0.2609464484521926,0.0,0.0,0.2548226582145908,0.2670493090098097,Epb42
ENSMUSG00000041237,0.2604466561648828,0.0,0.0,0.25432117365532125,0.2665512432400976,Pklr
ENSMUSG00000096982,0.25932732513907536,0.0,0.0,0.25319806457953153,0.26543576708231914,Redrum
ENSMUSG00000026688,0.2589563863197548,0.0,0.0,0.25282587738449414,0.2650661021327516,Mgst3
ENSMUSG00000028332,0.25453090815701335,0.0,0.0,0.2483856454479242,0.26065568331173383,Hemgn
ENSMUSG00000104818,0.2517971659878484,0.0,0.0,0.24564291848814968,0.25793111598009805,Gm43661
ENSMUSG00000008843,0.2500733496006133,0.0,0.0,0.24391348721544234,0.2562130348164843,Cldn13
ENSMUSG00000058794,0.24766971389445136,0.0,0.0,0.24150208768769024,0.2538173313676503,Nfe2
ENSMUSG00000038725,0.24583952831968417,0.0,0.0,0.2396660416318027,0.25199313502087595,Pkhd1l1
ENSMUSG00000001348,0.23906502295009732,0.0,0.0,0.23287022768199492,0.24524041846847705,Acp5
ENSMUSG00000025573,0.23311780859408973,0.0,0.0,0.22690480555835826,0.23931183814675744,6030468B19Rik
ENSMUSG00000001542,0.23206240469220052,0.0,0.0,0.22584621917644068,0.2382596928189292,Ell2
