,NMP_corr,NMP_pval,NMP_qval,NMP_ci_low,NMP_ci_high,gene_annotation
ENSMUSG00000021694,0.029518327483010198,1.1265684156677076e-18,1.2878064876372826e-18,0.022962776268263485,0.03607134035329314,Ercc8
ENSMUSG00000070280,0.029514731731203992,1.1374400050719948e-18,1.3001735185310126e-18,0.022959179278371617,0.036067746148239835,Slc22a14
ENSMUSG00000091243,0.02950491363697166,1.1676550511420753e-18,1.3346492930931207e-18,0.02294935780444731,0.036057932276507276,Vgll3
ENSMUSG00000072582,0.029502696514118586,1.174587166240348e-18,1.3425103163508692e-18,0.02294713991856705,0.03605571610700451,Ptrh2
ENSMUSG00000110661,0.029471803873747617,1.2755124573187635e-18,1.4577963807881148e-18,0.022916236653146727,0.03602483674358885,RP23-264J18.4
ENSMUSG00000043020,0.029467569368709607,1.289997699314316e-18,1.4742830849306468e-18,0.022912000692692017,0.03602060405746978,Wdr63
ENSMUSG00000032724,0.029461120259679317,1.3123712475451015e-18,1.499713235733178e-18,0.02290554936752881,0.036014157718183226,Abtb2
ENSMUSG00000040952,0.029413171333000997,1.4911771099739997e-18,1.7038851586578695e-18,0.02285758398109041,0.035966229367364204,Rps19
ENSMUSG00000029190,0.029411472038768375,1.4979369547383329e-18,1.7115296031615577e-18,0.022855884104083037,0.035964530801780185,D5Ertd579e
ENSMUSG00000051498,0.029394833511642036,1.56574505994854e-18,1.7888400517383228e-18,0.022839239872758838,0.035947899407168145,Tlr6
ENSMUSG00000027333,0.02935978826224127,1.7186387632178714e-18,1.963427430762886e-18,0.022804182620659093,0.0359128691689018,Smox
ENSMUSG00000042581,0.02935319193371347,1.7490229305443276e-18,1.998046295864709e-18,0.02279758403474791,0.03590627566401677,Thsd7b
ENSMUSG00000103114,0.02934917411047346,1.767789226132582e-18,2.0193905494815593e-18,0.02279356483681575,0.03590225956037779,Gm32200
ENSMUSG00000030666,0.029343877389026402,1.792833080397669e-18,2.047903498181984e-18,0.022788266303427274,0.03589696510556805,Calcb
ENSMUSG00000005237,0.02934329653419123,1.795600692474605e-18,2.0509694441328915e-18,0.022787685249911416,0.03589638449927694,Dnah2
ENSMUSG00000059518,0.029340663752550795,1.808198156252073e-18,2.065262427070194e-18,0.022785051567786777,0.03589375284413146,Znhit1
ENSMUSG00000005892,0.029314659692999716,1.937407239499063e-18,2.2127377096423224e-18,0.02275903861901514,0.0358677599061212,Trh
ENSMUSG00000061315,0.029304101985282525,1.9924313994434604e-18,2.275475659090885e-18,0.02274847730478761,0.0358572067112444,Naca
ENSMUSG00000054499,0.02930314549432686,1.9974919669509636e-18,2.281149019609287e-18,0.022747520487167164,0.035856250629063904,Dedd2
ENSMUSG00000019158,0.0293025984377989,2.0003920167464684e-18,2.284354641635316e-18,0.02274697324381157,0.035855703806325884,Tmem160
ENSMUSG00000030397,0.02929529088167161,2.0395317595056785e-18,2.32894208452553e-18,0.022739663192426023,0.03584839937277767,Mark4
ENSMUSG00000038280,0.029274825118713484,2.153217308705687e-18,2.458628165869168e-18,0.02271919044490278,0.035827942351282664,Ostm1
ENSMUSG00000098098,0.02927481019713726,2.153302437711173e-18,2.458628165869168e-18,0.022719175518236125,0.03582792743607784,Bvht
ENSMUSG00000096775,0.029267358220615016,2.1962345905361313e-18,2.5075312345072126e-18,0.022711720999866805,0.035820478641124476,Gm5796
ENSMUSG00000018697,0.029238838954710022,2.3684879665057254e-18,2.703948505238007e-18,0.022683192012858178,0.035791971544593605,Aatf
ENSMUSG00000025377,0.02923658570253757,2.3826525657631865e-18,2.719992829991061e-18,0.022680937993095184,0.035789719253445346,Tepsin
ENSMUSG00000027236,0.029215324788149533,2.520490643716469e-18,2.8772124923064322e-18,0.022659669839267475,0.03576846740367431,Eif3j1
ENSMUSG00000006386,0.02920617310141422,2.5822193279586927e-18,2.947540515135145e-18,0.022650515038167295,0.0357593196169472,Tek
ENSMUSG00000097429,0.029196178722421112,2.651337867486213e-18,3.0261562606350933e-18,0.02264051725929287,0.03574932949582266,Gm26520
ENSMUSG00000048616,0.029187755941623955,2.7110036244409257e-18,3.094113099073708e-18,0.022632091614257797,0.03574091030233487,Nog
ENSMUSG00000042436,0.02918379936029252,2.7394872221334604e-18,3.1264765619774423e-18,0.022628133687778863,0.03573695540581241,Mfap4
ENSMUSG00000027868,0.029178481780199016,2.778234601055285e-18,3.170550149907472e-18,0.022622814300152977,0.035731640089751084,Tbx15
ENSMUSG00000020755,0.029160706010053012,2.9117298736430563e-18,3.322587463175512e-18,0.022605032490426506,0.035713871885190186,Sap30bp
ENSMUSG00000031586,0.02915940018971024,2.9217825536718787e-18,3.3339036695520733e-18,0.022603726226575523,0.03571256662045715,Rbpms
ENSMUSG00000032454,0.029157322085224566,2.937851258253804e-18,3.352083097529854e-18,0.02260164741632958,0.03571048940013209,Rbp2
ENSMUSG00000053153,0.02915321222014452,2.969887654179364e-18,3.388479096863783e-18,0.022597536155635096,0.035706381283488825,Spag16
ENSMUSG00000030708,0.029149236872600244,3.0012035623006903e-18,3.4240497147586683e-18,0.02259355945836636,0.03570240762694358,Dnajb13
ENSMUSG00000031877,0.029144216449085634,3.0412182770776244e-18,3.469540966442537e-18,0.022588537330595723,0.035697389338677304,Ces2g
ENSMUSG00000028128,0.029142479785531188,3.0551824076667925e-18,3.485309844486344e-18,0.022586800077582514,0.03569565341367046,F3
ENSMUSG00000085162,0.02912396614607116,3.2080379549992068e-18,3.659345282992963e-18,0.022568280156679166,0.03567714764501272,Gm12295
ENSMUSG00000002847,0.02910923820481177,3.335008574006027e-18,3.804001417374958e-18,0.022553547221629246,0.035662425961911895,Pla1a
ENSMUSG00000040694,0.02910188422057033,3.4002522225408136e-18,3.878239922318222e-18,0.022546190744944454,0.03565507510144171,Apobec2
ENSMUSG00000034845,0.02908253741090002,3.577973914540008e-18,4.0807551237880936e-18,0.022526837381562366,0.03563573650638009,Plvap
ENSMUSG00000053838,0.029079968268833568,3.602253693512358e-18,4.108255884574294e-18,0.022524267369571253,0.03563316845479602,Nudcd3
ENSMUSG00000046186,0.029050652023589682,3.891092961925648e-18,4.4374617679036885e-18,0.022494941203831838,0.035603864646818674,Cd109
ENSMUSG00000050860,0.02904235288642474,3.9769338290250665e-18,4.535145349290452e-18,0.022486639260322332,0.03559556902847346,Phospho1
ENSMUSG00000054641,0.029028148095394814,4.1282180638210326e-18,4.707445539126561e-18,0.022472429668055256,0.03558137025815453,Mmrn1
ENSMUSG00000031286,0.029021911664778802,4.196419004933607e-18,4.784993470607929e-18,0.0224661911303546,0.0355751364700184,Glt28d2
ENSMUSG00000059854,0.02902188722519063,4.1966884495868636e-18,4.785078475561077e-18,0.022466166682510103,0.035575112040784694,Hydin
ENSMUSG00000046676,0.02902182078535084,4.197421030237549e-18,4.785691517339663e-18,0.022466100220225244,0.0355750456290938,Lce1l
ENSMUSG00000026175,0.029017651502637676,4.243645891165238e-18,4.838170137909865e-18,0.022461929529138405,0.035570878112686014,Vil1
ENSMUSG00000014294,0.029002710371699936,4.413463277233953e-18,5.031544872894132e-18,0.02244698335299662,0.03555594330964616,Ndufa2
ENSMUSG00000032966,0.029002012887702253,4.4215525326343426e-18,5.040532933149389e-18,0.022446285633549598,0.0355552461209768,Fkbp1a
ENSMUSG00000015120,0.02900013137969078,4.443446885841759e-18,5.065257124207766e-18,0.02244440349043022,0.035553365409600676,Ube2i
ENSMUSG00000060882,0.028999605078916184,4.4495903687326685e-18,5.072024826274408e-18,0.022443877012009745,0.03555283933165487,Kcnd2
ENSMUSG00000061762,0.028986544819205824,4.604756740702048e-18,5.248653087173477e-18,0.022430812345145868,0.03553978460032271,Tac1
ENSMUSG00000029103,0.028970267956097508,4.805633065314847e-18,5.477364236554019e-18,0.022414529992583046,0.03552351462404289,Lrpap1
ENSMUSG00000029106,0.028968249656536393,4.831136490192725e-18,5.506176915198765e-18,0.022412511012582542,0.035521497178193126,Add1
