,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000074345,0.8660447205938766,0.0,0.0,0.8635943253615782,0.8684542040328728,Tnfaip8l3
ENSMUSG00000099364,0.8478752585820635,0.0,0.0,0.8451200821576047,0.8505853917787716,5730419F03Rik
ENSMUSG00000058567,0.8450545663208382,0.0,0.0,0.8422526645861145,0.8478108120837667,Gm2531
ENSMUSG00000086892,0.843250142755162,0.0,0.0,0.8404184335450735,0.8460358080155922,4933430M04Rik
ENSMUSG00000044712,0.8378602490045897,0.0,0.0,0.8349398898302868,0.8407334238352998,Slc38a6
ENSMUSG00000048186,0.8372090060886296,0.0,0.0,0.834277974824572,0.8400927170915989,Bend7
ENSMUSG00000034584,0.8320724750210866,0.0,0.0,0.8290575661732381,0.8350390056761082,Exph5
ENSMUSG00000053111,0.8189721914349217,0.0,0.0,0.8157457391066463,0.8221476797558329,Fank1
ENSMUSG00000078872,0.8186336883021382,0.0,0.0,0.815401815115777,0.8218145327886002,Gm14401
ENSMUSG00000084792,0.8062794843358019,0.0,0.0,0.8028513292889252,0.8096543220531232,1700056N10Rik
ENSMUSG00000025500,0.8039125700625722,0.0,0.0,0.8004471565974662,0.8073242437189407,Lmntd2
ENSMUSG00000046314,0.8027264952554303,0.0,0.0,0.799242453310281,0.8061565876067402,Stxbp6
ENSMUSG00000092618,0.7999812531902663,0.0,0.0,0.7964542018874192,0.8034538742476599,Btnl6
ENSMUSG00000020548,0.7962545106241303,0.0,0.0,0.7926693129004697,0.7997846365397235,1700086D15Rik
ENSMUSG00000091586,0.793211685261388,0.0,0.0,0.7895792168506122,0.7967885673405497,Cyp4f17
ENSMUSG00000040560,0.7930302840732586,0.0,0.0,0.7893950033898783,0.7966099480145235,Wdr7
ENSMUSG00000010721,0.7888798613496895,0.0,0.0,0.7851804152766636,0.7925230029647343,Lmbr1
ENSMUSG00000033187,0.7881454815594175,0.0,0.0,0.784434717682943,0.7917998208996202,BC016579
ENSMUSG00000035032,0.7854614699961593,0.0,0.0,0.7817094330625249,0.789156647627852,Nek11
ENSMUSG00000074519,0.7848827715360343,0.0,0.0,0.7811218545168918,0.7885867363552117,Zfp971
ENSMUSG00000078599,0.780490262558851,0.0,0.0,0.7766621599702421,0.7842607175227859,Skint8
ENSMUSG00000098905,0.7795552496623116,0.0,0.0,0.7757128951309903,0.7833398107446947,Zfp953
ENSMUSG00000052616,0.7780835799291049,0.0,0.0,0.7742188286774346,0.7818903097758472,Terb1
ENSMUSG00000073910,0.777587056412257,0.0,0.0,0.773714758496095,0.7814012564451995,Mob3b
ENSMUSG00000046523,0.7775523195079895,0.0,0.0,0.7736794938088668,0.7813670419815905,Kctd4
ENSMUSG00000056716,0.7755435992836659,0.0,0.0,0.7716402944558663,0.7793884937663209,Gm5420
ENSMUSG00000024027,0.7747756479494061,0.0,0.0,0.770860711885164,0.7786320571920928,Glp1r
ENSMUSG00000042216,0.7744071030882297,0.0,0.0,0.7704865892820364,0.778269034359098,Sgsm1
ENSMUSG00000097138,0.7704627828989816,0.0,0.0,0.7664827429070814,0.7743836515411986,Gm26625
ENSMUSG00000044340,0.7690641135937305,0.0,0.0,0.7650630397073682,0.7730058106028738,Phlpp1
