,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000027460,0.6235747054898467,0.0,0.0,0.6175978290310437,0.6294795622898537,Angpt4
ENSMUSG00000018672,0.6127727583067428,0.0,0.0,0.6066659201677186,0.6188072779344971,Copz2
ENSMUSG00000068522,0.6082433951275041,0.0,0.0,0.6020827499486809,0.6143316206892435,Aard
ENSMUSG00000045377,0.6016121645863827,0.0,0.0,0.5953734752340338,0.6077783117881776,Tmem88
ENSMUSG00000073209,0.596849204277222,0.0,0.0,0.5905549956161231,0.6030708013056333,Klf14
ENSMUSG00000038591,0.5855628585335179,0.0,0.0,0.5791388823595347,0.5919141194973737,Colec10
ENSMUSG00000022090,0.5815126122599796,0.0,0.0,0.5750426816057619,0.5879098112398162,Pdlim2
ENSMUSG00000041959,0.5783577261342442,0.0,0.0,0.5718522245690869,0.584790490698134,S100a10
ENSMUSG00000035413,0.5758408537059494,0.0,0.0,0.5693071158608389,0.5823018549824369,Tmem98
ENSMUSG00000033585,0.5755529778819133,0.0,0.0,0.5690160183975879,0.5820172011110272,Ndn
ENSMUSG00000020186,0.574248357998691,0.0,0.0,0.567696818954368,0.5807271628856528,Csrp2
ENSMUSG00000038402,0.573791015212338,0.0,0.0,0.5672343731754913,0.580274924089704,Foxf2
ENSMUSG00000069895,0.5724308664031641,0.0,0.0,0.565859072373167,0.5789299310451232,Atxn1l
ENSMUSG00000026497,0.5695477643361825,0.0,0.0,0.5629439735964958,0.5760788376487302,Mixl1
ENSMUSG00000000827,0.5677475272940834,0.0,0.0,0.5611238408198496,0.5742985065337035,Tpd52l2
ENSMUSG00000068196,0.5659618616452786,0.0,0.0,0.559318503753296,0.5725325244736703,Col8a1
ENSMUSG00000074364,0.5584535080820043,0.0,0.0,0.551728125489775,0.5651062691018355,Ehd2
ENSMUSG00000086558,0.556982563378814,0.0,0.0,0.5502412420077781,0.5636512817716348,Gm14223
ENSMUSG00000037335,0.5563160650555555,0.0,0.0,0.5495675357537775,0.5629920002543624,Hand1
ENSMUSG00000061111,0.5560709693926192,0.0,0.0,0.5493197916798924,0.5627495563366081,Fam195b
ENSMUSG00000049382,0.5545776833669295,0.0,0.0,0.5478103954147326,0.5612724016824902,Krt8
ENSMUSG00000018377,0.55342439928954,0.0,0.0,0.5466446993426525,0.5601315468802042,Vezf1
ENSMUSG00000001473,0.5483167931873213,0.0,0.0,0.541482439495494,0.5550786810626093,Tubb6
ENSMUSG00000032458,0.5471998079677002,0.0,0.0,0.5403535706899874,0.5539736005207878,Copb2
ENSMUSG00000021835,0.5469377756612245,0.0,0.0,0.540088754195233,0.5537143574626728,Bmp4
ENSMUSG00000035783,0.5465000705283563,0.0,0.0,0.5396464013114438,0.5532813086281663,Acta2
ENSMUSG00000024212,0.5451874545272792,0.0,0.0,0.5383198700503574,0.5519826342310956,Mllt1
ENSMUSG00000038502,0.545157907505314,0.0,0.0,0.5382900101871518,0.5519534006556412,Ptov1
ENSMUSG00000058672,0.5443359240210054,0.0,0.0,0.5374593305271536,0.5511401304015683,Tubb2a
ENSMUSG00000017670,0.5435213717214741,0.0,0.0,0.5366361738344807,0.5503341998069093,Elmo2
ENSMUSG00000030588,0.5427138102265606,0.0,0.0,0.5358200947286846,0.549535173489671,Yif1b
ENSMUSG00000044041,0.5425449997172067,0.0,0.0,0.5356495053481926,0.5493681455743015,Krt13
ENSMUSG00000022639,0.5420890302677213,0.0,0.0,0.5351887338516801,0.5489169883151287,Dubr
ENSMUSG00000015652,0.5418917963102202,0.0,0.0,0.5349894239948954,0.5487218346840859,Steap1
ENSMUSG00000020831,0.5413006964949199,0.0,0.0,0.5343921074198531,0.5481369650396551,0610010K14Rik
ENSMUSG00000024835,0.5412168418478482,0.0,0.0,0.5343073714092174,0.5480539936760518,Coro1b
ENSMUSG00000021186,0.5405028673574557,0.0,0.0,0.5335858982355526,0.5473475343905271,Fbln5
ENSMUSG00000041592,0.5402401794449108,0.0,0.0,0.5333204539153903,0.5470876090429164,Sdk2
ENSMUSG00000020888,0.5385730562709728,0.0,0.0,0.5316358692369368,0.5454379874347887,Dvl2
ENSMUSG00000031865,0.5385494229675479,0.0,0.0,0.5316119887920341,0.545414601852967,Dctn1
ENSMUSG00000069833,0.5382680367313387,0.0,0.0,0.5313276608518586,0.5451361642540972,Ahnak
ENSMUSG00000028023,0.536612381953483,0.0,0.0,0.5296547289811322,0.5434978283423482,Pitx2
ENSMUSG00000023886,0.5355581276244298,0.0,0.0,0.5285895015017522,0.5424545746325742,Smoc2
ENSMUSG00000040220,0.5340561319435907,0.0,0.0,0.527071910284814,0.5409682147882323,Gas8
ENSMUSG00000018819,0.5325419664630536,0.0,0.0,0.5255420679935338,0.5394697681280618,Lsp1
ENSMUSG00000055720,0.5324923084873497,0.0,0.0,0.5254918966539405,0.5394206249174447,Ubl7
ENSMUSG00000033272,0.5322000737066857,0.0,0.0,0.5251966417379977,0.5391314185481941,Slc35a4
ENSMUSG00000036580,0.5315705634743527,0.0,0.0,0.5245606314850194,0.5385084263393649,Spg20
ENSMUSG00000024740,0.5313957104252284,0.0,0.0,0.5243839743756101,0.5383353823934036,Ddb1
ENSMUSG00000045691,0.5312377227472401,0.0,0.0,0.5242243571662466,0.5381790288191018,Thtpa
ENSMUSG00000029148,0.5306505343828133,0.0,0.0,0.523631116687717,0.5375979096942995,Nrbp1
ENSMUSG00000028591,0.530561423954909,0.0,0.0,0.5235410883990582,0.5375097197442169,Pramef12
ENSMUSG00000000359,0.5293648019678978,0.0,0.0,0.5223321560793897,0.5363254436956669,Rem1
ENSMUSG00000037049,0.5290767531623851,0.0,0.0,0.5220411481730439,0.53604036269037,Smpd1
ENSMUSG00000042812,0.5290215423703518,0.0,0.0,0.5219853703923202,0.5359857205601375,Foxf1
ENSMUSG00000030934,0.5281074418357702,0.0,0.0,0.5210618912241577,0.5350810266256686,Oat
ENSMUSG00000032334,0.5275006765163089,0.0,0.0,0.5204489096264574,0.5344804964245158,Loxl1
ENSMUSG00000041598,0.5273800018147642,0.0,0.0,0.5203269994855235,0.53436106093557,Cdc42ep4
ENSMUSG00000027248,0.5269360864339246,0.0,0.0,0.5198785418766023,0.5339217017379043,Pdia3
ENSMUSG00000027932,0.5260157173726399,0.0,0.0,0.5189487678145679,0.5330107669854198,Slc27a3
ENSMUSG00000021760,0.5259458415373475,0.0,0.0,0.5188781786201048,0.5329416067550553,Gpx8
ENSMUSG00000044243,0.5255949463186637,0.0,0.0,0.5185237025856391,0.5325943036736798,Bhlha9
ENSMUSG00000018287,0.525564169620327,0.0,0.0,0.5184926119331676,0.5325638419259793,Spag7
ENSMUSG00000020911,0.525263772729906,0.0,0.0,0.51818915166586,0.5322665181684633,Krt19
ENSMUSG00000029309,0.5250674889684762,0.0,0.0,0.5179908672109804,0.5320722415042418,Sparcl1
ENSMUSG00000049866,0.5249901903387891,0.0,0.0,0.5179127808956888,0.5319957330883228,Arl4c
ENSMUSG00000028851,0.5245386501340252,0.0,0.0,0.5174566417796382,0.5315488066341744,Nudc
ENSMUSG00000036655,0.5238558241267457,0.0,0.0,0.5167668688731012,0.5308729501967103,Colec11
ENSMUSG00000045763,0.5238061923664988,0.0,0.0,0.5167167325306549,0.5308238246772912,Basp1
ENSMUSG00000006095,0.5237181286410049,0.0,0.0,0.5166277736233595,0.5307366590801734,Tbcb
ENSMUSG00000059689,0.5236661388938914,0.0,0.0,0.5165752554640454,0.5306851994869772,Zfp637
ENSMUSG00000002266,0.5236165588432855,0.0,0.0,0.5165251715425577,0.5306361249697373,Zim1
ENSMUSG00000005836,0.5233701739290025,0.0,0.0,0.5162762833935989,0.5303922515733829,Gata6
ENSMUSG00000040652,0.523169217429507,0.0,0.0,0.516073286092688,0.5301933426579638,Oaz2
ENSMUSG00000021235,0.5231487591010102,0.0,0.0,0.5160526200455956,0.5301730927399136,Coq6
ENSMUSG00000051279,0.5227949716704777,0.0,0.0,0.515695241828309,0.5298229080996237,Gdf6
