,Endothelial_2_corr,Endothelial_2_pval,Endothelial_2_qval,Endothelial_2_ci_low,Endothelial_2_ci_high,gene_annotation
ENSMUSG00000045757,0.7722550883341208,0.0,0.0,0.7683020587909171,0.776149212396781,Zfp764
ENSMUSG00000032959,0.7504640054724332,0.0,0.0,0.7461869109017868,0.7546791509575284,Pebp1
ENSMUSG00000040699,0.7317449069918004,0.0,0.0,0.7271969665618204,0.7362286068920549,Limd2
ENSMUSG00000032330,0.7219765635554699,0.0,0.0,0.717290048837799,0.7265977578979681,Cox7a2
ENSMUSG00000027566,0.7165390013732658,0.0,0.0,0.7117761699108923,0.7212359452750553,Psma7
ENSMUSG00000078787,0.7151542121865059,0.0,0.0,0.7103720388395509,0.7198703573724492,Cyp2t4
ENSMUSG00000103906,0.7093901445467546,0.0,0.0,0.7045278712011563,0.7141858211673464,Tigd5
ENSMUSG00000060591,0.7054513328291763,0.0,0.0,0.7005347032918688,0.7103009925035308,Ifitm2
ENSMUSG00000024309,0.7053839449416686,0.0,0.0,0.7004663881202026,0.7102345256244553,Pfdn6
ENSMUSG00000021902,0.7019616702099082,0.0,0.0,0.6969971400179963,0.7068589103206234,Phf7
ENSMUSG00000038393,0.6995731527352897,0.0,0.0,0.6945759759905562,0.7045028258143632,Txnip
ENSMUSG00000036850,0.6963076381104831,0.0,0.0,0.6912660110702769,0.7012814767981776,Mrpl41
ENSMUSG00000073982,0.6961693303842168,0.0,0.0,0.691125825364563,0.7011450351798472,Rhog
ENSMUSG00000025374,0.6915010551456297,0.0,0.0,0.6863943855988215,0.6965395326085011,Nabp2
ENSMUSG00000029581,0.6896981632242961,0.0,0.0,0.6845672151986238,0.6947607724096112,Fscn1
ENSMUSG00000021871,0.6894695589577756,0.0,0.0,0.6843355370595774,0.6945352235888321,Pnp
ENSMUSG00000057177,0.6867518541449376,0.0,0.0,0.6815813686893661,0.6918537663973082,Gsk3a
ENSMUSG00000096947,0.6864395892430549,0.0,0.0,0.6812649234993995,0.6915456573412221,Gm26723
ENSMUSG00000087045,0.6863851807376964,0.0,0.0,0.6812097868255945,0.6914919727532924,4930515B02Rik
ENSMUSG00000025465,0.6850806997316944,0.0,0.0,0.679887865063134,0.6902048312720971,Echs1
ENSMUSG00000034748,0.6829012576726257,0.0,0.0,0.6776793594154552,0.688054286618261,Sirt6
ENSMUSG00000063800,0.6799514703793882,0.0,0.0,0.6746903857456279,0.6851434666347606,Prpf38a
ENSMUSG00000049299,0.6795606325176741,0.0,0.0,0.6742943687534133,0.684757779381802,Trappc1
ENSMUSG00000026238,0.678498953264894,0.0,0.0,0.6732186361033284,0.6837100766432624,Ptma
ENSMUSG00000050721,0.6739677051744472,0.0,0.0,0.6686276593489932,0.6792382388117485,Plekho2
ENSMUSG00000041773,0.6732871151917813,0.0,0.0,0.6679381333308771,0.6785665383982912,Enc1
ENSMUSG00000022205,0.6714985411560475,0.0,0.0,0.6661261193870968,0.6768012838432753,Sub1
ENSMUSG00000049401,0.6704734710017559,0.0,0.0,0.6650876439076493,0.6757895510930774,Ogfr
ENSMUSG00000024847,0.6679555559635862,0.0,0.0,0.6625368893316455,0.6733043121443972,Aip
ENSMUSG00000037070,0.6671906850514754,0.0,0.0,0.6617620675894416,0.6725493433631139,Rbmxl1
ENSMUSG00000078620,0.6671217432989274,0.0,0.0,0.6616922294870892,0.6724812935926062,Gm10964
ENSMUSG00000022283,0.665766378059409,0.0,0.0,0.6603192615279996,0.6711434459339575,Pabpc1
ENSMUSG00000003573,0.6655291536075152,0.0,0.0,0.6600789598829571,0.670909283916388,Homer3
ENSMUSG00000039810,0.6650582890166161,0.0,0.0,0.6596019907045305,0.6704444947441515,Zc3h10
ENSMUSG00000051695,0.6640591888621278,0.0,0.0,0.6585899521360425,0.6694582716655479,Pcbp1
ENSMUSG00000040272,0.6627081941866125,0.0,0.0,0.6572214934530689,0.6681246592504919,Accs
ENSMUSG00000037826,0.6626184876748759,0.0,0.0,0.6571306286059743,0.6680361056946725,Ppm1k
ENSMUSG00000044147,0.6609160968668272,0.0,0.0,0.6554062859086778,0.6663555658335719,Arf6
ENSMUSG00000097261,0.6608475648776214,0.0,0.0,0.6553368714198418,0.6662879123259436,4930532G15Rik
ENSMUSG00000039725,0.6604724377092068,0.0,0.0,0.6549569153157643,0.6659175921617084,Trp53rka
ENSMUSG00000037373,0.657419839665826,0.0,0.0,0.651865125479882,0.6629040113560564,Ctbp1
ENSMUSG00000078926,0.6572237234389305,0.0,0.0,0.6516664976626956,0.6627103957428732,Cdc20b
ENSMUSG00000002458,0.656505567726131,0.0,0.0,0.6509391512923894,0.6620013907371586,Rgs19
ENSMUSG00000075467,0.6561562061216696,0.0,0.0,0.6505853223988871,0.6616564771258713,Dnlz
ENSMUSG00000028843,0.6548876265921854,0.0,0.0,0.6493005418704492,0.6604040292925892,Sh3bgrl3
ENSMUSG00000026360,0.6546037702285136,0.0,0.0,0.6490130647498664,0.6601237783423922,Rgs2
ENSMUSG00000069301,0.6541765713929314,0.0,0.0,0.6485804197482843,0.6597020026939321,Hist1h2ag
ENSMUSG00000047654,0.6535291051874657,0.0,0.0,0.6479247061806336,0.6590627492816978,Tssk6
ENSMUSG00000025967,0.6502542957235523,0.0,0.0,0.6446083097590664,0.6558293566823583,Eef1b2
ENSMUSG00000026273,0.649382916544121,0.0,0.0,0.6437259006855585,0.6549689634712539,Mterf4
ENSMUSG00000063445,0.6487221216460282,0.0,0.0,0.6430567514927549,0.6543164899303443,Nmral1
ENSMUSG00000020248,0.6484356626533645,0.0,0.0,0.6427666735455559,0.6540336357133949,Nfyb
ENSMUSG00000091471,0.6472381258257296,0.0,0.0,0.6415540253449822,0.6528511516373933,Gm20538
ENSMUSG00000008482,0.6456623498135504,0.0,0.0,0.6399584083552208,0.6512951410693563,Rnf151
ENSMUSG00000034168,0.6453587585334674,0.0,0.0,0.6396510001351021,0.6509953523859168,Irf2bpl
ENSMUSG00000020922,0.6450045225456729,0.0,0.0,0.6392923127782826,0.6506455511162654,Lsm12
ENSMUSG00000075502,0.6431958067580319,0.0,0.0,0.6374609072136506,0.6488594415163372,Kbtbd6
ENSMUSG00000024667,0.6423607285293257,0.0,0.0,0.6366153750544322,0.6480347794307141,Tmem216
ENSMUSG00000019362,0.6407847618284382,0.0,0.0,0.6350197172389129,0.646478433914939,D8Ertd738e
ENSMUSG00000009013,0.6406940165241073,0.0,0.0,0.6349278396038038,0.6463888169697812,Dynll1
ENSMUSG00000026667,0.6380795476222999,0.0,0.0,0.6322808170873696,0.6438067898220807,Uhmk1
ENSMUSG00000047514,0.6380754196548363,0.0,0.0,0.6322766378282659,0.643802712973557,Tspyl1
ENSMUSG00000059291,0.6374626346519213,0.0,0.0,0.6316562424710925,0.6431975128247597,Rpl11
ENSMUSG00000037683,0.6358619296002986,0.0,0.0,0.6300356928855346,0.6416165869759255,Armc3
ENSMUSG00000029030,0.6337533691884131,0.0,0.0,0.6279010693131896,0.6395340064844751,Tprgl
ENSMUSG00000070697,0.6336278366098513,0.0,0.0,0.6277739878482517,0.6394100179374868,Utp3
ENSMUSG00000087318,0.6335500663119118,0.0,0.0,0.6276952581363943,0.639333204051484,Gm12114
ENSMUSG00000029715,0.6334823578463317,0.0,0.0,0.6276267144823023,0.6392663281643652,Pop7
ENSMUSG00000018293,0.6323350079933708,0.0,0.0,0.6264652257942784,0.6381330734184044,Pfn1
ENSMUSG00000107660,0.6322747405161334,0.0,0.0,0.6264042163592652,0.6380735456281208,Gm6559
ENSMUSG00000041872,0.6322539487909781,0.0,0.0,0.6263831686821901,0.6380530090720765,Il17f
ENSMUSG00000040822,0.6312707271890999,0.0,0.0,0.6253878531226496,0.6370818447632258,1700123O20Rik
ENSMUSG00000038517,0.6309206800035164,0.0,0.0,0.6250335048592025,0.6367360857692234,Tbkbp1
ENSMUSG00000047880,0.6307573110649705,0.0,0.0,0.62486812941448,0.6365747173527597,Cxcr5
ENSMUSG00000020923,0.6299602045075178,0.0,0.0,0.6240612403307384,0.6357873643978039,Ubtf
ENSMUSG00000035575,0.6288669933801868,0.0,0.0,0.6229546331792744,0.6347075103642976,Utp6
ENSMUSG00000015749,0.6278667397527888,0.0,0.0,0.6219421433435656,0.6337194580718051,Anp32e
ENSMUSG00000038544,0.627778173219823,0.0,0.0,0.621852494321501,0.6336319709744471,Inip
ENSMUSG00000111514,0.627633097543153,0.0,0.0,0.6217056458180716,0.6334886631348544,RP23-269O24.7
ENSMUSG00000045969,0.6273668746318307,0.0,0.0,0.6214361707430893,0.6332256832697738,Ing1
ENSMUSG00000097729,0.6254475699799703,0.0,0.0,0.6194934615013161,0.6313297189674351,2310015A10Rik
ENSMUSG00000073856,0.6246659904329983,0.0,0.0,0.618702372029872,0.6305576239339199,Iqck
ENSMUSG00000029546,0.6245014204631887,0.0,0.0,0.6185358011846132,0.6303950495441579,Uncx
ENSMUSG00000029703,0.623827329775914,0.0,0.0,0.6178535203604891,0.6297291275034801,Lrwd1
ENSMUSG00000003429,0.6227629676930494,0.0,0.0,0.6167762446963716,0.6286776457238906,Rps11
ENSMUSG00000027968,0.6218428526219919,0.0,0.0,0.6158449842226298,0.6277686479322406,Larp7
ENSMUSG00000026885,0.6214124901175392,0.0,0.0,0.6154094144669311,0.6273434797299714,Ttll11
ENSMUSG00000027446,0.621045452573599,0.0,0.0,0.6150379387807209,0.6269808693877189,9230104L09Rik
ENSMUSG00000001911,0.6189397364369996,0.0,0.0,0.6129068122941741,0.6249005026658818,Nfix
ENSMUSG00000024081,0.6181755585530404,0.0,0.0,0.6121334345368447,0.6241455033116299,Cebpz
ENSMUSG00000069310,0.6181078085345213,0.0,0.0,0.6120648694393599,0.6240785664995634,Hist1h3c
ENSMUSG00000111059,0.6180540914772321,0.0,0.0,0.6120105061937818,0.6240254941481874,RP23-456L15.4
ENSMUSG00000030521,0.6180526187144557,0.0,0.0,0.6120090157152388,0.6240240390605637,Mphosph10
ENSMUSG00000024866,0.6178057187342353,0.0,0.0,0.6117591463982968,0.6237801016298731,Acy3
ENSMUSG00000021621,0.6171294186484314,0.0,0.0,0.611074718984714,0.6231119104992341,Zcchc9
ENSMUSG00000042419,0.6169602548439401,0.0,0.0,0.6109035236967627,0.6229447736326896,Nfkbil1
ENSMUSG00000040888,0.6164253687290949,0.0,0.0,0.6103622178761757,0.6224162929826319,Gfer
ENSMUSG00000000486,0.6162260790980313,0.0,0.0,0.6101605378179596,0.6222193885239204,Sept1
ENSMUSG00000062944,0.6160671480462379,0.0,0.0,0.6099997009930629,0.6220623590744812,9130023H24Rik
ENSMUSG00000011179,0.6159593720453932,0.0,0.0,0.609890632913726,0.621955872333856,Odc1
ENSMUSG00000015745,0.6157299428880173,0.0,0.0,0.6096584539979356,0.621729186962485,Plekho1
ENSMUSG00000046714,0.615403147417437,0.0,0.0,0.6093277436112984,0.621406297964399,Foxc2
ENSMUSG00000020496,0.6147326476094751,0.0,0.0,0.608649218025131,0.6207438068438891,Rnf187
ENSMUSG00000047714,0.6136173098782368,0.0,0.0,0.6075205495855357,0.6196417720855223,Ppp1r2
ENSMUSG00000029624,0.6133670117162324,0.0,0.0,0.6072672631993158,0.6193944560424487,Ptcd1
ENSMUSG00000025489,0.6130665184933058,0.0,0.0,0.6069631841282721,0.619097541395546,Ifitm5
ENSMUSG00000021494,0.6128594386260707,0.0,0.0,0.6067536341739971,0.6188929266404434,Ddx41
ENSMUSG00000019471,0.6127452057517261,0.0,0.0,0.6066380390719536,0.6187800532622091,Cdc37
ENSMUSG00000044629,0.6121671389769563,0.0,0.0,0.6060530828074926,0.61820886229312,Cnrip1
ENSMUSG00000020659,0.6121060527192385,0.0,0.0,0.6059912689005973,0.6181485022520984,Cbll1
ENSMUSG00000005354,0.6120663985125318,0.0,0.0,0.6059511423792108,0.6181093194315609,Txn2
ENSMUSG00000048222,0.6117316155083051,0.0,0.0,0.6056123730705302,0.6177785149362743,Mfap1b
ENSMUSG00000069662,0.6113155718898382,0.0,0.0,0.6051913786579225,0.6173674125325882,Marcks
ENSMUSG00000026234,0.6113086827640797,0.0,0.0,0.6051844075824659,0.6173606051989164,Ncl
ENSMUSG00000065990,0.6110615308792072,0.0,0.0,0.6049343163199256,0.6171163870590576,Aurkaip1
ENSMUSG00000026969,0.6105873569019307,0.0,0.0,0.6044545063752831,0.6166478383610768,Fam166a
ENSMUSG00000030499,0.6089751741864603,0.0,0.0,0.602823194756388,0.6150547493734013,Kctd15
ENSMUSG00000034892,0.6087692497355068,0.0,0.0,0.6026148306707513,0.6148512601934965,Rps29
ENSMUSG00000061374,0.6065285737101191,0.0,0.0,0.6003476630758516,0.6126370301465494,Fiz1
ENSMUSG00000004127,0.6063746138034232,0.0,0.0,0.6001918865448266,0.6124848838584755,Trmt10a
ENSMUSG00000087197,0.6056751847222097,0.0,0.0,0.5994842105715914,0.6117936882196965,Gm13780
ENSMUSG00000072437,0.6048266438908649,0.0,0.0,0.5986256776826405,0.6109551235800326,Nanos1
ENSMUSG00000030663,0.6047141366699549,0.0,0.0,0.5985118466940035,0.6108439380602917,1110004F10Rik
ENSMUSG00000035764,0.6034054348504168,0.0,0.0,0.5971877649984612,0.6095505927154481,Fbxo45
ENSMUSG00000106674,0.6023026897909073,0.0,0.0,0.5960720867750142,0.6084607620111255,Gm43153
ENSMUSG00000067795,0.6022154134779018,0.0,0.0,0.5959837878993834,0.6083745068076185,4930444P10Rik
ENSMUSG00000029726,0.6014856984536304,0.0,0.0,0.595245529152493,0.6076533235598774,Mepce
ENSMUSG00000036398,0.6007575284780412,0.0,0.0,0.5945088440453475,0.6069336571570478,Ppp1r11
ENSMUSG00000074384,0.6007483890627773,0.0,0.0,0.5944995978215244,0.6069246244075622,AI429214
ENSMUSG00000073771,0.6003641023412049,0.0,0.0,0.5941108215957792,0.6065448212381067,Btbd19
ENSMUSG00000004268,0.6002009541736724,0.0,0.0,0.5939457683015823,0.6063835757007074,Emg1
ENSMUSG00000090733,0.5999329193288404,0.0,0.0,0.5936746046822838,0.6061186655681339,Rps27
ENSMUSG00000022436,0.5996084653408853,0.0,0.0,0.5933463652399145,0.6057979921827036,Sh3bp1
ENSMUSG00000030689,0.5995061105377397,0.0,0.0,0.5932428166797061,0.6056968296208578,Ino80e
ENSMUSG00000025580,0.5994769900774006,0.0,0.0,0.5932133566273017,0.605668048322643,Eif4a3
ENSMUSG00000055762,0.598894859243466,0.0,0.0,0.5926244407179491,0.6050926940903107,Eef1d
ENSMUSG00000036975,0.5988140195085807,0.0,0.0,0.5925426592787769,0.6050127949011668,Tmem177
ENSMUSG00000030980,0.5986237722531046,0.0,0.0,0.5923501963379307,0.6048247606220607,Knop1
ENSMUSG00000075227,0.5984470940293776,0.0,0.0,0.5921714610996913,0.6046501369190614,Znhit2
ENSMUSG00000025066,0.5983456327489117,0.0,0.0,0.5920688188134071,0.6045498552218792,Sfr1
ENSMUSG00000026942,0.5970060169674901,0.0,0.0,0.5907136290446225,0.6032257953001803,Traf2
ENSMUSG00000034460,0.5965243851102304,0.0,0.0,0.5902264065499225,0.6027497478599599,Six4
ENSMUSG00000036845,0.5960828397158447,0.0,0.0,0.5897797398612907,0.6023133181950016,Lin37
ENSMUSG00000022247,0.595820641527902,0.0,0.0,0.589514502374835,0.6020541560634366,Brix1
ENSMUSG00000037034,0.5955390081868748,0.0,0.0,0.5892296059654352,0.601775782360062,Pax1
ENSMUSG00000027744,0.5946065992832422,0.0,0.0,0.5882864051542533,0.600854154387875,Stoml3
ENSMUSG00000021054,0.5944234613970185,0.0,0.0,0.5881011496100168,0.6006731320727045,Sgpp1
ENSMUSG00000030887,0.5944172581532187,0.0,0.0,0.5880948746485517,0.6006670004762762,Pdzd9
ENSMUSG00000096990,0.5942240311969245,0.0,0.0,0.587899414115359,0.6004760049202649,Gm26790
ENSMUSG00000035671,0.593485965674389,0.0,0.0,0.5871528238371898,0.5997464560708688,Zswim4
ENSMUSG00000047832,0.5934025665139427,0.0,0.0,0.5870684620828078,0.5996640186141201,Cdca4
ENSMUSG00000035105,0.5927537643407161,0.0,0.0,0.586412176126539,0.5990226934581093,Egln3
ENSMUSG00000025229,0.5920347966342779,0.0,0.0,0.5856849250189224,0.5983120019857725,Pitx3
ENSMUSG00000097693,0.5919192090459121,0.0,0.0,0.5855680066718997,0.5981977440362091,4930471M09Rik
ENSMUSG00000037406,0.5917730713025718,0.0,0.0,0.5854201868245386,0.598053286993889,Htra4
ENSMUSG00000074682,0.591580684062201,0.0,0.0,0.5852255857739493,0.597863111738565,Zcchc3
ENSMUSG00000001729,0.5905829030536325,0.0,0.0,0.5842163349896374,0.5968767914379162,Akt1
ENSMUSG00000070493,0.5900313970712988,0.0,0.0,0.5836584977390026,0.5963316119979545,Chchd2
ENSMUSG00000041642,0.5898436882452879,0.0,0.0,0.5834686353947257,0.5961460551281311,Kif21b
ENSMUSG00000104785,0.589364136501222,0.0,0.0,0.5829835850839957,0.5956719980669724,Gm31121
ENSMUSG00000071415,0.5890970422279351,0.0,0.0,0.5827134302650883,0.5954079622428239,Rpl23
ENSMUSG00000004937,0.5886096383234553,0.0,0.0,0.5822204449956138,0.5949261360003987,Sgta
ENSMUSG00000041560,0.5883656259675974,0.0,0.0,0.5819736401675595,0.5946849143224736,Gltscr2
ENSMUSG00000047539,0.5881980298166576,0.0,0.0,0.5818041267319662,0.5945192342468355,Fbxo28
ENSMUSG00000026275,0.5880077446494868,0.0,0.0,0.5816116653932435,0.5943311239008526,Ppp1r7
ENSMUSG00000025364,0.5875180209709928,0.0,0.0,0.5811163443464973,0.5938469942262664,Pa2g4
ENSMUSG00000002769,0.5873685629163653,0.0,0.0,0.5809651789838248,0.5936992424847497,Gnmt
ENSMUSG00000026544,0.5873685066648074,0.0,0.0,0.5809651220897702,0.5936991868753169,Dusp23
ENSMUSG00000001525,0.5866393459838206,0.0,0.0,0.5802276383042627,0.5929783446581577,Tubb5
ENSMUSG00000064307,0.5866211067672598,0.0,0.0,0.5802091910284539,0.592960313389298,Lrrc51
ENSMUSG00000022864,0.5862795094011424,0.0,0.0,0.5798636981921915,0.592622609445069,D16Ertd472e
ENSMUSG00000097219,0.5862030139430165,0.0,0.0,0.5797863307198731,0.592546985553092,Gm26551
ENSMUSG00000066149,0.5857144148817761,0.0,0.0,0.5792921645766704,0.5920639508037624,Cdc26
ENSMUSG00000016984,0.5856704282064915,0.0,0.0,0.5792476769502539,0.5920204648380136,Etaa1
ENSMUSG00000097614,0.5850824437193471,0.0,0.0,0.5786529997570862,0.5914391699507379,Gm26508
ENSMUSG00000019470,0.5850183639634843,0.0,0.0,0.5785881910295179,0.5913758188419291,Xab2
ENSMUSG00000033083,0.5844289603308435,0.0,0.0,0.5779920861456237,0.5907931136021137,Tbc1d4
ENSMUSG00000020133,0.5843486975287036,0.0,0.0,0.5779109113233473,0.5907137624486739,2310011J03Rik
ENSMUSG00000037994,0.5841854313301335,0.0,0.0,0.5777457903364451,0.5905523502960511,Slc9b2
ENSMUSG00000103726,0.584096944765822,0.0,0.0,0.5776562987393142,0.5904648683695816,Gm30074
ENSMUSG00000016554,0.5835918319505924,0.0,0.0,0.5771454518033265,0.5899654875197006,Eif3d
ENSMUSG00000041538,0.5832361352780424,0.0,0.0,0.5767857202329586,0.5896138243284559,H2-Ob
ENSMUSG00000097120,0.5825499299964625,0.0,0.0,0.5760917379487897,0.5889353935531031,Gm26887
ENSMUSG00000037318,0.5808765802885908,0.0,0.0,0.5743994626228753,0.5872809646790039,Traf3ip3
ENSMUSG00000021179,0.5807856197982249,0.0,0.0,0.5743074749541272,0.5871910311598519,Nrde2
ENSMUSG00000098150,0.5806406212476256,0.0,0.0,0.5741608393343998,0.5870476693594022,4921515E04Rik
ENSMUSG00000030042,0.5806047720444434,0.0,0.0,0.5741245854490314,0.5870122247616766,Pole4
ENSMUSG00000085024,0.5804947516284948,0.0,0.0,0.574013323231011,0.5869034459176012,C230035I16Rik
ENSMUSG00000020889,0.5804485398730816,0.0,0.0,0.5739665899542004,0.5868577555892713,Nr1d1
ENSMUSG00000029404,0.5804479032474195,0.0,0.0,0.5739659461442129,0.5868571261466449,Arl6ip4
ENSMUSG00000026095,0.5797401024996289,0.0,0.0,0.5732501628168967,0.5861573067096719,Asnsd1
ENSMUSG00000027329,0.5796983810439279,0.0,0.0,0.5732079711355968,0.5861160554150672,Spef1
ENSMUSG00000061032,0.5794110162964702,0.0,0.0,0.5729173685515274,0.5858319280910216,Rrp1
ENSMUSG00000097461,0.5791605790823513,0.0,0.0,0.5726641109073495,0.5855843109911026,Gm26735
ENSMUSG00000039067,0.5790905081377364,0.0,0.0,0.5725932510440459,0.5855150288841755,Psmd7
ENSMUSG00000049090,0.5787817915096973,0.0,0.0,0.5722810597758694,0.5852097865777872,Zadh2
ENSMUSG00000054160,0.5786809009053709,0.0,0.0,0.5721790340450386,0.5851100310094433,Nkx2-4
ENSMUSG00000020191,0.5785663202689612,0.0,0.0,0.5720631644987736,0.584996739188183,4930415F15Rik
ENSMUSG00000045231,0.5781575545794435,0.0,0.0,0.5716498027462852,0.5845925692939302,BC106179
ENSMUSG00000108634,0.5780351042336631,0.0,0.0,0.5715259762413151,0.5844714950484694,Gm44783
ENSMUSG00000059518,0.57729448707084,0.0,0.0,0.5707770419651582,0.5837391948523066,Znhit1
ENSMUSG00000104927,0.5772197971245722,0.0,0.0,0.5707015138544981,0.5836653430755768,Gm43388
ENSMUSG00000050558,0.5770232856788313,0.0,0.0,0.5705027977003925,0.5834710363691779,Prokr2
ENSMUSG00000025492,0.5770201345561218,0.0,0.0,0.5704996112307115,0.5834679205941423,Ifitm3
ENSMUSG00000034875,0.5766409022338916,0.0,0.0,0.5701161263932935,0.5830929409190792,Nudt19
ENSMUSG00000090553,0.5766088985460546,0.0,0.0,0.5700837639627419,0.5830612959893977,Snrpe
ENSMUSG00000020409,0.5765029322703401,0.0,0.0,0.5699766100112654,0.5829565174453508,Slu7
ENSMUSG00000078812,0.5759700880446834,0.0,0.0,0.5694377970032489,0.5824296423943929,Eif5a
ENSMUSG00000031990,0.5758519232379437,0.0,0.0,0.5693183093054777,0.5823128005908152,Jam3
ENSMUSG00000000686,0.575662998821741,0.0,0.0,0.5691272703963118,0.5821259908657922,Abhd15
ENSMUSG00000029075,0.5751286160267933,0.0,0.0,0.5685869104657134,0.581597585893279,Tnfrsf4
ENSMUSG00000031799,0.574945877546825,0.0,0.0,0.5684021293292295,0.5814168903474164,Tpm4
ENSMUSG00000022635,0.5743560318644849,0.0,0.0,0.5678056948374612,0.5808336345190145,Zcrb1
ENSMUSG00000035799,0.5741372080810363,0.0,0.0,0.5675844284549079,0.5806172537797997,Twist1
ENSMUSG00000020973,0.5735290534522746,0.0,0.0,0.5669694903304711,0.5800158840474762,Dnaaf2
ENSMUSG00000111857,0.5732636163848973,0.0,0.0,0.5667010948093067,0.579753406120678,RP23-392I13.13
ENSMUSG00000041801,0.5730402199954729,0.0,0.0,0.5664752096137664,0.5795324991508772,Phlda3
ENSMUSG00000032312,0.5727961209959713,0.0,0.0,0.5662283922931659,0.5792911191799086,Csk
ENSMUSG00000063253,0.572520341993873,0.0,0.0,0.565949543593993,0.5790184107206883,Scoc
ENSMUSG00000111656,0.5718759262987013,0.0,0.0,0.5652979607661769,0.578381164326985,RP24-282C4.4
ENSMUSG00000022426,0.5713354445941801,0.0,0.0,0.564751474202845,0.5778466895079413,Josd1
ENSMUSG00000030219,0.5712149029105282,0.0,0.0,0.5646295940647128,0.577727486756585,Erp27
ENSMUSG00000027523,0.5711210546957693,0.0,0.0,0.5645347039896617,0.5776346807806388,Gnas
ENSMUSG00000032803,0.570542380596428,0.0,0.0,0.563949609559285,0.577062429472285,Cdv3
ENSMUSG00000024067,0.5697972638297395,0.0,0.0,0.563196235545213,0.576325573439496,Dpy30
ENSMUSG00000039001,0.5697626583665941,0.0,0.0,0.563161246857335,0.5762913513717272,Rps21
ENSMUSG00000071637,0.5693600061774469,0.0,0.0,0.5627541373932152,0.5758931584999408,Cebpd
ENSMUSG00000018199,0.5693515578298928,0.0,0.0,0.5627455955585557,0.5758848036834662,Trove2
ENSMUSG00000053329,0.5683416874636736,0.0,0.0,0.5617245604057324,0.5748861036920296,D10Jhu81e
ENSMUSG00000068220,0.5673870310359405,0.0,0.0,0.5607593681519124,0.5739419889773262,Lgals1
ENSMUSG00000038806,0.5671505565234592,0.0,0.0,0.5605202866313382,0.5737081230218128,Sde2
ENSMUSG00000029860,0.5670934598560586,0.0,0.0,0.5604625606686177,0.5736516560290973,Zyx
ENSMUSG00000063457,0.5667785448378491,0.0,0.0,0.560144175947956,0.5733402128433754,Rps15
ENSMUSG00000090667,0.566459700684472,0.0,0.0,0.5598218207981405,0.573024881907977,Gm765
ENSMUSG00000039032,0.5660266016042155,0.0,0.0,0.5593839558056931,0.5725965518620959,Tsga13
ENSMUSG00000059734,0.5657185638059448,0.0,0.0,0.5590725305515094,0.5722919038136279,Ndufs8
ENSMUSG00000058291,0.5656169404270158,0.0,0.0,0.5589697900434601,0.5721913983339396,Zfp68
ENSMUSG00000027285,0.5652729531679125,0.0,0.0,0.5586220229035748,0.5718511936115607,Haus2
ENSMUSG00000069308,0.5646995187378631,0.0,0.0,0.5580422925264199,0.5712840597246986,Hist1h2bp
ENSMUSG00000097827,0.5640363686474218,0.0,0.0,0.5573718695707511,0.5706281880771508,5330439K02Rik
ENSMUSG00000040247,0.5635969590718976,0.0,0.0,0.5569276457125052,0.5701935966350998,Tbc1d10c
ENSMUSG00000027581,0.563450915761709,0.0,0.0,0.5567800031596198,0.5700491538747775,Stmn3
ENSMUSG00000022596,0.5632596084376987,0.0,0.0,0.556586601568437,0.5698599425508621,Slurp1
ENSMUSG00000050022,0.5628023291384132,0.0,0.0,0.5561243193012714,0.5694076704563285,Amz1
ENSMUSG00000106019,0.5625403819308296,0.0,0.0,0.5558595080623827,0.5691485897672114,Gm43672
ENSMUSG00000003379,0.5622739757690218,0.0,0.0,0.5555901905075242,0.5688850975728422,Cd79a
ENSMUSG00000050621,0.5621994691320917,0.0,0.0,0.5555148698832462,0.5688114056513447,Rps27rt
ENSMUSG00000029072,0.5620478041711453,0.0,0.0,0.5553615483167648,0.5686613987889473,Tas1r3
ENSMUSG00000028961,0.5620445245041947,0.0,0.0,0.5553582328316997,0.5686581549725586,Pgd
ENSMUSG00000039253,0.5617225405271833,0.0,0.0,0.555032733416882,0.5683396896522768,Fn3krp
ENSMUSG00000038930,0.5614693848718579,0.0,0.0,0.5547768152335338,0.5680892991021783,Rccd1
ENSMUSG00000017830,0.5614337515845579,0.0,0.0,0.5547407932043142,0.5680540549228319,Dhx58
ENSMUSG00000034595,0.5613860818695282,0.0,0.0,0.5546926034749987,0.5680069057130273,Ppp1r18
ENSMUSG00000101061,0.561114948973079,0.0,0.0,0.5544185137270559,0.5677387324879112,Platr1
ENSMUSG00000032291,0.5609907454660551,0.0,0.0,0.5542929561984723,0.5676158843098108,Crabp1
ENSMUSG00000100594,0.5609613488158292,0.0,0.0,0.5542632391212462,0.5675868083974498,2810414N06Rik
ENSMUSG00000050623,0.5608853698050117,0.0,0.0,0.5541864320092359,0.5675116582938368,Tex40
ENSMUSG00000032322,0.560622954795478,0.0,0.0,0.5539211577953039,0.567252105300723,Pstpip1
ENSMUSG00000044927,0.5606092902724045,0.0,0.0,0.5539073444244812,0.5672385897730261,H1fx
ENSMUSG00000005732,0.5604378159151071,0.0,0.0,0.5537340025094201,0.5670689848361372,Ranbp1
ENSMUSG00000029213,0.5602996001183298,0.0,0.0,0.553594281802691,0.5669322754642846,Commd8
ENSMUSG00000018543,0.5593486076337341,0.0,0.0,0.5526329450332931,0.5659916380171117,1700001P01Rik
