,Mid-Hind Gut_corr,Mid-Hind Gut_pval,Mid-Hind Gut_qval,Mid-Hind Gut_ci_low,Mid-Hind Gut_ci_high,gene_annotation
ENSMUSG00000038400,0.7571178622696033,0.0,0.0,0.7529387192351192,0.7612359421795586,Pmepa1
ENSMUSG00000050296,0.7243374908817672,0.0,0.0,0.7196842947889107,0.7289256203905508,Abca12
ENSMUSG00000107252,0.7014986815342422,0.0,0.0,0.6965278143112964,0.7064022169206038,Gm43786
ENSMUSG00000037035,0.7010999975461935,0.0,0.0,0.6961236768532812,0.7060089505831894,Inhbb
ENSMUSG00000051022,0.6989266879700685,0.0,0.0,0.6939206947291773,0.7038651205163662,Hs3st1
ENSMUSG00000047881,0.6937931485708743,0.0,0.0,0.6887174383828456,0.6988008569332864,Rell1
ENSMUSG00000056569,0.6921755674322422,0.0,0.0,0.6870779977167053,0.6972050006242867,Mpz
ENSMUSG00000044748,0.686713419277355,0.0,0.0,0.6815424191901074,0.691815843148846,Defb1
ENSMUSG00000038782,0.6823205788349426,0.0,0.0,0.6770909529237282,0.6874812917786278,1700028J19Rik
ENSMUSG00000020937,0.6802847873814847,0.0,0.0,0.6750281220421566,0.6854723887595782,Plcd3
ENSMUSG00000073408,0.6800758081369008,0.0,0.0,0.6748163717817609,0.6852661652120023,Dpcr1
ENSMUSG00000038259,0.6798215623361356,0.0,0.0,0.6745587559089496,0.6850152708917134,Gdf5
ENSMUSG00000046167,0.6790466550011722,0.0,0.0,0.6737735849502092,0.6842505708231922,Gldn
ENSMUSG00000046694,0.6787923728950902,0.0,0.0,0.6735159374801438,0.6839996356884825,Fam46b
ENSMUSG00000048911,0.6785969622512361,0.0,0.0,0.673317941493516,0.6838067962868718,Rnf24
ENSMUSG00000022144,0.678403996451827,0.0,0.0,0.6731224234403903,0.6836163688458979,Gdnf
ENSMUSG00000044017,0.6781986035203214,0.0,0.0,0.6729143146994363,0.6834136769651624,Adgrd1
ENSMUSG00000059562,0.6781218764358786,0.0,0.0,0.6728365733051985,0.6833379586855504,Ccdc154
ENSMUSG00000105640,0.677422139884584,0.0,0.0,0.6721275918262715,0.6826474170664693,Gm42912
ENSMUSG00000006205,0.6765040687973929,0.0,0.0,0.6711974058978387,0.6817413957957019,Htra1
ENSMUSG00000048981,0.6761179461617804,0.0,0.0,0.6708061929907432,0.6813603362766059,Krt31
ENSMUSG00000024121,0.6753491834240591,0.0,0.0,0.6700273044220594,0.6806016456450904,Atp6v0c
ENSMUSG00000097173,0.6743568971871774,0.0,0.0,0.6690219655166366,0.6796223434001204,Gm26829
ENSMUSG00000037411,0.6737379523204018,0.0,0.0,0.6683948888506621,0.6790114878764031,Serpine1
ENSMUSG00000028128,0.6734148755511336,0.0,0.0,0.6680675704627624,0.6786926306807827,F3
ENSMUSG00000048988,0.6730499642900443,0.0,0.0,0.6676978708339489,0.6783324829837255,Elfn1
ENSMUSG00000020411,0.6723203412121248,0.0,0.0,0.6669586815539486,0.6776123768187324,Nipal4
ENSMUSG00000029999,0.672284743339189,0.0,0.0,0.6669226172217646,0.6775772430106429,Tgfa
ENSMUSG00000032572,0.6713220144668889,0.0,0.0,0.6659472826905408,0.6766270554078793,Col6a4
ENSMUSG00000029330,0.6699866699389087,0.0,0.0,0.6645944840131164,0.6753090768863529,Cds1
ENSMUSG00000001627,0.6695024063294333,0.0,0.0,0.6641038993784608,0.6748311026717893,Ifrd1
ENSMUSG00000041120,0.6667866864287898,0.0,0.0,0.6613528176990926,0.672150570464187,Nbl1
ENSMUSG00000033722,0.6665771448941671,0.0,0.0,0.6611405537692442,0.6719437381245651,BC034090
ENSMUSG00000029378,0.6664722101875029,0.0,0.0,0.6610342560620958,0.6718401598204168,Areg
ENSMUSG00000046733,0.6661029796750799,0.0,0.0,0.6606602313370972,0.6714757003706449,Gprc5a
ENSMUSG00000027087,0.6658390248752241,0.0,0.0,0.6603928509161621,0.671215154705614,Itgav
ENSMUSG00000025173,0.6654712372422985,0.0,0.0,0.6600202924161843,0.6708521150559342,Wdr45b
ENSMUSG00000068009,0.6652675870659756,0.0,0.0,0.659814001684141,0.6706510928080937,Bpifb6
ENSMUSG00000104000,0.665221284922635,0.0,0.0,0.659767099295647,0.6706053880433283,Gm38335
ENSMUSG00000038859,0.665032594435463,0.0,0.0,0.6595759631289592,0.6704191315705145,Baiap2l1
ENSMUSG00000038170,0.6645056614092697,0.0,0.0,0.659042204087421,0.6698989921259452,Pde4dip
ENSMUSG00000023243,0.6643127995845065,0.0,0.0,0.6588468452606118,0.6697086154845265,Kcnk5
ENSMUSG00000048939,0.6641374018080399,0.0,0.0,0.6586691772310622,0.6695354772369774,Atp13a5
ENSMUSG00000025431,0.6641352250640717,0.0,0.0,0.6586669723163388,0.6695333285308195,Crisp1
ENSMUSG00000021804,0.6636453295853694,0.0,0.0,0.6581707391490359,0.6690497409110445,Rgr
ENSMUSG00000038067,0.6635036160303721,0.0,0.0,0.658027193158606,0.6689098511962424,Csf3
ENSMUSG00000047562,0.6626776434565298,0.0,0.0,0.657190548218766,0.6680945011919112,Mmp10
ENSMUSG00000030101,0.6617738691265973,0.0,0.0,0.6562751117406209,0.6672023351104739,Sumf1
ENSMUSG00000006445,0.6602484286559049,0.0,0.0,0.6547300239694461,0.6656964523551875,Epha2
ENSMUSG00000028475,0.6597746603171106,0.0,0.0,0.654250162995761,0.6652287491828545,5430416O09Rik
ENSMUSG00000041440,0.6579236822152746,0.0,0.0,0.6523754240547639,0.6634014262114857,Gk5
ENSMUSG00000054764,0.6576210551829867,0.0,0.0,0.6520689186842713,0.6631026604777719,Mtnr1a
ENSMUSG00000056216,0.6576126569401956,0.0,0.0,0.6520604128390848,0.6630943693654809,Cebpg
ENSMUSG00000026072,0.6575621759648025,0.0,0.0,0.6520092851061883,0.6630445323121867,Il1r1
ENSMUSG00000018736,0.6561073435634384,0.0,0.0,0.6505358352276049,0.6616082364891641,Ndel1
ENSMUSG00000020916,0.6558649838191296,0.0,0.0,0.6502903780832552,0.6613689608210935,Krt36
ENSMUSG00000034343,0.6544586246009962,0.0,0.0,0.6488660683203692,0.6599804756943329,Ube2f
ENSMUSG00000037447,0.6539861745123055,0.0,0.0,0.648387596748358,0.6595140217348399,Arid5a
ENSMUSG00000044813,0.6538867709506531,0.0,0.0,0.6482869268289816,0.6594158792174809,Shb
ENSMUSG00000037242,0.6533573505077838,0.0,0.0,0.6477507651003584,0.6588931718845775,Clic4
ENSMUSG00000066058,0.6523378183760621,0.0,0.0,0.6467182665736492,0.6578865524730928,Cldn19
ENSMUSG00000043311,0.6518529454190365,0.0,0.0,0.6462272342357732,0.6574078136399232,D17H6S53E
ENSMUSG00000037145,0.6511592443578821,0.0,0.0,0.6455247291326525,0.6567228807880121,2210407C18Rik
ENSMUSG00000023800,0.6507092656229199,0.0,0.0,0.6450690446329151,0.6562785847644443,Tiam2
ENSMUSG00000040354,0.6500330635212787,0.0,0.0,0.6443842757807478,0.6556109150509399,Mars
ENSMUSG00000000149,0.6499569121317753,0.0,0.0,0.6443071602029087,0.655535724001127,Gna12
ENSMUSG00000031791,0.64988938773132,0.0,0.0,0.6442387809405626,0.6554690510534948,Tmem38a
ENSMUSG00000050063,0.6495649822276016,0.0,0.0,0.6439102697083338,0.655148734947043,Klk6
ENSMUSG00000079049,0.6492418252131927,0.0,0.0,0.6435830248394502,0.65482964959578,Serpinb1c
ENSMUSG00000039462,0.6489814008812923,0.0,0.0,0.643319307711112,0.6545725050680636,Col10a1
ENSMUSG00000002900,0.6486215613161107,0.0,0.0,0.6429549205575616,0.6542171952214079,Lamb1
ENSMUSG00000055723,0.647800898759085,0.0,0.0,0.6421238962097017,0.6534068540568013,Rras2
ENSMUSG00000020892,0.6470167662307389,0.0,0.0,0.6413298755880299,0.6526325714837742,Aloxe3
ENSMUSG00000053268,0.6460102884839081,0.0,0.0,0.6403107237741648,0.6516387195127267,Dspp
ENSMUSG00000038598,0.6456710147443563,0.0,0.0,0.6399671822537718,0.6513036974427882,AI481877
ENSMUSG00000003032,0.6454398858221283,0.0,0.0,0.639733147228173,0.6510754636964812,Klf4
ENSMUSG00000007655,0.6453893458427108,0.0,0.0,0.6396819719244778,0.6510255566570919,Cav1
ENSMUSG00000099576,0.6450802542833688,0.0,0.0,0.6393689959605565,0.6507203349614434,Gm29040
ENSMUSG00000027737,0.6450542923071192,0.0,0.0,0.6393427078020286,0.6506946979493001,Slc7a11
ENSMUSG00000046062,0.6445408572192309,0.0,0.0,0.6388228247376473,0.650187686848071,Ppp1r15b
ENSMUSG00000047104,0.6444120604714194,0.0,0.0,0.6386924113146641,0.6500605007877405,Pbp2
ENSMUSG00000044522,0.6440150945540967,0.0,0.0,0.6382904646915999,0.6496684971976695,A730020M07Rik
ENSMUSG00000054537,0.643243075951802,0.0,0.0,0.6375087685601063,0.6489061207115631,Tmprss11e
ENSMUSG00000106874,0.6431145428370891,0.0,0.0,0.6373786253832566,0.6487791918053127,Gm20186
ENSMUSG00000098678,0.6424376416789648,0.0,0.0,0.6366932504641516,0.6481107337793596,Mroh6
ENSMUSG00000036529,0.6421946601349704,0.0,0.0,0.6364472293787521,0.6478707808636295,Sbf1
ENSMUSG00000030104,0.6420373569500314,0.0,0.0,0.6362879590566708,0.6477154377737291,Edem1
ENSMUSG00000031709,0.6417741103856823,0.0,0.0,0.6360214215886838,0.6474554703683663,Tbc1d9
ENSMUSG00000044667,0.6416791674046654,0.0,0.0,0.6359252920412206,0.6473617097303226,Plppr4
ENSMUSG00000028415,0.6415613852308083,0.0,0.0,0.6358060381122632,0.6472453940812222,Spink4
ENSMUSG00000107768,0.6411925461753567,0.0,0.0,0.635432591981047,0.6468811457878024,Gm44275
ENSMUSG00000030084,0.6408646646386947,0.0,0.0,0.6351006172210425,0.6465573430553426,Plxna1
ENSMUSG00000028917,0.6407439395847212,0.0,0.0,0.6349783855901658,0.6464381192888647,Plekhm2
ENSMUSG00000037451,0.6405286913080654,0.0,0.0,0.6347604518591676,0.6462255470620036,Slc22a20
ENSMUSG00000022987,0.639419427134587,0.0,0.0,0.6336373629691734,0.6451300596727674,Zfp641
ENSMUSG00000029304,0.6391649281005863,0.0,0.0,0.6333796955606614,0.6448787181420265,Spp1
ENSMUSG00000050567,0.637946605775698,0.0,0.0,0.6321462235549474,0.6436754941056566,Maml1
ENSMUSG00000092060,0.6370237861512242,0.0,0.0,0.6312119483539235,0.642764091845307,Bend4
ENSMUSG00000005148,0.6366764327628694,0.0,0.0,0.6308602874047778,0.6424210317938035,Klf5
ENSMUSG00000021759,0.6363720753899696,0.0,0.0,0.6305521576326883,0.6421204344284159,Plpp1
ENSMUSG00000022280,0.6361956559862058,0.0,0.0,0.6303735524143137,0.6419461936870846,Rnf19a
ENSMUSG00000021950,0.6359407031337759,0.0,0.0,0.6301154418165685,0.6416943882836512,Anxa8
ENSMUSG00000062028,0.635895066452738,0.0,0.0,0.6300692400334615,0.6416493148665826,Irgc1
ENSMUSG00000049107,0.6355177629364104,0.0,0.0,0.629687266087959,0.6412766666403696,Ntf3
ENSMUSG00000023087,0.6353882186921783,0.0,0.0,0.6295561189381388,0.6411487201275062,Noct
ENSMUSG00000091405,0.6348586494904014,0.0,0.0,0.629020000609372,0.6406256790265238,Hist2h4
ENSMUSG00000040569,0.6345116158644698,0.0,0.0,0.6286686782670337,0.6402829204477605,Slc26a7
ENSMUSG00000030342,0.6341535192627499,0.0,0.0,0.6283061587304494,0.639929232766741,Cd9
ENSMUSG00000036938,0.6341337450650425,0.0,0.0,0.6282861403709867,0.6399097019596094,Try5
ENSMUSG00000040511,0.6340908774039823,0.0,0.0,0.6282427434283973,0.6398673619092362,Pvr
ENSMUSG00000100625,0.6335034703010407,0.0,0.0,0.6276480873508307,0.6392871810187521,1700016G22Rik
ENSMUSG00000108087,0.6331743120961749,0.0,0.0,0.627314870113,0.6389620692002604,Gm43893
ENSMUSG00000032530,0.6328281600499355,0.0,0.0,0.6269644517877736,0.6386201702174079,Lyzl4
ENSMUSG00000035342,0.6327052522032437,0.0,0.0,0.626840029688651,0.6384987719513834,Lzts2
ENSMUSG00000050108,0.6323026676371221,0.0,0.0,0.6264324872843519,0.6381011299969555,Bpifc
ENSMUSG00000000216,0.6322887200155902,0.0,0.0,0.6264183679550612,0.6380873535577408,Scnn1g
ENSMUSG00000031016,0.6322438422297759,0.0,0.0,0.6263729377095003,0.6380430265419619,Wee1
ENSMUSG00000047843,0.6322394260394338,0.0,0.0,0.6263684671566128,0.6380386645479675,Bri3
ENSMUSG00000048388,0.6321267725487377,0.0,0.0,0.6262544270513494,0.637927393436995,Fam171b
ENSMUSG00000041062,0.6314374081087886,0.0,0.0,0.625556582926423,0.6372464829656735,Mslnl
ENSMUSG00000030533,0.6311778540920726,0.0,0.0,0.6252938386446487,0.6369901096196899,Unc45a
ENSMUSG00000033323,0.6310046911981648,0.0,0.0,0.6251185480896652,0.6368190680127642,Ctdp1
ENSMUSG00000031635,0.6300216733450581,0.0,0.0,0.6241234630996891,0.6358480815182339,Anxa10
ENSMUSG00000067006,0.6293076174041924,0.0,0.0,0.6234006536887837,0.635142753491248,Serpinb5
ENSMUSG00000044719,0.6292478489990474,0.0,0.0,0.6233401530525052,0.6350837151946236,E230025N22Rik
ENSMUSG00000074582,0.6291063433850188,0.0,0.0,0.6231969141152728,0.6349439378885341,Arfgef2
ENSMUSG00000035164,0.628997021601668,0.0,0.0,0.623086253504688,0.634835951067597,Zc3h12c
ENSMUSG00000033576,0.6283162324571431,0.0,0.0,0.6223971322888555,0.6341634701184006,Apol6
ENSMUSG00000048616,0.6282845066071971,0.0,0.0,0.6223650183750064,0.6341321312277547,Nog
ENSMUSG00000075327,0.6275211096366983,0.0,0.0,0.6215922897028515,0.6333780395957359,Zbtb2
ENSMUSG00000097625,0.6266213505502537,0.0,0.0,0.620681546849471,0.6324892337362535,Gm26561
ENSMUSG00000028972,0.6253358685061021,0.0,0.0,0.6193804001511641,0.6312193737116496,Car6
ENSMUSG00000031026,0.6248583389103487,0.0,0.0,0.6188970597990351,0.6307476393330069,Trim66
ENSMUSG00000087659,0.6238640522107602,0.0,0.0,0.6178906887376963,0.6297654051584087,Gm12606
ENSMUSG00000026751,0.623448628665741,0.0,0.0,0.6174702220147945,0.6293550116967281,Nr5a1
ENSMUSG00000052593,0.6230018377330676,0.0,0.0,0.6170180109221056,0.6289136269769541,Adam17
ENSMUSG00000027313,0.6228383114058299,0.0,0.0,0.6168525017939117,0.6287520783812572,Chac1
ENSMUSG00000027291,0.6228255560740734,0.0,0.0,0.6168395918225633,0.6287394772944637,Vps39
ENSMUSG00000048764,0.622501043092544,0.0,0.0,0.6165111456829013,0.6284188874698081,Tmprss11f
ENSMUSG00000022683,0.6219823738834775,0.0,0.0,0.6159861944345792,0.6279064844693069,Pla2g10
ENSMUSG00000093877,0.6216974789849424,0.0,0.0,0.6156978512001293,0.6276250292919324,Olfr1348
ENSMUSG00000074489,0.6216894984048903,0.0,0.0,0.6156897740471652,0.6276171450442966,Bglap3
ENSMUSG00000027660,0.6216126187001301,0.0,0.0,0.6156119640865119,0.6275411932809498,Skil
ENSMUSG00000044948,0.6214954418951312,0.0,0.0,0.6154933696497622,0.6274254305880828,Cfap43
ENSMUSG00000044217,0.6211574926584584,0.0,0.0,0.6151513333483993,0.627091558319366,Aqp5
ENSMUSG00000032540,0.6209630655524555,0.0,0.0,0.61495455591919,0.6268994757642254,Abhd5
ENSMUSG00000037415,0.6206930730424733,0.0,0.0,0.6146813008581173,0.6266327378336696,Ranbp10
ENSMUSG00000026983,0.6206903312329256,0.0,0.0,0.6146785259243343,0.6266300290676672,Il1f5
ENSMUSG00000025461,0.6204880101473356,0.0,0.0,0.6144737609762999,0.6264301459049079,Cd163l1
ENSMUSG00000022055,0.6204292453278515,0.0,0.0,0.6144142864808481,0.6263720890416088,Nefl
ENSMUSG00000032226,0.6202640483486633,0.0,0.0,0.6142470948591442,0.6262088818833746,Gcnt3
ENSMUSG00000014158,0.6202423759540314,0.0,0.0,0.614225160824994,0.6261874704971387,Trpv4
ENSMUSG00000012296,0.6201923415883241,0.0,0.0,0.6141745224559921,0.6261380386789356,Tjap1
ENSMUSG00000026394,0.6199848646816769,0.0,0.0,0.6139645414648902,0.6259330598388181,Atp6v1g3
ENSMUSG00000038816,0.6199464610886615,0.0,0.0,0.6139256744639149,0.6258951185431748,Ctnnal1
ENSMUSG00000024940,0.6196731999372682,0.0,0.0,0.613649116771445,0.6256251460603905,Ltbp3
ENSMUSG00000025279,0.6195314621581413,0.0,0.0,0.6135056696921652,0.6254851135187133,Dnase1l3
ENSMUSG00000049686,0.6192723082599779,0.0,0.0,0.6132433915312998,0.6252290764914782,Orai1
ENSMUSG00000074517,0.6192467939663853,0.0,0.0,0.6132175697187873,0.6252038689916186,Gm10710
ENSMUSG00000042507,0.6191116976764399,0.0,0.0,0.6130808453537427,0.6250703969445794,Elmsan1
ENSMUSG00000044337,0.618644914421076,0.0,0.0,0.6126084395712609,0.6246092230739738,Ackr3
ENSMUSG00000033917,0.6186379612653583,0.0,0.0,0.6126014026955534,0.624602353443634,Gde1
ENSMUSG00000063661,0.6185639973354556,0.0,0.0,0.6125265482566721,0.6245292779546346,Krt73
ENSMUSG00000027788,0.6185134944651087,0.0,0.0,0.6124754374054059,0.6244793816553212,Otol1
ENSMUSG00000026796,0.6185111903174317,0.0,0.0,0.6124731055203547,0.6244771051807363,Fam129b
ENSMUSG00000023971,0.6183616354647851,0.0,0.0,0.6123217505482836,0.624329346283132,Rrp36
ENSMUSG00000034612,0.6183044196252147,0.0,0.0,0.6122638461464118,0.624272817416825,Chst11
ENSMUSG00000031488,0.6181319128417432,0.0,0.0,0.6120892637274382,0.6241023814917686,Rab11fip1
ENSMUSG00000027481,0.6179047565944334,0.0,0.0,0.6118593751900309,0.6238779512759206,Bpifb2
ENSMUSG00000026483,0.617669583081771,0.0,0.0,0.6116213740297171,0.6236455989694689,Fam129a
ENSMUSG00000008136,0.6176192299656454,0.0,0.0,0.611570415626852,0.623595849765938,Fhl2
ENSMUSG00000039691,0.617565153204472,0.0,0.0,0.6115156888734872,0.6235424215231693,Tspan10
ENSMUSG00000027375,0.6172281984005056,0.0,0.0,0.6111746852420388,0.6232095064095767,Mal
ENSMUSG00000028259,0.6172057212964122,0.0,0.0,0.611151938134447,0.6231872987023039,Fhl5
ENSMUSG00000026509,0.6171509929626392,0.0,0.0,0.6110965524249901,0.6231332262685253,Capn2
ENSMUSG00000028521,0.6168721281102973,0.0,0.0,0.6108143388760013,0.6228577026260889,Slc35d1
ENSMUSG00000047026,0.6167775953025654,0.0,0.0,0.6107186712379796,0.6227643021230509,Acsm4
ENSMUSG00000066894,0.6165140257177443,0.0,0.0,0.61045193853492,0.6225038886477842,Vsig10
ENSMUSG00000025952,0.6165055922544418,0.0,0.0,0.6104434038836971,0.6224955561489465,Crygc
ENSMUSG00000022175,0.6157752527544184,0.0,0.0,0.6097043068303953,0.6217739550394036,Lrp10
ENSMUSG00000027456,0.6157321160284327,0.0,0.0,0.609660653179025,0.6217313341186245,Sdcbp2
ENSMUSG00000096188,0.6155128355872247,0.0,0.0,0.6094387455782515,0.6215146751627738,Cmtm4
ENSMUSG00000064140,0.6154513759827444,0.0,0.0,0.6093765498080409,0.6214539501396863,Trim38
ENSMUSG00000054672,0.6152766576526707,0.0,0.0,0.6091997391028069,0.6212813196951906,5830411N06Rik
ENSMUSG00000038615,0.615073053313878,0.0,0.0,0.6089936972208039,0.6210801476946358,Nfe2l1
ENSMUSG00000025337,0.6150231670126857,0.0,0.0,0.6089432138078983,0.6210308572342658,Sbds
ENSMUSG00000013338,0.6145775765626504,0.0,0.0,0.6084922920689296,0.6205905867983758,Fer1l4
ENSMUSG00000065987,0.6145323460992462,0.0,0.0,0.6084465206631003,0.6205458961406655,Cd209b
ENSMUSG00000022964,0.6142489441673877,0.0,0.0,0.608159730252976,0.6202658755970647,Tmem50b
ENSMUSG00000015143,0.6141034766840806,0.0,0.0,0.6080125241137522,0.6201221431521682,Actn1
ENSMUSG00000020063,0.6132838597920112,0.0,0.0,0.607183118827059,0.6193122945476599,Sirt1
ENSMUSG00000025702,0.6130498298267606,0.0,0.0,0.606946296364778,0.6190810514239153,March8
ENSMUSG00000000374,0.612839808779127,0.0,0.0,0.6067337702226372,0.618873530427873,Trappc10
ENSMUSG00000022807,0.6121741315148614,0.0,0.0,0.606060158644038,0.6182157716965262,Osbpl11
ENSMUSG00000085354,0.612107335401863,0.0,0.0,0.6059925668615614,0.6181497696864359,Gm2044
ENSMUSG00000090751,0.6119815276989288,0.0,0.0,0.6058652607879981,0.6180254574119695,Vmn2r63
ENSMUSG00000021070,0.611551187636399,0.0,0.0,0.605429797740476,0.6176002303534454,Bdkrb2
ENSMUSG00000090213,0.6114980177782573,0.0,0.0,0.6053759951759253,0.6175476919774454,Tmem189
ENSMUSG00000031555,0.6113426698976857,0.0,0.0,0.6052187990196389,0.6173941888068419,Adam9
ENSMUSG00000056632,0.611238684588077,0.0,0.0,0.6051135767953714,0.6172914380344325,Dsg3
ENSMUSG00000015932,0.6112022256511686,0.0,0.0,0.605076684226778,0.6172554118974076,Dstn
ENSMUSG00000110464,0.6110293040171731,0.0,0.0,0.6049017062728694,0.6170845426507068,RP24-423G4.3
ENSMUSG00000097605,0.6107077343873214,0.0,0.0,0.6045763142296794,0.6167667881760711,9430098F02Rik
ENSMUSG00000032515,0.6106735405284108,0.0,0.0,0.6045417140377584,0.6167329998825968,Csrnp1
ENSMUSG00000032011,0.6105737903103343,0.0,0.0,0.6044407785984979,0.6166344326511642,Thy1
ENSMUSG00000051403,0.6103460760012152,0.0,0.0,0.6042103593506789,0.6164094182054459,Ppp1r37
ENSMUSG00000041681,0.6102780341015456,0.0,0.0,0.6041415094041771,0.6163421828430539,Iapp
ENSMUSG00000028763,0.6100824288919882,0.0,0.0,0.6039435817513714,0.6161488957549547,Hspg2
ENSMUSG00000037458,0.6099561615821734,0.0,0.0,0.6038158156573313,0.6160241244536157,Azin1
ENSMUSG00000034453,0.6098506041414825,0.0,0.0,0.603709005499252,0.6159198174182933,Polr3b
ENSMUSG00000041605,0.6098336906726806,0.0,0.0,0.6036918913280372,0.6159031042821653,5730559C18Rik
ENSMUSG00000032702,0.609675351740297,0.0,0.0,0.6035316737531138,0.6157466405405291,Kank1
ENSMUSG00000055827,0.6096064939031411,0.0,0.0,0.603461999093772,0.6156785980298641,Gsdmc3
ENSMUSG00000033053,0.6092143171856799,0.0,0.0,0.6030651719912071,0.6152910632413189,1700028P14Rik
ENSMUSG00000028613,0.6091027326632888,0.0,0.0,0.6029522648689282,0.615180798932227,Lrp8
ENSMUSG00000107419,0.6089309756377038,0.0,0.0,0.6027784725064601,0.6150110735867611,Gm43902
ENSMUSG00000056515,0.6086908599462951,0.0,0.0,0.6025355124000563,0.6147737972323447,Rab31
ENSMUSG00000101355,0.6086831615763836,0.0,0.0,0.6025277228539856,0.6147661898764444,Hist1h3h
ENSMUSG00000030510,0.60854451249081,0.0,0.0,0.6023874318694481,0.6146291797765226,Cers3
ENSMUSG00000039701,0.6083318254978088,0.0,0.0,0.6021722269511006,0.614419006265641,Usp53
ENSMUSG00000041202,0.6082606693404388,0.0,0.0,0.6021002286012276,0.6143486908212225,Pla2g2d
ENSMUSG00000075408,0.6082439522688486,0.0,0.0,0.6020833136836785,0.6143321712484993,6030408B16Rik
ENSMUSG00000041439,0.6081777927176801,0.0,0.0,0.60201637119078,0.6142667932672995,Mfsd6
ENSMUSG00000103413,0.6077791636024206,0.0,0.0,0.6016130264738351,0.6138728715523641,Gm38389
ENSMUSG00000004821,0.607648808656694,0.0,0.0,0.6014811301704401,0.6137440553061578,Tmed11
ENSMUSG00000000605,0.6074145642171624,0.0,0.0,0.6012441167963338,0.6135125750539977,Clcn4
ENSMUSG00000052229,0.6073468793984709,0.0,0.0,0.6011756320975096,0.6134456887507747,Gpr17
ENSMUSG00000021838,0.6072760149299873,0.0,0.0,0.6011039302698252,0.6133756602161,Samd4
ENSMUSG00000017765,0.6072027351653966,0.0,0.0,0.6010297847105601,0.6133032447758466,Slc12a4
ENSMUSG00000022594,0.6071807150402757,0.0,0.0,0.6010075044401488,0.613281484354911,Lynx1
ENSMUSG00000078956,0.6069438040506244,0.0,0.0,0.6007677951960071,0.6130473668950859,Gm14221
ENSMUSG00000000567,0.606924054469116,0.0,0.0,0.6007478123941058,0.6130278501418532,Sox9
ENSMUSG00000035953,0.6069033480658836,0.0,0.0,0.6007268614797775,0.6130073878388905,Tmem55b
ENSMUSG00000070323,0.6067877031652534,0.0,0.0,0.6006098511449485,0.6128931060834273,Mmp27
ENSMUSG00000036046,0.6066326653500144,0.0,0.0,0.6004529831934972,0.612739895350076,5031439G07Rik
ENSMUSG00000032374,0.6065961199333041,0.0,0.0,0.600416006447494,0.6127037805451032,Plod2
ENSMUSG00000034908,0.6065262712002304,0.0,0.0,0.6003453333944254,0.6126347547631269,Sidt2
ENSMUSG00000044786,0.6065205450497523,0.0,0.0,0.6003395396710498,0.6126290960734738,Zfp36
ENSMUSG00000036093,0.6064676041539263,0.0,0.0,0.600285974063423,0.6125767788543551,Arl5a
ENSMUSG00000030873,0.6063477308991821,0.0,0.0,0.6001646864883227,0.6124583175833429,Scnn1b
ENSMUSG00000089739,0.6061140556788245,0.0,0.0,0.5999282550764863,0.6122273940279576,Gm20431
ENSMUSG00000109336,0.6057437898745088,0.0,0.0,0.5995536242116026,0.6118614861886514,Samd4b
ENSMUSG00000047109,0.6055945832440316,0.0,0.0,0.5994026593521766,0.6117140349544344,Cldn14
ENSMUSG00000031981,0.6055187589774467,0.0,0.0,0.5993259417524113,0.6116391025873643,Capn9
ENSMUSG00000039672,0.6051220486580803,0.0,0.0,0.5989245593948267,0.6112470568696602,Kcne2
ENSMUSG00000111699,0.6050152788509349,0.0,0.0,0.5988165326966477,0.6111415419705335,RP24-538A12.2
ENSMUSG00000062713,0.6046074901147102,0.0,0.0,0.5984039455592449,0.6107385441336656,Sim2
ENSMUSG00000047777,0.6042891488019921,0.0,0.0,0.5980818606492646,0.6104239406411313,Phf13
ENSMUSG00000040297,0.6042103284457657,0.0,0.0,0.5980021136992484,0.610346045459033,Suco
ENSMUSG00000024427,0.6041842463604961,0.0,0.0,0.5979757250261132,0.6103202694927925,Spry4
ENSMUSG00000050359,0.6040512472152612,0.0,0.0,0.5978411627211659,0.6101888311238008,Sprr1a
ENSMUSG00000028779,0.6040502710777463,0.0,0.0,0.5978401751122483,0.6101878664402403,Pef1
ENSMUSG00000028195,0.6036746685482431,0.0,0.0,0.5974601599646623,0.6098166698633328,Cyr61
ENSMUSG00000075040,0.603619054680381,0.0,0.0,0.5974038929764628,0.6097617081370866,Zfp408
ENSMUSG00000042688,0.6035622609834512,0.0,0.0,0.5973464323666271,0.6097055803557628,Mapk6
ENSMUSG00000031442,0.6035484158839413,0.0,0.0,0.5973324246975615,0.6096918975830226,Mcf2l
ENSMUSG00000025515,0.603424557183731,0.0,0.0,0.5972071118136651,0.6095694909003632,Muc2
ENSMUSG00000044957,0.603376935126819,0.0,0.0,0.5971589307228522,0.6095224270472951,Pp2d1
ENSMUSG00000024521,0.6033526216135247,0.0,0.0,0.597134331811255,0.609498398509115,Pmaip1
ENSMUSG00000050556,0.6029854359156963,0.0,0.0,0.5967628374148745,0.6091355151679546,Kcnb1
ENSMUSG00000015093,0.6028456127785102,0.0,0.0,0.5966213742403735,0.6089973296773513,Clic3
ENSMUSG00000026604,0.6025825158764472,0.0,0.0,0.5963551924260483,0.6087373132252791,Ptpn14
ENSMUSG00000074796,0.6025020840028323,0.0,0.0,0.5962738177311425,0.6086578228182256,Slc4a11
