,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000044162,0.10328893272786006,5.296673147153576e-97,1.8545774324767423e-96,0.0936626011677925,0.11289595387517759,Tnip3
ENSMUSG00000040016,0.10327304672859615,5.668335334077302e-97,1.984016567755443e-96,0.09364668472760454,0.11288010122277588,Ptger3
ENSMUSG00000005677,0.10325323555688212,6.16848616596774e-97,2.157567739058321e-96,0.0936268356004028,0.11286033163053921,Nr1i3
ENSMUSG00000087309,0.10320605319549088,7.54413269036411e-97,2.637808632994444e-96,0.0935795628748937,0.11281324826435833,4930528P14Rik
ENSMUSG00000025089,0.10320595541686527,7.547280018625503e-97,2.6379867244409308e-96,0.09357946490904659,0.11281315069084119,Gfra1
ENSMUSG00000026805,0.10317601434638633,8.575335785186302e-97,2.996273859254473e-96,0.09354946651770651,0.11278327241849354,Barhl1
ENSMUSG00000057191,0.10316756213631695,8.890054307515114e-97,3.105153443071992e-96,0.09354099812941666,0.1127748379328688,AB124611
ENSMUSG00000018678,0.10315867020842863,9.233590751338427e-97,3.2240191170874397e-96,0.0935320891831555,0.11276596465002724,Sp2
ENSMUSG00000021135,0.10313141603252603,1.03712539059833e-96,3.619983911337976e-96,0.09350478285474603,0.112738767612521,Slc10a1
ENSMUSG00000041238,0.10312231987665718,1.0781262144671246e-96,3.761780231915996e-96,0.09349566929605856,0.11272969052354438,Rbbp8
ENSMUSG00000043913,0.10311141451687517,1.1294188877903278e-96,3.939375262610142e-96,0.09348474307420483,0.11271880802090074,Ccdc60
ENSMUSG00000019813,0.1030995293901258,1.188095939607103e-96,4.142593931684459e-96,0.09347283521371953,0.112706947802212,Cep57l1
ENSMUSG00000095253,0.10306092491779635,1.4004933209915268e-96,4.881468529074684e-96,0.09343415691819379,0.1126684242156885,Zfp799
ENSMUSG00000070056,0.10305905543749114,1.4116902988615201e-96,4.9187815291342165e-96,0.0934322838636256,0.11266655865166827,Mfhas1
ENSMUSG00000030682,0.10305456971442016,1.4389224724634464e-96,5.011920837559896e-96,0.09342778956457007,0.11266208232524805,Cdipt
ENSMUSG00000086632,0.10305229330041825,1.45294208585103e-96,5.058990549620578e-96,0.093425508798579,0.11265981067970775,1700112J05Rik
ENSMUSG00000030125,0.10301177648476016,1.7265546737870946e-96,6.007497125216056e-96,0.09338491454082783,0.1126193787188398,Lrrc23
ENSMUSG00000025329,0.1029785760855644,1.9886522766039112e-96,6.91705139688317e-96,0.0933516507076811,0.11258624782787033,Padi1
ENSMUSG00000063457,0.10297135242888764,2.0507406794242882e-96,7.130530874215188e-96,0.09334441325205665,0.11257903929178334,Rps15
ENSMUSG00000023075,0.10293394392296243,2.4045824189034902e-96,8.357950708736497e-96,0.09330693330302965,0.11254170907332733,Akirin1
ENSMUSG00000055980,0.1029225868779446,2.5236073899557136e-96,8.768614975523675e-96,0.09329555457362404,0.11253037579064712,Irs1
ENSMUSG00000085931,0.10291828166814793,2.570248055525054e-96,8.927572266498973e-96,0.09329124114440292,0.11252607958798456,Gm12648
ENSMUSG00000063975,0.10290857836284387,2.6785467765362935e-96,9.30050964075102e-96,0.09328151931505857,0.11251639658210975,Slco1a5
ENSMUSG00000029707,0.10286571426126935,3.2140912514482532e-96,1.1152294418626833e-95,0.09323857340597885,0.11247362213090689,Fscn3
ENSMUSG00000027855,0.1028533533427426,3.387500485672003e-96,1.174991496937913e-95,0.09322618890289953,0.11246128705865605,Sycp1
ENSMUSG00000043410,0.10284474306876586,3.513777828774007e-96,1.218369566149101e-95,0.09321756220233604,0.11245269478673049,Hfm1
ENSMUSG00000084897,0.10280611614074206,4.140611502132767e-96,1.4347233202123238e-95,0.09317886160006812,0.11241414860081746,Gm14226
ENSMUSG00000000794,0.10277968168360446,4.63272305952941e-96,1.6041284832165547e-95,0.09315237674050102,0.11238776938312589,Kcnn3
