,Blood_2_corr,Blood_2_pval,Blood_2_qval,Blood_2_ci_low,Blood_2_ci_high,gene_annotation
ENSMUSG00000028332,0.6533164537790928,0.0,0.0,0.6477093478511562,0.6588527935085131,Hemgn
ENSMUSG00000032126,0.6532765291700667,0.0,0.0,0.6476689151264152,0.6588133749000433,Hmbs
ENSMUSG00000005161,0.6501873582957741,0.0,0.0,0.6445405245057265,0.655763263686021,Prdx2
ENSMUSG00000054191,0.6464152531136721,0.0,0.0,0.640720785506646,0.6520386063808777,Klf1
ENSMUSG00000006235,0.6300666224337884,0.0,0.0,0.6241689635481356,0.6358924808681635,Epor
ENSMUSG00000008843,0.6281817994144567,0.0,0.0,0.6222610550262402,0.634030676619987,Cldn13
ENSMUSG00000021361,0.6271851335907959,0.0,0.0,0.6212522103699766,0.6330461553656331,Tmem14c
ENSMUSG00000031543,0.6239869828894914,0.0,0.0,0.6180151124310215,0.6298868467208408,Ank1
ENSMUSG00000040466,0.6200722953095891,0.0,0.0,0.6140530272084155,0.6260194378833769,Blvrb
ENSMUSG00000025889,0.6168123091357017,0.0,0.0,0.6107538017768881,0.6227986001771249,Snca
ENSMUSG00000028644,0.6154577877673223,0.0,0.0,0.6093830383897516,0.6214602852922946,Ermap
ENSMUSG00000032028,0.6150541789733555,0.0,0.0,0.6089745969589664,0.6210614987943862,Nxpe2
ENSMUSG00000025573,0.6133977333595833,0.0,0.0,0.6072983515511152,0.6194248117243686,6030468B19Rik
ENSMUSG00000027078,0.6122805996566997,0.0,0.0,0.6061678952076404,0.6183209739200012,Ube2l6
ENSMUSG00000052217,0.6117382838958264,0.0,0.0,0.6056191208377525,0.6177851040986109,Hbb-bh1
ENSMUSG00000026532,0.6094375789434007,0.0,0.0,0.6032910807872949,0.615511682761655,Spta1
ENSMUSG00000024588,0.6089009169627368,0.0,0.0,0.6027480576933928,0.6149813704120297,Fech
ENSMUSG00000023926,0.6086186715631595,0.0,0.0,0.6024624690950354,0.614702462252224,Rhag
ENSMUSG00000063856,0.6058849939785129,0.0,0.0,0.5996964926496541,0.6120010286534509,Gpx1
ENSMUSG00000054342,0.6047145294352714,0.0,0.0,0.5985122440801882,0.6108443262119393,Kcnn4
ENSMUSG00000001014,0.5952637767667208,0.0,0.0,0.5889511871668704,0.6015037350173308,Icam4
ENSMUSG00000028684,0.5949553532548552,0.0,0.0,0.5886391936685776,0.6011988778535625,Urod
ENSMUSG00000047181,0.5942712990361992,0.0,0.0,0.5879472282716262,0.600522726972674,Samd14
ENSMUSG00000031974,0.5918688171063675,0.0,0.0,0.5855170346532126,0.5981479316903985,Abcb10
ENSMUSG00000051839,0.5910032679188878,0.0,0.0,0.5846415296679757,0.5972923302290272,Gypa
ENSMUSG00000096982,0.5908607145809379,0.0,0.0,0.5844973380613214,0.597151413878575,Redrum
ENSMUSG00000073063,0.5869102255479077,0.0,0.0,0.5805016086328035,0.5932461351404761,Hbq1b
