,Erythroid3_2_corr,Erythroid3_2_pval,Erythroid3_2_qval,Erythroid3_2_ci_low,Erythroid3_2_ci_high,gene_annotation
ENSMUSG00000052217,0.6350596205608062,0.0,0.0,0.6311288993050357,0.6389577270012693,Hbb-bh1
ENSMUSG00000055609,0.6168155491196616,0.0,0.0,0.6127348657474355,0.620863342167824,Hba-x
ENSMUSG00000069919,0.5992058935491912,0.0,0.0,0.5949846551358594,0.6033940762997778,Hba-a1
ENSMUSG00000052187,0.5908972205237547,0.0,0.0,0.5866110942417797,0.5951502466223494,Hbb-y
ENSMUSG00000069917,0.5860276880556318,0.0,0.0,0.5817039582968428,0.5903183013482388,Hba-a2
ENSMUSG00000073940,0.5831888424861675,0.0,0.0,0.5788433358255825,0.587501226503021,Hbb-bt
ENSMUSG00000051839,0.5731777217131462,0.0,0.0,0.5687562729089655,0.5775660453803276,Gypa
ENSMUSG00000006574,0.570332256762995,0.0,0.0,0.5658894656050006,0.5747419275120206,Slc4a1
ENSMUSG00000027495,0.5640845423994237,0.0,0.0,0.5595952672566732,0.5685407158639222,Fam210b
ENSMUSG00000028332,0.5564294273523555,0.0,0.0,0.5518839028778881,0.5609418885867672,Hemgn
ENSMUSG00000052305,0.550045142021349,0.0,0.0,0.5454533006446992,0.5546039651022578,Hbb-bs
ENSMUSG00000023216,0.5374607241208174,0.0,0.0,0.5327791678157784,0.542109384497147,Epb42
ENSMUSG00000038725,0.5356061932818015,0.0,0.0,0.530911593472306,0.5402679189361971,Pkhd1l1
ENSMUSG00000026532,0.5319643854999828,0.0,0.0,0.5272443043950996,0.5366516379724713,Spta1
ENSMUSG00000070803,0.5274918383971403,0.0,0.0,0.522740703985357,0.5322102050657198,Cited4
ENSMUSG00000034041,0.5227122200044814,0.0,0.0,0.5179281933758053,0.5274635499813952,Lyl1
ENSMUSG00000073400,0.5187065661552704,0.0,0.0,0.513895206786427,0.5234852932037906,Trim10
ENSMUSG00000073063,0.5178161506283832,0.0,0.0,0.5129987443652078,0.5226009394564928,Hbq1b
ENSMUSG00000028716,0.5167222136763294,0.0,0.0,0.5118973927715963,0.521514435723756,Pdzk1ip1
