,Spinal cord_corr,Spinal cord_pval,Spinal cord_qval,Spinal cord_ci_low,Spinal cord_ci_high,gene_annotation
ENSMUSG00000026432,-0.048627739429709375,6.757556975547954e-48,1.3802199704959056e-47,-0.055170138004180906,-0.042081165501015864,Avpr1b
ENSMUSG00000038587,-0.04863715862168239,6.484729017691503e-48,1.3250365790133844e-47,-0.05517955078395961,-0.042090590300252105,Akap12
ENSMUSG00000048304,-0.04863917305415781,6.427819293355816e-48,1.313676536553406e-47,-0.0551815638449422,-0.04209260593207431,Slitrk3
ENSMUSG00000064090,-0.04864819890742927,6.178872404415077e-48,1.2630565013113403e-47,-0.055190583552458636,-0.04210163715978559,Vrk2
ENSMUSG00000036951,-0.04865292185723613,6.052455132082442e-48,1.2374678250015216e-47,-0.05519530328595647,-0.04210636292229692,C130079G13Rik
ENSMUSG00000048489,-0.04865706450443198,5.943691867482661e-48,1.2157275245413501e-47,-0.05519944311178625,-0.04211050803684511,8430408G22Rik
ENSMUSG00000067242,-0.04867556145048838,5.481316769646556e-48,1.1213823178491318e-47,-0.055217927457680845,-0.042129016002394944,Lgi1
ENSMUSG00000048126,-0.04868557229454425,5.2461901007741e-48,1.0734990998105382e-47,-0.055227931480456675,-0.04213903281225136,Col6a3
ENSMUSG00000026568,-0.048686573693020575,5.223229683648347e-48,1.0690195832272507e-47,-0.05522893219651871,-0.04214003480756731,Mpc2
ENSMUSG00000000567,-0.04870016328777191,4.9213538787627243e-48,1.0076482143248822e-47,-0.05524251252918809,-0.04215363250310233,Sox9
ENSMUSG00000006342,-0.04870252391507505,4.870714922801623e-48,9.976884315447815e-48,-0.05524487154734267,-0.042155994537827195,Susd2
