,Somitic mesoderm_corr,Somitic mesoderm_pval,Somitic mesoderm_qval,Somitic mesoderm_ci_low,Somitic mesoderm_ci_high,gene_annotation
ENSMUSG00000060924,0.20391195072653007,0.0,0.0,0.1976162967938376,0.21019078424601845,Csmd1
ENSMUSG00000020181,0.20384633045229233,0.0,0.0,0.1975505034710384,0.21012534196384478,Nav3
ENSMUSG00000026239,0.20383618530873202,0.0,0.0,0.1975403315785758,0.21011522433351146,Pde6d
ENSMUSG00000045867,0.20367923954354022,0.0,0.0,0.19738297217954148,0.2099587040276753,Cradd
ENSMUSG00000101174,0.2036766717647515,0.0,0.0,0.19738039763601575,0.20995614320712153,Hoxd4
ENSMUSG00000038608,0.20351627060929034,0.0,0.0,0.1972195740806341,0.2097961765401701,Dock10
ENSMUSG00000048856,0.203441615135918,0.0,0.0,0.19714472212533657,0.20972172317603446,Slc25a47
ENSMUSG00000027202,0.20343765343780737,0.0,0.0,0.19714075000268644,0.20971777220110094,Slc12a1
ENSMUSG00000099190,0.20335895331953363,0.0,0.0,0.19706184284118788,0.20963928505890378,Gm27188
ENSMUSG00000032221,0.20331304357252478,0.0,0.0,0.19701581235310447,0.20959349951420145,Mns1
ENSMUSG00000053153,0.203235846164851,0.0,0.0,0.19693841198146245,0.20951651089106899,Spag16
ENSMUSG00000021552,0.20318870782584278,0.0,0.0,0.19689114974704416,0.20946950000194103,Gkap1
ENSMUSG00000044224,0.2031469240728017,0.0,0.0,0.19684925619671634,0.2094278291970889,Dnajc21
ENSMUSG00000047675,0.20308731903995003,0.0,0.0,0.19678949457649836,0.20936838524672094,Rps8
ENSMUSG00000020062,0.2030708180843497,0.0,0.0,0.19677295027978953,0.20935192887671558,Slc5a8
ENSMUSG00000054863,0.20305017743812162,0.0,0.0,0.1967522554242662,0.20933134399652095,Fam19a5
ENSMUSG00000057176,0.2030401327473815,0.0,0.0,0.19674218435481197,0.20932132644209175,Ccdc189
ENSMUSG00000111656,0.20298808901836154,0.0,0.0,0.196690003973214,0.20926942329109305,RP24-282C4.4
ENSMUSG00000023348,0.20298577422736155,0.0,0.0,0.19668768310503557,0.20926711475187323,Trip6
ENSMUSG00000026819,0.2029769846034239,0.0,0.0,0.19667887040574242,0.20925834886628622,Slc25a25
ENSMUSG00000026934,0.2029758936591363,0.0,0.0,0.19667777659747523,0.2092572608682679,Lhx3
ENSMUSG00000001467,0.20295688390324013,0.0,0.0,0.19665871693911618,0.20923830244875705,Cyp51
ENSMUSG00000021392,0.20293200269713296,0.0,0.0,0.19663377042460906,0.209213488427918,Nol8
ENSMUSG00000069713,0.20287489890463914,0.0,0.0,0.19657651677643165,0.209156538798873,4933406P04Rik
ENSMUSG00000079022,0.20280923384538985,0.0,0.0,0.19651067944752978,0.20909105096330402,Col22a1
ENSMUSG00000039670,0.202769332549118,0.0,0.0,0.19647067349954717,0.20905125732927266,Oxld1
ENSMUSG00000052974,0.20270893407844381,0.0,0.0,0.19641011665779445,0.20899102178702383,Cyp2f2
ENSMUSG00000026457,0.20246160117433065,0.0,0.0,0.19616213572232563,0.2087443555806719,Adipor1
ENSMUSG00000025330,0.20244664287116165,0.0,0.0,0.19614713825308383,0.2087294375726956,Padi4
ENSMUSG00000061911,0.2023753331299181,0.0,0.0,0.19607564183849555,0.20865831988789774,Myt1l
ENSMUSG00000045518,0.2023696103422946,0.0,0.0,0.19606990407276592,0.20865261251041087,Onecut3
ENSMUSG00000097641,0.20227794000562133,0.0,0.0,0.19597799386845768,0.20856118896230996,Gm26865
ENSMUSG00000060002,0.20227018083783774,0.0,0.0,0.19597021440285997,0.20855345067818326,Chpt1
ENSMUSG00000032420,0.2022134888398412,0.0,0.0,0.19591337412389415,0.20849691124178013,Nt5e
ENSMUSG00000032122,0.20220322419933323,0.0,0.0,0.19590308264019332,0.2084866742195497,Slc37a2
ENSMUSG00000085085,0.20217602744893587,0.0,0.0,0.19587581477393565,0.20845955063869703,1700086P04Rik
ENSMUSG00000047090,0.20198863403697964,0.0,0.0,0.19568793161813777,0.2082726611231554,Tmem198b
ENSMUSG00000039783,0.20198699192722727,0.0,0.0,0.19568628521885342,0.20827102342696882,Kmo
ENSMUSG00000041608,0.2019181870048614,0.0,0.0,0.19561730059565077,0.20820240340274723,Entpd3
ENSMUSG00000048796,0.20178016872905963,0.0,0.0,0.19547892203945375,0.20806475583429548,Cyb561d1
ENSMUSG00000002580,0.20150795901011104,0.0,0.0,0.19520600248463546,0.20779327652183435,Mien1
ENSMUSG00000026609,0.20147868620950027,0.0,0.0,0.1951766534080461,0.20776408220977793,Ush2a
ENSMUSG00000021210,0.20146221549074397,0.0,0.0,0.19516013977658875,0.20774765564869618,Akr1c6
ENSMUSG00000025727,0.20142074641868077,0.0,0.0,0.19511856267710487,0.20770629773870455,A930017K11Rik
ENSMUSG00000021811,0.20129681071921682,0.0,0.0,0.19499430425869113,0.20758269412756702,Dnajc9
ENSMUSG00000028020,0.2011193162242382,0.0,0.0,0.194816347934166,0.2074056748832669,Glrb
ENSMUSG00000030562,0.20105576019530896,0.0,0.0,0.19475262663732976,0.20734228892878856,Nox4
ENSMUSG00000030443,0.20088145786375167,0.0,0.0,0.19457787133177953,0.20716845275531673,Zfp583
ENSMUSG00000003949,0.20078048921599956,0.0,0.0,0.19447664047143098,0.20706775395879265,Hlf
ENSMUSG00000029445,0.20061581064895295,0.0,0.0,0.19431153452710964,0.20690351522979822,Hpd
ENSMUSG00000098040,0.20056833303712363,0.0,0.0,0.19426393376672077,0.20685616435955156,Gm20757
ENSMUSG00000025794,0.20056038672727505,0.0,0.0,0.194255966848445,0.2068482392595159,Rpl14
ENSMUSG00000015355,0.20035103394134463,0.0,0.0,0.19404607141428648,0.2066394449682241,Cd48
ENSMUSG00000050321,0.2003115544397284,0.0,0.0,0.19400648964540299,0.20660007072268088,Neto1
ENSMUSG00000045294,0.20028485361944462,0.0,0.0,0.19397971967124497,0.20657344107775516,Insig1
ENSMUSG00000037852,0.20028258296256662,0.0,0.0,0.19397744313390522,0.20657117647325074,Cpe
ENSMUSG00000025353,0.20025507151591,0.0,0.0,0.193949860444535,0.20654373835224651,Ormdl2
ENSMUSG00000040717,0.2002158936612726,0.0,0.0,0.19391058115345428,0.20650466490041014,Il17rd
ENSMUSG00000026976,0.19999873822867442,0.0,0.0,0.1936928638444341,0.20628808778906985,Pax8
ENSMUSG00000031766,0.1999548546260866,0.0,0.0,0.19364886677114454,0.20624432098101098,Slc12a3
ENSMUSG00000048387,0.1999238638456815,0.0,0.0,0.19361779587254513,0.20621341266622045,Osr1
ENSMUSG00000035033,0.1998393345292737,0.0,0.0,0.19353304809299499,0.20612910821619626,Tbr1
ENSMUSG00000006585,0.19983524513320863,0.0,0.0,0.19352894813041155,0.2061250296964471,Cdt1
ENSMUSG00000025790,0.19982172576155816,0.0,0.0,0.19351539382786276,0.20611154627988473,Slco3a1
ENSMUSG00000023467,0.19977938540760573,0.0,0.0,0.19347294409190183,0.20606931851564966,Tulp2
ENSMUSG00000044982,0.19971365312465592,0.0,0.0,0.19340704204305134,0.20600376097885037,Sft2d3
ENSMUSG00000111665,0.19941576038503112,0.0,0.0,0.19310838065313035,0.20570665946514527,RP23-371K6.1
ENSMUSG00000047904,0.1993959566553673,0.0,0.0,0.19308852586549186,0.20568690829459405,Sstr2
ENSMUSG00000034484,0.19934728963722567,0.0,0.0,0.19303973339599154,0.20563837041698,Snx2
ENSMUSG00000048612,0.19914861651474491,0.0,0.0,0.1928405484676735,0.2054402241631407,Myof
ENSMUSG00000020085,0.19902322832101668,0.0,0.0,0.19271483752648233,0.20531516822552429,Aifm2
ENSMUSG00000025407,0.19900239820256613,0.0,0.0,0.1926939538116549,0.20529439328323176,Gli1
ENSMUSG00000039519,0.19888724502979255,0.0,0.0,0.1925785044502239,0.20517954503327485,Cyp7b1
ENSMUSG00000022485,0.19888416426356492,0.0,0.0,0.1925754157622711,0.20517647242246165,Hoxc5
ENSMUSG00000039860,0.19885178368303588,0.0,0.0,0.19254295192753035,0.2051441775524082,Srrm3
ENSMUSG00000037447,0.19863377808976682,0.0,0.0,0.192324386176177,0.20492674865707472,Arid5a
ENSMUSG00000049551,0.19859181380616536,0.0,0.0,0.1922823141385951,0.2048848953117987,Fzd9
ENSMUSG00000061510,0.19856807837615215,0.0,0.0,0.19225851777209263,0.20486122261945292,Gm10101
ENSMUSG00000050541,0.19847569646426816,0.0,0.0,0.19216589875674603,0.2047690848220416,Adra1b
ENSMUSG00000036995,0.19821105016625126,0.0,0.0,0.1919005738510923,0.20450513722093008,Asap3
ENSMUSG00000029546,0.19820149004566248,0.0,0.0,0.19189098923364775,0.2044956023230389,Uncx
ENSMUSG00000027276,0.1980271146939151,0.0,0.0,0.1917161672736661,0.20432168682042656,Jag1
ENSMUSG00000004319,0.1980191932699802,0.0,0.0,0.1917082255709769,0.20431378627681995,Clcn3
ENSMUSG00000047940,0.19792208537435652,0.0,0.0,0.1916108691474203,0.20421693428428164,Stpg2
ENSMUSG00000056035,0.19788718332360916,0.0,0.0,0.19157587780230526,0.20418212417887913,Cyp3a11
ENSMUSG00000033439,0.1974990037533021,0.0,0.0,0.19118670618421335,0.20379496614883186,Trmt13
ENSMUSG00000042116,0.19747285891208824,0.0,0.0,0.19116049459749543,0.20376889004006496,Vwa1
ENSMUSG00000035686,0.1974225453171861,0.0,0.0,0.1911100525816975,0.2037187086899627,Thrsp
ENSMUSG00000028677,0.19735250669268156,0.0,0.0,0.19103983524545418,0.20364885410066078,Rnf220
ENSMUSG00000022687,0.19735246230452447,0.0,0.0,0.19103979074405603,0.20364880982911876,Boc
ENSMUSG00000050912,0.19734116820001402,0.0,0.0,0.19102846782737318,0.20363754539526469,Tmem123
ENSMUSG00000013523,0.19733479724931835,0.0,0.0,0.19102208062460907,0.20363119118090992,Bcas1
ENSMUSG00000020354,0.19721344996675866,0.0,0.0,0.19090042389151132,0.2035101625735994,Sgcd
ENSMUSG00000025789,0.1971768353453116,0.0,0.0,0.19086371593635054,0.20347364406957116,St8sia2
ENSMUSG00000025610,0.19687939107605995,0.0,0.0,0.1905655141112646,0.2031769799750483,Map3k7cl
ENSMUSG00000097727,0.19683000991437735,0.0,0.0,0.19051600729430976,0.203127728224657,F630040K05Rik
ENSMUSG00000005640,0.19677887992522514,0.0,0.0,0.19046474723366225,0.20307673219629926,Insrr
ENSMUSG00000026709,0.1967298727530413,0.0,0.0,0.19041561542261312,0.20302785339105311,Dars2
ENSMUSG00000026196,0.19665170323317793,0.0,0.0,0.19033724716139125,0.20294988855956306,Bard1
ENSMUSG00000075033,0.19657666188163653,0.0,0.0,0.19026201509738402,0.2028750436300998,Nxpe3
ENSMUSG00000069874,0.19644840821840442,0.0,0.0,0.19013343565793,0.2027471255027486,Irgm2
ENSMUSG00000043866,0.1963007937941885,0.0,0.0,0.1899854465475211,0.20259989699973682,Taf10
ENSMUSG00000046714,0.19627687970496935,0.0,0.0,0.18996147178474812,0.20257604540439325,Foxc2
ENSMUSG00000030968,0.19619565589435972,0.0,0.0,0.1898800419536461,0.20249503379740177,Pdilt
ENSMUSG00000056870,0.1961231920172023,0.0,0.0,0.1898073943485052,0.20242275916507182,Gulp1
ENSMUSG00000026121,0.1960763344974929,0.0,0.0,0.18976041806107355,0.20237602398074003,Sema4c
ENSMUSG00000046402,0.1960680966274763,0.0,0.0,0.18975215931387399,0.2023678076151474,Rbp1
ENSMUSG00000030619,0.19594810401907023,0.0,0.0,0.1896318627102666,0.2022481281390983,Eed
ENSMUSG00000004642,0.19592489620390677,0.0,0.0,0.18960859612116246,0.2022249808652643,Slbp
ENSMUSG00000102206,0.1959094096813503,0.0,0.0,0.1895930703828344,0.20220953473788433,Pcdha11
ENSMUSG00000029757,0.1958925540054027,0.0,0.0,0.18957617202766416,0.20219272302486224,Dync1i1
ENSMUSG00000042628,0.19581861590622976,0.0,0.0,0.1895020467585743,0.20211897772696,Zfyve1
ENSMUSG00000020846,0.1957013110977362,0.0,0.0,0.18938444514763608,0.2020019786563413,Rflnb
ENSMUSG00000034212,0.1956684284348458,0.0,0.0,0.18935147931816432,0.20196918166504485,Ankmy1
ENSMUSG00000066026,0.19564220396247148,0.0,0.0,0.1893251885292607,0.20194302550706741,Dhrs3
ENSMUSG00000008348,0.1955774472890768,0.0,0.0,0.18926026813778066,0.20187843748543466,Ubc
ENSMUSG00000060860,0.19549073126853872,0.0,0.0,0.18917333296794142,0.20179194722157467,Ube2s
ENSMUSG00000023885,0.19531559879712965,0.0,0.0,0.1889977582025679,0.20161727039076338,Thbs2
ENSMUSG00000015476,0.19529074907455463,0.0,0.0,0.18897284575518142,0.20159248528701773,Prrt1
ENSMUSG00000028479,0.19515230577131668,0.0,0.0,0.18883405314700474,0.20145440184185107,Gne
ENSMUSG00000008393,0.19503888461818947,0.0,0.0,0.18872034601019136,0.2013412753196159,Carhsp1
ENSMUSG00000026830,0.19501576260149928,0.0,0.0,0.188697165713706,0.20131821334569774,Ermn
ENSMUSG00000005483,0.19481912572217205,0.0,0.0,0.188500033489282,0.20112208680655086,Dnajb1
ENSMUSG00000097327,0.19481539446645876,0.0,0.0,0.18849629283913988,0.20111836522984114,E030030I06Rik
ENSMUSG00000023175,0.19474608025378592,0.0,0.0,0.1884268041428382,0.20104923078749565,Bsg
ENSMUSG00000062929,0.1946260880150028,0.0,0.0,0.18830650999896897,0.20092954960692797,Cfl2
ENSMUSG00000022838,0.19457842459107275,0.0,0.0,0.18825872670465207,0.2008820096896005,Eaf2
ENSMUSG00000066113,0.19434816370923136,0.0,0.0,0.1880278871531872,0.2006523450470696,Adamtsl1
ENSMUSG00000039342,0.19431937878167155,0.0,0.0,0.18799902993520165,0.20062363460669752,Ankar
ENSMUSG00000021194,0.19428334842355102,0.0,0.0,0.18796290910586927,0.2005876974696132,Chga
ENSMUSG00000019124,0.1942132050831703,0.0,0.0,0.18789258968658137,0.20051773556182842,Scrn1
ENSMUSG00000038871,0.19419588544710947,0.0,0.0,0.18787522658348718,0.2005004607147977,Bpgm
ENSMUSG00000056487,0.1941276867317851,0.0,0.0,0.18780685674847683,0.20043243832501612,Mettl7a2
ENSMUSG00000029518,0.19412317044074107,0.0,0.0,0.18780232912761782,0.20042793370854853,Rab35
ENSMUSG00000003134,0.19394551464730472,0.0,0.0,0.1876242278702421,0.20025073694243578,Tbc1d8
ENSMUSG00000070337,0.1939226679290567,0.0,0.0,0.187601323895036,0.2002279492256405,Gpr179
ENSMUSG00000059003,0.1936556522630373,0.0,0.0,0.1873336395613849,0.1999616226194988,Grin2a
ENSMUSG00000030145,0.19332815302737485,0.0,0.0,0.1870053214756268,0.19963496725510133,Zfp248
ENSMUSG00000028175,0.19321466514269736,0.0,0.0,0.18689155016543418,0.19952177146899125,Depdc1a
ENSMUSG00000030657,0.19301183096083036,0.0,0.0,0.18668820984640463,0.19931945892862601,Xylt1
ENSMUSG00000022181,0.19287397446805657,0.0,0.0,0.18655000966616647,0.19918195666319993,C6
ENSMUSG00000036845,0.19285872488753983,0.0,0.0,0.18653472208257743,0.1991667462517857,Lin37
ENSMUSG00000032649,0.19281941128929908,0.0,0.0,0.18649531052609314,0.19912753361793484,Colgalt2
ENSMUSG00000075316,0.1925089004808516,0.0,0.0,0.1861840267287676,0.19881781954723302,Scn9a
ENSMUSG00000024134,0.19240973533720693,0.0,0.0,0.1860846149898743,0.19871890858532681,Six2
ENSMUSG00000109338,0.192297456061331,0.0,0.0,0.18597205666399133,0.19860691695040544,Gm45030
ENSMUSG00000048534,0.1921409522087171,0.0,0.0,0.1858151641261001,0.19845081375990833,Amica1
ENSMUSG00000001260,0.19206778930539992,0.0,0.0,0.18574181962963301,0.19837783804954454,Gabrg1
ENSMUSG00000002204,0.1920356962279603,0.0,0.0,0.18570964691817912,0.19834582706265355,Napsa
ENSMUSG00000073856,0.19197606295888295,0.0,0.0,0.18564986571437325,0.19828634629314826,Iqck
ENSMUSG00000027342,0.1919138047212752,0.0,0.0,0.18558745308013705,0.19822424721832632,Pcna
ENSMUSG00000037958,0.19186976615429652,0.0,0.0,0.18554330533102414,0.19818032120507076,Nsrp1
ENSMUSG00000029392,0.19177943577870998,0.0,0.0,0.1854527510847651,0.1980902216164437,Rilpl1
ENSMUSG00000029195,0.1917206575715863,0.0,0.0,0.1853938272621296,0.1980315935257115,Klb
ENSMUSG00000068267,0.19167071125527763,0.0,0.0,0.1853437572459488,0.19798177473413073,Cenpb
ENSMUSG00000086892,0.1912817272774621,0.0,0.0,0.18495381101262914,0.19759378280839818,4933430M04Rik
ENSMUSG00000030602,0.19127074624692011,0.0,0.0,0.18494280284650175,0.19758282975481709,Pak4
ENSMUSG00000079173,0.1912058529646299,0.0,0.0,0.1848777492367094,0.197518101772448,Zan
ENSMUSG00000054580,0.1910790320356183,0.0,0.0,0.18475061513978186,0.19739160373014997,Pla2r1
ENSMUSG00000022076,0.19097292449274197,0.0,0.0,0.18464424574076094,0.19728576617608526,Klhl1
ENSMUSG00000018451,0.19096835810533386,0.0,0.0,0.18463966808757962,0.1972812114044684,6330403K07Rik
ENSMUSG00000109062,0.1908853880776615,0.0,0.0,0.18455649341166847,0.19719845238512607,Gm44622
ENSMUSG00000030494,0.19085737421621715,0.0,0.0,0.1845284104736064,0.1971705097478632,Rhpn2
ENSMUSG00000052593,0.190758033342362,0.0,0.0,0.18442882472819208,0.19707142136173708,Adam17
ENSMUSG00000050917,0.1906815487685799,0.0,0.0,0.18435215171132704,0.19699513109554553,Fgf4
ENSMUSG00000037254,0.19060435732355777,0.0,0.0,0.18427477015973617,0.19691813567638358,Itih2
ENSMUSG00000064325,0.19057440212366558,0.0,0.0,0.18424474120751355,0.1968882565260421,Hhip
ENSMUSG00000021388,0.19053417777864465,0.0,0.0,0.18420441784521302,0.19684813428318557,Aspn
ENSMUSG00000096958,0.19052846545798144,0.0,0.0,0.1841986914646825,0.1968424364604918,Gm26573
ENSMUSG00000039653,0.19037405798661297,0.0,0.0,0.18404390410941407,0.19668842071640344,Baat
ENSMUSG00000048142,0.19034253112729835,0.0,0.0,0.18401229972414496,0.19665697380150843,Nat8l
ENSMUSG00000022841,0.19033821038216953,0.0,0.0,0.1840079683551308,0.19665266401172235,Ap2m1
ENSMUSG00000049252,0.19030661358198536,0.0,0.0,0.18397629387193473,0.19662114731849187,Lrp1b
ENSMUSG00000097047,0.19019469264997227,0.0,0.0,0.18386409788000085,0.1965095100331791,1110020A21Rik
ENSMUSG00000020109,0.18972999181133354,0.0,0.0,0.18339825674427676,0.19604598515747823,Dnajb12
ENSMUSG00000036676,0.1895823514931098,0.0,0.0,0.18325025473699935,0.19589871786415383,Tmtc3
ENSMUSG00000085991,0.1895436607044598,0.0,0.0,0.183211469211175,0.19586012478371562,Gm11479
ENSMUSG00000034220,0.18925937099217913,0.0,0.0,0.18292648399968417,0.1955765524055366,Gpc1
ENSMUSG00000047109,0.18923737452914943,0.0,0.0,0.18290443376787174,0.19555461140105887,Cldn14
ENSMUSG00000025089,0.18923310990215397,0.0,0.0,0.1829001587170376,0.19555035752551642,Gfra1
ENSMUSG00000030559,0.18922895507229331,0.0,0.0,0.18289599373194088,0.19554621317007312,Rab38
ENSMUSG00000026848,0.18919313516629918,0.0,0.0,0.18286008628435216,0.19551048355749098,Tor1b
ENSMUSG00000038301,0.18913415327007038,0.0,0.0,0.18280096027689935,0.19545165030396633,Snx10
ENSMUSG00000038777,0.18904693869694356,0.0,0.0,0.1827135326952382,0.19536465544054576,Sema6c
ENSMUSG00000048897,0.1890323982998479,0.0,0.0,0.1826989567951418,0.19535015166374123,Zfp710
ENSMUSG00000020321,0.1889793844250153,0.0,0.0,0.18264581350095674,0.19529727128204474,Mdh1
ENSMUSG00000062591,0.18879078000564598,0.0,0.0,0.18245674895382855,0.19510914148572356,Tubb4a
ENSMUSG00000020228,0.1887875321034411,0.0,0.0,0.18245349313199918,0.19510590175279272,Helb
ENSMUSG00000003604,0.18876412462280254,0.0,0.0,0.18243002857910226,0.19508255314365583,Aven
ENSMUSG00000033987,0.1886350959684252,0.0,0.0,0.18230068545579423,0.19495384887710562,Dnah17
ENSMUSG00000034224,0.18863367559881514,0.0,0.0,0.18229926162567603,0.1949524320772016,Slc38a8
ENSMUSG00000018669,0.18839973547180383,0.0,0.0,0.18206475190270663,0.19471907953413395,Cdk5rap3
ENSMUSG00000024570,0.18834249949483875,0.0,0.0,0.1820073766776718,0.19466198720700428,Rbfa
ENSMUSG00000051768,0.1882114280387352,0.0,0.0,0.1818759865033949,0.1945312445503999,Xrcc1
ENSMUSG00000032959,0.18805983524761746,0.0,0.0,0.18172402537579738,0.19438003175756297,Pebp1
ENSMUSG00000034751,0.18803180049931328,0.0,0.0,0.18169592254249917,0.19435206725116758,Mast4
ENSMUSG00000036880,0.18787063750965582,0.0,0.0,0.18153436835428857,0.19419130786097089,Acaa2
ENSMUSG00000024052,0.1878419791995527,0.0,0.0,0.1815056405163297,0.19416272128414044,Lpin2
ENSMUSG00000031662,0.1878382919515304,0.0,0.0,0.18150194432346928,0.19415904326471636,Snx20
ENSMUSG00000078349,0.18773951005146688,0.0,0.0,0.1814029228565618,0.19406050853396134,AW011738
ENSMUSG00000031725,0.18764556414222372,0.0,0.0,0.1813087492279776,0.1939667975752133,Ces1f
ENSMUSG00000063919,0.18744053911779374,0.0,0.0,0.18110322763856124,0.1937622848998149,Srrm4
ENSMUSG00000106019,0.18729700730103754,0.0,0.0,0.18095934852107087,0.19361911143614685,Gm43672
ENSMUSG00000051036,0.18726268383311326,0.0,0.0,0.18092494204160967,0.1935848736230584,Ttc24
ENSMUSG00000045201,0.18710624283017865,0.0,0.0,0.1807681228815495,0.1934288228264354,Lrrc3b
ENSMUSG00000039997,0.18693791246100436,0.0,0.0,0.18059938597560668,0.19326091196158318,Ifi203
ENSMUSG00000022629,0.1868259722803393,0.0,0.0,0.18048717565337935,0.19314925054745527,Kif21a
ENSMUSG00000028795,0.186776072838226,0.0,0.0,0.18043715584375053,0.19309947531799196,Ccdc28b
ENSMUSG00000028266,0.18675519095414542,0.0,0.0,0.1804162235980865,0.19307864540467537,Lmo4
ENSMUSG00000110929,0.186738363156276,0.0,0.0,0.18039935522019562,0.19306185948362622,RP23-52K6.2
ENSMUSG00000056004,0.18670606581437038,0.0,0.0,0.1803669800041051,0.19302964250490875,9330182L06Rik
ENSMUSG00000030699,0.18668836900082972,0.0,0.0,0.18034924052647144,0.19301198971931335,Tbx6
ENSMUSG00000036986,0.1866845329873673,0.0,0.0,0.18034539526555834,0.19300816324893827,Pml
ENSMUSG00000026657,0.18664515586222707,0.0,0.0,0.18030592322546224,0.1929688840735802,Frmd4a
ENSMUSG00000064345,0.18643289400061672,0.0,0.0,0.1800931500777297,0.19275714985985587,mt-Nd2
ENSMUSG00000042082,0.18640205910856913,0.0,0.0,0.18006224096143475,0.19272639156926,Arsb
ENSMUSG00000057933,0.18631355332177402,0.0,0.0,0.17997352219736965,0.19263810558356353,Gsta2
ENSMUSG00000093922,0.1863134805732019,0.0,0.0,0.1799734492737803,0.19263803301561788,Rpl36-ps4
ENSMUSG00000033594,0.18627979194433641,0.0,0.0,0.1799396796048963,0.19260442802437483,Spata2l
ENSMUSG00000030921,0.18623871330739913,0.0,0.0,0.17989850217105374,0.1925634513519103,Trim30a
ENSMUSG00000035403,0.18621691542569316,0.0,0.0,0.17987665187298887,0.19254170756746047,Crb2
ENSMUSG00000027165,0.1861165416854769,0.0,0.0,0.17977603684941373,0.1924415828513,B230118H07Rik
ENSMUSG00000052504,0.1860818840554092,0.0,0.0,0.17974129593843283,0.19240701117512335,Epha3
ENSMUSG00000003228,0.18602091731003775,0.0,0.0,0.1796801827307684,0.19234619559439944,Grk5
ENSMUSG00000056116,0.1859528473276437,0.0,0.0,0.1796119492795849,0.1922782943314428,H2-T22
ENSMUSG00000037070,0.18594909341842084,0.0,0.0,0.17960818635719442,0.1922745497249622,Rbmxl1
ENSMUSG00000039765,0.1859308268428549,0.0,0.0,0.17958987592607492,0.19225632841404314,Cc2d2a
ENSMUSG00000010476,0.1858490171684409,0.0,0.0,0.17950786989170697,0.1921747214108179,Ebf3
ENSMUSG00000067656,0.1856318884094032,0.0,0.0,0.1792902204065703,0.19195813013146404,Slc22a27
ENSMUSG00000057425,0.1855376301953429,0.0,0.0,0.17919573633226563,0.19186410505198845,Ugt2b37
ENSMUSG00000030036,0.18552582382866697,0.0,0.0,0.17918390168357962,0.1918523278785343,Mogs
ENSMUSG00000077450,0.1853902458539243,0.0,0.0,0.17904799906497723,0.19171708501247384,Rab11b
ENSMUSG00000026927,0.1853790673713931,0.0,0.0,0.17903679382617246,0.1917059341491254,Sdccag3
ENSMUSG00000059022,0.18533708344775615,0.0,0.0,0.178994709426547,0.19166405394248118,Kcp
ENSMUSG00000042436,0.185303895415277,0.0,0.0,0.1789614419848442,0.1916309478813389,Mfap4
ENSMUSG00000025154,0.18525628234542965,0.0,0.0,0.1789137150162201,0.19158345238617713,Arhgap19
ENSMUSG00000097729,0.18521137660624157,0.0,0.0,0.1788687018820157,0.1915386575090968,2310015A10Rik
ENSMUSG00000101299,0.1851946500150106,0.0,0.0,0.17885193529483343,0.1915219722052965,Gm28175
ENSMUSG00000018341,0.1851736708464367,0.0,0.0,0.1788309059669245,0.19150104481592123,Il12rb2
ENSMUSG00000093674,0.18501336384132194,0.0,0.0,0.17867021587328138,0.19134113327850122,Rpl41
ENSMUSG00000111229,0.18486943673872555,0.0,0.0,0.17852594511378594,0.19119756094917945,RP23-181A8.7
ENSMUSG00000070327,0.18482501614052577,0.0,0.0,0.17848141850694058,0.1911532497909008,Rnf213
ENSMUSG00000075112,0.1846446976541082,0.0,0.0,0.17830066996176808,0.19097337529389896,Olfr1211
ENSMUSG00000100341,0.1846072164368622,0.0,0.0,0.17826309940573723,0.190935986311471,Gm29478
ENSMUSG00000085634,0.18456472163026938,0.0,0.0,0.17822050333253603,0.19089359605506298,Gm15290
ENSMUSG00000013160,0.1844624938445773,0.0,0.0,0.17811803203186216,0.19079161968420513,Atp6v0d1
ENSMUSG00000020108,0.1843839447389938,0.0,0.0,0.17803929590934373,0.19071326366626892,Ddit4
ENSMUSG00000038010,0.18432037220396172,0.0,0.0,0.17797557207445613,0.19064984734476206,Ccdc138
ENSMUSG00000040841,0.1842525935634141,0.0,0.0,0.17790763218231795,0.1905822351949982,Six5
ENSMUSG00000046456,0.18404518000678338,0.0,0.0,0.17769972554562838,0.19037533075391577,Tmem150b
ENSMUSG00000087172,0.18399387486642296,0.0,0.0,0.17764829852598132,0.19032415145995926,Gm12153
ENSMUSG00000051527,0.18372733197971577,0.0,0.0,0.17738112300400802,0.19005826182269622,Usp29
ENSMUSG00000047417,0.18371771642591325,0.0,0.0,0.17737148464532468,0.19004866981755844,Rexo1
ENSMUSG00000010205,0.18358064667807966,0.0,0.0,0.17723408994621667,0.18991193562459552,Raver1
ENSMUSG00000004895,0.1835327126364245,0.0,0.0,0.17718604232570298,0.18986411887035504,Prcc
ENSMUSG00000056383,0.18339108011041708,0.0,0.0,0.177044074380704,0.18972283272242219,AI987944
ENSMUSG00000015474,0.18335643401857785,0.0,0.0,0.17700934627901285,0.18968827132153068,Ppt2
ENSMUSG00000083282,0.18335028175540458,0.0,0.0,0.17700317945463181,0.1896821340956713,Ctsf
ENSMUSG00000072791,0.18333043283090167,0.0,0.0,0.17698328355499118,0.18966233368238244,Abcb5
ENSMUSG00000097191,0.1832194974179706,0.0,0.0,0.17687208569406723,0.1895516693032441,5730422E09Rik
ENSMUSG00000031950,0.18312756547043194,0.0,0.0,0.17677993637919978,0.18945996183895103,Gabarapl2
ENSMUSG00000028967,0.18309252424863293,0.0,0.0,0.17674481233391937,0.18942500615318078,Errfi1
