,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000021846,0.5422818059360822,0.0,0.0,0.5376343711995715,0.5468962926151377,Peli2
ENSMUSG00000032076,0.5422189817382281,0.0,0.0,0.5375711003768068,0.5468339156797609,Cadm1
ENSMUSG00000042846,0.5414602414942637,0.0,0.0,0.5368069702885488,0.5460805730673418,Lrrtm3
ENSMUSG00000086859,0.5406200791124365,0.0,0.0,0.5359608485724818,0.5452463788304706,Snhg20
ENSMUSG00000039328,0.540611121372145,0.0,0.0,0.5359518273447018,0.5452374846726689,Rnf122
ENSMUSG00000020902,0.5386125293094278,0.0,0.0,0.5339390969724032,0.543253052674991,Ntn1
ENSMUSG00000021364,0.5374355902341643,0.0,0.0,0.5327538568496931,0.5420844279786438,Elovl2
ENSMUSG00000072694,0.5370945885460316,0.0,0.0,0.5324104534804249,0.5417458319061197,1500011B03Rik
ENSMUSG00000035764,0.5370893464027995,0.0,0.0,0.5324051744287149,0.5417406267321008,Fbxo45
ENSMUSG00000032040,0.5358493306034767,0.0,0.0,0.5311564382586461,0.5405093458843365,Dcps
ENSMUSG00000021175,0.5350604020312517,0.0,0.0,0.5303619721835452,0.539725964313188,Cdca7l
ENSMUSG00000035824,0.5344324360859101,0.0,0.0,0.5297296044331861,0.5391024078561117,Tk2
ENSMUSG00000018800,0.5338301820445251,0.0,0.0,0.529123133729161,0.5385043779482663,Abca5
ENSMUSG00000040820,0.5335646397082809,0.0,0.0,0.5288557337342351,0.538240696596498,Hlcs
ENSMUSG00000024502,0.5333602388136695,0.0,0.0,0.5286499035458517,0.5380377275689183,Jakmip2
ENSMUSG00000057342,0.5328224031163727,0.0,0.0,0.5281083096247792,0.537503656921326,Sphk2
ENSMUSG00000005732,0.5317694164963712,0.0,0.0,0.5270479761754431,0.5364580307249924,Ranbp1
ENSMUSG00000040374,0.5317192268045443,0.0,0.0,0.5269974366704119,0.536408191501939,Pex2
ENSMUSG00000046562,0.531711622335557,0.0,0.0,0.5269897792025448,0.5364006401312201,Unc119b
ENSMUSG00000024736,0.5314102242062564,0.0,0.0,0.5266862811148445,0.5361013459123045,Tmem132a
ENSMUSG00000029838,0.529064541115962,0.0,0.0,0.5243242958940383,0.5337719965604101,Ptn
ENSMUSG00000017390,0.5288210840493102,0.0,0.0,0.5240791510171514,0.5335302306707795,Aldoc
ENSMUSG00000061983,0.5278324677309999,0.0,0.0,0.5230836890107946,0.5325484738784023,Rps12
ENSMUSG00000019303,0.527667642514438,0.0,0.0,0.5229177237197883,0.5323847910693046,Psmc3ip
ENSMUSG00000071415,0.5272604599874594,0.0,0.0,0.5225077263083854,0.5319804292219462,Rpl23
ENSMUSG00000061787,0.5266793014247809,0.0,0.0,0.5219225539585918,0.5314032927958674,Rps17
ENSMUSG00000078201,0.5262948514608788,0.0,0.0,0.5215354512413293,0.5310215011591939,Tmem203
ENSMUSG00000062352,0.5256777942416484,0.0,0.0,0.5209141403453592,0.5304087066469453,Itgb1bp1
ENSMUSG00000022500,0.5250703791910573,0.0,0.0,0.5203025430159022,0.5298054828653068,Litaf
ENSMUSG00000035342,0.5245574465402953,0.0,0.0,0.5197860824416395,0.5292960858076533,Lzts2
ENSMUSG00000048078,0.5232164477083935,0.0,0.0,0.518435876768738,0.5279643142045344,Tenm4
ENSMUSG00000028070,0.5220035663664312,0.0,0.0,0.5172146887265581,0.526759758421245,Apoa1bp
ENSMUSG00000060376,0.5214407358974356,0.0,0.0,0.5166480102058574,0.52620078488987,Bckdha
ENSMUSG00000011171,0.5212859369719918,0.0,0.0,0.516492153661958,0.5260470460417934,Vipr2
ENSMUSG00000046997,0.5207212012434185,0.0,0.0,0.5159235622344727,0.5254861750373845,Spsb4
ENSMUSG00000061576,0.5205404578271711,0.0,0.0,0.5157415856965015,0.5253066676495091,Dpp6
ENSMUSG00000031561,0.5198344058463281,0.0,0.0,0.5150307208264745,0.52460543999644,Tenm3
ENSMUSG00000011382,0.5179594659079085,0.0,0.0,0.5131430322025076,0.522743279768088,Dhdh
ENSMUSG00000037007,0.5178644127978378,0.0,0.0,0.5130473340181749,0.5226488733301888,Zfp113
ENSMUSG00000039621,0.5178464436525211,0.0,0.0,0.5130292429394062,0.5226310264206697,Prex1
ENSMUSG00000074476,0.5172526252659123,0.0,0.0,0.5124313974795397,0.5220412451473553,Spc24
ENSMUSG00000053110,0.5168781995813191,0.0,0.0,0.5120544349704846,0.5216693626662843,Yap1
ENSMUSG00000028226,0.5166791495464945,0.0,0.0,0.5118540370800538,0.5214716638935014,Mmp16
ENSMUSG00000028573,0.5163335667496802,0.0,0.0,0.5115061154369323,0.5211284258822197,Fggy
ENSMUSG00000004936,0.515910669235584,0.0,0.0,0.5110803579771523,0.5207083956250969,Map2k1
ENSMUSG00000029122,0.5150520515272514,0.0,0.0,0.5102159409526322,0.5198555922237481,Evc
ENSMUSG00000024420,0.5149962435213159,0.0,0.0,0.5101597563438084,0.5198001618018554,Zfp521
ENSMUSG00000028532,0.514195085408136,0.0,0.0,0.5093531964150654,0.5190044196805617,Cachd1
ENSMUSG00000050288,0.5137660305228198,0.0,0.0,0.5089212521211351,0.5185782618659892,Fzd2
ENSMUSG00000036030,0.5134288335818157,0.0,0.0,0.5085817860878126,0.5182433400732965,Prtg
ENSMUSG00000054256,0.5131696635254329,0.0,0.0,0.5083208730279801,0.5179859176954991,Msi1
ENSMUSG00000092416,0.5127517957954735,0.0,0.0,0.5079001968754691,0.5175708659634362,Zfp141
ENSMUSG00000021646,0.5110137500469015,0.0,0.0,0.5061504948271048,0.5158445085186019,Mccc2
ENSMUSG00000064307,0.510945565950948,0.0,0.0,0.5060818542668041,0.5157767821587881,Lrrc51
ENSMUSG00000037526,0.5108581018551651,0.0,0.0,0.5059938047252476,0.5156899051419843,Atg14
ENSMUSG00000044647,0.5107903465625344,0.0,0.0,0.5059255959784961,0.5156226045700473,Csrnp3
ENSMUSG00000029726,0.5104735563372442,0.0,0.0,0.5056066864332827,0.5153079396026119,Mepce
ENSMUSG00000039620,0.5097887297687157,0.0,0.0,0.5049172829344868,0.5146277028911611,6430573F11Rik
ENSMUSG00000030796,0.5089625069446694,0.0,0.0,0.5040855464528926,0.5138070094847905,Tead2
ENSMUSG00000022864,0.507909077435347,0.0,0.0,0.50302510018056,0.5127606170927256,D16Ertd472e
ENSMUSG00000001870,0.5074518703098957,0.0,0.0,0.502564852231513,0.5123064597155867,Ltbp1
ENSMUSG00000066900,0.506953567389859,0.0,0.0,0.5020632383199326,0.5118114775763867,Suds3
ENSMUSG00000074748,0.5054209145859274,0.0,0.0,0.5005204223734141,0.5102890184315801,Atxn7l3b
ENSMUSG00000025551,0.5044542504942193,0.0,0.0,0.4995473642622855,0.5093287679218753,Fgf14
ENSMUSG00000074867,0.5043162366544227,0.0,0.0,0.4994084385372207,0.5091916687802307,Zfp808
ENSMUSG00000051495,0.503940970839412,0.0,0.0,0.4990306945414325,0.5088188888194318,Irf2bp2
ENSMUSG00000039199,0.5036097836380699,0.0,0.0,0.49869732179579496,0.5084898939649443,Zdhhc1
ENSMUSG00000015749,0.5019114399296921,0.0,0.0,0.4969877933480724,0.5068027703275522,Anp32e
ENSMUSG00000035357,0.5014988254335062,0.0,0.0,0.4965724672774508,0.5063928761026373,Pdzrn3
ENSMUSG00000062991,0.5013548142131227,0.0,0.0,0.49642751019106723,0.5062498137940156,Nrg1
ENSMUSG00000091722,0.5002290886687055,0.0,0.0,0.49529440034825095,0.5051314965414132,Siah3
ENSMUSG00000001802,0.4996406951942819,0.0,0.0,0.4947021539352392,0.5045469686767534,Lrp3
ENSMUSG00000070509,0.4994299661007276,0.0,0.0,0.4944900460536962,0.5043376229310128,Rgma
ENSMUSG00000020695,0.49927867334536585,0.0,0.0,0.4943377637616279,0.5041873229931427,Mrc2
ENSMUSG00000042210,0.4992213023483547,0.0,0.0,0.4942800176064734,0.504130328399909,Abhd14a
ENSMUSG00000009772,0.49841453036511935,0.0,0.0,0.49346797463036807,0.5033288450159256,Nuak2
ENSMUSG00000025931,0.4982331201624848,0.0,0.0,0.49328538038339226,0.503148622839671,Paqr8
ENSMUSG00000059060,0.49725815729146217,0.0,0.0,0.49230406150598577,0.5021800375208809,Rad51b
ENSMUSG00000051627,0.49685431204590663,0.0,0.0,0.4918975871893343,0.5017788303425763,Hist1h1e
ENSMUSG00000032258,0.49646776797924924,0.0,0.0,0.4915085287077584,0.501394809340782,Lca5
ENSMUSG00000041126,0.494994740193748,0.0,0.0,0.49002593722814863,0.4999313785631529,H2afv
ENSMUSG00000067274,0.4942597161060026,0.0,0.0,0.48928615171663936,0.49920113272989053,Rplp0
ENSMUSG00000029126,0.49407864042372956,0.0,0.0,0.48910390414024396,0.4990212331092225,Nsg1
ENSMUSG00000012117,0.4937655893324838,0.0,0.0,0.4887888280548449,0.49871021423677686,Dhdds
ENSMUSG00000043556,0.49363914615943255,0.0,0.0,0.48866156734286653,0.4985845915278157,Fbxl7
ENSMUSG00000044365,0.4933905528236179,0.0,0.0,0.48841136730390683,0.4983376106580386,Cxxc4
ENSMUSG00000022366,0.493390042314928,0.0,0.0,0.4884108534965504,0.49833710345986604,Slc22a22
ENSMUSG00000024534,0.4921252344283876,0.0,0.0,0.48713788361819926,0.49708048712977015,Sncaip
ENSMUSG00000032006,0.4912629148286145,0.0,0.0,0.4862700114924533,0.49622374044565637,Pdgfd
ENSMUSG00000022526,0.4909617845736947,0.0,0.0,0.4859669445629048,0.49592455403009544,Zfp251
ENSMUSG00000090626,0.4905889313271227,0.0,0.0,0.4855916950303737,0.4955541059725576,Tex9
ENSMUSG00000098120,0.49052306039929355,0.0,0.0,0.48552540094889884,0.4954886597749166,Gm5914
ENSMUSG00000027253,0.4903875831981322,0.0,0.0,0.4853890536253293,0.4953540559421041,Lrp4
ENSMUSG00000078521,0.4900369760028895,0.0,0.0,0.48503619573219425,0.4950057078666369,Aunip
ENSMUSG00000014856,0.48993639149766854,0.0,0.0,0.4849349658325024,0.49490577117775536,Tmem208
ENSMUSG00000034848,0.4898398274598182,0.0,0.0,0.4848377823233621,0.49480982893866715,Ttc21b
ENSMUSG00000079038,0.48792384686937657,0.0,0.0,0.4829095359990949,0.4929061607498054,D130040H23Rik
ENSMUSG00000071654,0.4873613258837547,0.0,0.0,0.4823434230979842,0.49234724555686615,Uqcc3
ENSMUSG00000020105,0.4869657329104807,0.0,0.0,0.4819453066198538,0.49195418589528755,Lrig3
ENSMUSG00000020669,0.4869347318791254,0.0,0.0,0.48191410791915357,0.491923383303463,Sh3yl1
ENSMUSG00000031812,0.48667216477851244,0.0,0.0,0.4816498671438832,0.49166249641038157,Map1lc3b
ENSMUSG00000060703,0.486492632248097,0.0,0.0,0.4814691907495889,0.4914841122207287,Cd302
ENSMUSG00000027378,0.4857347016060205,0.0,0.0,0.48070643577488864,0.4907310249005052,Nphp1
ENSMUSG00000008540,0.48572280701325315,0.0,0.0,0.4806944655320487,0.4907192062569671,Mgst1
ENSMUSG00000033720,0.48539575894137654,0.0,0.0,0.48036533815585825,0.49039424572877305,Sfxn5
ENSMUSG00000020389,0.4852681085599285,0.0,0.0,0.48023687658396624,0.4902674097609588,Cdkl3
ENSMUSG00000044986,0.4847227425496823,0.0,0.0,0.479688047322011,0.48972552081896387,Tst
ENSMUSG00000027797,0.48465648860876676,0.0,0.0,0.4796213729153686,0.4896596890273547,Dclk1
ENSMUSG00000017978,0.48464930712214344,0.0,0.0,0.4796141458565492,0.4896525532954824,Cadps2
ENSMUSG00000029456,0.4836576747307059,0.0,0.0,0.4786162273349922,0.4886672323655177,Acad10
ENSMUSG00000029581,0.48364048819058036,0.0,0.0,0.4785989319612242,0.4886501551002331,Fscn1
ENSMUSG00000032238,0.4818711927364886,0.0,0.0,0.47681845338873446,0.4868920885786563,Rora
ENSMUSG00000052373,0.48114293583368833,0.0,0.0,0.4760856054654125,0.4861684417803169,Mpp3
ENSMUSG00000038069,0.48050609968115393,0.0,0.0,0.4754447603769101,0.4855356313600186,Cdkn2aip
ENSMUSG00000027996,0.4802852819950973,0.0,0.0,0.47522255387949286,0.485316208332793,Sfrp2
ENSMUSG00000019889,0.48021663475301923,0.0,0.0,0.47515347501885,0.48524799452959094,Ptprk
ENSMUSG00000030257,0.48010854016805443,0.0,0.0,0.47504470091722345,0.4851405823299888,Srgap3
ENSMUSG00000039191,0.47994283872470495,0.0,0.0,0.4748779581227605,0.48497592664089445,Rbpj
ENSMUSG00000032498,0.4788177935014597,0.0,0.0,0.47374585216630455,0.4838579722262271,Mlh1
ENSMUSG00000036199,0.47848881234132984,0.0,0.0,0.4734148095028065,0.4835310614231533,Ndufa13
ENSMUSG00000031565,0.4783505929437309,0.0,0.0,0.4732757244049468,0.48339371145361626,Fgfr1
ENSMUSG00000054619,0.47766926598033244,0.0,0.0,0.47259013382967635,0.48271666654653594,Mettl7a1
ENSMUSG00000020572,0.47668013016724303,0.0,0.0,0.4715948191379107,0.4817337365931147,Nampt
ENSMUSG00000021209,0.47664732575685226,0.0,0.0,0.47156181002873665,0.4817011377804529,Ppp4r4
ENSMUSG00000037703,0.4757979754937188,0.0,0.0,0.4707071648003485,0.48085710584964825,Lzts3
ENSMUSG00000003955,0.47528990142049987,0.0,0.0,0.4701959278908285,0.4803522086754611,Fam162a
ENSMUSG00000051695,0.4752243482910931,0.0,0.0,0.47012996693247705,0.4802870651940277,Pcbp1
ENSMUSG00000032299,0.47429544638496796,0.0,0.0,0.46919529211925526,0.4793639620843036,Commd4
ENSMUSG00000031642,0.47403839682480936,0.0,0.0,0.46893664707498467,0.4791085152098019,Sh3rf1
ENSMUSG00000045362,0.47392489372040864,0.0,0.0,0.4688224397452381,0.47899571951581815,Tnfrsf26
ENSMUSG00000031819,0.4731820439433788,0.0,0.0,0.46807498519935353,0.47825749543095386,Emc8
ENSMUSG00000022674,0.4731482209270384,0.0,0.0,0.46804095269521473,0.4782238828582913,Ube2v2
ENSMUSG00000020262,0.4729074020554889,0.0,0.0,0.46779864271468097,0.477984561909638,Adarb1
ENSMUSG00000024985,0.4728766104917224,0.0,0.0,0.4677676605502286,0.4779539618188185,Tcf7l2
ENSMUSG00000035171,0.4719476935319938,0.0,0.0,0.46683299946982754,0.47703081540283415,1110059E24Rik
ENSMUSG00000062901,0.47191922060978975,0.0,0.0,0.46680435066081155,0.4770025191806792,Klhl24
ENSMUSG00000100252,0.4715265612000104,0.0,0.0,0.4664092667567198,0.47661229550040374,Mir124-2hg
ENSMUSG00000029821,0.4712704504349056,0.0,0.0,0.4661515757235632,0.4763577723516973,Dfna5
ENSMUSG00000071984,0.4711634435109852,0.0,0.0,0.46604390879718227,0.47625142850521546,Fndc1
ENSMUSG00000040204,0.4710669279704372,0.0,0.0,0.46594679809348877,0.4761555109036977,2810417H13Rik
ENSMUSG00000025427,0.4709814517451301,0.0,0.0,0.4658607948819757,0.47607056412487153,Rnf165
ENSMUSG00000021460,0.47087761857964355,0.0,0.0,0.46575632168446257,0.47596737398244726,Auh
ENSMUSG00000062510,0.47083194074751084,0.0,0.0,0.4657103623374556,0.4759219789818225,Nsl1
ENSMUSG00000046152,0.4705572209373964,0.0,0.0,0.4654339499975143,0.475648959630853,Fut10
ENSMUSG00000025815,0.47006291232028174,0.0,0.0,0.4649365984958833,0.47515770821180703,Dhtkd1
ENSMUSG00000028546,0.4698293939928111,0.0,0.0,0.4647016437923405,0.4749256330429633,Elavl4
ENSMUSG00000055675,0.4694099752757758,0.0,0.0,0.46427964703519914,0.47450880458129446,Kbtbd11
ENSMUSG00000027993,0.468955299567512,0.0,0.0,0.46382217920401525,0.4740569342862124,Trim2
ENSMUSG00000035151,0.46857766844012433,0.0,0.0,0.4634422311584962,0.47368163115324863,Elmod2
ENSMUSG00000030268,0.4684227720379661,0.0,0.0,0.46328638495101604,0.4735276891096576,Bcat1
ENSMUSG00000010064,0.46833568944906334,0.0,0.0,0.46319876852210323,0.4734411429231429,Slc38a3
ENSMUSG00000037138,0.46816587330410103,0.0,0.0,0.46302791164670304,0.4732723725106811,Aff3
ENSMUSG00000029433,0.4679369335082066,0.0,0.0,0.4627975693812255,0.4730448419389987,Diablo
ENSMUSG00000029249,0.46793263883471076,0.0,0.0,0.4627932484054841,0.47304057369457925,Rest
ENSMUSG00000037071,0.4668705630772768,0.0,0.0,0.46172467558244157,0.4719850265048536,Scd1
ENSMUSG00000038872,0.4667525820078934,0.0,0.0,0.4616059737058976,0.4718677697588471,Zfhx3
ENSMUSG00000028766,0.46669502638560134,0.0,0.0,0.46154806651353075,0.4718105674231905,Alpl
ENSMUSG00000024968,0.46623364935530687,0.0,0.0,0.46108387281439583,0.47135202085086264,Rcor2
ENSMUSG00000103156,0.46520024982451175,0.0,0.0,0.4600441746907282,0.47032495098391774,Gm38293
ENSMUSG00000032846,0.4650414238250841,0.0,0.0,0.4598843818969132,0.47016709657701955,Zswim6
ENSMUSG00000037991,0.4647431285268579,0.0,0.0,0.45958427173935057,0.46987062516601835,Rmi2
ENSMUSG00000061601,0.4647269050152529,0.0,0.0,0.45956794955600855,0.46985450081776614,Pclo
ENSMUSG00000074657,0.46424702937557133,0.0,0.0,0.4590851568786592,0.46937755678582954,Kif5a
ENSMUSG00000023809,0.4642416500560756,0.0,0.0,0.45907974487697717,0.4693722103121611,Rps6ka2
ENSMUSG00000016637,0.46346573764361415,0.0,0.0,0.45829912240291837,0.4686010316374719,Ift27
ENSMUSG00000075020,0.46272145456528513,0.0,0.0,0.45755032875432866,0.4678612819758414,Mir670hg
ENSMUSG00000033970,0.46160791374714893,0.0,0.0,0.4564300532522513,0.4667545102698799,Rfc3
ENSMUSG00000032244,0.4612655646951341,0.0,0.0,0.4560856369759383,0.46641423908628127,Fem1b
ENSMUSG00000028958,0.46119238348017627,0.0,0.0,0.4560120140682954,0.4663415018429388,Tmub1
ENSMUSG00000064052,0.4607279132716327,0.0,0.0,0.4555447421555128,0.4658798478323914,Gm5089
ENSMUSG00000022364,0.4606596527408398,0.0,0.0,0.45547607011498487,0.4658120009457253,Tbc1d31
ENSMUSG00000025794,0.45974449526909417,0.0,0.0,0.45455540155877666,0.4649023832808535,Rpl14
ENSMUSG00000071856,0.45824242387804065,0.0,0.0,0.4530443087177353,0.4634093809134341,Mcc
ENSMUSG00000059602,0.4572792784669366,0.0,0.0,0.4520753943658896,0.46245203522887796,Syn3
ENSMUSG00000102748,0.4572783545417447,0.0,0.0,0.45207446491256975,0.4624511168614515,Pcdhgb2
ENSMUSG00000045532,0.45726127718760323,0.0,0.0,0.45205728538141177,0.4624341422321655,C1ql1
ENSMUSG00000000278,0.4571224509495055,0.0,0.0,0.45191762866312435,0.4622961509303376,Scpep1
ENSMUSG00000028689,0.45710036925138664,0.0,0.0,0.4518954148923648,0.46227420201406283,Ccdc163
ENSMUSG00000068290,0.4561918964435306,0.0,0.0,0.4509815140218144,0.4613711865462587,Ddrgk1
ENSMUSG00000056367,0.4557059487325932,0.0,0.0,0.4504926672917696,0.46088815359490737,Actr3b
ENSMUSG00000039007,0.4555703153971594,0.0,0.0,0.45035622536633135,0.4607533332527406,Cpq
ENSMUSG00000034460,0.45522171776883497,0.0,0.0,0.4500055506600016,0.4604068240393067,Six4
ENSMUSG00000032402,0.4548332594237159,0.0,0.0,0.449614779626555,0.4600206910493787,Smad3
ENSMUSG00000038143,0.4544101932006731,0.0,0.0,0.44918919694946124,0.45960015511606384,Stox2
ENSMUSG00000024767,0.45433124451528245,0.0,0.0,0.44910977892913395,0.45952167835214647,Otub1
ENSMUSG00000030042,0.45377914594057156,0.0,0.0,0.448554400539236,0.4589728777214708,Pole4
ENSMUSG00000021464,0.45323962041308385,0.0,0.0,0.44801167378653667,0.4584365712041969,Ror2
ENSMUSG00000002489,0.45323724108184243,0.0,0.0,0.4480092803462855,0.45843420606054885,Tiam1
ENSMUSG00000034648,0.4531555585283891,0.0,0.0,0.44792711347530884,0.4583530105232007,Lrrn1
ENSMUSG00000037085,0.45309292771886034,0.0,0.0,0.447864111370921,0.4582907530787496,Trmt12
ENSMUSG00000027698,0.4529863511482433,0.0,0.0,0.44775690310070276,0.45818481173265924,Nceh1
ENSMUSG00000107002,0.45283590224256814,0.0,0.0,0.44760556271168717,0.458035259290811,0610012G03Rik
ENSMUSG00000039488,0.4527372539095961,0.0,0.0,0.4475063300017374,0.45793719860336146,Cntn5
ENSMUSG00000071757,0.45273099766719915,0.0,0.0,0.4475000367027029,0.4579309796249687,Zhx2
ENSMUSG00000015305,0.4515239322698691,0.0,0.0,0.4462858313738357,0.45673109433908404,Sash1
ENSMUSG00000026098,0.4514204751707338,0.0,0.0,0.44618176321132597,0.45662825176294675,Pms1
ENSMUSG00000066687,0.4509908344091825,0.0,0.0,0.4457495863173219,0.45620116152780027,Zbtb16
ENSMUSG00000026749,0.4504849665331698,0.0,0.0,0.44524073547881704,0.45569829361711894,Nek6
ENSMUSG00000021306,0.4504769257783084,0.0,0.0,0.4452326473372034,0.45569030051975024,Gpr137b
ENSMUSG00000023927,0.4503329890579699,0.0,0.0,0.4450878624962934,0.4555472167690239,Satb1
ENSMUSG00000032352,0.45027735098330496,0.0,0.0,0.4450318966580256,0.4554919083336272,Lrrc1
ENSMUSG00000039959,0.44972322437893825,0.0,0.0,0.4444745079329628,0.4549410625698881,Hip1
ENSMUSG00000097616,0.44962872788160924,0.0,0.0,0.444379455544255,0.4548471251634109,1110019D14Rik
ENSMUSG00000038215,0.44959301563391074,0.0,0.0,0.444343533244088,0.45481162417787,Cep44
ENSMUSG00000031754,0.4493656423285204,0.0,0.0,0.4441148229691928,0.4545855955507956,Nudt21
ENSMUSG00000032415,0.44934980747966174,0.0,0.0,0.4440988950359025,0.45456985432367647,Ube2cbp
ENSMUSG00000061524,0.44918119979980947,0.0,0.0,0.4439292964093605,0.4544022433153153,Zic2
ENSMUSG00000022512,0.4490989364817662,0.0,0.0,0.4438465497471756,0.4543204661369253,Cldn1
ENSMUSG00000004207,0.4488152946319736,0.0,0.0,0.4435612420258086,0.45403849980959393,Psap
ENSMUSG00000048330,0.4487899250249753,0.0,0.0,0.44353572347114506,0.4540132800143679,Ric3
