,Notochord_1_corr,Notochord_1_pval,Notochord_1_qval,Notochord_1_ci_low,Notochord_1_ci_high,gene_annotation
ENSMUSG00000040387,0.608961793665565,0.0,0.0,0.6048179152757964,0.613072695956656,Klhl32
ENSMUSG00000029922,0.6065374866689419,0.0,0.0,0.6023742665927124,0.6106677080990118,Mkrn1
ENSMUSG00000098340,0.6027721570932095,0.0,0.0,0.5985790510587238,0.606932233109029,Gm27253
ENSMUSG00000024180,0.6024224972153301,0.0,0.0,0.5982266254319827,0.6065853362910277,Tmem8
ENSMUSG00000070695,0.5955772953522065,0.0,0.0,0.5913276061263496,0.5997939068621075,Cntnap5a
ENSMUSG00000049624,0.5943345649176743,0.0,0.0,0.5900751719744536,0.5985608735242957,Slc17a5
ENSMUSG00000021311,0.5929745943901916,0.0,0.0,0.5887046057662919,0.5972114919753998,Mtr
ENSMUSG00000074771,0.5927384868075161,0.0,0.0,0.5884666611444415,0.5969772203260684,Ankef1
ENSMUSG00000020419,0.5897051245188413,0.0,0.0,0.585409763546947,0.5939673806546455,Hormad2
ENSMUSG00000022528,0.5893019411719018,0.0,0.0,0.5850034611687399,0.5935673148633412,Hes1
ENSMUSG00000020422,0.5862789926581635,0.0,0.0,0.5819571958205645,0.5905676736937722,Tns3
ENSMUSG00000102476,0.5856495585849723,0.0,0.0,0.5813229220049514,0.5899430777354365,Gm37245
ENSMUSG00000022054,0.58253242436,0.0,0.0,0.5781818975134113,0.5868498274803571,Nefm
ENSMUSG00000024521,0.5745315709826002,0.0,0.0,0.5701203144152351,0.5789097010040694,Pmaip1
ENSMUSG00000000125,0.5715543021041002,0.0,0.0,0.5671206637118271,0.5759548177640066,Wnt3
ENSMUSG00000001496,0.5706697857855721,0.0,0.0,0.5662295206416444,0.5750769298348035,Nkx2-1
ENSMUSG00000024924,0.5686671718945226,0.0,0.0,0.5642119416241953,0.5730892856293499,Vldlr
ENSMUSG00000074646,0.5663077102150277,0.0,0.0,0.5618349164419959,0.5707473943350557,6430550D23Rik
ENSMUSG00000041272,0.56488829114687,0.0,0.0,0.5604049669972309,0.5693385105686598,Tox
ENSMUSG00000003051,0.5630355934914544,0.0,0.0,0.5585385647728038,0.5674995247948014,Elf3
ENSMUSG00000020185,0.5628064621594299,0.0,0.0,0.5583077417000054,0.5672720861773389,E2f7
ENSMUSG00000060961,0.5620870735956791,0.0,0.0,0.5575830462150633,0.5665580076912476,Slc4a4
ENSMUSG00000079502,0.5605864079535628,0.0,0.0,0.5560713322772077,0.5650683974126476,Cfap77
ENSMUSG00000089809,0.559738348422435,0.0,0.0,0.5552170423197279,0.564226572590452,A930011G23Rik
ENSMUSG00000021902,0.5581134173920582,0.0,0.0,0.5535802000848998,0.5626135615506962,Phf7
ENSMUSG00000045659,0.5568089865844073,0.0,0.0,0.55226623277321,0.5613186748510316,Plekha7
ENSMUSG00000029832,0.5559180958902703,0.0,0.0,0.5513688418777862,0.5604342898327225,Nfe2l3
ENSMUSG00000026429,0.5524736703087028,0.0,0.0,0.5478993837831437,0.5570149200704325,Ube2t
ENSMUSG00000036264,0.5510368728451625,0.0,0.0,0.546452190841306,0.5555885288087303,Fstl4
ENSMUSG00000026765,0.5504606936613285,0.0,0.0,0.545871850592704,0.5550165151550845,Lypd6b
ENSMUSG00000034341,0.5500073474021584,0.0,0.0,0.5454152334415886,0.5545664433676591,Wbp2
ENSMUSG00000022471,0.5489190737109195,0.0,0.0,0.544319118984028,0.5534860192743412,Xrcc6
ENSMUSG00000029254,0.5487381517946767,0.0,0.0,0.5441368950888883,0.5533064008377826,Stap1
ENSMUSG00000042567,0.5480566245097496,0.0,0.0,0.5434504671871797,0.5526297799063112,Nek10
ENSMUSG00000030041,0.5452562765577819,0.0,0.0,0.5406300475977812,0.5498495285413683,M1ap
ENSMUSG00000029530,0.5438652245755428,0.0,0.0,0.5392290638390288,0.5484684215507205,Ccr9
ENSMUSG00000047976,0.543028916860796,0.0,0.0,0.5383867974393178,0.5476380807275818,Kcna1
ENSMUSG00000053134,0.54255074251733,0.0,0.0,0.537905220275453,0.5471633139849633,Supt7l
ENSMUSG00000005373,0.540533722502816,0.0,0.0,0.535873879959485,0.5451606351410152,Mlxipl
ENSMUSG00000008601,0.53990353625263,0.0,0.0,0.5352392306163148,0.5445349187370683,Rab25
ENSMUSG00000028389,0.5398363584955841,0.0,0.0,0.5351715774048403,0.5444682171608799,Zfp37
ENSMUSG00000024565,0.5384024502106578,0.0,0.0,0.5337275348219859,0.543044458979261,Sall3
ENSMUSG00000007589,0.5370408753769242,0.0,0.0,0.5323563621490395,0.541692497521973,Tinf2
ENSMUSG00000030043,0.5370383742176252,0.0,0.0,0.5323538433815067,0.5416900139999223,Tacr1
ENSMUSG00000027547,0.5341481845617118,0.0,0.0,0.5294433621316957,0.5388201506228497,Sall4
ENSMUSG00000021848,0.5338063092445136,0.0,0.0,0.5290990938835828,0.5384806724920218,Otx2
ENSMUSG00000027867,0.5335078913359317,0.0,0.0,0.528798588487651,0.5381843458116505,Spag17
ENSMUSG00000032849,0.5333276856352103,0.0,0.0,0.5286171227871588,0.5380054023815766,Abcc4
ENSMUSG00000022935,0.5328090082658498,0.0,0.0,0.5280948212242726,0.537490355791803,Grik1
ENSMUSG00000028262,0.532117489212047,0.0,0.0,0.5273984758148146,0.536803671989544,Clca3a2
ENSMUSG00000064181,0.5317595053336743,0.0,0.0,0.5270379959310628,0.536448188773382,Rab3ip
ENSMUSG00000026322,0.5297997877289192,0.0,0.0,0.5250646445071873,0.5345021311037241,Htr4
ENSMUSG00000038425,0.5292289385777604,0.0,0.0,0.5244898335154753,0.5339352515982638,Poli
ENSMUSG00000062760,0.5287673295364641,0.0,0.0,0.5240250239473029,0.5334768494604929,1810041L15Rik
ENSMUSG00000110917,0.5281550027499234,0.0,0.0,0.5234084560041318,0.5328687723790132,RP23-35O24.3
ENSMUSG00000026649,0.5266460299491671,0.0,0.0,0.5218890528281445,0.5313702514558781,Cfap126
ENSMUSG00000036840,0.524983745622785,0.0,0.0,0.5202153133417715,0.5297194466932734,Siah1a
ENSMUSG00000028211,0.5249352264036419,0.0,0.0,0.5201664603163912,0.5296712620039351,Trp53inp1
ENSMUSG00000038302,0.5240374133310011,0.0,0.0,0.5192624760319335,0.5287796336473044,Lace1
ENSMUSG00000083282,0.5238676007556091,0.0,0.0,0.5190914974336966,0.5286109896734857,Ctsf
ENSMUSG00000043592,0.5237938503742005,0.0,0.0,0.5190172407622655,0.5285377467044827,Unc5cl
ENSMUSG00000045648,0.5233040448325008,0.0,0.0,0.5185240745771545,0.5280513092977097,Vwc2l
ENSMUSG00000007946,0.5227779968838183,0.0,0.0,0.5179944208612055,0.5275288752343352,Phox2a
ENSMUSG00000026432,0.5212438284107246,0.0,0.0,0.5164497574611936,0.5260052257900151,Avpr1b
ENSMUSG00000027360,0.5211248528928081,0.0,0.0,0.5163299693600716,0.5258870647509095,Hdc
ENSMUSG00000039236,0.5205344790922211,0.0,0.0,0.5157355661790386,0.5253007297933697,Isg20
ENSMUSG00000035200,0.5202843923905347,0.0,0.0,0.5154837739950373,0.5250523526106821,Chrnb4
ENSMUSG00000045404,0.5199815059763943,0.0,0.0,0.515178823137554,0.5247515355513148,Kcnk13
ENSMUSG00000037033,0.5197302665155417,0.0,0.0,0.5149258721764409,0.5245020116833677,Clca3b
ENSMUSG00000008590,0.5189063713548111,0.0,0.0,0.5140963703251821,0.5236837367530939,Htr3b
ENSMUSG00000087425,0.5177053013024786,0.0,0.0,0.5128871429867954,0.5224908440510334,Gm15404
ENSMUSG00000034917,0.5170042827839642,0.0,0.0,0.5121813722097842,0.5217945896800252,Tjp3
ENSMUSG00000028637,0.5168315386090302,0.0,0.0,0.5120074579890443,0.5216230185007287,Ccdc30
ENSMUSG00000045394,0.5166539643618754,0.0,0.0,0.5118286813928627,0.5214466496432135,Epcam
ENSMUSG00000037287,0.5138586450062466,0.0,0.0,0.5090144900970458,0.5186702511988733,Tbcel
ENSMUSG00000003068,0.5137442188142378,0.0,0.0,0.5088992935898949,0.5185565973708872,Stk11
ENSMUSG00000053113,0.5133165413074942,0.0,0.0,0.5084687385019041,0.5181318051340019,Socs3
ENSMUSG00000020027,0.5130996353160364,0.0,0.0,0.5082503740087166,0.5179163615622543,Socs2
ENSMUSG00000034450,0.5121008552064793,0.0,0.0,0.5072448860284607,0.5169243075251745,Gulo
ENSMUSG00000105068,0.5114559542732665,0.0,0.0,0.5065956609235307,0.5162837426565517,Gm42950
ENSMUSG00000037386,0.510505093889057,0.0,0.0,0.5056384349110423,0.5153392656361503,Rims2
ENSMUSG00000019761,0.5104117725429439,0.0,0.0,0.5055444894616841,0.5152465701467717,Krt10
ENSMUSG00000029735,0.5103902955546445,0.0,0.0,0.5055228688585091,0.5152252371772214,Tpk1
ENSMUSG00000030246,0.5103581307108784,0.0,0.0,0.5054904889424784,0.5151932880108047,Ldhb
ENSMUSG00000030525,0.5100003198051141,0.0,0.0,0.5051302864360164,0.5148378754552593,Chrna7
ENSMUSG00000021194,0.5099804303330209,0.0,0.0,0.5051102640728793,0.5148181192503821,Chga
ENSMUSG00000074569,0.5095840214182582,0.0,0.0,0.5047112076546445,0.5144243653581467,Gcnt7
ENSMUSG00000022132,0.5084076943042268,0.0,0.0,0.5035270364414688,0.5132559048990412,Cldn10
ENSMUSG00000004902,0.5074105665024772,0.0,0.0,0.5025232738544072,0.5122654312868076,Slc25a18
ENSMUSG00000038128,0.5073865910395187,0.0,0.0,0.5024991390234033,0.5122416156616688,Camk4
ENSMUSG00000042686,0.505887377519742,0.0,0.0,0.5009899751649203,0.5107523821550058,Jph1
ENSMUSG00000034795,0.5056799405126442,0.0,0.0,0.500781163735883,0.5105463237219956,Ccdc122
ENSMUSG00000071573,0.5055390403993235,0.0,0.0,0.5006393303814057,0.5104063596765571,Rnls
ENSMUSG00000028696,0.5048399476150217,0.0,0.0,0.499935611100002,0.5097119074911185,Ipp
ENSMUSG00000020424,0.5042752428014823,0.0,0.0,0.49936717387824553,0.5091509465697832,Gatsl3
ENSMUSG00000034023,0.5039614113286756,0.0,0.0,0.49905126996756877,0.5088391939529117,Fancd2
ENSMUSG00000097533,0.5039068067515062,0.0,0.0,0.4989963049333599,0.5087849509521005,Gm26590
ENSMUSG00000005483,0.5034248514679421,0.0,0.0,0.4985111698683196,0.5083061853630689,Dnajb1
ENSMUSG00000069206,0.5031849184381857,0.0,0.0,0.4982696549873373,0.5080678391420981,Zfp874a
ENSMUSG00000038415,0.5030379972569903,0.0,0.0,0.49812176554802573,0.5079218892621278,Foxq1
ENSMUSG00000029754,0.5029661966080672,0.0,0.0,0.4980494918136402,0.50785056318788,Dlx6
ENSMUSG00000070732,0.5028773760708186,0.0,0.0,0.4979600861435379,0.5077623296275592,Rbm44
ENSMUSG00000057816,0.5025207524331736,0.0,0.0,0.4976011141894339,0.5074080617311433,1700007G11Rik
ENSMUSG00000005917,0.5015388208253696,0.0,0.0,0.4966127254078878,0.5064326079109984,Otx1
ENSMUSG00000020193,0.501391762996512,0.0,0.0,0.49646470162793715,0.5062865191419648,Zpbp
ENSMUSG00000021743,0.5005665185141241,0.0,0.0,0.4956340418330661,0.505466707521156,Fezf2
ENSMUSG00000061517,0.4995520644098418,0.0,0.0,0.4946129431731319,0.5044589197864066,Sox21
ENSMUSG00000022262,0.49857928676307683,0.0,0.0,0.4936338067529396,0.5034925220801288,Dnah5
ENSMUSG00000071235,0.4970772214965763,0.0,0.0,0.4921219475346313,0.5020002839278572,Vrtn
ENSMUSG00000097075,0.49705172526337477,0.0,0.0,0.49209628531573507,0.5019749542482568,D830044I16Rik
ENSMUSG00000007035,0.4965281399342209,0.0,0.0,0.4915692932433843,0.5014547873615925,Msh5
ENSMUSG00000095253,0.4962148527778451,0.0,0.0,0.49125396939978544,0.5011435439263259,Zfp799
ENSMUSG00000011884,0.4958851166923357,0.0,0.0,0.4909220910966894,0.5008159574887641,Gltp
ENSMUSG00000046213,0.4950527665585374,0.0,0.0,0.4900843397876351,0.4999890274104254,Cym
ENSMUSG00000086784,0.49444643835207835,0.0,0.0,0.4894740828554409,0.49938664179456604,Isoc2a
ENSMUSG00000061171,0.49423888452566334,0.0,0.0,0.4892651852953865,0.49918043646948074,Slc38a11
ENSMUSG00000000958,0.49386331232056563,0.0,0.0,0.4888871830319246,0.4988073029779095,Slc7a7
ENSMUSG00000037579,0.49330180583866223,0.0,0.0,0.488322046929635,0.4982494391235467,Kcnh3
ENSMUSG00000023055,0.49279499720959097,0.0,0.0,0.487811965837578,0.4977459147665185,Calcoco1
ENSMUSG00000020743,0.49262970244641935,0.0,0.0,0.4876456045020968,0.4975816904412992,Mif4gd
ENSMUSG00000068154,0.4925722993244109,0.0,0.0,0.48758783106839215,0.497524658975063,Insm1
ENSMUSG00000040195,0.49256925136289353,0.0,0.0,0.48758476344547486,0.49752163074633615,Nemp1
ENSMUSG00000016559,0.49222917617574374,0.0,0.0,0.487242495317745,0.4971837564799725,H3f3b
ENSMUSG00000032565,0.4920163886513163,0.0,0.0,0.4870283364336303,0.4969723453234582,Nudt16
ENSMUSG00000056383,0.49138520407018654,0.0,0.0,0.48639308756213256,0.49634523995608554,AI987944
ENSMUSG00000021003,0.4905742177554648,0.0,0.0,0.4855768869340127,0.4955394872776591,Galc
ENSMUSG00000053411,0.48957485985295635,0.0,0.0,0.48457111554814475,0.49454656689875975,Cbx7
ENSMUSG00000034656,0.4893741008616653,0.0,0.0,0.48436906976092503,0.4943470995632671,Cacna1a
ENSMUSG00000034336,0.48927881457483624,0.0,0.0,0.4842731729086816,0.4942524261520582,Ina
ENSMUSG00000010592,0.48914284695665944,0.0,0.0,0.4841363342598042,0.4941173328650744,Dazl
ENSMUSG00000019732,0.4890841430828492,0.0,0.0,0.48407725439511057,0.4940590064085749,Calr3
ENSMUSG00000062713,0.48884611353771557,0.0,0.0,0.48383770076866967,0.49382250673747374,Sim2
ENSMUSG00000053141,0.4884357039531736,0.0,0.0,0.4834246651318758,0.49341473322656365,Ptprt
ENSMUSG00000035164,0.48837961837219535,0.0,0.0,0.4833682208542366,0.4933590077150444,Zc3h12c
ENSMUSG00000029804,0.4880999469412863,0.0,0.0,0.4830867613999952,0.49308113116478025,Herc3
ENSMUSG00000087361,0.48805812847088115,0.0,0.0,0.48304467566061016,0.49303958099040396,0610043K17Rik
ENSMUSG00000097971,0.48802810790079443,0.0,0.0,0.48301446323822134,0.49300975301018723,Gm26917
ENSMUSG00000026734,0.4879803202358668,0.0,0.0,0.4829663702015371,0.49296227189156805,4921504E06Rik
ENSMUSG00000023403,0.4877414853961583,0.0,0.0,0.48272600961772033,0.492724968674807,Stk31
ENSMUSG00000003227,0.487547502998799,0.0,0.0,0.4825307885623329,0.4925322297208611,Edar
ENSMUSG00000025912,0.48720467416796687,0.0,0.0,0.48218577184615563,0.492191597255842,Mybl1
ENSMUSG00000075327,0.4870760534211567,0.0,0.0,0.4820563306614509,0.49206380013621354,Zbtb2
ENSMUSG00000054405,0.48679806370673817,0.0,0.0,0.4817765684724236,0.49178758980366644,Dnajc8
ENSMUSG00000005883,0.4867731912983594,0.0,0.0,0.4817515375263686,0.49176287655192025,Spo11
ENSMUSG00000011034,0.48589876310131197,0.0,0.0,0.4808715408988557,0.49089403864448966,Slc5a1
ENSMUSG00000048251,0.4855127153890315,0.0,0.0,0.48048303802579784,0.4905104558045625,Bcl11b
ENSMUSG00000041930,0.48520041339278835,0.0,0.0,0.48016875131632375,0.49020014640529025,Fam222a
ENSMUSG00000074637,0.48432225635754605,0.0,0.0,0.4792850204208589,0.48932758552935013,Sox2
ENSMUSG00000098682,0.48408460392870967,0.0,0.0,0.479045861314767,0.48909144584566266,Otx2os1
ENSMUSG00000021255,0.48381665203696733,0.0,0.0,0.47877621154937994,0.48882519868601687,Esrrb
ENSMUSG00000021190,0.48306672570026,0.0,0.0,0.47802153836950073,0.48808003848279524,Lgmn
ENSMUSG00000041696,0.48216110423635267,0.0,0.0,0.477110194480888,0.4871801629258277,Rasl12
ENSMUSG00000049760,0.4816166448732885,0.0,0.0,0.47656230002616956,0.48663915287024373,2410015M20Rik
ENSMUSG00000020723,0.4814727709572501,0.0,0.0,0.4764175190396496,0.4864961897935512,Cacng4
ENSMUSG00000010136,0.48099187790318376,0.0,0.0,0.4759335961268685,0.48601833923282584,Pifo
ENSMUSG00000022629,0.48071272312980357,0.0,0.0,0.4756526839485076,0.4857409492250845,Kif21a
ENSMUSG00000022055,0.4801147394564788,0.0,0.0,0.47505093917214747,0.48514674248731343,Nefl
ENSMUSG00000027276,0.4799155034885403,0.0,0.0,0.4748504511331821,0.48494876388516966,Jag1
ENSMUSG00000087141,0.4789351203981978,0.0,0.0,0.4738639146184364,0.48397456041649045,Plcxd2
ENSMUSG00000047604,0.4784976758653655,0.0,0.0,0.47342372854978915,0.48353986918535224,Frat2
ENSMUSG00000049792,0.4781307332692478,0.0,0.0,0.4730544882194651,0.4831752342295087,Bag5
ENSMUSG00000034926,0.47739717095470413,0.0,0.0,0.47231633780403204,0.48244627991891004,Dhcr24
ENSMUSG00000052214,0.4766772817640199,0.0,0.0,0.4715919529601505,0.4817309060424735,Opa3
ENSMUSG00000109741,0.47663441275274454,0.0,0.0,0.47154881645168273,0.48168830570322163,Gm45455
ENSMUSG00000031786,0.4764274189728301,0.0,0.0,0.47134053139931015,0.48148260887482325,Drc7
ENSMUSG00000024335,0.4755446927671715,0.0,0.0,0.47045230492402945,0.48060540727543594,Brd2
ENSMUSG00000027430,0.475173634903711,0.0,0.0,0.4700789380784174,0.48023666868128856,Dtd1
ENSMUSG00000056531,0.4749950816446878,0.0,0.0,0.4698992743856392,0.48005923081824997,Ccdc18
ENSMUSG00000040728,0.4749896974501467,0.0,0.0,0.469893856713017,0.4800538802515453,Esrp1
ENSMUSG00000069308,0.47495851800290484,0.0,0.0,0.46986248340438846,0.48002289553305133,Hist1h2bp
ENSMUSG00000038257,0.4742982064714578,0.0,0.0,0.46919806934210834,0.47936670495719086,Glra3
ENSMUSG00000022272,0.4731596969439763,0.0,0.0,0.4680524997888439,0.4782352874741804,Myo10
ENSMUSG00000021136,0.47311693245378167,0.0,0.0,0.46800947044571173,0.4781927890457798,Smoc1
ENSMUSG00000068794,0.47204331765728547,0.0,0.0,0.466929214376056,0.4771258460174411,Col28a1
ENSMUSG00000020811,0.47203150282917616,0.0,0.0,0.46691732654751794,0.4771141045269135,Wscd1
ENSMUSG00000079658,0.4718061724904116,0.0,0.0,0.466690604311125,0.4768901725224131,Tceb1
ENSMUSG00000010342,0.4714109195753248,0.0,0.0,0.4662929114864758,0.47649737083729626,Tex14
ENSMUSG00000031603,0.4712548862390937,0.0,0.0,0.4661359155207314,0.4763423046099887,Fgf20
ENSMUSG00000049971,0.4707124153813109,0.0,0.0,0.46559010046089294,0.47580319357362644,Glt1d1
ENSMUSG00000060548,0.4706029569546531,0.0,0.0,0.465479967721884,0.4756944126196319,Tnfrsf19
ENSMUSG00000041831,0.4705578959059045,0.0,0.0,0.46543462912323225,0.475649630422647,Sytl3
ENSMUSG00000032454,0.47020627777475993,0.0,0.0,0.46508084615197753,0.47530018730716767,Rbp2
ENSMUSG00000074852,0.4695006666599489,0.0,0.0,0.4643708956745224,0.474598936065383,Hpse2
ENSMUSG00000059395,0.46942081944138253,0.0,0.0,0.4642905578272807,0.4745195818040608,Nkapl
ENSMUSG00000040548,0.46932225709064135,0.0,0.0,0.46419138996741177,0.47442162783893316,Tex2
ENSMUSG00000059991,0.4691466267802982,0.0,0.0,0.46401468100654225,0.4742470813106216,Nptx2
ENSMUSG00000024668,0.4685965284668004,0.0,0.0,0.4634612068541877,0.4737003749569072,Sdhaf2
ENSMUSG00000050052,0.46849321035314445,0.0,0.0,0.46335725514572734,0.47359769347401925,Tdrp
ENSMUSG00000027506,0.46842706649919796,0.0,0.0,0.4632907057410639,0.4735319571157576,Tpd52
ENSMUSG00000001911,0.4678995999825626,0.0,0.0,0.4627600072187623,0.47300773815286173,Nfix
ENSMUSG00000044813,0.4670956947769683,0.0,0.0,0.4619511832391135,0.47220877554722634,Shb
ENSMUSG00000020758,0.466977909571796,0.0,0.0,0.4618326780721565,0.47209171380782117,Itgb4
ENSMUSG00000040350,0.4669048089992694,0.0,0.0,0.461759130764935,0.4720190621463349,Trim7
ENSMUSG00000038618,0.4664089037411341,0.0,0.0,0.46126019678187097,0.4715262004111937,Rassf7
ENSMUSG00000038569,0.4662331989380282,0.0,0.0,0.4610834196487339,0.47135157319545395,Rad9b
ENSMUSG00000097098,0.4659571998732193,0.0,0.0,0.4608057369812974,0.47107726600655964,9330111N05Rik
ENSMUSG00000004233,0.46588354675621896,0.0,0.0,0.4607316347485509,0.4710040642162139,Wars2
ENSMUSG00000062908,0.46570289060302317,0.0,0.0,0.46054987730969643,0.47082451477711224,Acadm
ENSMUSG00000042050,0.46497614004226556,0.0,0.0,0.45981870082012777,0.47010221206215147,Wdr60
ENSMUSG00000047295,0.4645073101713452,0.0,0.0,0.4593470194744842,0.4696362478720017,Smgc
ENSMUSG00000062585,0.4644030690929373,0.0,0.0,0.45924214478586445,0.4695326435695883,Cnr2
ENSMUSG00000035473,0.46419084730793403,0.0,0.0,0.45902863349439926,0.46932171774423687,Galm
ENSMUSG00000047407,0.4635503483216877,0.0,0.0,0.4583842463103944,0.46868512649733074,Tgif1
ENSMUSG00000038172,0.46354745192278735,0.0,0.0,0.4583813323410209,0.4686822477574955,Ttc39b
ENSMUSG00000032239,0.4632986507461954,0.0,0.0,0.45813102227224545,0.4684349630906565,Rp9
ENSMUSG00000040412,0.4629810017758856,0.0,0.0,0.4578114480630761,0.4681192491062179,5330417C22Rik
ENSMUSG00000028150,0.46276874762243764,0.0,0.0,0.45759790820284796,0.4679082871859838,Rorc
ENSMUSG00000025340,0.46268136952043104,0.0,0.0,0.4575100009906713,0.4678214408839954,Rabgef1
ENSMUSG00000026664,0.4624421007544787,0.0,0.0,0.4572692838717924,0.467583627845957,Phyh
ENSMUSG00000021182,0.46235948906220287,0.0,0.0,0.45718617228656994,0.4675015185961454,Ccdc88c
ENSMUSG00000032015,0.46235013566353367,0.0,0.0,0.45717676229509313,0.46749222207904617,Pou2f3
ENSMUSG00000033882,0.4616555151326196,0.0,0.0,0.4564779421945483,0.46680182262074144,Rbm46
ENSMUSG00000070371,0.4615697423832974,0.0,0.0,0.45639165131938453,0.466716570660462,Prss36
ENSMUSG00000030669,0.4613272201144611,0.0,0.0,0.45614766457786726,0.46647552040399004,Calca
ENSMUSG00000031997,0.4608749666140411,0.0,0.0,0.4556926822210125,0.46602600985736514,Trpc6
ENSMUSG00000031027,0.46066871354474126,0.0,0.0,0.4554851855385413,0.4658210068465919,Stk33
ENSMUSG00000028109,0.46059163376858997,0.0,0.0,0.4554076411506001,0.46574439409355156,Hormad1
ENSMUSG00000001604,0.460284963943932,0.0,0.0,0.45509912359912025,0.4654395816033975,Tcea3
ENSMUSG00000047412,0.4598782876359021,0.0,0.0,0.45468999893211515,0.46503536642961013,Zbtb44
ENSMUSG00000059305,0.4594641242448932,0.0,0.0,0.4542733443571634,0.46462370727337615,Vpreb1
ENSMUSG00000029155,0.4590476513425595,0.0,0.0,0.4538543686691206,0.4642097503213988,Spata18
ENSMUSG00000071267,0.4590202714414478,0.0,0.0,0.45382682430947474,0.46418253574573676,Zfp942
ENSMUSG00000078851,0.45882586016424853,0.0,0.0,0.4536312455781322,0.4639892980833327,Hist3h2a
ENSMUSG00000044117,0.45849257311367664,0.0,0.0,0.45329595827826424,0.4636580218643434,2900011O08Rik
ENSMUSG00000022853,0.45842903911710176,0.0,0.0,0.45323204314413273,0.46359487102559527,Ehhadh
ENSMUSG00000085795,0.458284120460929,0.0,0.0,0.4530862553274898,0.46345082614162825,Zfp703
ENSMUSG00000022375,0.45818600723157793,0.0,0.0,0.45298755381454703,0.4633533043209405,Lrrc6
ENSMUSG00000035580,0.45782077937014387,0.0,0.0,0.4526201371793938,0.462990276886364,Kcnh8
ENSMUSG00000052684,0.45772903872893284,0.0,0.0,0.45252784702327076,0.4628990886921432,Jun
ENSMUSG00000020019,0.4574423878930285,0.0,0.0,0.45223947990283686,0.4626141633150945,Ntn4
ENSMUSG00000025500,0.4573338957373102,0.0,0.0,0.4521303384482343,0.4625063239356409,Lmntd2
ENSMUSG00000060985,0.4572735731537737,0.0,0.0,0.45206965491626755,0.462446364235191,Tdrd5
ENSMUSG00000051339,0.4571425325263429,0.0,0.0,0.45193783035529994,0.4623161117469717,2900026A02Rik
ENSMUSG00000040433,0.4567640288923484,0.0,0.0,0.45155706364905107,0.46193988335585195,Zbtb38
ENSMUSG00000020140,0.45635105922881275,0.0,0.0,0.4511416270044201,0.4615293939908189,Lgr5
ENSMUSG00000051316,0.4563137320670344,0.0,0.0,0.45110407697044075,0.4614922909069454,Taf7
ENSMUSG00000068686,0.4554739122393082,0.0,0.0,0.4502592476406722,0.4606575077950048,Cd59b
ENSMUSG00000038347,0.45533626791132276,0.0,0.0,0.45012078315860016,0.4605206880971997,Tcte2
ENSMUSG00000024026,0.4540266199736994,0.0,0.0,0.4488033442258898,0.45921887396611505,Glo1
ENSMUSG00000024953,0.45400462384215795,0.0,0.0,0.4487812174349191,0.45919700921647755,Prdx5
ENSMUSG00000044352,0.45364035092121147,0.0,0.0,0.4484147816242406,0.45883491116649294,Sowaha
ENSMUSG00000046160,0.45359004561536603,0.0,0.0,0.44836417776601634,0.4587849060700516,Olig1
ENSMUSG00000036923,0.45348196842291477,0.0,0.0,0.44825545926937177,0.45867747374379364,Stox1
ENSMUSG00000009545,0.4532656817485609,0.0,0.0,0.44803788966598923,0.45846247713504196,Kcnq1
