,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000000983,0.31970843470256355,0.0,0.0,0.3138065793077902,0.3255855861440666,Wfdc18
ENSMUSG00000013338,0.319583538539162,0.0,0.0,0.31368116310587296,0.3254612174738236,Fer1l4
ENSMUSG00000046456,0.31942374542387925,0.0,0.0,0.3135207049495953,0.325302098940817,Tmem150b
ENSMUSG00000063160,0.3192788480644582,0.0,0.0,0.3133752048350739,0.3251578129919899,Numbl
ENSMUSG00000033278,0.3191959582437608,0.0,0.0,0.31329197032760786,0.3250752728110696,Ptprm
ENSMUSG00000026435,0.31919123388939635,0.0,0.0,0.31328722633034944,0.32507056838193293,Slc45a3
ENSMUSG00000000248,0.3191490131046893,0.0,0.0,0.3132448300133855,0.325028525652817,Clec2g
ENSMUSG00000029634,0.31913803188442763,0.0,0.0,0.3132338031427276,0.3250175907392947,Rnf6
ENSMUSG00000028078,0.3191037659605883,0.0,0.0,0.31319939478111036,0.3249834693014215,Dclk2
ENSMUSG00000031022,0.3190904845048623,0.0,0.0,0.3131860581207382,0.3249702438442705,BC051019
ENSMUSG00000042459,0.3190410052001087,0.0,0.0,0.3131363731747269,0.3249209731387667,Bpifa2
ENSMUSG00000024944,0.31895057499985385,0.0,0.0,0.3130455672204506,0.32483092409971115,Arl2
ENSMUSG00000108905,0.3188921337183126,0.0,0.0,0.31298688316212664,0.32477272909010346,Gm44618
ENSMUSG00000032202,0.31878775907229145,0.0,0.0,0.31288207503510884,0.32466879416872885,Rab27a
ENSMUSG00000079298,0.31872529148930995,0.0,0.0,0.3128193480852175,0.3246065896903011,Klrb1b
ENSMUSG00000020941,0.3187223060685772,0.0,0.0,0.3128163502702358,0.32460361684246103,Map3k14
ENSMUSG00000036872,0.31859982976386775,0.0,0.0,0.31269336559530664,0.3244816562380613,Abcc12
ENSMUSG00000078521,0.31855665651340637,0.0,0.0,0.31265001319008545,0.3244386647268259,Aunip
ENSMUSG00000000753,0.31853808282528573,0.0,0.0,0.31263136243485135,0.32442016921778366,Serpinf1
ENSMUSG00000054477,0.31837100002542523,0.0,0.0,0.31246358656930556,0.324253789489031,Kcnn2
ENSMUSG00000026694,0.318300174921027,0.0,0.0,0.3123924677909586,0.3241832623011879,Mettl13
ENSMUSG00000021750,0.318205225795078,0.0,0.0,0.3122971250655049,0.32408871246373444,Fam107a
ENSMUSG00000032353,0.31819073183241325,0.0,0.0,0.3122825710304354,0.324074279442028,Tmed3
ENSMUSG00000061524,0.31806243024890646,0.0,0.0,0.31215373780268485,0.3239465171927672,Zic2
ENSMUSG00000026003,0.31799334605584867,0.0,0.0,0.31208436743494494,0.32387772331620546,Acadl
ENSMUSG00000045555,0.31798841226866004,0.0,0.0,0.31207941321242394,0.3238728102601751,Mettl24
ENSMUSG00000045087,0.3179739946678544,0.0,0.0,0.3120649358969677,0.323858453238511,S1pr5
ENSMUSG00000020798,0.3179197144254749,0.0,0.0,0.31201043086192887,0.3238044010437837,Spns3
ENSMUSG00000026072,0.31785065593643785,0.0,0.0,0.31194108643478863,0.32373563263474087,Il1r1
ENSMUSG00000021536,0.3178385237651411,0.0,0.0,0.31192890403648754,0.3237235514181752,Adcy2
ENSMUSG00000029790,0.317783651458394,0.0,0.0,0.311873804583496,0.3236689095493923,Cep41
ENSMUSG00000106144,0.3177426728071743,0.0,0.0,0.3118326563253364,0.3236281029636919,Gm43972
ENSMUSG00000090213,0.3177285565479451,0.0,0.0,0.3118184816453177,0.3236140459722434,Tmem189
ENSMUSG00000069792,0.3174776907556255,0.0,0.0,0.3115665780721473,0.3233642330184529,Wfdc17
ENSMUSG00000043286,0.31746655305662785,0.0,0.0,0.3115553943180123,0.32335314204334825,Pnpla1
ENSMUSG00000003873,0.31739906108394894,0.0,0.0,0.3114876232964992,0.32328593317244847,Bax
ENSMUSG00000051397,0.31737320225611343,0.0,0.0,0.31146165757002003,0.32326018279629704,Tacstd2
ENSMUSG00000021748,0.31736241801567455,0.0,0.0,0.3114508287508697,0.3232494437822864,Pdhb
ENSMUSG00000100975,0.3173616026082529,0.0,0.0,0.31145000997286865,0.3232486317944195,Gm28875
ENSMUSG00000085238,0.3173112746088802,0.0,0.0,0.31139947395397055,0.32319851483760226,4930479D17Rik
ENSMUSG00000020493,0.3171782195235781,0.0,0.0,0.31126586907630305,0.32306601753882624,Prr11
ENSMUSG00000014856,0.3171403717618045,0.0,0.0,0.31122786496778415,0.32302832839828133,Tmem208
ENSMUSG00000027580,0.3171286343609265,0.0,0.0,0.3112160790842763,0.32301664018544685,Helz2
ENSMUSG00000092111,0.3170108709242124,0.0,0.0,0.3110978293133538,0.3228993701617305,Vmn2r113
ENSMUSG00000063661,0.31696611740638203,0.0,0.0,0.3110528910224431,0.3228548041077208,Krt73
ENSMUSG00000071192,0.3169629888433782,0.0,0.0,0.3110497495435838,0.32285168864868513,Wfikkn1
ENSMUSG00000029410,0.3168864765211021,0.0,0.0,0.3109729213906015,0.32277549675810613,Ppef2
ENSMUSG00000000711,0.31665035298180766,0.0,0.0,0.3107358236581389,0.32254036161706845,Rab5b
ENSMUSG00000090164,0.3166241296188599,0.0,0.0,0.3107094921488431,0.3225142479786174,BC035044
ENSMUSG00000021804,0.31657901443402897,0.0,0.0,0.3106641909281708,0.3224693215449685,Rgr
ENSMUSG00000044991,0.3165373077837104,0.0,0.0,0.3106223123212598,0.32242778936173017,1110034G24Rik
ENSMUSG00000040699,0.3164847476979466,0.0,0.0,0.31056953556287464,0.3223754491127915,Limd2
ENSMUSG00000021917,0.31642381312369794,0.0,0.0,0.31050834983883385,0.32231476935726183,Spcs1
ENSMUSG00000022243,0.31640967543122445,0.0,0.0,0.3104941538830233,0.3223006907794556,Slc45a2
ENSMUSG00000029363,0.3163678982533973,0.0,0.0,0.31045220455123207,0.3222590882714821,Rfc5
ENSMUSG00000021932,0.31613559656142576,0.0,0.0,0.3102189460186624,0.3220277574148934,Rnaseh2b
ENSMUSG00000045094,0.3160579784670026,0.0,0.0,0.3101410083774558,0.3219504635452426,Arhgef37
ENSMUSG00000027603,0.31603861168852765,0.0,0.0,0.3101215618800762,0.32193117765304774,Ggt7
ENSMUSG00000047109,0.31598391952041016,0.0,0.0,0.31006664461092037,0.3218767138829912,Cldn14
ENSMUSG00000024190,0.3159304494198084,0.0,0.0,0.31001295447721827,0.3218234670393139,Dusp1
ENSMUSG00000100704,0.3159031912781382,0.0,0.0,0.3099855841809661,0.32179632269585545,Gm28434
ENSMUSG00000026497,0.3159030990547177,0.0,0.0,0.3099854915781058,0.32179623085743597,Mixl1
ENSMUSG00000027016,0.3158865394616554,0.0,0.0,0.30996886385482547,0.3217797403931727,Zfp385b
ENSMUSG00000024131,0.31587772602994674,0.0,0.0,0.30996001416397817,0.3217709637520908,Slc3a1
ENSMUSG00000047104,0.3158744151057951,0.0,0.0,0.3099566896186939,0.3217676666487382,Pbp2
ENSMUSG00000021494,0.3158331527825213,0.0,0.0,0.3099152575544777,0.3217265765548944,Ddx41
ENSMUSG00000020051,0.31580467063394896,0.0,0.0,0.3098866582519179,0.32169821327820025,Pah
ENSMUSG00000023072,0.31579244627885455,0.0,0.0,0.30987438361836966,0.32168603993890793,Cep89
ENSMUSG00000027445,0.3155376159523504,0.0,0.0,0.3096185056305728,0.32143227265009044,Cst9
ENSMUSG00000047534,0.31548495569292856,0.0,0.0,0.3095656289805835,0.3213798319600616,Mis18bp1
ENSMUSG00000068860,0.3154538560744299,0.0,0.0,0.30953440158529955,0.32134886199588225,Gm128
ENSMUSG00000043467,0.31534703088150823,0.0,0.0,0.30942713758457635,0.3212424820611714,Zbtb37
ENSMUSG00000034159,0.3153375655664567,0.0,0.0,0.30941763339594225,0.32123305619133474,2310007B03Rik
ENSMUSG00000032482,0.3152308498751965,0.0,0.0,0.30931047951043233,0.3211267851401413,Cspg5
ENSMUSG00000037996,0.315187593088768,0.0,0.0,0.3092670451465054,0.32108370854452584,Slc24a2
ENSMUSG00000020956,0.3150300258884173,0.0,0.0,0.309108831311099,0.32092679750106745,Dtd2
ENSMUSG00000031585,0.3149109588199786,0.0,0.0,0.30898927582448893,0.3208082260487406,Gtf2e2
ENSMUSG00000047992,0.3148514897419073,0.0,0.0,0.3089295628718143,0.32074900444120974,Fam69c
ENSMUSG00000048960,0.31475087763217363,0.0,0.0,0.3088285382718073,0.3206488109068054,Prex2
ENSMUSG00000022661,0.3147142574936313,0.0,0.0,0.3087917680309201,0.32061234308581527,Cd200
ENSMUSG00000028289,0.3146261292302176,0.0,0.0,0.3087032786109908,0.32052458131082195,Epha7
ENSMUSG00000043872,0.3145812325952456,0.0,0.0,0.30865819802551814,0.32047987134315603,Zmym1
ENSMUSG00000000552,0.3145642731873686,0.0,0.0,0.30864116913847645,0.3204629824407843,Zfp385a
ENSMUSG00000019935,0.31453701043712057,0.0,0.0,0.30861379470637185,0.32043583302236356,Slc17a8
ENSMUSG00000056999,0.31441880557284346,0.0,0.0,0.3084951057293626,0.32031811942609917,Ide
ENSMUSG00000035439,0.3143448513830329,0.0,0.0,0.3084208487510198,0.32024447250263466,Haus8
ENSMUSG00000101299,0.31434436116144154,0.0,0.0,0.308420356522569,0.32024398431758777,Gm28175
ENSMUSG00000041135,0.31413892510196567,0.0,0.0,0.30821407973226284,0.3200394014324573,Ripk2
ENSMUSG00000015027,0.3141345964473925,0.0,0.0,0.3082097333690063,0.32003509074883313,Galns
ENSMUSG00000111059,0.3140349566874899,0.0,0.0,0.30810968604759614,0.31993586458827666,RP23-456L15.4
ENSMUSG00000014773,0.31395610701828514,0.0,0.0,0.30803051394852793,0.3198573421281048,Dll1
ENSMUSG00000009876,0.3139365007842084,0.0,0.0,0.30801082755392795,0.31983781724306437,Cox4i2
ENSMUSG00000057135,0.31390899510069525,0.0,0.0,0.3079832094213702,0.31981042567607154,Scimp
ENSMUSG00000033114,0.3139009684634097,0.0,0.0,0.30797514997137826,0.31980243233811384,Slc35d2
ENSMUSG00000039903,0.31384872395384456,0.0,0.0,0.30792269190825816,0.3197504045497258,Eva1c
ENSMUSG00000085017,0.3138335395358718,0.0,0.0,0.3079074454295368,0.31973528311322674,Gm13412
ENSMUSG00000023041,0.31372815591496606,0.0,0.0,0.30780163117553144,0.31963033651651046,Krt6b
ENSMUSG00000108132,0.31371591943892235,0.0,0.0,0.3077893447066098,0.31961815077555406,Gm44175
ENSMUSG00000031779,0.31370227552806185,0.0,0.0,0.3077756450550402,0.3196045634330092,Ccl22
ENSMUSG00000031906,0.3134940643671758,0.0,0.0,0.3075665835750637,0.3193972152245384,Smpd3
