,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000072235,0.6265744367566223,0.0,0.0,0.6225734192881661,0.630542697885023,Tuba1a
ENSMUSG00000060112,0.6265291058289943,0.0,0.0,0.6225277153809861,0.6304977392437131,Olfr60
ENSMUSG00000092600,0.6264914212586529,0.0,0.0,0.6224897207655368,0.6304603641426851,Gm20442
ENSMUSG00000109697,0.6263721665036767,0.0,0.0,0.6223694849812165,0.6303420885979499,Gm45357
ENSMUSG00000029765,0.6263162935425859,0.0,0.0,0.6223131524555178,0.6302866743507678,Plxna4
ENSMUSG00000034212,0.6262671146987551,0.0,0.0,0.6222635691416427,0.6302378992290392,Ankmy1
ENSMUSG00000057609,0.6262360677567949,0.0,0.0,0.6222322668715068,0.6302071071434766,Lce1a1
ENSMUSG00000111409,0.6261503207215692,0.0,0.0,0.6221458147243518,0.6301220639188186,Rnf26
ENSMUSG00000051331,0.6259705184970483,0.0,0.0,0.621964534273753,0.6299437371992808,Cacna1c
ENSMUSG00000038745,0.6257715894386602,0.0,0.0,0.6217639702402793,0.6297464401175981,Nlrp6
ENSMUSG00000025515,0.6256763571593004,0.0,0.0,0.6216679554437956,0.6296519889244897,Muc2
ENSMUSG00000110304,0.6254645240545786,0.0,0.0,0.6214543821529298,0.6294418928336111,Gm45450
ENSMUSG00000069895,0.6254474444382356,0.0,0.0,0.621437162255343,0.6294249532433681,Atxn1l
ENSMUSG00000102758,0.6253149761016661,0.0,0.0,0.6213036060386,0.6292935708112927,Naaladl2
ENSMUSG00000034785,0.6251098316788222,0.0,0.0,0.6210967773519834,0.6290901076038077,Dio1
ENSMUSG00000027792,0.6251019596761938,0.0,0.0,0.6210888407302728,0.6290823001035554,Bche
ENSMUSG00000037139,0.6249909840696762,0.0,0.0,0.620976954243429,0.6289722337342288,Myom3
ENSMUSG00000002020,0.6249615367644602,0.0,0.0,0.6209472652641705,0.6289430276677177,Ltbp2
ENSMUSG00000100905,0.6248486626397485,0.0,0.0,0.6208334648881689,0.6288310781282006,Gm28075
ENSMUSG00000040037,0.6246613162181353,0.0,0.0,0.6206445814650192,0.6286452659518436,Negr1
