,Erythroid3_3_corr,Erythroid3_3_pval,Erythroid3_3_qval,Erythroid3_3_ci_low,Erythroid3_3_ci_high,gene_annotation
ENSMUSG00000052187,0.7692381966530851,0.0,0.0,0.7665463457242325,0.7719030167442216,Hbb-y
ENSMUSG00000055609,0.7560096262922023,0.0,0.0,0.7531849903456429,0.7588063833816573,Hba-x
ENSMUSG00000069919,0.7469911516283478,0.0,0.0,0.744077326450587,0.7498765590570325,Hba-a1
ENSMUSG00000069917,0.7452979984949277,0.0,0.0,0.7423675494284833,0.7481999321488558,Hba-a2
ENSMUSG00000073940,0.7213097505777644,0.0,0.0,0.7181478780297469,0.7244418414107388,Hbb-bt
ENSMUSG00000006574,0.7206557114252051,0.0,0.0,0.7174876363747391,0.7237939732690666,Slc4a1
ENSMUSG00000071713,0.7077237921348704,0.0,0.0,0.7044342476665167,0.7109829332402867,Csf2rb
ENSMUSG00000052217,0.7048347889359452,0.0,0.0,0.7015184121409389,0.7081206389185035,Hbb-bh1
ENSMUSG00000058794,0.6844750217844745,0.0,0.0,0.6809726967335583,0.6879460354664751,Nfe2
ENSMUSG00000071714,0.6808421697774044,0.0,0.0,0.6773072450334806,0.6843456586918989,Csf2rb2
ENSMUSG00000027495,0.6783725163456479,0.0,0.0,0.6748155301650459,0.6818979847381528,Fam210b
ENSMUSG00000073063,0.6773564030792676,0.0,0.0,0.673790363496838,0.6808908917734082,Hbq1b
ENSMUSG00000026532,0.6722794760288958,0.0,0.0,0.6686684075041307,0.675858833682442,Spta1
ENSMUSG00000051839,0.6683223076498835,0.0,0.0,0.6646763793302439,0.6719364066100401,Gypa
ENSMUSG00000052305,0.6675171759730034,0.0,0.0,0.6638641805109331,0.6711383186304868,Hbb-bs
ENSMUSG00000023216,0.6663614574851967,0.0,0.0,0.6626983326243343,0.6699926962779511,Epb42
ENSMUSG00000028332,0.6659957735370479,0.0,0.0,0.6623294473040958,0.6696302032726565,Hemgn
ENSMUSG00000073400,0.6633079038104353,0.0,0.0,0.6596181012312738,0.6669657346444964,Trim10
ENSMUSG00000032126,0.6547769371421138,0.0,0.0,0.6510132595953361,0.6585084204604361,Hmbs
ENSMUSG00000034041,0.6523376628447186,0.0,0.0,0.6485530399214425,0.6560900324626625,Lyl1
ENSMUSG00000029866,0.6454546756840757,0.0,0.0,0.641611376787802,0.6492655653589421,Kel
ENSMUSG00000070803,0.6451082544301406,0.0,0.0,0.6412620190072618,0.6489220732031407,Cited4
ENSMUSG00000026614,0.641393328979219,0.0,0.0,0.6375157032947913,0.6452384608616767,Slc30a10
ENSMUSG00000054191,0.6333206008736625,0.0,0.0,0.629375394642984,0.6372331613704578,Klf1
ENSMUSG00000034248,0.6324097477487245,0.0,0.0,0.6284569706981354,0.6363298632659545,Slc25a37
ENSMUSG00000025573,0.6317617498272748,0.0,0.0,0.6278035934633805,0.6356872335827369,6030468B19Rik
ENSMUSG00000042453,0.629248603800716,0.0,0.0,0.625269637481594,0.6331948558533314,Reln
ENSMUSG00000023926,0.6270558128423699,0.0,0.0,0.6230587577849479,0.6310201189623249,Rhag
ENSMUSG00000090523,0.6256821298760015,0.0,0.0,0.6216737755910853,0.6296577142972545,Gypc
ENSMUSG00000008843,0.6253501522002812,0.0,0.0,0.6213390709939373,0.6293284585772618,Cldn13
ENSMUSG00000062729,0.6203440525045836,0.0,0.0,0.6162920278034499,0.6243632317996056,Ppox
ENSMUSG00000028716,0.6190867861474305,0.0,0.0,0.6150245309080284,0.62311617951947,Pdzk1ip1
ENSMUSG00000084833,0.6190193784385347,0.0,0.0,0.6149565752868618,0.623049318854566,Gm12649
ENSMUSG00000038683,0.6169725127298374,0.0,0.0,0.612893100709435,0.6210190363398753,Pak1ip1
ENSMUSG00000028644,0.6151803535708248,0.0,0.0,0.6110864451296628,0.6192413522179864,Ermap
ENSMUSG00000050549,0.6141134478209285,0.0,0.0,0.6100109296440626,0.6181830439584323,5730508B09Rik
ENSMUSG00000001348,0.6109159259178142,0.0,0.0,0.6067876948538803,0.6150112004026267,Acp5
ENSMUSG00000025889,0.6107014315058813,0.0,0.0,0.6065714804432121,0.6147984237880839,Snca
ENSMUSG00000034663,0.6097270425667194,0.0,0.0,0.605589285715335,0.6138318308201262,Bmp2k
ENSMUSG00000030000,0.6081560393628863,0.0,0.0,0.6040057238193682,0.6122733711090393,Add2
ENSMUSG00000032131,0.6068958123627318,0.0,0.0,0.6027354461777938,0.6110231831180352,Abcg4
ENSMUSG00000025648,0.6066284486609219,0.0,0.0,0.6024659528916257,0.6107579465967727,Pfkfb4
ENSMUSG00000042770,0.6059923675410884,0.0,0.0,0.6018248091234049,0.6101269224964494,Hebp1
ENSMUSG00000031974,0.6052393143428814,0.0,0.0,0.6010657692261082,0.6093798494970037,Abcb10
ENSMUSG00000001542,0.6052245499198182,0.0,0.0,0.601050887502586,0.609365202248726,Ell2
ENSMUSG00000097615,0.6033486181007538,0.0,0.0,0.5991600753165778,0.6075041353825131,Gm2061
ENSMUSG00000021061,0.5993596750020767,0.0,0.0,0.5951396462064221,0.6035466491594288,Sptb
ENSMUSG00000038725,0.5991191590937607,0.0,0.0,0.59489723858103,0.6033080233691768,Pkhd1l1
ENSMUSG00000044197,0.5966869405832597,0.0,0.0,0.592445933219395,0.6008948765441838,Gpr146
ENSMUSG00000096982,0.5958310457679579,0.0,0.0,0.5915833404433232,0.6000456747868546,Redrum
ENSMUSG00000040466,0.592614069150132,0.0,0.0,0.588341275750999,0.596853769828887,Blvrb
ENSMUSG00000063856,0.5913842218911582,0.0,0.0,0.5871018736404379,0.5956334719839594,Gpx1
ENSMUSG00000001014,0.5899470769763278,0.0,0.0,0.5856535887874773,0.594207461238388,Icam4
ENSMUSG00000018659,0.5894781651197044,0.0,0.0,0.5851810481217148,0.5937421764448553,Pnpo
ENSMUSG00000054342,0.5845477023729054,0.0,0.0,0.58021260623758,0.5888496785179252,Kcnn4
ENSMUSG00000053897,0.5839198800813598,0.0,0.0,0.5795799710154862,0.5882266678617948,Slc39a8
ENSMUSG00000027333,0.5837718755367909,0.0,0.0,0.5794308326194529,0.5880797968806889,Smox
ENSMUSG00000028825,0.5792123475577969,0.0,0.0,0.5748365168707921,0.5835550510261744,Rhd
ENSMUSG00000032456,0.5780926295064925,0.0,0.0,0.5737082979159717,0.5824438334449755,Nmnat3
ENSMUSG00000005161,0.5779442740273323,0.0,0.0,0.5735588173696798,0.582296603003619,Prdx2
ENSMUSG00000033386,0.5765591520971222,0.0,0.0,0.5721632053353739,0.5809219712204249,Frrs1
ENSMUSG00000078621,0.5764446152103773,0.0,0.0,0.5720478021528084,0.5808083006586392,Hbb-bh2
ENSMUSG00000073938,0.5753455124747926,0.0,0.0,0.5709403952413847,0.579717502576935,Olfr632
ENSMUSG00000000244,0.573675445680768,0.0,0.0,0.5692577410845597,0.5780600245588846,Tspan32
ENSMUSG00000032596,0.5719825626771778,0.0,0.0,0.567552136521248,0.5763798653907691,Uba7
ENSMUSG00000006235,0.5706722318672776,0.0,0.0,0.5662319850349571,0.5750793576000547,Epor
ENSMUSG00000040447,0.5702455006337697,0.0,0.0,0.5658020604507523,0.5746558205894943,Spns2
ENSMUSG00000084796,0.5681038791200205,0.0,0.0,0.5636444490654511,0.5725301941338974,Mir142hg
ENSMUSG00000021361,0.5602443780122607,0.0,0.0,0.5557267884016729,0.5647288831077465,Tmem14c
ENSMUSG00000028243,0.5597455616672868,0.0,0.0,0.5552243085177906,0.5642337328447902,Ubxn2b
ENSMUSG00000000253,0.5581134680731944,0.0,0.0,0.5535802511369968,0.5626136118605856,Gmpr
