,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000020121,0.14682953993602282,2.1159049288103474e-195,4.3429904121723054e-195,0.1373051375312488,0.15632679392193458,Srgap1
ENSMUSG00000005950,0.1468277718172462,2.1390462712455375e-195,4.389588079715858e-195,0.13730336452216635,0.1563250310059795,P2rx5
ENSMUSG00000037852,0.14679753747454116,2.5762646244291468e-195,5.2857296356773634e-195,0.13727304656602662,0.15629488562072133,Cpe
ENSMUSG00000052613,0.14677644264937106,2.9331505942810997e-195,6.016719167756102e-195,0.1372518934134356,0.15627385285163692,Pcdh15
ENSMUSG00000032462,0.14673715823085717,3.734560719918927e-195,7.659066283672943e-195,0.13721250039623062,0.15623468397582002,Pik3cb
ENSMUSG00000024313,0.14672033025436235,4.1415976047307006e-195,8.492100891389584e-195,0.13719562590933282,0.1562179054843592,Mep1b
ENSMUSG00000044337,0.14671742324932605,4.2162723064466505e-195,8.64344466266226e-195,0.13719271087026153,0.1562150070272253,Ackr3
ENSMUSG00000025215,0.14670992579617984,4.4151315272028655e-195,9.049255026035798e-195,0.13718519269730692,0.15620753161920867,Tlx1
ENSMUSG00000032254,0.14661139113726435,8.088884708340721e-195,1.6575583418730986e-194,0.13708638583200286,0.15610928658547457,Kif23
ENSMUSG00000075289,0.14653106920150938,1.3246281202254479e-194,2.7138457697714566e-194,0.1370058421435485,0.156029200602791,Carns1
ENSMUSG00000034271,0.14652217935414374,1.398923942745385e-194,2.865473049457978e-194,0.13699692776084477,0.15602033686249392,Jdp2
ENSMUSG00000026938,0.1465020956031062,1.5824548953463413e-194,3.2407431811311517e-194,0.13697678858578158,0.15600031208634982,Fcna
ENSMUSG00000045594,0.14648200336885653,1.7901253180138145e-194,3.665285253918539e-194,0.13695664091197501,0.15598027884409169,Glb1
ENSMUSG00000032181,0.14644721331320082,2.2161108519132113e-194,4.536562644653452e-194,0.13692175488039254,0.15594559091562415,Scg3
ENSMUSG00000016496,0.1464127655023113,2.7375660236875014e-194,5.602877657976875e-194,0.1368872120610139,0.15591124420417057,Cd274
ENSMUSG00000037725,0.1464015923068752,2.9317466993422374e-194,5.999072435732019e-194,0.13687600805441755,0.1559001037955441,Ckap2
ENSMUSG00000054252,0.14631547640098386,4.970858165368062e-194,1.0169513431604054e-193,0.13678965475741892,0.15581424050850803,Fgfr3
ENSMUSG00000067998,0.14624618199474837,7.600487356668516e-194,1.554609809095626e-193,0.13672016943612092,0.1557451492714554,Bpifb9a
ENSMUSG00000048142,0.14623239604124103,8.270244973044181e-194,1.6912566407043315e-193,0.13670634551170616,0.15573140372687785,Nat8l
ENSMUSG00000020798,0.14620273677066617,9.917751081941028e-194,2.0277552815254607e-193,0.13667660456262987,0.1557018313801027,Spns3
ENSMUSG00000028532,0.14618997671807793,1.0723838098077378e-193,2.1921173544720723e-193,0.13666380937548667,0.15568910871875383,Cachd1
ENSMUSG00000014602,0.14610595432651988,1.793662759634789e-193,3.665773062813793e-193,0.13657955570929387,0.15560533246231906,Kif1a
ENSMUSG00000020099,0.14607261491699405,2.199595311435754e-193,4.49447346022835e-193,0.1365461245700447,0.1555720906793631,Unc5b
ENSMUSG00000058022,0.14607011907128462,2.2334427491324573e-193,4.562702245418707e-193,0.13654362185816296,0.15556960214128152,Adtrp
ENSMUSG00000024892,0.14605829800276632,2.400957716922661e-193,4.903916905479292e-193,0.13653176827105984,0.15555781568222676,Pcx
ENSMUSG00000027698,0.14604629093270713,2.5839593377938847e-193,5.276616985488839e-193,0.13651972817353678,0.1555458437634334,Nceh1
ENSMUSG00000021226,0.14597013452549606,4.116787858233659e-193,8.405038501906205e-193,0.13644336235086735,0.15546991024272686,Acot2
ENSMUSG00000039115,0.1459600549020499,4.3784642284940526e-193,8.937465255141973e-193,0.1364332550188817,0.1554598601108422,Itga9
ENSMUSG00000037542,0.145935393722598,5.0908898778146685e-193,1.038957117921361e-192,0.13640852605505513,0.15543527107824348,Aldh8a1
ENSMUSG00000033855,0.14587851231517093,7.20711003057452e-193,1.4705386718168783e-192,0.13635148834715033,0.1553785560338047,Ston1
ENSMUSG00000025977,0.14580361486166188,1.1388060248661077e-192,2.323145705561215e-192,0.13627638518445823,0.15530387753990404,Boll
ENSMUSG00000026971,0.14579647766343182,1.1895364530698216e-192,2.4261400225776495e-192,0.13626922838931116,0.1552967612013113,Itgb6
ENSMUSG00000062905,0.1457954846615408,1.196771228377761e-192,2.4403981002809157e-192,0.1362682326609703,0.1552957711015537,Vmn1r32
ENSMUSG00000010376,0.1457705170942033,1.3938546250140599e-192,2.8417015800490517e-192,0.13624319654740047,0.15527087649780616,Nedd8
ENSMUSG00000048756,0.145755035575729,1.5320174559953535e-192,3.122742470434883e-192,0.13622767253190848,0.1552554402154508,Foxo3
ENSMUSG00000027015,0.14563135227975788,3.2585221414022004e-192,6.640558674143469e-192,0.13610364989130458,0.15513211814846992,Cybrd1
ENSMUSG00000049907,0.1456125849730778,3.653657265576739e-192,7.44428945716532e-192,0.13608483111965303,0.15511340562764434,Rasl11b
ENSMUSG00000015839,0.14555700835670327,5.127297249389777e-192,1.0442560589388548e-191,0.13602910213767017,0.15505799121152525,Nfe2l2
ENSMUSG00000021048,0.14553740523504688,5.778049183709689e-192,1.1765524707207675e-191,0.13600944528762446,0.15503844528728083,Mthfd1
ENSMUSG00000026023,0.14550853664935195,6.889501114588869e-192,1.4025857317974081e-191,0.1359804975923423,0.15500966091995352,Cdk15
ENSMUSG00000042275,0.14547533159687429,8.434354863214993e-192,1.7167422884622415e-191,0.13594720156702547,0.15497655271667576,Pelo
ENSMUSG00000020844,0.14544509944320058,1.0139836529197217e-191,2.063458797150431e-191,0.13591688660416884,0.15494640872258444,Nxn
ENSMUSG00000024909,0.14542840808459087,1.1224845796702408e-191,2.2837936514145288e-191,0.13590014953374302,0.15492976602984398,Efemp2
ENSMUSG00000018796,0.14541271095046668,1.2350802136905448e-191,2.5123682133656322e-191,0.1358844094155997,0.1549141146578752,Acsl1
ENSMUSG00000016200,0.14541201333001214,1.2403380781489598e-191,2.5225504945067314e-191,0.13588370988493795,0.15491341907109618,Syt14
ENSMUSG00000029819,0.14539620623861985,1.3656539812922516e-191,2.7768482742827402e-191,0.13586785951350264,0.15489765805738664,Npy
ENSMUSG00000017897,0.14538879623106038,1.4286774868060713e-191,2.904406356588883e-191,0.13586042921891542,0.15489026964833946,Eya2
ENSMUSG00000037583,0.14538710048199802,1.4435038581555637e-191,2.9339509312104956e-191,0.13585872882740277,0.15488857884185633,Nr0b2
ENSMUSG00000049401,0.1453864187521842,1.4495076186892726e-191,2.945555006480944e-191,0.13585804523123385,0.15488789909905645,Ogfr
ENSMUSG00000036820,0.14536913768167348,1.610312592074901e-191,3.271663128961603e-191,0.1358407168537872,0.15487066839407063,Amdhd2
ENSMUSG00000032366,0.14536484741340763,1.652922178006953e-191,3.3575506358053074e-191,0.13583641484181397,0.15486639062885743,Tpm1
ENSMUSG00000025921,0.14528861830703418,2.6285790094428018e-191,5.3383001816466326e-191,0.13575997713419896,0.1547903836162104,Rdh10
ENSMUSG00000046618,0.14525081012292201,3.308295306877911e-191,6.717350876909465e-191,0.13572206552993005,0.15475268554462548,Olfml2a
ENSMUSG00000035310,0.14522008736452302,3.987941051429068e-191,8.094055310389827e-191,0.13569125875333304,0.15472205224278768,Lin54
ENSMUSG00000030108,0.1451923265654592,4.721223233419685e-191,9.58040428859514e-191,0.1356634220520531,0.15469437226012808,Slc6a13
ENSMUSG00000022677,0.1451542329608953,5.951429858392549e-191,1.2074314989637959e-190,0.13562522431830878,0.1546563895282418,Fopnl
ENSMUSG00000074300,0.14513480410022123,6.69734422787267e-191,1.3584876729964848e-190,0.13560574235959327,0.15463701720508338,BC030870
ENSMUSG00000022836,0.14512459836116884,7.1258577823927e-191,1.4451141314931455e-190,0.13559550873175166,0.15462684116155812,Mylk
ENSMUSG00000028884,0.1451128816323839,7.651682695888138e-191,1.5514360697258997e-190,0.13558375998766722,0.1546151585223246,Rpa2
ENSMUSG00000047632,0.14509072200340475,8.754428322165148e-191,1.7746661913977596e-190,0.13556153981608102,0.15459306335900802,Fgfbp3
ENSMUSG00000048191,0.14508501484714298,9.063277595943639e-191,1.8369026339569596e-190,0.13555581706877665,0.15458737280417492,Muc6
ENSMUSG00000021215,0.14506870980689537,1.000691671809672e-190,2.0277440158250698e-190,0.13553946748925721,0.15457111518984762,Net1
ENSMUSG00000027523,0.14504925654124237,1.1261962595984145e-190,2.281596960288522e-190,0.13551996109134773,0.15455171850051944,Gnas
ENSMUSG00000022951,0.14503514439528892,1.2269716686739028e-190,2.485257582892248e-190,0.13550581040583845,0.15453764739262016,Rcan1
ENSMUSG00000022212,0.14503176233181506,1.2524317836986815e-190,2.536313859252089e-190,0.13550241910669808,0.15453427516359836,Cpne6
ENSMUSG00000033960,0.14501777951926012,1.363417128305559e-190,2.7605125092236466e-190,0.13548839811254793,0.15452033300827914,9430020K01Rik
ENSMUSG00000000690,0.1449991609945089,1.5265907316628527e-190,3.0902646389936287e-190,0.13546972875380814,0.1545017686139542,Hoxb6
ENSMUSG00000053199,0.14499872949338938,1.5305951660016893e-190,3.0977437077548864e-190,0.13546929607464528,0.1545013383672766,Arhgap20
ENSMUSG00000012017,0.14498293068996682,1.6846657349223118e-190,3.4088744130358394e-190,0.13545345414133414,0.15448558549099034,Scarf2
ENSMUSG00000020248,0.14496960629390182,1.8265841009013436e-190,3.694547129654821e-190,0.13544009337416793,0.15447229982520141,Nfyb
ENSMUSG00000030790,0.14494533920344593,2.1164310033969877e-190,4.2799413617734835e-190,0.13541576005165487,0.15444810326353095,Adm
ENSMUSG00000014867,0.14494252611972647,2.152872224014829e-190,4.352754193317487e-190,0.13541293929094264,0.1544452983548948,Surf4
ENSMUSG00000037962,0.1449168322996277,2.516110128252776e-190,5.086133269158634e-190,0.13538717535876071,0.15441967919634136,Rflna
ENSMUSG00000034023,0.1448954116514553,2.8653006012658597e-190,5.7908257907555775e-190,0.13536569626878558,0.1543983207828899,Fancd2
ENSMUSG00000022999,0.1448847543147044,3.0566630730894594e-190,6.17632465768733e-190,0.13535500985903512,0.15438769440624336,Lmbr1l
ENSMUSG00000003031,0.14484654305807715,3.8538913119482407e-190,7.78563901403685e-190,0.1353166943810973,0.15434959413718377,Cdkn1b
ENSMUSG00000032374,0.14482301570526396,4.4448662786748195e-190,8.977714156079215e-190,0.1352931028715405,0.15432613510733875,Plod2
ENSMUSG00000076433,0.14479991952588023,5.112956729169187e-190,1.0325033782651832e-189,0.13526994372169057,0.15430310598838198,BC100451
