,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000063457,0.7361758550609953,0.0,0.0,0.7316913970339148,0.7405965884176948,Rps15
ENSMUSG00000061613,0.7238919406413226,0.0,0.0,0.7192324482415285,0.7284863182120054,U2af1
ENSMUSG00000057177,0.720676230234925,0.0,0.0,0.715971411803859,0.7253155904594178,Gsk3a
ENSMUSG00000027581,0.7180222151153882,0.0,0.0,0.7132801424926402,0.7226985524994034,Stmn3
ENSMUSG00000020496,0.7165406537855211,0.0,0.0,0.7117778454257654,0.7212375747533958,Rnf187
ENSMUSG00000059518,0.7144355470683394,0.0,0.0,0.709643350852055,0.7191616427692114,Znhit1
ENSMUSG00000029126,0.7129336151346786,0.0,0.0,0.7081205053123598,0.7176804745791793,Nsg1
ENSMUSG00000001518,0.7098672349119002,0.0,0.0,0.7050115663903893,0.7146563527508544,Itfg2
ENSMUSG00000032959,0.7086920106111496,0.0,0.0,0.7038200804628982,0.7134972769896908,Pebp1
ENSMUSG00000049401,0.7073474538330443,0.0,0.0,0.7024569526169804,0.7121711632592154,Ogfr
ENSMUSG00000041560,0.7073423076688276,0.0,0.0,0.7024517354426757,0.7121660876178885,Gltscr2
ENSMUSG00000005354,0.706369759271333,0.0,0.0,0.7014657766310738,0.7112068579424912,Txn2
ENSMUSG00000036398,0.6979475341898134,0.0,0.0,0.6929282030253366,0.7028992189126946,Ppp1r11
ENSMUSG00000025465,0.6930479850020264,0.0,0.0,0.6879621984392916,0.6980657074330819,Echs1
ENSMUSG00000059534,0.6914294588595866,0.0,0.0,0.6863218239385828,0.6964688958201242,Uqcr10
ENSMUSG00000035478,0.6879887190956453,0.0,0.0,0.6828348105438787,0.6930741520051882,Mbd3
ENSMUSG00000026273,0.6852448251668414,0.0,0.0,0.6800541829799354,0.6903667768894715,Mterf4
ENSMUSG00000027566,0.6840741532011186,0.0,0.0,0.6788678841915208,0.6892116418751343,Psma7
ENSMUSG00000002769,0.6810547351903101,0.0,0.0,0.6758082866515839,0.6862321764980568,Gnmt
ENSMUSG00000028979,0.6810203959953948,0.0,0.0,0.6757734915432413,0.6861982906766848,Masp2
ENSMUSG00000074748,0.6778854846538036,0.0,0.0,0.6725970572261863,0.6831046742683852,Atxn7l3b
ENSMUSG00000025967,0.676971708403684,0.0,0.0,0.6716712143754744,0.6822028995716195,Eef1b2
ENSMUSG00000039067,0.6753896508050875,0.0,0.0,0.6700683045308443,0.6806415831151241,Psmd7
ENSMUSG00000024962,0.6744135632760823,0.0,0.0,0.6690793764734277,0.6796782685227473,Vegfb
ENSMUSG00000004937,0.6742429886432276,0.0,0.0,0.6689065598532722,0.6795099241401129,Sgta
ENSMUSG00000031513,0.6739152755167563,0.0,0.0,0.6685745409719748,0.6791864942812509,Leprotl1
ENSMUSG00000103906,0.6729997688474164,0.0,0.0,0.6676470169329733,0.6782829425955205,Tigd5
ENSMUSG00000029404,0.6720066924608834,0.0,0.0,0.6666409237485624,0.6773028160580745,Arl6ip4
ENSMUSG00000032330,0.6715639500936013,0.0,0.0,0.6661923844151384,0.6768658410514731,Cox7a2
ENSMUSG00000059291,0.6714429862575837,0.0,0.0,0.6660698374371794,0.6767464522947081,Rpl11
ENSMUSG00000072694,0.6696623259044131,0.0,0.0,0.6642659058471784,0.6749889457786794,1500011B03Rik
ENSMUSG00000029632,0.6690051421446985,0.0,0.0,0.6636001493115454,0.6743402920750757,Ndufa4
ENSMUSG00000055302,0.6684438821177141,0.0,0.0,0.6630315745847176,0.67378631052298,Mrfap1
ENSMUSG00000055762,0.6677403127456356,0.0,0.0,0.6623188446664339,0.6730918566244117,Eef1d
ENSMUSG00000021621,0.666775582814411,0.0,0.0,0.6613415698030434,0.6721396104311652,Zcchc9
ENSMUSG00000074384,0.6663917810779367,0.0,0.0,0.6609527824038388,0.6717607702080419,AI429214
ENSMUSG00000073982,0.6644070955169386,0.0,0.0,0.6589423619601509,0.6698016964248684,Rhog
ENSMUSG00000034168,0.664202965451638,0.0,0.0,0.6587355894233128,0.6696001963379017,Irf2bpl
ENSMUSG00000025867,0.6629573476483428,0.0,0.0,0.6574738649456049,0.668370609654154,Cplx2
ENSMUSG00000000486,0.6629155673460668,0.0,0.0,0.6574315449290058,0.6683293665521813,Sept1
ENSMUSG00000050936,0.6621816384343969,0.0,0.0,0.6566881408290314,0.6676048688804666,Gm42743
ENSMUSG00000025489,0.6602789395631297,0.0,0.0,0.6547609273977264,0.6657265725160946,Ifitm5
ENSMUSG00000039759,0.6581362729457132,0.0,0.0,0.6525907403420568,0.6636113033959956,Thap3
ENSMUSG00000045969,0.6580212004834787,0.0,0.0,0.6524741924618905,0.6634976998461563,Ing1
ENSMUSG00000039001,0.6571245778279088,0.0,0.0,0.6515660826193864,0.6626125140258905,Rps21
ENSMUSG00000106674,0.6557244059219296,0.0,0.0,0.6501480041092318,0.6612301712924208,Gm43153
ENSMUSG00000031819,0.6547801771907005,0.0,0.0,0.6491917217000855,0.6602979448449283,Emc8
ENSMUSG00000061479,0.6546903217058305,0.0,0.0,0.6491007200736154,0.6602092306453505,Snrpa
ENSMUSG00000001521,0.6542478214532579,0.0,0.0,0.6486525778923522,0.659772348493625,Tulp3
ENSMUSG00000062997,0.6526476529390404,0.0,0.0,0.6470320394297393,0.6581924649732726,Rpl35
ENSMUSG00000004268,0.6517949319343118,0.0,0.0,0.646168484113011,0.6573505337829599,Emg1
ENSMUSG00000027239,0.6516494627503545,0.0,0.0,0.6460211680977018,0.6572069038930054,Mdk
ENSMUSG00000060591,0.6514162907835499,0.0,0.0,0.6457850367270209,0.6569766792811068,Ifitm2
ENSMUSG00000030499,0.6513749823913535,0.0,0.0,0.6457432041636425,0.6569358929297029,Kctd15
ENSMUSG00000105552,0.6513726083315782,0.0,0.0,0.6457407999799332,0.6569335488714629,Gm19710
ENSMUSG00000021039,0.6512717921380793,0.0,0.0,0.6456387046544919,0.6568340066160009,Snw1
ENSMUSG00000001674,0.6511010854654675,0.0,0.0,0.6454658325552907,0.6566654565925293,Ddx18
ENSMUSG00000019362,0.6507563885992828,0.0,0.0,0.6451167649441638,0.656325112813128,D8Ertd738e
ENSMUSG00000030630,0.64943493291857,0.0,0.0,0.6437785750596738,0.6550203244524554,Fah
ENSMUSG00000001948,0.6478523712898644,0.0,0.0,0.6421760182470856,0.653457679600246,Spa17
ENSMUSG00000105039,0.6475808287988921,0.0,0.0,0.6419010498866151,0.6531895497103509,Gm42637
ENSMUSG00000010376,0.6470839891026461,0.0,0.0,0.6413979456786058,0.6526989503888588,Nedd8
ENSMUSG00000078787,0.6467420046860911,0.0,0.0,0.6410516521183375,0.6523612586072909,Cyp2t4
ENSMUSG00000045757,0.6440336058780314,0.0,0.0,0.6383092082065344,0.6496867771850722,Zfp764
ENSMUSG00000048856,0.643558839128212,0.0,0.0,0.637828488513946,0.6492179415422439,Slc25a47
ENSMUSG00000051817,0.6435549768117694,0.0,0.0,0.637824577787508,0.6492141274588333,Sox12
ENSMUSG00000024309,0.6422752417782496,0.0,0.0,0.6365288189164807,0.6479503582268941,Pfdn6
ENSMUSG00000021135,0.642164634250392,0.0,0.0,0.6364168279710306,0.647841129156613,Slc10a1
ENSMUSG00000028137,0.6417011947040654,0.0,0.0,0.6359475946147259,0.6473834627349022,Celf3
ENSMUSG00000044927,0.6414821802245887,0.0,0.0,0.6357258435490637,0.647167175120407,H1fx
ENSMUSG00000024667,0.6405223476018423,0.0,0.0,0.6347540290222905,0.6462192822097782,Tmem216
ENSMUSG00000086727,0.6389771617366884,0.0,0.0,0.6331895924300501,0.6446932805542543,4931428L18Rik
ENSMUSG00000029581,0.6380789155047571,0.0,0.0,0.6322801771154928,0.6438061655324256,Fscn1
ENSMUSG00000025153,0.638005918248631,0.0,0.0,0.6322062728900787,0.6437340721934811,Fasn
ENSMUSG00000070493,0.6371847487689549,0.0,0.0,0.6313749078938378,0.6429230641617354,Chchd2
ENSMUSG00000027329,0.6369122734780461,0.0,0.0,0.631099052541577,0.6426539577354159,Spef1
ENSMUSG00000025374,0.636234140224659,0.0,0.0,0.6304125134151621,0.6419842027214083,Nabp2
ENSMUSG00000035890,0.6349411665060999,0.0,0.0,0.6291035377391148,0.64070717919118,Rnf126
ENSMUSG00000022451,0.6347461325405671,0.0,0.0,0.6289060928895268,0.6405145484052976,Twf1
ENSMUSG00000066357,0.6345472032233969,0.0,0.0,0.6287047053124742,0.6403180695179296,Wdr6
ENSMUSG00000014856,0.6336362968309405,0.0,0.0,0.6277825524461509,0.6394183741085976,Tmem208
ENSMUSG00000024847,0.6336302061602824,0.0,0.0,0.6277763866325413,0.6394123583455937,Aip
ENSMUSG00000042364,0.6332432896964582,0.0,0.0,0.627384698136758,0.6390301990208145,Snx18
ENSMUSG00000039615,0.633227167257854,0.0,0.0,0.6273683769164886,0.6390142747456353,Stub1
ENSMUSG00000052934,0.6330039741648041,0.0,0.0,0.6271424324922447,0.6387938244442635,Fbxo31
ENSMUSG00000032199,0.6326062604626003,0.0,0.0,0.6267398185648929,0.638400995839029,Polr2m
ENSMUSG00000026818,0.6325229429278943,0.0,0.0,0.6266554748727843,0.6383187013068813,Cel
ENSMUSG00000031754,0.6323505506933317,0.0,0.0,0.626480959853339,0.6381484253453223,Nudt21
ENSMUSG00000034875,0.6320288852698287,0.0,0.0,0.6261553351143403,0.6378307071438161,Nudt19
ENSMUSG00000042210,0.6311543213913838,0.0,0.0,0.6252700167616363,0.6369668652338306,Abhd14a
ENSMUSG00000021494,0.6310880412596392,0.0,0.0,0.6252029222033693,0.6369013970874309,Ddx41
ENSMUSG00000038930,0.6303938282005852,0.0,0.0,0.6245001841297587,0.6362156836630509,Rccd1
ENSMUSG00000096947,0.6298002987700402,0.0,0.0,0.6238993736579191,0.6356294138480045,Gm26723
ENSMUSG00000074682,0.6297546568721506,0.0,0.0,0.6238531721430945,0.6355843299298441,Zcchc3
ENSMUSG00000049090,0.6295286769002549,0.0,0.0,0.6236244220303989,0.6353611120146064,Zadh2
ENSMUSG00000014294,0.6294685893445086,0.0,0.0,0.6235635980707471,0.635301758719346,Ndufa2
ENSMUSG00000033152,0.6290356709312661,0.0,0.0,0.6231253761326285,0.6348741284642367,Podxl2
ENSMUSG00000003500,0.6280654124112479,0.0,0.0,0.6221432448090953,0.633915708793106,Impdh1
ENSMUSG00000021810,0.6280004523956986,0.0,0.0,0.6220774905603094,0.6338515407614449,Ecd
ENSMUSG00000019471,0.6275253195580037,0.0,0.0,0.6215965510542478,0.6333821982311985,Cdc37
ENSMUSG00000023456,0.6271353114096495,0.0,0.0,0.621201779899103,0.6329969397799793,Tpi1
ENSMUSG00000061374,0.6271272286206249,0.0,0.0,0.6211935984302016,0.6329889553961373,Fiz1
ENSMUSG00000035033,0.6261943670853489,0.0,0.0,0.6202493566118198,0.6320674427525551,Tbr1
ENSMUSG00000020922,0.6261388286855494,0.0,0.0,0.6201931412243168,0.6320125794910517,Lsm12
ENSMUSG00000003438,0.6259256016296315,0.0,0.0,0.6199773155953645,0.6318019439281314,Timm50
ENSMUSG00000021871,0.6256956708022224,0.0,0.0,0.6197445836366927,0.6315748066334704,Pnp
ENSMUSG00000048668,0.6255541164949376,0.0,0.0,0.6196013053652419,0.6314349716310664,Rhno1
ENSMUSG00000024454,0.6242396795893839,0.0,0.0,0.6182708791160938,0.6301364814824819,Hdac3
ENSMUSG00000024067,0.6239290197949972,0.0,0.0,0.6179564453273318,0.6298295857961232,Dpy30
ENSMUSG00000090553,0.6236462932542481,0.0,0.0,0.6176702857949177,0.6295502833089758,Snrpe
ENSMUSG00000075227,0.6234879046924949,0.0,0.0,0.6175099747002325,0.6293938122975926,Znhit2
ENSMUSG00000001729,0.6234826637227339,0.0,0.0,0.6175046701236531,0.6293886347700833,Akt1
ENSMUSG00000026234,0.6228196705015938,0.0,0.0,0.6168336348972806,0.6287336628927359,Ncl
ENSMUSG00000019470,0.6224346758186788,0.0,0.0,0.6164439742820155,0.6283533222867279,Xab2
ENSMUSG00000070697,0.622389967287243,0.0,0.0,0.6163987240969322,0.6283091540389754,Utp3
ENSMUSG00000061787,0.6223783712410454,0.0,0.0,0.6163869875685584,0.6282976981198568,Rps17
ENSMUSG00000003344,0.6223669645528772,0.0,0.0,0.6163754426948195,0.6282864292680533,Btbd2
ENSMUSG00000021928,0.6221591858356506,0.0,0.0,0.616165147306817,0.6280811608767028,Ebpl
ENSMUSG00000095253,0.6216620964859428,0.0,0.0,0.6156620405474926,0.6275900738806559,Zfp799
ENSMUSG00000024081,0.6215457818399633,0.0,0.0,0.6155443185854432,0.6274751630529324,Cebpz
ENSMUSG00000097748,0.6207727033757315,0.0,0.0,0.614761893282964,0.6267114084211297,Gm26533
ENSMUSG00000023019,0.6203910516708866,0.0,0.0,0.6143756316131308,0.6263343554789418,Gpd1
ENSMUSG00000029223,0.6203344225681937,0.0,0.0,0.6143183187340396,0.6262784084991875,Uchl1
ENSMUSG00000025208,0.6199024395099028,0.0,0.0,0.6138811217220739,0.6258516268557206,Mrpl43
ENSMUSG00000040699,0.6198071993288086,0.0,0.0,0.6137847325070096,0.6257575329617806,Limd2
ENSMUSG00000058709,0.6196622596597718,0.0,0.0,0.6136380445444749,0.6256143374182784,Egln2
ENSMUSG00000037994,0.6196239855421005,0.0,0.0,0.6135993088255574,0.6255765238036857,Slc9b2
ENSMUSG00000037316,0.6193537658999837,0.0,0.0,0.6133258310509622,0.625309554570138,Bag4
ENSMUSG00000031834,0.6189064549715084,0.0,0.0,0.612873129915169,0.6248676211758138,Pik3r2
ENSMUSG00000037499,0.6185399731436636,0.0,0.0,0.6125022348423456,0.6245055423144721,Nenf
ENSMUSG00000097827,0.6180037216634806,0.0,0.0,0.611959530509229,0.623975728817069,5330439K02Rik
ENSMUSG00000001802,0.6173807758755179,0.0,0.0,0.6113290957998732,0.6233602549293207,Lrp3
ENSMUSG00000037070,0.6173010703709529,0.0,0.0,0.6112484326469942,0.6232815049148293,Rbmxl1
ENSMUSG00000104671,0.6172059994966945,0.0,0.0,0.6111522196765156,0.6231875735683068,Gm43062
ENSMUSG00000030980,0.6168933100240954,0.0,0.0,0.6108357750948497,0.6228786308016027,Knop1
ENSMUSG00000029624,0.6167921833924708,0.0,0.0,0.610733434440797,0.6227787154893808,Ptcd1
ENSMUSG00000030689,0.6166009780496533,0.0,0.0,0.6105399342362664,0.6225897999170714,Ino80e
ENSMUSG00000020091,0.6162909447078249,0.0,0.0,0.6102261813875363,0.6222834778812383,Eif4ebp2
ENSMUSG00000049792,0.6160260300944693,0.0,0.0,0.6099580900693525,0.6220217330184894,Bag5
ENSMUSG00000083012,0.6153345803538991,0.0,0.0,0.6092583554022644,0.6213385502842182,Fam220a
ENSMUSG00000078520,0.6145907924195061,0.0,0.0,0.6085056659910104,0.620603644922416,Cela3a
ENSMUSG00000031652,0.6145522368665794,0.0,0.0,0.6084666493129028,0.6205655495252482,N4bp1
ENSMUSG00000036980,0.6140373626832479,0.0,0.0,0.6079456200438277,0.6200568175811653,Taf6
ENSMUSG00000020477,0.613775865859882,0.0,0.0,0.6076809991543437,0.6197984383700598,Mrps24
ENSMUSG00000036975,0.6132875866536166,0.0,0.0,0.6071868901671651,0.6193159770211353,Tmem177
ENSMUSG00000039725,0.6130782918710557,0.0,0.0,0.6069750979665507,0.6191091745965074,Trp53rka
ENSMUSG00000030521,0.6123316280563974,0.0,0.0,0.6062195316201999,0.618371395509465,Mphosph10
ENSMUSG00000040632,0.6117108715961701,0.0,0.0,0.6055913822309307,0.6177580174711343,Nrl
ENSMUSG00000038690,0.6116540224138449,0.0,0.0,0.6055338563816903,0.617701843640516,Atp5j2
ENSMUSG00000026275,0.6112545284883408,0.0,0.0,0.6051296091464432,0.6173070938456502,Ppp1r7
ENSMUSG00000097693,0.6107180378002046,0.0,0.0,0.6045867400847796,0.6167769693781842,4930471M09Rik
ENSMUSG00000059734,0.6103348453215913,0.0,0.0,0.6041989952922887,0.6163983206552077,Ndufs8
ENSMUSG00000016253,0.6101444124405121,0.0,0.0,0.6040063011557777,0.616210144814224,Nelfcd
ENSMUSG00000044709,0.6099040159817009,0.0,0.0,0.6037630511842437,0.6159725965826525,Gemin7
ENSMUSG00000046160,0.6096790272150918,0.0,0.0,0.6035353928306576,0.6157502724925038,Olig1
ENSMUSG00000040385,0.6096069808475123,0.0,0.0,0.6034624918141638,0.6156790792087804,Ppp1ca
ENSMUSG00000034748,0.609448512018217,0.0,0.0,0.6033021435122802,0.61552248642229,Sirt6
ENSMUSG00000051768,0.6094260208130077,0.0,0.0,0.6032793855970663,0.6155002614417082,Xrcc1
ENSMUSG00000035764,0.6091318016531445,0.0,0.0,0.6029816783868036,0.6152095240149671,Fbxo45
ENSMUSG00000020133,0.609117454142202,0.0,0.0,0.6029671608259107,0.6151953462474438,2310011J03Rik
ENSMUSG00000024767,0.6089698092423912,0.0,0.0,0.6028177662419375,0.6150494478856565,Otub1
ENSMUSG00000039220,0.608732081029941,0.0,0.0,0.6025772217083162,0.6148145309602967,Ppp1r10
ENSMUSG00000037373,0.6084597682939219,0.0,0.0,0.6023016843090061,0.6145454371690643,Ctbp1
ENSMUSG00000009013,0.6081613790259728,0.0,0.0,0.6019997632704724,0.6142505734643359,Dynll1
ENSMUSG00000111514,0.6076481099588391,0.0,0.0,0.6014804232118691,0.613743364854803,RP23-269O24.7
ENSMUSG00000003429,0.6076374939295552,0.0,0.0,0.6014696816702864,0.6137328741218607,Rps11
ENSMUSG00000025155,0.6070217769289378,0.0,0.0,0.6008466889218914,0.6131244204765595,Dus1l
ENSMUSG00000054381,0.6066694187578855,0.0,0.0,0.600490170412141,0.61277621566974,Zfp747
ENSMUSG00000029711,0.606501524700201,0.0,0.0,0.6003202948716747,0.6126102998016412,Epo
ENSMUSG00000045128,0.6063753914669558,0.0,0.0,0.6001926733830923,0.6124856523624163,Rpl18a
ENSMUSG00000036114,0.6063593568514093,0.0,0.0,0.6001764495964853,0.6124698066058203,Rpp25l
ENSMUSG00000046213,0.6062729550333897,0.0,0.0,0.6000890285261209,0.612384422361398,Cym
ENSMUSG00000028843,0.605792600080595,0.0,0.0,0.5996030096855852,0.611909722056822,Sh3bgrl3
ENSMUSG00000033256,0.605787307404124,0.0,0.0,0.5995976546283476,0.6119044916601973,Shf
ENSMUSG00000057894,0.604484421940446,0.0,0.0,0.5982794299028437,0.6106169211999315,Zfp329
ENSMUSG00000063445,0.604430993557388,0.0,0.0,0.5982253732082852,0.6105641201584423,Nmral1
ENSMUSG00000016982,0.6043379605648972,0.0,0.0,0.5981312462935416,0.6104721794039645,Pom121l2
ENSMUSG00000022304,0.6041844406768226,0.0,0.0,0.5979759216265259,0.610320461528524,Dpys
ENSMUSG00000001525,0.6037827880131493,0.0,0.0,0.5975695493423355,0.6099235213242725,Tubb5
ENSMUSG00000022595,0.6032856337442138,0.0,0.0,0.5970665576815243,0.6094321957363595,Lypd2
ENSMUSG00000020167,0.603271938232478,0.0,0.0,0.597052701431633,0.6094186607252078,Tcf3
ENSMUSG00000020171,0.603253751188731,0.0,0.0,0.5970343009403448,0.6094006868137157,Yeats4
ENSMUSG00000097614,0.6030488911995046,0.0,0.0,0.5968270371167894,0.6091982271230402,Gm26508
ENSMUSG00000022635,0.6028942421535091,0.0,0.0,0.5966705739634365,0.6090453895342479,Zcrb1
ENSMUSG00000023348,0.6028710251196931,0.0,0.0,0.5966470846235481,0.6090224444100557,Trip6
ENSMUSG00000022551,0.6024692448669435,0.0,0.0,0.5962405936921612,0.608625368033584,Cyc1
ENSMUSG00000094372,0.6019941773162635,0.0,0.0,0.5957599603255362,0.6081558583979685,Gm21839
ENSMUSG00000049532,0.6017012319786637,0.0,0.0,0.5954635851124881,0.6078663381406154,Sall2
ENSMUSG00000028833,0.6014847695381901,0.0,0.0,0.5952445893677455,0.6076524054987685,Ncdn
ENSMUSG00000071359,0.6008379013169018,0.0,0.0,0.5945901562394375,0.6070130918987581,Tbpl1
ENSMUSG00000063659,0.5996236325521382,0.0,0.0,0.5933617093629453,0.6058129827073945,Zbtb18
ENSMUSG00000061184,0.5995753155026802,0.0,0.0,0.5933128287547234,0.6057652284997918,Tmprss11c
ENSMUSG00000025580,0.5993018488267244,0.0,0.0,0.5930361732978332,0.605494946577092,Eif4a3
ENSMUSG00000097219,0.5986258618224005,0.0,0.0,0.5923523102391849,0.6048268258890191,Gm26551
ENSMUSG00000061032,0.598410180747992,0.0,0.0,0.5921341181254115,0.6046136528122201,Rrp1
ENSMUSG00000058239,0.59805890356545,0.0,0.0,0.5917787532130265,0.6042664584730112,Usf2
ENSMUSG00000022132,0.59801869348584,0.0,0.0,0.5917380753738913,0.6042267155989145,Cldn10
