,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000078521,-0.10066221888752885,4.7267717064731146e-200,1.0448213321116521e-199,-0.10715145980217881,-0.09416440204815565,Aunip
ENSMUSG00000037994,-0.10067541539631249,4.1908532680210115e-200,9.265649498167171e-200,-0.10716463833145784,-0.09417761543518753,Slc9b2
ENSMUSG00000061527,-0.10070953340048691,3.0700982562064684e-200,6.789248686878524e-200,-0.10719870984119292,-0.09421177708667593,Krt5
ENSMUSG00000057286,-0.10075996455165455,1.9377402001313986e-200,4.286087591531516e-200,-0.10724907223920371,-0.09426227278266432,St6galnac2
ENSMUSG00000023918,-0.10085215636542634,8.34983254530859e-201,1.8473080852452633e-200,-0.10734113828112152,-0.09435458267548763,Adgrf4
ENSMUSG00000019505,-0.10094502083789475,3.573104855701057e-201,7.91034947022594e-201,-0.10743387595156108,-0.09444756620150097,Ubb
ENSMUSG00000102820,-0.10095649411019032,3.217197061358045e-201,7.12399703577955e-201,-0.10744533354981094,-0.09445905419055936,Gm38353
ENSMUSG00000047648,-0.10095963561607713,3.12607720751396e-201,6.923759042112868e-201,-0.10744847076367414,-0.09446219972635657,Fbxo30
ENSMUSG00000064307,-0.10104209270125172,1.4700779871211766e-201,3.2574296191473004e-201,-0.10753081514719204,-0.09454476263352164,Lrrc51
ENSMUSG00000027536,-0.10109403780395872,9.1366198044459e-202,2.0249600630420877e-201,-0.10758268920605969,-0.09459677444629908,Chmp4c
ENSMUSG00000078590,-0.10112803876720478,6.691522978626496e-202,1.4840370322968499e-201,-0.10761664364802447,-0.09463081909420953,Gm10959
ENSMUSG00000040822,-0.10114060971967198,5.9635403231277e-202,1.3228793973220275e-201,-0.10762919739665161,-0.09464340620176838,1700123O20Rik
ENSMUSG00000026605,-0.1011738299657663,4.398326754233866e-202,9.761044727549636e-202,-0.10766237216958123,-0.09467666914962394,Cenpf
ENSMUSG00000000731,-0.10118043825859066,4.139817133045384e-202,9.1893832032084e-202,-0.10766897141499433,-0.09468328593856874,Aire
ENSMUSG00000039195,-0.10118248703941195,4.062795853435727e-202,9.020417081340424e-202,-0.10767101739071443,-0.09468533735357398,1110008P14Rik
ENSMUSG00000035805,-0.10125593580735326,2.0716434311940127e-202,4.600585012644932e-202,-0.10774436555950932,-0.09475888059342642,Mlc1
ENSMUSG00000022012,-0.10131003992375583,1.2609734510925062e-202,2.8015406600588897e-202,-0.10779839552699895,-0.09481305434545448,Enox1
ENSMUSG00000037921,-0.10131132897495634,1.2461420014182762e-202,2.7692044475961693e-202,-0.10779968281110587,-0.09481434505621965,Ddx60
ENSMUSG00000071984,-0.1013233810687012,1.1156354399362247e-202,2.4797409200627353e-202,-0.10781171838220649,-0.09482641266726212,Fndc1
ENSMUSG00000074715,-0.1013765696168027,6.845703521560538e-203,1.5222823041050785e-202,-0.10786483398951721,-0.09487966971942875,Ccl28
ENSMUSG00000058145,-0.10138110222683909,6.566557591746387e-203,1.4605332721855843e-202,-0.1078693603819885,-0.09488420816894917,Adamts17
ENSMUSG00000022783,-0.10143396124276868,4.0404048307219817e-203,8.990664954877573e-203,-0.10792214686920075,-0.09493713530451768,Spag6l
ENSMUSG00000021994,-0.10145601047318874,3.299232140787693e-203,7.343049500974167e-203,-0.10794416583469947,-0.094959212960731,Wnt5a
ENSMUSG00000025504,-0.10150555393156704,2.0921025449692105e-203,4.6584336338659776e-203,-0.10799364126617443,-0.09500882031368174,Eps8l2
ENSMUSG00000051331,-0.10157138662288953,1.1417103768605026e-203,2.5439179520064675e-203,-0.10805938351452367,-0.09507473795718997,Cacna1c
ENSMUSG00000023249,-0.10157154121154341,1.1400872822755172e-203,2.5408675780599893e-203,-0.10805953789073212,-0.09507489274539603,Parp3
ENSMUSG00000060586,-0.1016028525649493,8.546249800940355e-204,1.905518350265408e-203,-0.10809080620766273,-0.09510624452382814,H2-Eb1
ENSMUSG00000079604,-0.10171316017712798,3.094011541528633e-204,6.90011494542514e-204,-0.10820096210321196,-0.09521669465310176,Gm13219
ENSMUSG00000108724,-0.10176451975201078,1.9271044855454085e-204,4.30061255421872e-204,-0.10825225098399231,-0.09526812063897251,Gm44734
ENSMUSG00000017723,-0.10176563080138132,1.9074625923716173e-204,4.257729000829503e-204,-0.10825336050367262,-0.0952692331253792,Wfdc2
ENSMUSG00000036892,-0.10177833082242421,1.696660116064471e-204,3.7888792230113246e-204,-0.10826604303820744,-0.09528194957383829,Prodh2
ENSMUSG00000053957,-0.10178260537394192,1.6310775766715794e-204,3.643237830403349e-204,-0.10827031170367095,-0.09528622965494477,Gm12474
