,Mesenchyme_corr,Mesenchyme_pval,Mesenchyme_qval,Mesenchyme_ci_low,Mesenchyme_ci_high,gene_annotation
ENSMUSG00000021759,0.5311330756424583,0.0,0.0,0.5264072026117183,0.5358261309438567,Plpp1
ENSMUSG00000022678,0.5311023254481668,0.0,0.0,0.5263762383495117,0.535795595224422,Nde1
ENSMUSG00000050304,0.5310324158105593,0.0,0.0,0.5263058420816145,0.5357261731432388,Slc25a2
ENSMUSG00000054920,0.5309511045318597,0.0,0.0,0.526223964889053,0.5356454288572658,Klhl5
ENSMUSG00000046991,0.5306023889681195,0.0,0.0,0.5258728233132132,0.5352991439530528,Wdr27
ENSMUSG00000107047,0.5304508878471766,0.0,0.0,0.5257202687022199,0.5351486983516409,Gm43298
ENSMUSG00000055322,0.5304453005016562,0.0,0.0,0.5257146425099144,0.5351431499278727,Tns1
ENSMUSG00000057894,0.5302770694592671,0.0,0.0,0.5255452420119942,0.5349760906022306,Zfp329
ENSMUSG00000067928,0.5302029561223658,0.0,0.0,0.5254706135964161,0.5349024933426325,Zfp760
ENSMUSG00000092416,0.5299676465287355,0.0,0.0,0.5252336691123639,0.5346688218200267,Zfp141
ENSMUSG00000097280,0.5299283758737905,0.0,0.0,0.5251941256831659,0.534629824471619,AI849053
ENSMUSG00000053929,0.5298703020344253,0.0,0.0,0.5251356484999654,0.5345721547640099,Cyhr1
ENSMUSG00000109333,0.5296956093015273,0.0,0.0,0.5249597427323403,0.5343986774415574,Gm45028
ENSMUSG00000050463,0.529652659579308,0.0,0.0,0.5249164948369833,0.5343560264778453,Krt78
ENSMUSG00000022150,0.5293867117910607,0.0,0.0,0.5246487012836293,0.5340919280905883,Dab2
ENSMUSG00000021094,0.5290650855003691,0.0,0.0,0.5243248440533694,0.533772537162383,Dhrs7
ENSMUSG00000041669,0.5290396148617642,0.0,0.0,0.5242991967979596,0.5337472434920562,Prima1
ENSMUSG00000073551,0.5289960434981494,0.0,0.0,0.524255323324639,0.5337039748398061,Spink13
ENSMUSG00000001761,0.5289639891346357,0.0,0.0,0.5242230467226318,0.5336721431577425,Smo
ENSMUSG00000058715,0.5289190448758576,0.0,0.0,0.5241777908804066,0.5336275111039649,Fcer1g
ENSMUSG00000026586,0.5286258456054321,0.0,0.0,0.5238825596151084,0.5333363478967289,Prrx1
ENSMUSG00000033768,0.5283679391232223,0.0,0.0,0.5236228666740902,0.533080231471336,Nrxn2
ENSMUSG00000031725,0.5283435386841947,0.0,0.0,0.5235982972644998,0.5330560003442172,Ces1f
ENSMUSG00000101768,0.5281164986242313,0.0,0.0,0.5233696853535696,0.532830535319149,Gm28694
ENSMUSG00000049866,0.5280019653043899,0.0,0.0,0.5232543593523165,0.5327167962922289,Arl4c
ENSMUSG00000021536,0.5279719006944879,0.0,0.0,0.5232240866950345,0.5326869401533152,Adcy2
ENSMUSG00000036820,0.5279065719370237,0.0,0.0,0.523158305903269,0.5326220643514801,Amdhd2
ENSMUSG00000109442,0.5278423219997286,0.0,0.0,0.5230936114516196,0.532558259835787,Gm34964
ENSMUSG00000038641,0.5277477968251232,0.0,0.0,0.5229984324023622,0.5324643898726314,Akr1d1
ENSMUSG00000033491,0.5276335314268844,0.0,0.0,0.5228833767352872,0.5323509163624488,Prss35
ENSMUSG00000029186,0.5276019856579673,0.0,0.0,0.5228516128237416,0.5323195891838123,Pi4k2b
ENSMUSG00000027239,0.5275871507295319,0.0,0.0,0.5228366753146264,0.5323048570466661,Mdk
ENSMUSG00000041560,0.5275574110799223,0.0,0.0,0.522806730029841,0.5322753234546231,Gltscr2
ENSMUSG00000030775,0.527343340352932,0.0,0.0,0.5225911794541029,0.5320627356239247,Trat1
ENSMUSG00000032515,0.5273207565352283,0.0,0.0,0.5225684395522333,0.5320403082126213,Csrnp1
ENSMUSG00000031585,0.5272048589959009,0.0,0.0,0.5224517411134085,0.5319252132286468,Gtf2e2
ENSMUSG00000034777,0.5271653654476075,0.0,0.0,0.5224119746891873,0.5318859931213704,Vax2
ENSMUSG00000026626,0.5271026846206557,0.0,0.0,0.5223488608190406,0.5318237462353468,Ppp2r5a
ENSMUSG00000019932,0.5269281042693506,0.0,0.0,0.5221730746185499,0.5316503742392558,Kera
ENSMUSG00000090608,0.5269144920772806,0.0,0.0,0.5221593684222791,0.5316368562471326,Gm17200
ENSMUSG00000024952,0.5267997934955249,0.0,0.0,0.5220438778431266,0.5315229513141635,Rps6ka4
ENSMUSG00000104004,0.5267827240531946,0.0,0.0,0.5220266905506561,0.5315059999680393,4930565D16Rik
ENSMUSG00000093865,0.526531634602782,0.0,0.0,0.5217738679850966,0.5312566472615282,Lrit3
ENSMUSG00000028549,0.5264974512164896,0.0,0.0,0.5217394487166704,0.5312227002527152,Itgb3bp
ENSMUSG00000050567,0.5264859674494801,0.0,0.0,0.5217278857095113,0.531211295892336,Maml1
ENSMUSG00000062944,0.5262776372858878,0.0,0.0,0.5215181183321834,0.5310044059688738,9130023H24Rik
ENSMUSG00000108600,0.5262530013328804,0.0,0.0,0.5214933124604071,0.5309799402932998,Gm44671
ENSMUSG00000109137,0.5261516974933137,0.0,0.0,0.5213913099939018,0.5308793365572444,Gm35000
ENSMUSG00000044906,0.5260333702049552,0.0,0.0,0.5212721668511631,0.5307618268514982,4930503L19Rik
ENSMUSG00000067786,0.5259658327364454,0.0,0.0,0.5212041638020143,0.5306947559517523,Nnat
ENSMUSG00000041540,0.5259183381834861,0.0,0.0,0.5211563418737604,0.5306475894697115,Sox5
ENSMUSG00000028012,0.5259061340020088,0.0,0.0,0.5211440535748864,0.5306354695844772,Rrh
ENSMUSG00000021997,0.5258643095948428,0.0,0.0,0.5211019409077113,0.5305939340505426,Lrrc63
ENSMUSG00000022508,0.525400661920376,0.0,0.0,0.5206350992581569,0.5301334871809016,Bcl6
ENSMUSG00000040260,0.5253896745546334,0.0,0.0,0.5206240362372382,0.5301225756328914,Daam2
ENSMUSG00000111368,0.5253864900570909,0.0,0.0,0.5206208298126532,0.5301194131095117,RP23-288B18.2
ENSMUSG00000028469,0.5253753248642551,0.0,0.0,0.5206095877422966,0.5301083249594273,Npr2
ENSMUSG00000069310,0.5253155265279594,0.0,0.0,0.5205493776949021,0.5300489392197453,Hist1h3c
ENSMUSG00000047712,0.5252317359501423,0.0,0.0,0.5204650102993265,0.5299657267021186,Ust
ENSMUSG00000039032,0.5250467657396837,0.0,0.0,0.5202787670758828,0.5297820322540924,Tsga13
ENSMUSG00000041143,0.524919721661141,0.0,0.0,0.5201508489097557,0.5296558641569258,Tmco4
ENSMUSG00000029126,0.5248884834034777,0.0,0.0,0.5201193957596705,0.52962484125801,Nsg1
ENSMUSG00000036086,0.524689022234976,0.0,0.0,0.519918562774381,0.5294267548900934,Zranb3
ENSMUSG00000101517,0.5243840773949643,0.0,0.0,0.5196115216611573,0.5291239109058881,4732465J04Rik
ENSMUSG00000033389,0.5243249325245135,0.0,0.0,0.5195519703556143,0.5290651733622522,Arhgap44
ENSMUSG00000097960,0.5242661822789703,0.0,0.0,0.5194928164326916,0.529006827680799,A330074K22Rik
ENSMUSG00000096472,0.5240717145875431,0.0,0.0,0.5192970128654262,0.5288136988069534,Cdkn2d
ENSMUSG00000019124,0.524012533550517,0.0,0.0,0.5192374253898349,0.5287549251057648,Scrn1
ENSMUSG00000014633,0.5239627422055271,0.0,0.0,0.5191872921279814,0.5287054764332833,Cmc2
ENSMUSG00000043257,0.5238508542363741,0.0,0.0,0.519074635944721,0.528594358378722,Pigv
ENSMUSG00000041354,0.5237976089129046,0.0,0.0,0.5190210251012709,0.52854147938565,Rgl2
ENSMUSG00000062410,0.5237441093481128,0.0,0.0,0.5189671583090257,0.5284883478633706,Hsd3b3
ENSMUSG00000022335,0.5236266693531587,0.0,0.0,0.5188489123248621,0.5283717156495243,Zfat
ENSMUSG00000028626,0.5236121029740762,0.0,0.0,0.5188342459896472,0.5283572494490878,Col9a2
ENSMUSG00000018334,0.5235202199499859,0.0,0.0,0.5187417325187319,0.5282659982767346,Ksr1
ENSMUSG00000110485,0.52349172764483,0.0,0.0,0.5187130447390057,0.5282377018822666,RP24-325F22.1
ENSMUSG00000085030,0.523486063519335,0.0,0.0,0.5187073417554415,0.5282320767015648,2810455O05Rik
ENSMUSG00000024457,0.5234593088371656,0.0,0.0,0.5186804035316595,0.5282055059707695,Trim26
ENSMUSG00000018042,0.5233976895334115,0.0,0.0,0.518618361545225,0.5281443102941619,Cyb5r3
ENSMUSG00000025083,0.5232450623178656,0.0,0.0,0.518464687587472,0.5279927321646268,Afap1l2
ENSMUSG00000051498,0.5232023800784381,0.0,0.0,0.518421712681572,0.5279503432482435,Tlr6
ENSMUSG00000032649,0.5231594433646345,0.0,0.0,0.5183784815807635,0.5279077015824275,Colgalt2
ENSMUSG00000037251,0.5230259105190012,0.0,0.0,0.5182440333500156,0.5277750861807428,Pomk
ENSMUSG00000021010,0.5230087964776354,0.0,0.0,0.5182268020067463,0.5277580897054963,Npas3
ENSMUSG00000032531,0.522996179284457,0.0,0.0,0.5182140983361428,0.5277455591845844,Amotl2
ENSMUSG00000027719,0.5229147553151744,0.0,0.0,0.5181321163429972,0.5276646944975922,Adad1
ENSMUSG00000033255,0.5228440552465095,0.0,0.0,0.5180609318159876,0.527594479981411,Gm5134
ENSMUSG00000070576,0.5226396633395515,0.0,0.0,0.517855139726253,0.5273914914279444,Mn1
ENSMUSG00000031520,0.5222568101124124,0.0,0.0,0.5174696652606248,0.5270112654088014,Vegfc
ENSMUSG00000036867,0.5222221313677492,0.0,0.0,0.5174347491808327,0.5269768245419362,Smad6
ENSMUSG00000038135,0.5221233002273671,0.0,0.0,0.517335241745245,0.5268786712450949,Crygn
ENSMUSG00000021055,0.5220670537398469,0.0,0.0,0.5172786104243989,0.5268228104732604,Esr2
ENSMUSG00000003344,0.5220336592039154,0.0,0.0,0.5172449874259452,0.5267896449241276,Btbd2
ENSMUSG00000071893,0.5218112515315187,0.0,0.0,0.5170210585697762,0.5265687619348517,Vmn1r4
ENSMUSG00000100235,0.5217116385339545,0.0,0.0,0.5169207644698424,0.526469831611284,Gm28557
ENSMUSG00000042851,0.5216795399953885,0.0,0.0,0.5168884464860222,0.5264379530249709,Zc3h6
ENSMUSG00000038527,0.5216769383501207,0.0,0.0,0.5168858270549134,0.5264353692066494,C1rl
ENSMUSG00000108603,0.5214746203596231,0.0,0.0,0.5166821262161108,0.526234437266613,5330411O13Rik
ENSMUSG00000068566,0.521460064111837,0.0,0.0,0.516667470496945,0.5262199807210184,Myadm
ENSMUSG00000038463,0.5213770084609403,0.0,0.0,0.5165838473317969,0.5261374939024405,Olfml2b
ENSMUSG00000068264,0.5213633350491897,0.0,0.0,0.5165700804992144,0.5261239141286926,Ap5s1
ENSMUSG00000015474,0.5211837154585869,0.0,0.0,0.516389233924036,0.5259455243801848,Ppt2
ENSMUSG00000020583,0.5211802582673779,0.0,0.0,0.5163857531208879,0.5259420908559996,Matn3
ENSMUSG00000000031,0.521120194597984,0.0,0.0,0.5163252792536773,0.5258824383419524,H19
ENSMUSG00000029108,0.5210691931894884,0.0,0.0,0.5162739295745589,0.5258317860179021,Pcdh7
ENSMUSG00000085940,0.5210280559120987,0.0,0.0,0.5162325114103372,0.525790930284276,4930405D11Rik
ENSMUSG00000043110,0.5209763605333595,0.0,0.0,0.5161804630854699,0.5257395886778475,Lrrn4
ENSMUSG00000055799,0.5209108285601791,0.0,0.0,0.5161144837488151,0.5256745051164903,Tcf7l1
ENSMUSG00000106674,0.520897485952339,0.0,0.0,0.5161010500627111,0.525661253800504,Gm43153
ENSMUSG00000044857,0.5208469381365669,0.0,0.0,0.5160501572228046,0.5256110518184763,Lemd2
ENSMUSG00000033114,0.5208447172003993,0.0,0.0,0.5160479211279737,0.5256088460765599,Slc35d2
ENSMUSG00000050856,0.5208180996332629,0.0,0.0,0.5160211218917536,0.5255824106051253,Atp5k
ENSMUSG00000027800,0.5207040570503008,0.0,0.0,0.5159063010565311,0.5254691481044199,Tm4sf1
ENSMUSG00000038011,0.520698595936041,0.0,0.0,0.5159008026787234,0.5254637243414282,Dnah10
ENSMUSG00000097329,0.5206821141669478,0.0,0.0,0.5158842084497779,0.5254473552969773,4931403G20Rik
ENSMUSG00000032179,0.5206809357366547,0.0,0.0,0.5158830219788537,0.5254461849262503,Bmp5
ENSMUSG00000030051,0.520635554721473,0.0,0.0,0.5158373313352637,0.5254011142689431,Aplf
ENSMUSG00000003657,0.5205754783934818,0.0,0.0,0.5157768451567591,0.5253414487579992,Calb2
ENSMUSG00000021933,0.5204577687537625,0.0,0.0,0.5156583326213606,0.5252245439105355,Gucy1b2
ENSMUSG00000024778,0.5204179886293969,0.0,0.0,0.5156182811988863,0.5251850357260711,Fas
ENSMUSG00000079061,0.520343214068799,0.0,0.0,0.5155429967369509,0.5251107722743366,Gm11042
ENSMUSG00000038168,0.5203262047484283,0.0,0.0,0.5155258714372755,0.525093879208162,P3h2
ENSMUSG00000079546,0.520264687221789,0.0,0.0,0.5154639344808615,0.5250327821061446,Gm11146
ENSMUSG00000020062,0.5202527365226423,0.0,0.0,0.5154519023070299,0.5250209130750646,Slc5a8
ENSMUSG00000021838,0.5202077287605138,0.0,0.0,0.5154065877184848,0.5249762128679965,Samd4
ENSMUSG00000029711,0.5201943532861567,0.0,0.0,0.5153931210661675,0.5249629287882438,Epo
ENSMUSG00000109903,0.52016503540533,0.0,0.0,0.5153636033394481,0.5249338112283436,RP24-388A6.3
ENSMUSG00000097641,0.5200841672050518,0.0,0.0,0.5152821839585963,0.5248534955201322,Gm26865
ENSMUSG00000033720,0.5199765866466645,0.0,0.0,0.5151738702882025,0.524746649821179,Sfxn5
ENSMUSG00000030042,0.5199314574961277,0.0,0.0,0.5151284336489422,0.5247018288933223,Pole4
ENSMUSG00000040183,0.5198324634870798,0.0,0.0,0.515028765236012,0.5246035109000584,Ankrd6
ENSMUSG00000012889,0.5197296384414035,0.0,0.0,0.5149252398247676,0.5245013878970174,Podnl1
ENSMUSG00000019726,0.5195754360663015,0.0,0.0,0.5147699874036906,0.5243482380882354,Lyst
ENSMUSG00000040165,0.5195225418004249,0.0,0.0,0.5147167330252256,0.5242957048009418,Cd209c
ENSMUSG00000110304,0.5194914128116693,0.0,0.0,0.5146853921226895,0.5242647882359671,Gm45450
ENSMUSG00000023908,0.5194800696336009,0.0,0.0,0.5146739717279669,0.5242535224604579,Pkmyt1
ENSMUSG00000066113,0.5194138890868337,0.0,0.0,0.5146073407029761,0.5241877934772455,Adamtsl1
ENSMUSG00000022203,0.5193918746091877,0.0,0.0,0.5145851763898919,0.5241659291963255,Efs
ENSMUSG00000036676,0.5193305371331465,0.0,0.0,0.5145234214712091,0.5241050101702439,Tmtc3
ENSMUSG00000028785,0.5192853616757431,0.0,0.0,0.5144779385964239,0.5240601428727641,Hpca
ENSMUSG00000097579,0.5192816215875351,0.0,0.0,0.5144741730582609,0.5240564282960107,Gm26799
ENSMUSG00000032186,0.5192679651717188,0.0,0.0,0.5144604237170219,0.5240428650302069,Tmod2
ENSMUSG00000056035,0.5191354265196236,0.0,0.0,0.5143269833307682,0.5239112302945629,Cyp3a11
ENSMUSG00000014349,0.5191324752086971,0.0,0.0,0.5143240119430823,0.5239082991090437,Ube2z
ENSMUSG00000096807,0.5190940557150716,0.0,0.0,0.5142853311053066,0.5238701415930688,Hist1h2bm
ENSMUSG00000034427,0.5190219275488389,0.0,0.0,0.5142127123484299,0.5237985052078727,Myo15b
ENSMUSG00000030711,0.5189947999481962,0.0,0.0,0.514185400253148,0.5237715625499401,Sult1a1
ENSMUSG00000010796,0.5189755932927963,0.0,0.0,0.5141660629793048,0.523752486830342,Asz1
ENSMUSG00000020003,0.5189452816064675,0.0,0.0,0.5141355451626453,0.5237223817753961,Pex7
ENSMUSG00000040596,0.5189427702757237,0.0,0.0,0.5141330167544985,0.5237198875635785,Pogk
ENSMUSG00000005628,0.5189270704031811,0.0,0.0,0.5141172101225058,0.5237042947101124,Tmod4
ENSMUSG00000030022,0.5189049240322516,0.0,0.0,0.5140949131613615,0.523682299295741,Adamts9
ENSMUSG00000010051,0.5188892518401034,0.0,0.0,0.514079134405849,0.5236667339262843,Hyal1
ENSMUSG00000028270,0.5188550672343366,0.0,0.0,0.5140447173725095,0.5236327823139705,Gbp2
ENSMUSG00000041440,0.5188156985090144,0.0,0.0,0.5140050809909996,0.5235936818969202,Gk5
ENSMUSG00000024298,0.5188156710258722,0.0,0.0,0.5140050533210149,0.5235936546010759,Zfp871
ENSMUSG00000026421,0.5188025069701925,0.0,0.0,0.5139917997714459,0.523580580257421,Csrp1
ENSMUSG00000027068,0.5187892059310296,0.0,0.0,0.5139784083094647,0.5235673698615294,Dhrs9
ENSMUSG00000015224,0.5187538792967656,0.0,0.0,0.513942841529873,0.5235322839583304,Cyp2j9
ENSMUSG00000036030,0.5186808474280313,0.0,0.0,0.5138693132535492,0.5234597497091585,Prtg
ENSMUSG00000030530,0.5184872298610489,0.0,0.0,0.5136743799836573,0.5232674510651071,Furin
ENSMUSG00000074364,0.5184680807531773,0.0,0.0,0.513655100777523,0.5232484323745095,Ehd2
ENSMUSG00000027661,0.5184116964212152,0.0,0.0,0.5135983334009189,0.5231924320270841,Slc2a10
ENSMUSG00000013465,0.5183925500022845,0.0,0.0,0.5135790569211617,0.5231734159883333,Nelfb
ENSMUSG00000107872,0.5183826126295195,0.0,0.0,0.5135690520461527,0.5231635462836018,Gm44511
ENSMUSG00000029433,0.5183183869382093,0.0,0.0,0.5135043901163412,0.5230997579029357,Diablo
ENSMUSG00000028023,0.5182989569402849,0.0,0.0,0.5134848281553165,0.5230804601926813,Pitx2
ENSMUSG00000026630,0.5182738750647264,0.0,0.0,0.5134595759380876,0.5230555490779242,Batf3
ENSMUSG00000022178,0.5182500372996501,0.0,0.0,0.5134355762883516,0.5230318735960049,Ajuba
ENSMUSG00000038457,0.5182196456102993,0.0,0.0,0.5134049782169046,0.5230016887970305,Tmem255b
ENSMUSG00000038994,0.5181919305393682,0.0,0.0,0.5133770749507727,0.5229741623850314,Hils1
ENSMUSG00000025839,0.5181783839978652,0.0,0.0,0.5133634364271332,0.5229607080524015,Pramel7
ENSMUSG00000024592,0.5181686484309809,0.0,0.0,0.5133536347564472,0.5229510387522993,C330018D20Rik
ENSMUSG00000021130,0.51815681666249,0.0,0.0,0.5133417226527871,0.5229392875170844,Galnt16
ENSMUSG00000023945,0.5181542583410798,0.0,0.0,0.5133391469611673,0.522936746608724,Slc5a7
ENSMUSG00000074203,0.5181428067045615,0.0,0.0,0.5133276175726496,0.5229253729159906,G430095P16Rik
ENSMUSG00000056481,0.5181267761688889,0.0,0.0,0.513311478199016,0.5229094514868078,Cd248
ENSMUSG00000037325,0.5180533987215047,0.0,0.0,0.5132376026051598,0.5228365734159254,Bbs7
ENSMUSG00000074483,0.5179847214167763,0.0,0.0,0.5131684591270472,0.5227683634371274,Bglap
ENSMUSG00000033949,0.5179647311066445,0.0,0.0,0.513148333136812,0.5227485091428147,Trim36
ENSMUSG00000020072,0.5179453139711203,0.0,0.0,0.5131287842165593,0.5227292241182108,Pbld2
ENSMUSG00000017491,0.5178765928780568,0.0,0.0,0.5130595967513487,0.5226609705525622,Rarb
ENSMUSG00000075020,0.5178332451097316,0.0,0.0,0.5130159548378276,0.5226179176588008,Mir670hg
ENSMUSG00000074867,0.517762671139807,0.0,0.0,0.5129449020269976,0.5225478237183308,Zfp808
ENSMUSG00000010080,0.5176627035750493,0.0,0.0,0.5128442563002248,0.5224485360014396,Epn3
ENSMUSG00000042246,0.5176538571539296,0.0,0.0,0.5128353498729514,0.5224397497357882,Tmc7
ENSMUSG00000044122,0.5174025389976599,0.0,0.0,0.5125823274339488,0.5221901401128698,Proca1
ENSMUSG00000042507,0.517348250081177,0.0,0.0,0.5125276704738982,0.5221362201603759,Elmsan1
ENSMUSG00000071379,0.5172801374843657,0.0,0.0,0.5124590961732012,0.5220685704233539,Hpcal1
ENSMUSG00000025931,0.5172673271710906,0.0,0.0,0.5124461990315892,0.5220558471559511,Paqr8
ENSMUSG00000038408,0.5172128454583353,0.0,0.0,0.5123913480659382,0.5220017356217508,1700018A04Rik
ENSMUSG00000026858,0.5171252085260761,0.0,0.0,0.5123031172519419,0.5219146940618676,Miga2
ENSMUSG00000057778,0.5170518888814363,0.0,0.0,0.512229300826515,0.5218418724467029,Cyb5d2
ENSMUSG00000023800,0.5170463646920979,0.0,0.0,0.5122237392106518,0.5218363857780285,Tiam2
ENSMUSG00000042812,0.5170119058847059,0.0,0.0,0.5121890469530839,0.5218021610082183,Foxf1
ENSMUSG00000038712,0.5168558864890775,0.0,0.0,0.5120319707603176,0.5216472010732963,Fam63a
ENSMUSG00000021186,0.516828341766537,0.0,0.0,0.5120042394971481,0.521619843362304,Fbln5
ENSMUSG00000000724,0.5168152983564481,0.0,0.0,0.511991107756916,0.521606888505426,Cryba1
ENSMUSG00000078240,0.5167506871266667,0.0,0.0,0.5119260590122937,0.5215427158961331,Gm3550
ENSMUSG00000035168,0.5167149182366312,0.0,0.0,0.5118900479370692,0.521507189803854,Tanc1
ENSMUSG00000039396,0.5166608438757778,0.0,0.0,0.5118356074799317,0.5214534824659945,Neil3
ENSMUSG00000098678,0.5166132433244788,0.0,0.0,0.5117876846936514,0.5214062049660858,Mroh6
ENSMUSG00000037361,0.5165518390505023,0.0,0.0,0.511725864783865,0.5213452173819725,Sf3b6
ENSMUSG00000033722,0.5160699347293691,0.0,0.0,0.511240700263726,0.520866581567027,BC034090
ENSMUSG00000090173,0.5158482755298808,0.0,0.0,0.51101754251973,0.5206464247538444,Fbxw10
ENSMUSG00000036197,0.5157400702022468,0.0,0.0,0.5109086058979707,0.5205389526005052,Gxylt1
ENSMUSG00000050050,0.5156889242807792,0.0,0.0,0.5108571143662763,0.5204881531790584,Ccdc158
ENSMUSG00000028917,0.5156679759343732,0.0,0.0,0.5108360244748423,0.5204673467423231,Plekhm2
ENSMUSG00000051065,0.5155644614936005,0.0,0.0,0.5107318106869413,0.5203645334522454,Mb21d2
ENSMUSG00000035086,0.5155166247528676,0.0,0.0,0.5106836508075184,0.520317020684642,Becn1
ENSMUSG00000051817,0.5154828727058888,0.0,0.0,0.5106496707826479,0.5202834972046746,Sox12
ENSMUSG00000053219,0.5154230887331427,0.0,0.0,0.5105894830366627,0.5202241180494018,Raet1e
ENSMUSG00000030272,0.5152635778268306,0.0,0.0,0.5104288950460697,0.5200656870181692,Camk1
ENSMUSG00000042564,0.5152443456645883,0.0,0.0,0.510409533043013,0.5200465850336841,Fam227a
ENSMUSG00000048787,0.5151478126727085,0.0,0.0,0.5103123484084369,0.5199507053772217,Dcun1d3
ENSMUSG00000105279,0.5151257305886543,0.0,0.0,0.5102901172773783,0.5199287727277331,Gm6260
ENSMUSG00000044068,0.5150616632682677,0.0,0.0,0.5102256175596461,0.5198651389298676,Zrsr1
ENSMUSG00000017210,0.5150040897585013,0.0,0.0,0.5101676555263798,0.5198079549556609,Med24
ENSMUSG00000002205,0.5149841742523964,0.0,0.0,0.5101476056346279,0.5197881741854944,Vrk3
ENSMUSG00000084927,0.5149820653662298,0.0,0.0,0.5101454825184488,0.5197860795664394,Gm5724
ENSMUSG00000006369,0.5149136508313256,0.0,0.0,0.5100766063786079,0.5197181278406483,Fbln1
ENSMUSG00000079465,0.5148421315796478,0.0,0.0,0.5100046046402408,0.5196470923358135,Col4a3
ENSMUSG00000042082,0.5147786347639485,0.0,0.0,0.5099406795160146,0.5195840249485809,Arsb
ENSMUSG00000028931,0.5145718268113143,0.0,0.0,0.5097324769408772,0.5193786152735025,Kcnab2
ENSMUSG00000031645,0.5145147107245545,0.0,0.0,0.5096749757880668,0.5193218852642462,F11
ENSMUSG00000052698,0.5143071976561951,0.0,0.0,0.5094660640690276,0.5191157745286531,Tln2
ENSMUSG00000021365,0.5142052158317622,0.0,0.0,0.5093633950900595,0.5190144816724999,Nedd9
ENSMUSG00000024696,0.5141643523621215,0.0,0.0,0.509322256320639,0.51897389423017,Lpxn
ENSMUSG00000029269,0.514162916032321,0.0,0.0,0.5093208103145963,0.518972467602192,Sult1b1
ENSMUSG00000034620,0.5141555287303958,0.0,0.0,0.5093133732464534,0.5189651301980578,Tmem5
ENSMUSG00000040006,0.514098060644638,0.0,0.0,0.5092555180387331,0.518908050258306,Ginm1
ENSMUSG00000038836,0.5139427264710266,0.0,0.0,0.5090991377073916,0.5187537650147648,Agbl3
ENSMUSG00000001506,0.5138329365603,0.0,0.0,0.5089886085671729,0.5186447162968781,Col1a1
ENSMUSG00000063659,0.5137374038805326,0.0,0.0,0.5088924327836492,0.5185498284318582,Zbtb18
ENSMUSG00000052914,0.5136991030010545,0.0,0.0,0.5088538741055355,0.5185117860376648,Cyp2j6
ENSMUSG00000027678,0.5135914540763145,0.0,0.0,0.5087455007128783,0.5184048635128304,Ncoa3
ENSMUSG00000032352,0.513453443098919,0.0,0.0,0.5086065611582494,0.5182677835940641,Lrrc1
ENSMUSG00000039851,0.5133884529004765,0.0,0.0,0.5085411337746321,0.5182032317510497,4932438H23Rik
ENSMUSG00000054074,0.5132353570002188,0.0,0.0,0.508387008228661,0.5180511682576693,Skida1
ENSMUSG00000068744,0.5132169978484253,0.0,0.0,0.5083685256233422,0.5180329328909351,Psrc1
ENSMUSG00000039480,0.5131378584339454,0.0,0.0,0.5082888540981675,0.5179543270172912,Nt5dc1
ENSMUSG00000032199,0.5131356841673991,0.0,0.0,0.5082866652136487,0.5179521674080321,Polr2m
ENSMUSG00000023175,0.5130531468587014,0.0,0.0,0.5082035730385948,0.5178701864590513,Bsg
ENSMUSG00000029096,0.5130474178517793,0.0,0.0,0.5081978055211291,0.5178644960663956,Htra3
ENSMUSG00000041809,0.5130121162625546,0.0,0.0,0.5081622666432392,0.5178294324051579,Efhc1
ENSMUSG00000022894,0.5129477535915729,0.0,0.0,0.5080974713846009,0.5177655034883087,Adamts5
ENSMUSG00000079625,0.5129185742415259,0.0,0.0,0.5080680959354431,0.5177365207665656,Tm4sf19
ENSMUSG00000016458,0.512850632773744,0.0,0.0,0.5079996979124074,0.5176690370870897,Wt1
ENSMUSG00000022464,0.5128427179662652,0.0,0.0,0.5079917299227299,0.5176611756055329,Slc38a4
ENSMUSG00000060002,0.5128178483734381,0.0,0.0,0.5079666932283189,0.5176364735659993,Chpt1
ENSMUSG00000027883,0.5128087166906095,0.0,0.0,0.5079575001907464,0.5176274034038155,Gpsm2
ENSMUSG00000049439,0.5128053439063389,0.0,0.0,0.5079541047453994,0.5176240533419024,Cyp20a1
ENSMUSG00000037725,0.5127603282884862,0.0,0.0,0.5079087866908666,0.5175793409789196,Ckap2
ENSMUSG00000032562,0.5126696353297104,0.0,0.0,0.5078174844945115,0.5174892589077599,Gnai2
ENSMUSG00000020823,0.5124879952968329,0.0,0.0,0.5076346246072163,0.5173088420405436,Sec14l1
ENSMUSG00000046844,0.5124031028177823,0.0,0.0,0.5075491621589227,0.5172245210812951,Vat1l
ENSMUSG00000000184,0.5123548495156576,0.0,0.0,0.5075005849260523,0.5171765925921112,Ccnd2
ENSMUSG00000031523,0.5123381777753424,0.0,0.0,0.5074838012733304,0.5171600330691487,Dlc1
ENSMUSG00000060594,0.512324491112239,0.0,0.0,0.5074700227385041,0.5171464385281684,Layn
ENSMUSG00000105579,0.5122991109234432,0.0,0.0,0.5074444721917668,0.5171212291617806,Gm43251
ENSMUSG00000028571,0.5122291907678882,0.0,0.0,0.5073740827594376,0.5170517795634455,Cyp2j13
ENSMUSG00000037679,0.5121623043439095,0.0,0.0,0.5073067474805399,0.5169853432204851,Inf2
ENSMUSG00000022707,0.5121061336580993,0.0,0.0,0.507250199895748,0.5169295504642389,Gbe1
