,Erythroid3_6_corr,Erythroid3_6_pval,Erythroid3_6_qval,Erythroid3_6_ci_low,Erythroid3_6_ci_high,gene_annotation
ENSMUSG00000070803,0.676302224349611,0.0,0.0,0.6727268067171946,0.6798460571352537,Cited4
ENSMUSG00000052305,0.6645902382835112,0.0,0.0,0.6609116238693574,0.6682369165426126,Hbb-bs
ENSMUSG00000025889,0.6644482320279214,0.0,0.0,0.6607683775554535,0.668096146376312,Snca
ENSMUSG00000028332,0.6642918077574518,0.0,0.0,0.6606105876327619,0.6679410833940698,Hemgn
ENSMUSG00000051839,0.6623961960417032,0.0,0.0,0.6586984522511661,0.6660619431261657,Gypa
ENSMUSG00000026532,0.6603253296777821,0.0,0.0,0.6566095891521894,0.6640090178563617,Spta1
ENSMUSG00000034041,0.6595589090148499,0.0,0.0,0.6558365224098341,0.6632492230513353,Lyl1
ENSMUSG00000023216,0.6588121243514269,0.0,0.0,0.6550832694519516,0.6625088871713877,Epb42
ENSMUSG00000001542,0.6576649135786112,0.0,0.0,0.6539261365230854,0.6613715689513853,Ell2
ENSMUSG00000028644,0.6575606135835501,0.0,0.0,0.6538209353111654,0.6612681675039485,Ermap
ENSMUSG00000054191,0.6547407938199306,0.0,0.0,0.6509768053432466,0.6584725871781362,Klf1
ENSMUSG00000032456,0.6512536334708058,0.0,0.0,0.6474597276644767,0.655015260361424,Nmnat3
ENSMUSG00000029866,0.6502211966657518,0.0,0.0,0.6464184642987424,0.653991626093009,Kel
ENSMUSG00000027333,0.6497045817358275,0.0,0.0,0.6458974380157347,0.6534794106293127,Smox
ENSMUSG00000008843,0.6464883982203464,0.0,0.0,0.6426538714108889,0.650290538212844,Cldn13
ENSMUSG00000040466,0.6445262816348822,0.0,0.0,0.6406751165632956,0.648345017667065,Blvrb
ENSMUSG00000034663,0.6436064507806387,0.0,0.0,0.6397475033832297,0.6474329497863667,Bmp2k
ENSMUSG00000005161,0.6421395739262707,0.0,0.0,0.6382682391216196,0.6459784300593315,Prdx2
ENSMUSG00000052217,0.6420014081582944,0.0,0.0,0.6381289080516227,0.6458414267780922,Hbb-bh1
ENSMUSG00000032126,0.6403823395440972,0.0,0.0,0.6364962029734444,0.6442359621087881,Hmbs
ENSMUSG00000025573,0.6369224343163413,0.0,0.0,0.6330072737321024,0.6408050143050962,6030468B19Rik
ENSMUSG00000023926,0.6353949554933275,0.0,0.0,0.6314670319937464,0.639290270253604,Rhag
ENSMUSG00000021061,0.6333855970843963,0.0,0.0,0.6294409315098598,0.6372976180628281,Sptb
ENSMUSG00000042453,0.6318138626535029,0.0,0.0,0.6278561386946476,0.6357389148895302,Reln
ENSMUSG00000073400,0.6282192852833133,0.0,0.0,0.6242318199715772,0.6321740198593937,Trim10
ENSMUSG00000073063,0.6271948616019382,0.0,0.0,0.6231989516868617,0.6311580247318012,Hbq1b
ENSMUSG00000027495,0.6264742773566845,0.0,0.0,0.6224724358204933,0.6304433610219969,Fam210b
ENSMUSG00000063856,0.6250976859767055,0.0,0.0,0.6210845319495177,0.6290780614219826,Gpx1
ENSMUSG00000033386,0.6249595879883183,0.0,0.0,0.6209453004948287,0.6289410948559758,Frrs1
ENSMUSG00000090523,0.6240559259044172,0.0,0.0,0.6200342276791448,0.6280448302810391,Gypc
ENSMUSG00000006235,0.6237413177873389,0.0,0.0,0.6197170420761997,0.627732795108109,Epor
ENSMUSG00000050549,0.6234438689658137,0.0,0.0,0.6194171575585606,0.6274377777180133,5730508B09Rik
ENSMUSG00000073940,0.6215037468491087,0.0,0.0,0.617461177342967,0.6255134865818287,Hbb-bt
ENSMUSG00000030000,0.6207858368948692,0.0,0.0,0.6167374120346082,0.6248014222534309,Add2
ENSMUSG00000058794,0.6186401407974881,0.0,0.0,0.6145742562009328,0.6226731578005089,Nfe2
ENSMUSG00000038683,0.6179743032700465,0.0,0.0,0.6139030131200469,0.6220127174085156,Pak1ip1
ENSMUSG00000026815,0.6125622700549567,0.0,0.0,0.6084472611193691,0.6166443397913984,Gfi1b
ENSMUSG00000034248,0.6086008580124133,0.0,0.0,0.6044540950496113,0.6127146414027012,Slc25a37
ENSMUSG00000006574,0.6081766252720634,0.0,0.0,0.6040264740816227,0.6122937928592906,Slc4a1
ENSMUSG00000026614,0.6075617215918515,0.0,0.0,0.6034066635805941,0.6116837902579315,Slc30a10
ENSMUSG00000062729,0.6068329612198126,0.0,0.0,0.6026720943325549,0.6109608321103402,Ppox
ENSMUSG00000096982,0.6066345631175929,0.0,0.0,0.6024721160400822,0.6107640124163818,Redrum
ENSMUSG00000001348,0.6062920045079855,0.0,0.0,0.6021268302687743,0.6104241779206717,Acp5
ENSMUSG00000031543,0.604285027240997,0.0,0.0,0.6001039064513336,0.6084331300852274,Ank1
ENSMUSG00000061436,0.6040753629495311,0.0,0.0,0.599892579345692,0.6082251268921507,Hipk2
ENSMUSG00000084796,0.6028880489544347,0.0,0.0,0.5986958599625806,0.6070472088272598,Mir142hg
ENSMUSG00000031974,0.6016295713657359,0.0,0.0,0.5974274336907422,0.605798670376145,Abcb10
ENSMUSG00000000253,0.6014809975155977,0.0,0.0,0.5972776867026848,0.6056512685694876,Gmpr
ENSMUSG00000028825,0.5970659168961314,0.0,0.0,0.5928278783866139,0.6012708862456694,Rhd
ENSMUSG00000028124,0.5963923909034721,0.0,0.0,0.5921490773900006,0.6006026313012849,Gclm
ENSMUSG00000055609,0.5953138884196698,0.0,0.0,0.5910621406990191,0.599532556981429,Hba-x
ENSMUSG00000021361,0.5904647692996592,0.0,0.0,0.5861752908112323,0.594721145866788,Tmem14c
ENSMUSG00000028243,0.5900076802102803,0.0,0.0,0.5857146612299353,0.5942675954943855,Ubxn2b
ENSMUSG00000041528,0.5874370001730471,0.0,0.0,0.5831241210347609,0.591716766817103,Rnf123
ENSMUSG00000049687,0.5865829630173943,0.0,0.0,0.5822635053022035,0.5908693057595318,Fam109b
ENSMUSG00000042770,0.5856615251682731,0.0,0.0,0.5813349805507315,0.589954952386083,Hebp1
ENSMUSG00000001014,0.5851290235991603,0.0,0.0,0.5807983885781735,0.589426539935135,Icam4
ENSMUSG00000000244,0.5838853073081216,0.0,0.0,0.5795451333568611,0.5881923599060773,Tspan32
ENSMUSG00000071714,0.5836483500161659,0.0,0.0,0.5793063610018545,0.5879572172217254,Csf2rb2
ENSMUSG00000021102,0.5828158056132212,0.0,0.0,0.5784674453219081,0.5871310426297183,Glrx5
ENSMUSG00000069917,0.5810996271853397,0.0,0.0,0.5767381623865898,0.5854279663450758,Hba-a2
ENSMUSG00000038725,0.5805928925613916,0.0,0.0,0.5762275658795215,0.584925093075301,Pkhd1l1
ENSMUSG00000084833,0.5799617838933229,0.0,0.0,0.5755916522241532,0.5842987888434031,Gm12649
ENSMUSG00000028716,0.5797072584562404,0.0,0.0,0.5753351904366141,0.5840461995682705,Pdzk1ip1
ENSMUSG00000029613,0.5782381379443853,0.0,0.0,0.573854910113909,0.5825882381579711,Eif2ak1
ENSMUSG00000069919,0.5773721902200619,0.0,0.0,0.5729823978479317,0.5817288548592224,Hba-a1
ENSMUSG00000021991,0.5766788359782627,0.0,0.0,0.5722837946274383,0.5810407496643669,Cacna2d3
ENSMUSG00000054342,0.5761581855760224,0.0,0.0,0.5717592068797083,0.5805240367529906,Kcnn4
ENSMUSG00000047181,0.5743740220207453,0.0,0.0,0.5699615781209003,0.5787533395107142,Samd14
ENSMUSG00000032131,0.5732070070452266,0.0,0.0,0.5687857784536181,0.5775951104636144,Abcg4
ENSMUSG00000032028,0.5731042683870448,0.0,0.0,0.5686822672968377,0.57749314443222,Nxpe2
ENSMUSG00000037336,0.5718192156464857,0.0,0.0,0.5673875639931724,0.5762177441218693,Mfsd2b
ENSMUSG00000020832,0.5703800201073561,0.0,0.0,0.5659375863108969,0.5747893333957714,Eral1
ENSMUSG00000044197,0.569813130293591,0.0,0.0,0.5653664570250012,0.5742266842733569,Gpr146
ENSMUSG00000032596,0.5680840287914134,0.0,0.0,0.5636244508140463,0.5725104917824632,Uba7
ENSMUSG00000024588,0.5670657640036462,0.0,0.0,0.5625986050242151,0.5714998109410153,Fech
ENSMUSG00000078621,0.563922114479181,0.0,0.0,0.5594316377535141,0.5683794901657482,Hbb-bh2
ENSMUSG00000025648,0.5618930138880511,0.0,0.0,0.5573875561069562,0.566365379261311,Pfkfb4
ENSMUSG00000028393,0.5616875052689834,0.0,0.0,0.5571805332429368,0.5661613858280731,Alad
ENSMUSG00000028684,0.5565721760533584,0.0,0.0,0.5520276933754129,0.5610835946196825,Urod
ENSMUSG00000071713,0.5565217809871517,0.0,0.0,0.5519769304893205,0.5610335676803847,Csf2rb
ENSMUSG00000027763,0.5529932685764086,0.0,0.0,0.5484227481754381,0.5575307484804558,Mbnl1
ENSMUSG00000026311,0.5513857340034406,0.0,0.0,0.5468035735535465,0.5559348657552616,Asb1
ENSMUSG00000034853,0.5482297539547057,0.0,0.0,0.5436248409598491,0.552801663553796,Acot11
ENSMUSG00000053897,0.5470401855941031,0.0,0.0,0.542426730870307,0.5516206471918215,Slc39a8
ENSMUSG00000097615,0.5468825073939435,0.0,0.0,0.5422679218660234,0.5514641011870653,Gm2061
ENSMUSG00000036533,0.5450193936493756,0.0,0.0,0.5403914715895856,0.5496143409447003,Cdc42ep3
ENSMUSG00000027078,0.5425191584285677,0.0,0.0,0.5378734115323606,0.5471319548685426,Ube2l6
ENSMUSG00000027508,0.5412426616769674,0.0,0.0,0.5365878462633131,0.5458645397208012,Pag1
ENSMUSG00000023328,0.5384421067860407,0.0,0.0,0.5337674713078261,0.5430838351993751,Ache
ENSMUSG00000019838,0.5357454284032254,0.0,0.0,0.5310518062952608,0.5404061746882937,Slc16a10
ENSMUSG00000001786,0.5354446890665941,0.0,0.0,0.5307489555051812,0.5401075504141658,Fbxo7
ENSMUSG00000078350,0.5347249917992442,0.0,0.0,0.530024210201501,0.539392909921458,Smim1
ENSMUSG00000027074,0.5341235140481604,0.0,0.0,0.5294185188868384,0.5387956531466089,Slc43a3
ENSMUSG00000018659,0.5328918365902084,0.0,0.0,0.5281782280619214,0.537572604546166,Pnpo
ENSMUSG00000024663,0.5328884500205039,0.0,0.0,0.528174817836984,0.5375692416748624,Rab3il1
ENSMUSG00000036825,0.5292292710631963,0.0,0.0,0.5244901683071886,0.5339355817728503,Ssx2ip
ENSMUSG00000073938,0.5289675646405949,0.0,0.0,0.5242266470175225,0.5336756938253466,Olfr632
ENSMUSG00000047037,0.5250039562007929,0.0,0.0,0.5202356629752674,0.5297395179145808,Nipa1
ENSMUSG00000052187,0.524651461420839,0.0,0.0,0.5198807436904952,0.5293894529087941,Hbb-y
ENSMUSG00000029759,0.5191440090724277,0.0,0.0,0.5143356242684017,0.5239197543210805,Pon3
ENSMUSG00000040447,0.5174224213588193,0.0,0.0,0.5126023445943668,0.5222098873378795,Spns2
ENSMUSG00000041237,0.5083207885945273,0.0,0.0,0.5034395519460417,0.5131695796558862,Pklr
ENSMUSG00000027556,0.5070807495735747,0.0,0.0,0.5021912652574799,0.5119378125015625,Car1
ENSMUSG00000025915,0.5061200315428296,0.0,0.0,0.5012241713695017,0.510983489353071,Sgk3
ENSMUSG00000029722,0.5052484576580969,0.0,0.0,0.5003468238182537,0.5101177066032657,Agfg2
ENSMUSG00000032316,0.5051439334295232,0.0,0.0,0.5002416078538476,0.5100138762187549,Clk3
ENSMUSG00000104818,0.504009900857022,0.0,0.0,0.49910007961926767,0.5088873623645875,Gm43661
ENSMUSG00000027562,0.5038372515133953,0.0,0.0,0.49892629060276417,0.5087158562333847,Car2
ENSMUSG00000031749,0.503820422001891,0.0,0.0,0.4989093500193619,0.5086991381392212,St3gal2
ENSMUSG00000059895,0.5005859991135565,0.0,0.0,0.49565365016157764,0.5054860599752179,Ptp4a3
ENSMUSG00000028278,0.4980768028194955,0.0,0.0,0.49312804312410596,0.502993328851009,Rragd
ENSMUSG00000039956,0.49643786452225813,0.0,0.0,0.49147843081546844,0.5013651009898553,Mrap
ENSMUSG00000029752,0.4962785374533439,0.0,0.0,0.4913180679855703,0.5012068132596605,Asns
ENSMUSG00000056738,0.4916233032285118,0.0,0.0,0.48663271925603907,0.49658180093745924,A730036I17Rik
ENSMUSG00000027340,0.4913611763153028,0.0,0.0,0.4863689051932775,0.49632136738527066,Slc23a2
ENSMUSG00000022742,0.4904630066802007,0.0,0.0,0.4854649614958919,0.49542899322801015,Cpox
ENSMUSG00000045160,0.48819856974068887,0.0,0.0,0.4831860146062719,0.49317912113690826,Bola3
ENSMUSG00000037151,0.48607023643024677,0.0,0.0,0.4810441053857006,0.4910644165138523,Lrrc20
ENSMUSG00000028717,0.4847439149966779,0.0,0.0,0.47970935414743576,0.4897465583497487,Tal1
ENSMUSG00000033751,0.4842514141813541,0.0,0.0,0.47921372903867726,0.489257194366458,Gadd45gip1
ENSMUSG00000034449,0.4825202335456488,0.0,0.0,0.47747159175031584,0.4875370149385247,Dhrs11
ENSMUSG00000038695,0.48200632547713385,0.0,0.0,0.47695443879532995,0.4870263651267142,Josd2
ENSMUSG00000029708,0.48026057409900497,0.0,0.0,0.4751976906256636,0.48529165644947947,Gcc1
ENSMUSG00000037904,0.47477688567760723,0.0,0.0,0.4696797220175619,0.4798423973267358,Ankrd9
ENSMUSG00000069814,0.47148802050071126,0.0,0.0,0.46637048819606125,0.47657399376725545,Ccdc92b
ENSMUSG00000043190,0.47070534258735663,0.0,0.0,0.46558298409060317,0.4757961645601272,Rfesd
ENSMUSG00000053604,0.4670897965866076,0.0,0.0,0.4619452489917094,0.47220291358929434,Rpia
ENSMUSG00000024661,0.46543887655295924,0.0,0.0,0.46028425459878824,0.4705621173352188,Fth1
ENSMUSG00000029516,0.4650031853067855,0.0,0.0,0.45984591066569697,0.47012909192773134,Cit
ENSMUSG00000030979,0.45947919247349545,0.0,0.0,0.4542885031810317,0.46463868443117906,Uros
ENSMUSG00000000804,0.4579305723228729,0.0,0.0,0.45273058792457455,0.46309940854021747,Usp32
ENSMUSG00000028542,0.45501838874733247,0.0,0.0,0.44980101086920155,0.4602047124128393,Slc6a9
ENSMUSG00000027510,0.45460509921217646,0.0,0.0,0.4493852619934574,0.45979389571577767,Rbm38
ENSMUSG00000020029,0.4534440951601411,0.0,0.0,0.4482173613123064,0.45863982642418305,Nudt4
ENSMUSG00000110206,0.4527183117584908,0.0,0.0,0.4474872756550947,0.4579183692756698,Flt3l
ENSMUSG00000020834,0.44736558668682913,0.0,0.0,0.4421030363560908,0.45259733920614154,Dhrs13
ENSMUSG00000035472,0.4472058539594375,0.0,0.0,0.44194236902783296,0.45243854657628746,Slc25a21
ENSMUSG00000054362,0.4448059840242974,0.0,0.0,0.4395284980339918,0.4500527609915027,Lexm
ENSMUSG00000054693,0.44381364989388356,0.0,0.0,0.43853039681227424,0.4490662287800808,Adam10
ENSMUSG00000032656,0.44363139868563906,0.0,0.0,0.43834708784172427,0.4488850417551097,March3
ENSMUSG00000039652,0.44234849474026117,0.0,0.0,0.4370567505269067,0.44760961659281845,Cpeb3
ENSMUSG00000018001,0.44159093523105947,0.0,0.0,0.4362948118142967,0.4468564632805686,Cyth3
ENSMUSG00000068115,0.4414951026840129,0.0,0.0,0.4361984258318457,0.4467611875929842,Ninl
ENSMUSG00000005107,0.4409290049018577,0.0,0.0,0.43562906130006673,0.44619837682959573,Slc2a9
ENSMUSG00000042275,0.44068792368722176,0.0,0.0,0.4353865901788387,0.44595869417562933,Pelo
ENSMUSG00000038733,0.44005569980455783,0.0,0.0,0.4347507249863925,0.4453301343604538,Wdr26
ENSMUSG00000028906,0.43939367413090324,0.0,0.0,0.43408489202826506,0.4446719398990833,Epb41
ENSMUSG00000024158,0.438381196215954,0.0,0.0,0.43306660260935875,0.44366531027470507,Hagh
ENSMUSG00000040713,0.437218820131347,0.0,0.0,0.43189757134978596,0.44250963188407433,Creg1
ENSMUSG00000039361,0.4358444268577947,0.0,0.0,0.4305153320670119,0.4411431352877392,Picalm
ENSMUSG00000037685,0.43454455844254386,0.0,0.0,0.42920806608268897,0.4398507127533548,Atp8a1
ENSMUSG00000000326,0.43343251357998547,0.0,0.0,0.4280897103030112,0.43874502043990854,Comt
ENSMUSG00000056234,0.4328499976230269,0.0,0.0,0.4275038950659684,0.43816582568139084,Ncoa4
ENSMUSG00000029780,0.4323943049208161,0.0,0.0,0.42704562452094774,0.4377127280212414,Nt5c3
ENSMUSG00000030762,0.43192747084434197,0.0,0.0,0.4265761524244029,0.43724854963267984,Aqp8
ENSMUSG00000025495,0.4299026007405461,0.0,0.0,0.4245398734156695,0.4352351656292227,Ptdss2
ENSMUSG00000035021,0.427630861105123,0.0,0.0,0.42225539848904775,0.432976248975198,Baz1a
ENSMUSG00000035112,0.42699770256528186,0.0,0.0,0.42161870265233226,0.43234665237578124,Wnk4
ENSMUSG00000005580,0.42447936057211655,0.0,0.0,0.41908634381924353,0.4298424261141794,Adcy9
