,Extra-Embryonic endoderm_2_corr,Extra-Embryonic endoderm_2_pval,Extra-Embryonic endoderm_2_qval,Extra-Embryonic endoderm_2_ci_low,Extra-Embryonic endoderm_2_ci_high,gene_annotation
ENSMUSG00000063457,0.41911789564178015,0.0,0.0,0.4092261364645139,0.4289111493671297,Rps15
ENSMUSG00000013822,0.414388353645349,0.0,0.0,0.4044498548156011,0.4242289929141526,Elof1
ENSMUSG00000061477,0.40715709973245967,0.0,0.0,0.39714818607770996,0.4170691719560821,Rps7
ENSMUSG00000059534,0.3983311440592866,0.0,0.0,0.3882380037815493,0.4083287348492925,Uqcr10
ENSMUSG00000043866,0.3962709510067733,0.0,0.0,0.3861584217992963,0.40628823998140545,Taf10
ENSMUSG00000067274,0.3876056614261304,0.0,0.0,0.37741270658013887,0.3977047081065049,Rplp0
ENSMUSG00000032518,0.3854555944924899,0.0,0.0,0.37524296562148585,0.39557465346769854,Rpsa
ENSMUSG00000061787,0.3752993143484267,0.0,0.0,0.3649952639232407,0.3855114336826439,Rps17
ENSMUSG00000071654,0.3725919776004487,0.0,0.0,0.3622639785637509,0.38282849365102395,Uqcc3
ENSMUSG00000047675,0.359345530292925,0.0,0.0,0.3489029120647608,0.36969892472850613,Rps8
ENSMUSG00000003970,0.3531655959969414,0.0,0.0,0.3426709557926003,0.36357210354007585,Rpl8
ENSMUSG00000025537,0.3491581823441543,0.0,0.0,0.338630301784978,0.3595986501486985,Phkg1
ENSMUSG00000074748,0.34809496455290057,0.0,0.0,0.3375583300781504,0.3585443788878068,Atxn7l3b
ENSMUSG00000057841,0.34048127948868984,0.0,0.0,0.329882756874916,0.35099398081802585,Rpl32
ENSMUSG00000061983,0.34005407196560333,0.0,0.0,0.32945211829452997,0.35057028385001654,Rps12
ENSMUSG00000012848,0.3388286282665647,0.0,0.0,0.32821685708988657,0.349354886284292,Rps5
ENSMUSG00000045128,0.33841903410012786,0.0,0.0,0.3278039895981448,0.34894864205425624,Rpl18a
ENSMUSG00000059278,0.3342507769045058,0.0,0.0,0.32360265179797865,0.344814250602511,Naa38
ENSMUSG00000052934,0.33206195527271465,0.0,0.0,0.32139662710513806,0.34264304830710623,Fbxo31
ENSMUSG00000002769,0.33166835929720134,0.0,0.0,0.3209999499386465,0.3422526086667751,Gnmt
ENSMUSG00000045136,0.3278257948929865,0.0,0.0,0.31712750139223983,0.3384406666172962,Tubb2b
ENSMUSG00000064068,0.32411969945682323,0.0,0.0,0.3133929210787357,0.33476377589807454,Mtx1
ENSMUSG00000048856,0.3217572889773453,0.0,0.0,0.3110125263719976,0.33241981247934443,Slc25a47
ENSMUSG00000044533,0.3169533127081267,0.0,0.0,0.3061723948133446,0.3276529421239857,Rps2
ENSMUSG00000028801,0.3161456172699937,0.0,0.0,0.30535867529470423,0.3268514318292167,Stpg1
