,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000055960,0.0355161500958289,5.463407283619883e-09,6.812228533191874e-09,0.023586590914162115,0.047435596172617,Skint4
ENSMUSG00000096014,0.03543407611059951,5.923057615700018e-09,7.382597053097368e-09,0.023504459068487794,0.047353603359305114,Sox1
ENSMUSG00000084937,0.03539844976981177,6.134092704931701e-09,7.643729227329222e-09,0.023468807661995918,0.04731801220329758,Gm11228
ENSMUSG00000060371,0.035302339840234155,6.740543748641474e-09,8.395246915732313e-09,0.02337263026347943,0.047221997041486455,Caln1
ENSMUSG00000004892,0.03527497213876947,6.9236436458336784e-09,8.622221227688267e-09,0.023345243390346968,0.04719465628524612,Bcan
ENSMUSG00000031925,0.03526348459170611,7.0019325867064735e-09,8.718631038110413e-09,0.023333747801343247,0.04718318004307401,Maml2
ENSMUSG00000057228,0.035220197252133316,7.3047484413423356e-09,9.093425172839954e-09,0.023290430186496604,0.04713993527428806,Aadat
ENSMUSG00000056305,0.03515982246652738,7.748453703503212e-09,9.64337735345764e-09,0.023230013249422556,0.04707961978943975,Usp39
ENSMUSG00000039660,0.035111161021100894,8.12504645072632e-09,1.011080942101334e-08,0.023181317893774322,0.04703100607654249,Spout1
ENSMUSG00000111803,0.03508065907568629,8.370112130898514e-09,1.0414473224957713e-08,0.023150794721631604,0.04700053402202108,RP24-316B2.1
ENSMUSG00000045502,0.03505232784430348,8.604164743052693e-09,1.0703028664078485e-08,0.02312244379407402,0.0469722305344306,Hcar2
ENSMUSG00000053117,0.0350233060457804,8.850515552838304e-09,1.1008103921440677e-08,0.023093401839181897,0.0469432371361028,E330013P04Rik
ENSMUSG00000024600,0.0349860294820998,9.177013570509583e-09,1.1411357337117113e-08,0.023056099415530194,0.04690599702111204,Slc27a6
ENSMUSG00000021725,0.03498349328785417,9.199648029943619e-09,1.1438080355518611e-08,0.02305356146305059,0.04690346330553052,Parp8
ENSMUSG00000026159,0.034941810042519304,9.579521538428391e-09,1.1907422670513848e-08,0.023011849342553063,0.046861820775936515,Agfg1
ENSMUSG00000020607,0.03483742503877725,1.0598943356436495e-08,1.3168025042162374e-08,0.022907392210615763,0.0467575375525382,Fam84a
ENSMUSG00000018427,0.03479338116957543,1.1060023897403156e-08,1.3739160120997708e-08,0.022863317986017536,0.04671353655025882,Ypel2
ENSMUSG00000032652,0.03479237157724851,1.1070818240077147e-08,1.3750861060833619e-08,0.02286230769841497,0.046712527940003426,Crebl2
ENSMUSG00000040624,0.034777306189346116,1.1233115462970647e-08,1.3948982320837759e-08,0.02284723193833107,0.04669747720392926,Plekhg1
ENSMUSG00000036560,0.034770973739141134,1.1302022051134929e-08,1.4031063998926044e-08,0.02284089512999583,0.04669115091072694,Lgi4
ENSMUSG00000038663,0.034738315127366824,1.1663969738348503e-08,1.4478611889707675e-08,0.02280821405707356,0.0466585240375387,Fsd2
ENSMUSG00000060639,0.03472991877391083,1.1758829569130427e-08,1.4594550787055265e-08,0.022799811933097474,0.0466501358397925,Hist1h4i
ENSMUSG00000057191,0.03469503194223391,1.2161062876776137e-08,1.5090039554257525e-08,0.022764901142969945,0.0466152828770694,AB124611
ENSMUSG00000033579,0.034668252767369734,1.2478855790578437e-08,1.548245135307498e-08,0.022738103597307917,0.0465885296803665,Fa2h
ENSMUSG00000111259,0.03463677602245304,1.2862718229688566e-08,1.595474848634156e-08,0.022706605280928254,0.04655708344880496,Olfr1328
ENSMUSG00000026003,0.03459113352668273,1.3439781175774515e-08,1.6668462328878226e-08,0.022660931547775962,0.04651148515660988,Acadl
ENSMUSG00000074264,0.034587983041776856,1.3480527926013193e-08,1.671692451142509e-08,0.022657778908539213,0.04650833772103422,Amy1
ENSMUSG00000043782,0.03458452808449621,1.3525350531561104e-08,1.6770428433429765e-08,0.022654321588999434,0.04650488610750817,Ccdc64b
ENSMUSG00000035953,0.034579886753490996,1.3585792404270919e-08,1.6843283417147184e-08,0.022649677085024522,0.04650024926799812,Tmem55b
ENSMUSG00000111765,0.03454423898091798,1.4058844541022517e-08,1.742759953021262e-08,0.02261400495960396,0.04646463597525836,RP24-279F18.1
ENSMUSG00000049133,0.0345216234816307,1.4367210436805846e-08,1.780764803768697e-08,0.022591374026242284,0.046442042334801065,Flg2
ENSMUSG00000051951,0.03448856701039961,1.4829790273070325e-08,1.8374167108252167e-08,0.02255829501743356,0.04640901779209557,Xkr4
ENSMUSG00000032864,0.034470920672407666,1.5082615882504334e-08,1.8685103917869593e-08,0.022540636659035815,0.04639138848764932,Rag2
ENSMUSG00000097393,0.034454992225273345,1.5314419958291256e-08,1.8967574880222016e-08,0.0225246973680879,0.046375475409449425,D030068K23Rik
ENSMUSG00000045287,0.034436914965383474,1.5581688005862844e-08,1.9296208056796093e-08,0.022506607808857198,0.04635741558449667,Rtn4rl1
ENSMUSG00000052479,0.03435249586339584,1.6890963789861162e-08,2.0912422669136018e-08,0.02242213137352723,0.04627307779885726,A330008L17Rik
ENSMUSG00000035557,0.03434163359188666,1.7066997407496598e-08,2.1127751185313937e-08,0.022411261737262888,0.046262225978045704,Krt17
ENSMUSG00000026786,0.03433881695762168,1.7112933770185828e-08,2.1181995011988897e-08,0.02240844319374535,0.046259412053232696,Apbb1ip
ENSMUSG00000041625,0.03430314715555843,1.770516075537038e-08,2.190961608138891e-08,0.022372749229353145,0.04622377654724895,Ggact
ENSMUSG00000009291,0.034274943576389716,1.818746864664628e-08,2.2503673158433902e-08,0.022344526566924188,0.046195600063998365,Pttg1ip
ENSMUSG00000023577,0.03411949033933865,2.1083614215347514e-08,2.6077444916941884e-08,0.02218896848749693,0.046040295834539925,Iqcf3
ENSMUSG00000061080,0.03411680711539403,2.1137338276638057e-08,2.613742831289484e-08,0.022186283458976348,0.04603761517750401,Lsamp
ENSMUSG00000036473,0.034080539270567395,2.1876667722866438e-08,2.7048303317095005e-08,0.022149991239451168,0.04600138201150151,Tbc1d24
ENSMUSG00000023330,0.03405782016461863,2.2352524805191044e-08,2.7633236253172264e-08,0.022127256880585408,0.04597868461327669,Dtwd1
ENSMUSG00000021732,0.03400909213892347,2.3407269437069823e-08,2.8930007955839604e-08,0.02207849618198743,0.04593000310488049,Fgf10
ENSMUSG00000021583,0.033997092384152466,2.3674332044354762e-08,2.9252850666446018e-08,0.022066488389903258,0.045918014796762344,Erap1
ENSMUSG00000031957,0.033945385180024434,2.4859326599506464e-08,3.0709483137129663e-08,0.022014746592190576,0.04586635687723351,Ctrb1
ENSMUSG00000034667,0.033894528197789923,2.60808879371357e-08,3.2210556918779424e-08,0.021963855647538853,0.045815548307017735,Xpot
ENSMUSG00000020469,0.03385075390323351,2.7178804645085918e-08,3.356236681289938e-08,0.021920052169913086,0.04577181563290295,Myl7
ENSMUSG00000061666,0.033841448190401094,2.7417918221327785e-08,3.385346119437929e-08,0.02191074025913208,0.045762518762019255,Gdpd1
ENSMUSG00000066058,0.033756598359445514,2.969442687236182e-08,3.6646213590474914e-08,0.021825834010542097,0.04567774945701936,Cldn19
ENSMUSG00000073424,0.03375109721094676,2.984818885170285e-08,3.683142750703708e-08,0.02182032921020676,0.0456722535234089,Cyp4f15
ENSMUSG00000030671,0.03374930194051052,2.989853521330472e-08,3.688900088007986e-08,0.021818532748169715,0.045670459954667425,Pde3b
ENSMUSG00000039886,0.033658416168414355,3.255784876909972e-08,4.0155215551430344e-08,0.021727586751824738,0.04557966023062826,Tmem120a
ENSMUSG00000105640,0.03364282158383202,3.303663669731571e-08,4.073568026796018e-08,0.02171198185354517,0.045564080390754734,Gm42912
ENSMUSG00000042002,0.03364232666302021,3.3051943117899696e-08,4.074952918000209e-08,0.021711486605505714,0.04556358593779653,Foxn4
ENSMUSG00000090176,0.03363777640310834,3.31929917657804e-08,4.091838235426577e-08,0.02170693333736506,0.04555903997901723,Cd200r2
ENSMUSG00000022388,0.03362698226274863,3.352992696293624e-08,4.132864164049826e-08,0.02169613206285555,0.045548256039842375,Ttll8
ENSMUSG00000029735,0.033464380204201,3.902518510649491e-08,4.8060572791249884e-08,0.021533422873039644,0.04538580731494093,Tpk1
ENSMUSG00000041842,0.033442031566430205,3.9845620490836366e-08,4.906491871793666e-08,0.02151105956014806,0.04536347970263778,Fhdc1
ENSMUSG00000021209,0.03338044917085878,4.219383618223041e-08,5.194366143325177e-08,0.021449436788582587,0.04530195518179467,Ppp4r4
ENSMUSG00000026928,0.03337352199501273,4.2466225080887756e-08,5.227255672191993e-08,0.021442505076662566,0.045295034510404016,Card9
ENSMUSG00000030688,0.03323591137015626,4.824436231349326e-08,5.937767669353017e-08,0.021304804578932877,0.04515755286153184,Stard10
ENSMUSG00000017453,0.033130132684752935,5.3196944292567687e-08,6.546510496254945e-08,0.021198957117662467,0.04505187301054971,Pipox
ENSMUSG00000101299,0.03311900989078303,5.374547494765986e-08,6.610759526157425e-08,0.021187827107343626,0.045040760593669515,Gm28175
ENSMUSG00000025218,0.033068730177886946,5.629421133752905e-08,6.922554271707949e-08,0.021137514810410853,0.044990527752776975,Poll
ENSMUSG00000097465,0.033057665969239154,5.68705903193993e-08,6.991712603811076e-08,0.021126443439655602,0.04497947385036779,Gm16619
ENSMUSG00000041708,0.03303396605067792,5.8124520999705036e-08,7.144993361979721e-08,0.021102728189459196,0.044955795998302975,Mpped1
ENSMUSG00000092275,0.03301432298676664,5.918407415020054e-08,7.274345397025632e-08,0.021083072428494835,0.044936171213484206,Gm20465
ENSMUSG00000029279,0.032986515978143824,6.071604698938448e-08,7.461723852695647e-08,0.02105524746150792,0.04490839006527941,Brdt
ENSMUSG00000029205,0.03298425445863374,6.084231664544477e-08,7.476323008779157e-08,0.021052984482272646,0.044906130648163504,Chrna9
