,Erythroid3_3_corr,Erythroid3_3_pval,Erythroid3_3_qval,Erythroid3_3_ci_low,Erythroid3_3_ci_high,gene_annotation
ENSMUSG00000051839,0.6436383814328489,0.0,0.0,0.6397797039997332,0.6474646111413573,Gypa
ENSMUSG00000052217,0.6415641654702846,0.0,0.0,0.6376879792924227,0.6454078612936592,Hbb-bh1
ENSMUSG00000073400,0.6333730620135015,0.0,0.0,0.6294282921644713,0.6372851870468893,Trim10
ENSMUSG00000096982,0.6271967152612181,0.0,0.0,0.623200820613771,0.6311598631521856,Redrum
ENSMUSG00000018659,0.626167671820319,0.0,0.0,0.62216330849615,0.6301392726076614,Pnpo
ENSMUSG00000054342,0.6158611589800207,0.0,0.0,0.6117727524152373,0.6199166637536756,Kcnn4
ENSMUSG00000001348,0.6136177107073519,0.0,0.0,0.6095111971654623,0.6176912966429526,Acp5
ENSMUSG00000040466,0.6062409512063577,0.0,0.0,0.6020753706573759,0.6103735304777307,Blvrb
ENSMUSG00000055609,0.5994220061209523,0.0,0.0,0.5952024677002548,0.6036084903206619,Hba-x
ENSMUSG00000054191,0.5981683021159365,0.0,0.0,0.5939389103973027,0.6023646314508847,Klf1
ENSMUSG00000027078,0.5963048117313446,0.0,0.0,0.5920608127469342,0.600515737096004,Ube2l6
ENSMUSG00000041237,0.5950200983960643,0.0,0.0,0.5907660558267653,0.5992410602222605,Pklr
ENSMUSG00000070803,0.5933342009184013,0.0,0.0,0.5890670116411496,0.5975683008740121,Cited4
ENSMUSG00000021991,0.5924601495381009,0.0,0.0,0.5881861592173578,0.5967010464326183,Cacna2d3
ENSMUSG00000028332,0.5921439560782409,0.0,0.0,0.5878675079359592,0.5963873093670282,Hemgn
ENSMUSG00000063856,0.5913165546240757,0.0,0.0,0.587033681239799,0.5955663295646705,Gpx1
ENSMUSG00000025573,0.5827530624427264,0.0,0.0,0.5784042223646363,0.5870687791439702,6030468B19Rik
ENSMUSG00000069917,0.5823351636144319,0.0,0.0,0.5779831292650629,0.5866540739376019,Hba-a2
ENSMUSG00000029866,0.5813871984917199,0.0,0.0,0.5770279268227557,0.585713344856115,Kel
ENSMUSG00000027869,0.5813569877513116,0.0,0.0,0.5769974856319896,0.5856833645297626,Hsd3b6
ENSMUSG00000024588,0.5800484937741429,0.0,0.0,0.575679021963134,0.5843848389347118,Fech
