,Cardiomyocytes_2_corr,Cardiomyocytes_2_pval,Cardiomyocytes_2_qval,Cardiomyocytes_2_ci_low,Cardiomyocytes_2_ci_high,gene_annotation
ENSMUSG00000042717,0.7693593808437084,0.0,0.0,0.7666687571044036,0.7720229818333355,Ppp1r3a
ENSMUSG00000025813,0.7592469732652422,0.0,0.0,0.7564546175963854,0.7620116512476452,Homer2
ENSMUSG00000072720,0.7511231048737718,0.0,0.0,0.748250008693343,0.7539680262894918,Myo18b
ENSMUSG00000021798,0.7471961588752536,0.0,0.0,0.744284349111038,0.7500795627905051,Ldb3
ENSMUSG00000038216,0.7463478927245498,0.0,0.0,0.7434277473408206,0.7492395831250026,Pnmt
ENSMUSG00000038663,0.745261367226802,0.0,0.0,0.7423305589253193,0.7481636580150288,Fsd2
ENSMUSG00000040666,0.7426669696468519,0.0,0.0,0.7397107640799341,0.745594510228357,Sh3bgr
ENSMUSG00000051456,0.7424536394293856,0.0,0.0,0.739495349501938,0.7453832523601731,Hspb3
ENSMUSG00000049999,0.7420851753520352,0.0,0.0,0.739123286742807,0.7450183662598636,Ppp1r3d
ENSMUSG00000026418,0.7380699716782512,0.0,0.0,0.7350689848988181,0.7410420385010299,Tnni1
ENSMUSG00000018845,0.737956358501643,0.0,0.0,0.7349542685326774,0.7409295223146314,Unc45b
ENSMUSG00000024049,0.7378077831257653,0.0,0.0,0.7348042507418725,0.7407823812540625,Myom1
ENSMUSG00000032495,0.737218786888524,0.0,0.0,0.7342095392415502,0.7401990682533915,Lrrc2
ENSMUSG00000026817,0.7356513203159162,0.0,0.0,0.7326268854195348,0.7386467043427807,Ak1
ENSMUSG00000019528,0.7335748296313075,0.0,0.0,0.7305303258899805,0.7365901718834941,Gyg
ENSMUSG00000026414,0.733328281235828,0.0,0.0,0.73028139846804,0.7363459894888301,Tnnt2
ENSMUSG00000016349,0.7320773464438209,0.0,0.0,0.729018405462272,0.7351070471757372,Eef1a2
ENSMUSG00000019787,0.7316079197655943,0.0,0.0,0.7285444591847958,0.7346421155817664,Trdn
ENSMUSG00000005716,0.7303508907132492,0.0,0.0,0.7272753420088166,0.7333971094167181,Pvalb
ENSMUSG00000074652,0.7300553924289949,0.0,0.0,0.7269770051410246,0.7331044344670108,Myh7b
ENSMUSG00000090889,0.7295764714618309,0.0,0.0,0.7264934860834529,0.7326300869457684,Gm17428
ENSMUSG00000079243,0.7292996163672175,0.0,0.0,0.7262139743127589,0.7323558743201485,Xirp1
ENSMUSG00000026208,0.7284625373349798,0.0,0.0,0.7253688689521732,0.731526778836285,Des
ENSMUSG00000061462,0.7275876582611382,0.0,0.0,0.7244856110715234,0.730660234139177,Obscn
ENSMUSG00000021373,0.7274372712730507,0.0,0.0,0.7243337848378419,0.7305112787883702,Cap2
ENSMUSG00000060843,0.7256061259329579,0.0,0.0,0.7224851390695178,0.7286975419170159,Ctnna3
ENSMUSG00000052374,0.7254555051753259,0.0,0.0,0.7223330808014335,0.728548351161682,Actn2
ENSMUSG00000002930,0.7249895473099104,0.0,0.0,0.7218626777894064,0.7280868152695869,Ppp1r17
ENSMUSG00000031698,0.7242793904435271,0.0,0.0,0.7211457517236118,0.7273833924410108,Mylk3
ENSMUSG00000042895,0.7237235460942185,0.0,0.0,0.7205846137608639,0.7268328143155403,Abra
ENSMUSG00000061816,0.7229794698607357,0.0,0.0,0.7198334577135531,0.7260957814117673,Myl1
ENSMUSG00000032338,0.7227456360348079,0.0,0.0,0.7195974005028034,0.7258641595478396,Hcn4
ENSMUSG00000054640,0.7226312832482144,0.0,0.0,0.719481960669463,0.7257508882292706,Slc8a1
ENSMUSG00000025141,0.7220852349819954,0.0,0.0,0.7189307240241575,0.7252100017703443,Myadml2
ENSMUSG00000029683,0.7218797722140573,0.0,0.0,0.7187233100409466,0.7250064802482461,Lmod2
ENSMUSG00000039376,0.7213745750012125,0.0,0.0,0.7182133175179599,0.7245060538993527,Synpo2l
ENSMUSG00000039103,0.7207917318662773,0.0,0.0,0.7176249462806477,0.7239287107814824,Nexn
ENSMUSG00000016386,0.7206549241853617,0.0,0.0,0.7174868416726303,0.7237931934536794,Mpped2
ENSMUSG00000061086,0.7203553852698455,0.0,0.0,0.7171844640191101,0.7234964789068098,Myl4
ENSMUSG00000033182,0.7190533744664537,0.0,0.0,0.7158701279000764,0.7222067313472127,Kbtbd12
ENSMUSG00000038403,0.7189000807700463,0.0,0.0,0.7157153845531806,0.7220548800346378,Hfe2
ENSMUSG00000020542,0.7184543094250779,0.0,0.0,0.7152653994649417,0.721613301351387,Myocd
