,Mesenchyme_3_corr,Mesenchyme_3_pval,Mesenchyme_3_qval,Mesenchyme_3_ci_low,Mesenchyme_3_ci_high,gene_annotation
ENSMUSG00000024513,0.7695539173972779,0.0,0.0,0.7668652640700789,0.7722155609707008,Mbd2
ENSMUSG00000039176,0.7483587955433921,0.0,0.0,0.7454584261736283,0.7512308268589926,Polg
ENSMUSG00000016128,0.7384187466619766,0.0,0.0,0.7354211475781876,0.7413874448508165,Stard13
ENSMUSG00000061411,0.7352231104920252,0.0,0.0,0.7321945323404028,0.7382226148284512,Nol4l
ENSMUSG00000039294,0.7349842692251318,0.0,0.0,0.7319533811632287,0.7379860707037461,BC017643
ENSMUSG00000048583,0.7236606000259941,0.0,0.0,0.7205210684815649,0.7267704643639613,Igf2
ENSMUSG00000085925,0.7224414175755046,0.0,0.0,0.719290290502797,0.7255628177986619,Rtl1
ENSMUSG00000027204,0.7195424355638141,0.0,0.0,0.7163638159852858,0.722691188698263,Fbn1
ENSMUSG00000038594,0.7190850921977612,0.0,0.0,0.7159021456150809,0.7222381505994439,Cep85l
ENSMUSG00000048938,0.7169309955076587,0.0,0.0,0.7137277060732233,0.7201042954234164,Nr1h5
ENSMUSG00000000416,0.7168331494978877,0.0,0.0,0.7136289374916015,0.720007367423241,Cttnbp2
ENSMUSG00000026970,0.7109001582836606,0.0,0.0,0.7076402432512234,0.7141298092030551,Rbms1
ENSMUSG00000033960,0.7100275054335584,0.0,0.0,0.7067594368418362,0.7132652712873665,9430020K01Rik
ENSMUSG00000099083,0.7098344778647374,0.0,0.0,0.7065646071043983,0.7130740373812094,Atf7
ENSMUSG00000069378,0.7076935404608817,0.0,0.0,0.7044037144474156,0.7109529618029494,Prdm6
ENSMUSG00000027855,0.7057383120181163,0.0,0.0,0.7024303149829092,0.7090158205220981,Sycp1
ENSMUSG00000058301,0.7055099487951327,0.0,0.0,0.7021998327708161,0.7087895665846586,Upf1
ENSMUSG00000056121,0.7054545625529526,0.0,0.0,0.7021439327025905,0.7087346918179257,Fez2
ENSMUSG00000024875,0.702981677056054,0.0,0.0,0.6996481474814612,0.706284602233277,Yif1a
ENSMUSG00000017765,0.6999698528466802,0.0,0.0,0.6966085426725247,0.703300435184476,Slc12a4
ENSMUSG00000042807,0.6978886614556302,0.0,0.0,0.6945082251918125,0.7012382865024813,Hecw2
ENSMUSG00000049173,0.6951328154531463,0.0,0.0,0.6917271416964978,0.6985075699842629,Myoz3
ENSMUSG00000022790,0.6943126108146289,0.0,0.0,0.6908994452921999,0.6976948254925811,Igsf11
ENSMUSG00000003033,0.6924340451884937,0.0,0.0,0.6890037545245006,0.6958333134976178,Ap1m1
ENSMUSG00000030111,0.6901834312280617,0.0,0.0,0.6867326856015403,0.6936030704879999,A2m
ENSMUSG00000024844,0.6887502092140976,0.0,0.0,0.6852864726938847,0.6921827868091899,Banf1
ENSMUSG00000016995,0.6872682923102669,0.0,0.0,0.6837911522456529,0.6907142198737565,Matn4
ENSMUSG00000020143,0.6866073825213204,0.0,0.0,0.6831242741201916,0.690059254778755,Dock2
ENSMUSG00000037062,0.685897511817453,0.0,0.0,0.6824079994090985,0.6893557628605865,Sh3glb1
ENSMUSG00000031523,0.6849745198063931,0.0,0.0,0.6814766907652782,0.6884410549555035,Dlc1
ENSMUSG00000020019,0.6847897618035937,0.0,0.0,0.6812902693586604,0.6882579538817527,Ntn4
ENSMUSG00000005621,0.683158432750276,0.0,0.0,0.6796442729050288,0.6866412355829573,Zfp592
ENSMUSG00000025810,0.6817008966808613,0.0,0.0,0.6781736619542683,0.6851967245780621,Nrp1
ENSMUSG00000019467,0.6813275893179078,0.0,0.0,0.6777970103678496,0.684826748799746,Arhgef25
ENSMUSG00000029576,0.6812500286081595,0.0,0.0,0.6777187550734797,0.6847498800548492,Radil
ENSMUSG00000024538,0.6768338320059163,0.0,0.0,0.6732631417467426,0.6803729544945579,Ppic
ENSMUSG00000053198,0.676247408898707,0.0,0.0,0.67267150402821,0.6797917271672694,Prx
ENSMUSG00000032180,0.6757073247811965,0.0,0.0,0.6721266214010805,0.6792564243222655,Tmed1
ENSMUSG00000051335,0.6714922175759445,0.0,0.0,0.6678741972848913,0.6750785029909686,Gfod1
ENSMUSG00000053580,0.6714852506308152,0.0,0.0,0.6678671688559916,0.6750715973181359,Tanc2
ENSMUSG00000072625,0.6712093999524166,0.0,0.0,0.667588884294944,0.6747981721627693,Gdf2
ENSMUSG00000000001,0.6703103335948309,0.0,0.0,0.6666818923265622,0.673907004352914,Gnai3
ENSMUSG00000001036,0.6695560099047713,0.0,0.0,0.6659209272773036,0.6731592995318076,Epn2
ENSMUSG00000043733,0.6694124243468971,0.0,0.0,0.6657760783932922,0.6730169730413471,Ptpn11
ENSMUSG00000055670,0.6690885455547236,0.0,0.0,0.6654493509856174,0.6726959332846517,Zzef1
ENSMUSG00000039263,0.6685175089272938,0.0,0.0,0.6648732953087837,0.6721298989041876,Npepl1
ENSMUSG00000060284,0.6676306198361341,0.0,0.0,0.6639786196199903,0.6712507705375992,Sp7
ENSMUSG00000097479,0.6668647106129401,0.0,0.0,0.6632059943770122,0.6704915552086876,Gm26582
ENSMUSG00000019817,0.6667646970273293,0.0,0.0,0.6631051043789948,0.6703924151612193,Plagl1
ENSMUSG00000067001,0.6661733751645309,0.0,0.0,0.6625086035191077,0.669806255372029,Serpinb7
ENSMUSG00000050192,0.666030035668634,0.0,0.0,0.662364009307288,0.6696641665078327,Eif5a2
ENSMUSG00000054364,0.6657028322048325,0.0,0.0,0.6620339427057806,0.6693398168850906,Rhob
ENSMUSG00000070427,0.6653554836217465,0.0,0.0,0.6616835562658678,0.6689954963300868,Il18bp
ENSMUSG00000039354,0.6649017150074656,0.0,0.0,0.6612258214777723,0.6685456811120126,Smarcal1
ENSMUSG00000033855,0.6646999854460341,0.0,0.0,0.6610223295738654,0.6683457082352866,Ston1
ENSMUSG00000025730,0.6639591646319635,0.0,0.0,0.6602750414686976,0.667611334054832,Rab40c
ENSMUSG00000002265,0.6639353217630481,0.0,0.0,0.6602509905751103,0.667587698548867,Peg3
ENSMUSG00000000127,0.6636871992270513,0.0,0.0,0.6600007036638396,0.6673417335134562,Fer
ENSMUSG00000038740,0.6625601618326515,0.0,0.0,0.6588638454118949,0.666224486015451,Mvb12b
ENSMUSG00000059995,0.6625082296549153,0.0,0.0,0.6588114611108173,0.6661730045448933,Atxn7l3
ENSMUSG00000046020,0.6617615478067326,0.0,0.0,0.6580582825876132,0.6654327991120874,Pofut1
ENSMUSG00000057411,0.6610869503007615,0.0,0.0,0.657377821964842,0.664764046582965,Fam173a
ENSMUSG00000048285,0.6602231835220304,0.0,0.0,0.6565065567767701,0.6639077552136529,Frmd6
