,Erythroid3_2_corr,Erythroid3_2_pval,Erythroid3_2_qval,Erythroid3_2_ci_low,Erythroid3_2_ci_high,gene_annotation
ENSMUSG00000073400,0.7634666310885326,0.0,0.0,0.7607165600530902,0.7661892928210072,Trim10
ENSMUSG00000069917,0.753003276965365,0.0,0.0,0.7501487890490861,0.7558297028728335,Hba-a2
ENSMUSG00000051839,0.7515254275638653,0.0,0.0,0.7486563092555907,0.7543663951197129,Gypa
ENSMUSG00000069919,0.7432145602792579,0.0,0.0,0.7402637077654981,0.746136778718814,Hba-a1
ENSMUSG00000052217,0.7416013768015456,0.0,0.0,0.7386347658167977,0.7445392629782801,Hbb-bh1
ENSMUSG00000052187,0.7361876410593509,0.0,0.0,0.7331683989163934,0.7391778611698758,Hbb-y
ENSMUSG00000073940,0.7360815081464235,0.0,0.0,0.7330612381017307,0.739072750443415,Hbb-bt
ENSMUSG00000052305,0.7350978705964364,0.0,0.0,0.7320680811150372,0.7380985795648035,Hbb-bs
ENSMUSG00000096982,0.7220137332262311,0.0,0.0,0.7188585431749784,0.7251391756368119,Redrum
ENSMUSG00000054342,0.7217473050911075,0.0,0.0,0.7185895852172562,0.7248752644068318,Kcnn4
ENSMUSG00000027078,0.7214049464066978,0.0,0.0,0.7182439771115608,0.7245361385836899,Ube2l6
ENSMUSG00000018659,0.7134796544092733,0.0,0.0,0.7102438999227892,0.716685260590809,Pnpo
ENSMUSG00000040466,0.7122902081684238,0.0,0.0,0.7090433018749208,0.715506912451982,Blvrb
ENSMUSG00000055609,0.7072496991544279,0.0,0.0,0.7039557438155198,0.7105132306631244,Hba-x
ENSMUSG00000028332,0.7025709290176115,0.0,0.0,0.6992336036607805,0.7058776329490353,Hemgn
ENSMUSG00000021991,0.7013318772312446,0.0,0.0,0.697983115213363,0.7046499668280762,Cacna2d3
ENSMUSG00000001348,0.6992380965609568,0.0,0.0,0.6958700549999837,0.7025753807903404,Acp5
ENSMUSG00000025573,0.6964672883069656,0.0,0.0,0.693073822774392,0.699829886574249,6030468B19Rik
ENSMUSG00000001014,0.6925085047635224,0.0,0.0,0.6890788919851426,0.6959070979974075,Icam4
ENSMUSG00000063856,0.6912144264242364,0.0,0.0,0.6877730427539743,0.6946247419888273,Gpx1
ENSMUSG00000024588,0.6903295703395498,0.0,0.0,0.6868801508699673,0.6937478888428099,Fech
ENSMUSG00000023216,0.6870038549122555,0.0,0.0,0.6835243261523367,0.6904521616927963,Epb42
ENSMUSG00000041237,0.6864161814219941,0.0,0.0,0.6829313474653526,0.6898697724240408,Pklr
ENSMUSG00000032028,0.680527163489393,0.0,0.0,0.676989420279051,0.684033460297255,Nxpe2
ENSMUSG00000026688,0.6803116439745235,0.0,0.0,0.6767719731992994,0.6838198611335398,Mgst3
ENSMUSG00000006574,0.6774036730045084,0.0,0.0,0.6738380542848674,0.6809377423676783,Slc4a1
ENSMUSG00000029866,0.6745219990938474,0.0,0.0,0.6709307779930399,0.6780815788819315,Kel
ENSMUSG00000001763,0.6675012386232475,0.0,0.0,0.6638481033561036,0.6711225206239717,Tspan33
ENSMUSG00000027869,0.665698005315985,0.0,0.0,0.6620290735907235,0.6693350320855846,Hsd3b6
ENSMUSG00000027562,0.6630998656749042,0.0,0.0,0.659408250056653,0.6667595038272743,Car2
ENSMUSG00000001542,0.6619942199792008,0.0,0.0,0.6582929783823416,0.665663453954921,Ell2
ENSMUSG00000070803,0.6615202622890943,0.0,0.0,0.6578148992947911,0.6651936048636,Cited4
ENSMUSG00000023926,0.6591229797229798,0.0,0.0,0.6553968164047095,0.6628170590602821,Rhag
ENSMUSG00000058794,0.6565093213915675,0.0,0.0,0.6527605673736101,0.6602259243591458,Nfe2
ENSMUSG00000034248,0.6554939021202896,0.0,0.0,0.6517363959911234,0.6592192317674517,Slc25a37
ENSMUSG00000008843,0.6526103452097252,0.0,0.0,0.6488280598091323,0.656360383809441,Cldn13
ENSMUSG00000073063,0.6483141191587727,0.0,0.0,0.6444951199561634,0.6521007719861003,Hbq1b
ENSMUSG00000038725,0.6481887977612797,0.0,0.0,0.6443687312946411,0.6519765150409969,Pkhd1l1
ENSMUSG00000090523,0.6440719854014991,0.0,0.0,0.6402169753037291,0.6478945568667772,Gypc
ENSMUSG00000104818,0.6373000118247777,0.0,0.0,0.6333880108837849,0.6411794392453812,Gm43661
ENSMUSG00000054191,0.6308102029297377,0.0,0.0,0.6268441574694363,0.6347435597667539,Klf1
ENSMUSG00000026532,0.629593618188162,0.0,0.0,0.6256175037717503,0.6335370239353268,Spta1
ENSMUSG00000028644,0.6295777925650177,0.0,0.0,0.6256015472987725,0.6335213289044261,Ermap
ENSMUSG00000026459,0.6198419136353311,0.0,0.0,0.6157858004476582,0.6238651747817655,Myog
ENSMUSG00000071715,0.6189710723896604,0.0,0.0,0.6149078766274776,0.6230014047948647,Ncf4
ENSMUSG00000036718,0.6140633176072835,0.0,0.0,0.6099603952604986,0.6181333173482232,Micall2
ENSMUSG00000023328,0.612139052187306,0.0,0.0,0.6080206408651372,0.616224519760759,Ache
ENSMUSG00000028132,0.6105552375924632,0.0,0.0,0.6064241145726688,0.6146534003397256,Tmem56
ENSMUSG00000059895,0.6080148402383936,0.0,0.0,0.6038633975457932,0.6121332978055266,Ptp4a3
ENSMUSG00000030000,0.6058938284136356,0.0,0.0,0.6017254861913965,0.6100291663128791,Add2
ENSMUSG00000031543,0.6052722576899713,0.0,0.0,0.6010989743120932,0.6094125313858555,Ank1
ENSMUSG00000042770,0.5995376340913173,0.0,0.0,0.5953190054822113,0.6037232092567637,Hebp1
ENSMUSG00000084796,0.5979103201839151,0.0,0.0,0.5936789034836927,0.6021086728810331,Mir142hg
ENSMUSG00000062729,0.5949525512774094,0.0,0.0,0.5906979812469679,0.5991740402042626,Ppox
ENSMUSG00000005161,0.5941847185075132,0.0,0.0,0.589924156890849,0.5984121950213139,Prdx2
ENSMUSG00000022742,0.5932804845464419,0.0,0.0,0.589012877006589,0.597515002505652,Cpox
ENSMUSG00000018654,0.5922794699875583,0.0,0.0,0.5880040750537276,0.5965217706758478,Ikzf1
ENSMUSG00000026815,0.5881360861268787,0.0,0.0,0.5838285991946168,0.5924104627586633,Gfi1b
ENSMUSG00000026614,0.5863891948959791,0.0,0.0,0.582068245948454,0.5906770283388056,Slc30a10
ENSMUSG00000042066,0.5843341598796208,0.0,0.0,0.579997426125245,0.5886377731898288,Tmcc2
ENSMUSG00000027495,0.5809973961066557,0.0,0.0,0.576635151918655,0.5853265145427278,Fam210b
ENSMUSG00000031974,0.5783727282969783,0.0,0.0,0.5739905216571038,0.5827218073581011,Abcb10
ENSMUSG00000031765,0.5770380476106932,0.0,0.0,0.5726457248442999,0.5813972426591246,Mt1
ENSMUSG00000020334,0.5767459253995013,0.0,0.0,0.5723513916646095,0.5811073314568099,Slc22a4
ENSMUSG00000000244,0.576298380645803,0.0,0.0,0.5719004618011189,0.5806631719240584,Tspan32
ENSMUSG00000034041,0.569040730031802,0.0,0.0,0.5645882872485072,0.5734600553396676,Lyl1
ENSMUSG00000000253,0.5628041088758755,0.0,0.0,0.5583053710451129,0.567269750275203,Gmpr
ENSMUSG00000079557,0.5610680531509704,0.0,0.0,0.5565565202180519,0.5655464975270593,March2
ENSMUSG00000021361,0.5583724551373513,0.0,0.0,0.5538411343035422,0.5628707013709516,Tmem14c
ENSMUSG00000039910,0.5543017901221485,0.0,0.0,0.5497407699414217,0.5588297607464981,Cited2
ENSMUSG00000079157,0.5531173214941223,0.0,0.0,0.5485477007764392,0.5576539008350125,Fam155a
