,Forebrain/Midbrain/Hindbrain_1_corr,Forebrain/Midbrain/Hindbrain_1_pval,Forebrain/Midbrain/Hindbrain_1_qval,Forebrain/Midbrain/Hindbrain_1_ci_low,Forebrain/Midbrain/Hindbrain_1_ci_high,gene_annotation
ENSMUSG00000091794,0.2910804745188228,0.0,0.0,0.2850648043984314,0.2970732147327614,Vmn2r18
ENSMUSG00000042529,0.29095125738526045,0.0,0.0,0.28493509806302075,0.29694449509689186,Kcnj12
ENSMUSG00000030804,0.29015622325743445,0.0,0.0,0.28413705887131163,0.2961525171299417,Gm21974
ENSMUSG00000032852,0.2891801347528772,0.0,0.0,0.2831572923601753,0.2951801694948416,Rspo4
ENSMUSG00000021099,0.28900463797880266,0.0,0.0,0.28298113562865623,0.2950053439958069,Six6
ENSMUSG00000038173,0.2889225561026691,0.0,0.0,0.2828987452222545,0.2949235759448898,Enpp6
ENSMUSG00000109524,0.28805636025449605,0.0,0.0,0.2820292989263398,0.29406068648235223,Gm44691
ENSMUSG00000027973,0.28804120168412994,0.0,0.0,0.282014083560739,0.2940455856871378,1700006A11Rik
ENSMUSG00000109091,0.2878523186231298,0.0,0.0,0.2818244930581094,0.29385742228086886,Gm44827
ENSMUSG00000041730,0.28781291253603586,0.0,0.0,0.28178493943900945,0.2938181662744311,Prrxl1
ENSMUSG00000079049,0.2874401010720809,0.0,0.0,0.28141073322423343,0.2934467736848767,Serpinb1c
ENSMUSG00000074004,0.2872746666545521,0.0,0.0,0.28124468047595624,0.2932819683095014,B3gnt6
ENSMUSG00000097701,0.28677818080821643,0.0,0.0,0.28074634112288444,0.2927873681403058,Gm17508
ENSMUSG00000037318,0.2855999350951749,0.0,0.0,0.2795637097389771,0.2916135845899849,Traf3ip3
ENSMUSG00000097904,0.28556907244551333,0.0,0.0,0.2795327324584057,0.29158283857759554,Gm26711
ENSMUSG00000096883,0.28507054519476444,0.0,0.0,0.2790323553048768,0.2910861936580328,Shisa8
ENSMUSG00000097280,0.28449258240907455,0.0,0.0,0.27845225195639167,0.29051040907648934,AI849053
ENSMUSG00000057135,0.2837410668859955,0.0,0.0,0.2776979596854376,0.28976171931909106,Scimp
ENSMUSG00000097574,0.28373448785829636,0.0,0.0,0.2776913563820242,0.2897551649965908,C920006O11Rik
ENSMUSG00000029720,0.2833972170841472,0.0,0.0,0.277352841889746,0.28941915996638956,Gm20605
ENSMUSG00000108085,0.2832292954629952,0.0,0.0,0.2771843016012038,0.2892518679851326,A930014E10Rik
ENSMUSG00000024256,0.283069467329828,0.0,0.0,0.27702388496472763,0.289092638802757,Adcyap1
ENSMUSG00000111709,0.28221941338983597,0.0,0.0,0.2761707067030565,0.28824576481259456,Gm3776
ENSMUSG00000041358,0.2819957781395312,0.0,0.0,0.27594625107883,0.28802296458857507,Nutm1
ENSMUSG00000033122,0.2818590664163817,0.0,0.0,0.2758090381732383,0.2878867630086737,Hsd17b3
ENSMUSG00000090675,0.28184194644862354,0.0,0.0,0.2757918554613927,0.28786970690732755,Olfr111
ENSMUSG00000094487,0.2817902491604215,0.0,0.0,0.27573996872789136,0.287818202453775,Gm21958
ENSMUSG00000038792,0.28175673865042566,0.0,0.0,0.2757063354370859,0.28778481692179475,4931403M11Rik
ENSMUSG00000032269,0.28162710414111686,0.0,0.0,0.27557622609301247,0.28765566574862134,Htr3a
ENSMUSG00000104000,0.2815434518362505,0.0,0.0,0.2754922674980531,0.2875723252210247,Gm38335
ENSMUSG00000084773,0.28151287402983916,0.0,0.0,0.2754615777550748,0.2875418613571869,Gm12159
ENSMUSG00000069136,0.2809463032821018,0.0,0.0,0.2748929351862162,0.2869773996240848,A130006I12Rik
ENSMUSG00000055725,0.28078164871047456,0.0,0.0,0.2747276793042215,0.28681335718059625,Paqr3
ENSMUSG00000108815,0.28066883716157026,0.0,0.0,0.27461445597957646,0.28670096482139734,RP23-325D10.3
ENSMUSG00000071230,0.2805796787073536,0.0,0.0,0.2745249722050414,0.2866121375482895,Npw
ENSMUSG00000027643,0.2803294188253409,0.0,0.0,0.27427379973800464,0.28636280670817277,Ghrh
ENSMUSG00000036067,0.27987000098306963,0.0,0.0,0.2738127087564338,0.28590509223971083,Slc2a6
ENSMUSG00000047342,0.27970717859689637,0.0,0.0,0.27364929406083605,0.2857428728857055,Zfp286
ENSMUSG00000103912,0.2795898476599771,0.0,0.0,0.27353153651846485,0.2856259762834952,Gm33819
ENSMUSG00000043727,0.2794834805304312,0.0,0.0,0.27342478280389626,0.28552000274769823,F830045P16Rik
ENSMUSG00000022351,0.27931657675065463,0.0,0.0,0.27325727272307265,0.2853537162698575,Sqle
ENSMUSG00000022129,0.27920034859702964,0.0,0.0,0.2731406225716737,0.2852379177771589,Dct
ENSMUSG00000067604,0.278965473401715,0.0,0.0,0.27290489514231614,0.2850039103076181,Nms
ENSMUSG00000045267,0.2789486749857467,0.0,0.0,0.2728880358019394,0.2849871739243409,Tas2r119
ENSMUSG00000052376,0.278506002999514,0.0,0.0,0.27244375967678586,0.28454613529714085,4921508M14Rik
ENSMUSG00000104833,0.27841833381631537,0.0,0.0,0.2723557731078045,0.28445878928998064,Gm42489
ENSMUSG00000027480,0.2782373788463362,0.0,0.0,0.2721741633532734,0.28427850105951646,Sun5
ENSMUSG00000061615,0.27816320472609557,0.0,0.0,0.2720997209592096,0.28420460011484283,Hist1h2ab
ENSMUSG00000100795,0.27763822282519407,0.0,0.0,0.27157284237230933,0.2836815496155729,Gm29208
ENSMUSG00000105127,0.277454968485736,0.0,0.0,0.2713889268166563,0.2834989686197309,Gm42470
ENSMUSG00000020270,0.27741018893691755,0.0,0.0,0.2713439857621361,0.28345435354077064,Smim23
ENSMUSG00000071613,0.2774024581398541,0.0,0.0,0.2713362270852047,0.28344665113533984,Gm10340
ENSMUSG00000074695,0.27737725077007336,0.0,0.0,0.27131092881460234,0.28342153633512235,Il22
ENSMUSG00000047026,0.27715214826226525,0.0,0.0,0.27108501493158255,0.2831972601084686,Acsm4
ENSMUSG00000067103,0.2769468175504991,0.0,0.0,0.27087894469437734,0.2829926825251508,AY702103
ENSMUSG00000107928,0.2769222667628981,0.0,0.0,0.2708543055211248,0.2829682217500767,Gm45140
ENSMUSG00000062785,0.27687132587257696,0.0,0.0,0.27080318126311936,0.28291746760334896,Kcnc3
ENSMUSG00000038148,0.2766257741937685,0.0,0.0,0.2705567461725503,0.28267281561448576,Cldn16
ENSMUSG00000103640,0.2765819503542653,0.0,0.0,0.2705127647533598,0.2826291522607589,Gm31406
ENSMUSG00000097367,0.2764982078032294,0.0,0.0,0.27042872115528194,0.2825457163107451,Gm26718
ENSMUSG00000029598,0.27644122300439466,0.0,0.0,0.27037153155404237,0.28248894009423803,Plbd2
ENSMUSG00000103310,0.2763159576078775,0.0,0.0,0.2702458161063788,0.2823641330596166,Pcdha12
ENSMUSG00000006720,0.27627963850864606,0.0,0.0,0.27020936655928135,0.28232794681826534,Zfp184
ENSMUSG00000100502,0.2761104893253509,0.0,0.0,0.27003961006949445,0.2821594161681159,Gm28286
ENSMUSG00000097095,0.27610656794057953,0.0,0.0,0.2700356746100156,0.2821555091183679,Gm26547
ENSMUSG00000093587,0.2760710315201179,0.0,0.0,0.2700000106508175,0.2821201025957802,Gm20554
ENSMUSG00000068437,0.27599877912556925,0.0,0.0,0.26992749899679275,0.2820481142578442,Olfr725
ENSMUSG00000063820,0.27593866708886805,0.0,0.0,0.26986717131570265,0.28198822185718675,Arl9
ENSMUSG00000098692,0.27583786407199895,0.0,0.0,0.2697660067876423,0.28188778704634615,Gm28041
ENSMUSG00000054116,0.275811536887521,0.0,0.0,0.26973958520770974,0.28186155600608254,E130116L18Rik
ENSMUSG00000091491,0.27580218626258035,0.0,0.0,0.2697302010585399,0.2818522395265016,Vmn2r97
ENSMUSG00000045140,0.27563341310009,0.0,0.0,0.26956082300213,0.281684082471106,Pigw
ENSMUSG00000091679,0.2755218861851507,0.0,0.0,0.26944889657370125,0.28157296248165437,Vmn2r96
ENSMUSG00000107978,0.27550354713742764,0.0,0.0,0.2694304918472573,0.2815546903316214,Gm44109
ENSMUSG00000047606,0.27534402137202,0.0,0.0,0.26927039494988925,0.281395746303633,Ankrd34c
ENSMUSG00000048142,0.27519255402640536,0.0,0.0,0.26911838563363616,0.28124483100173125,Nat8l
ENSMUSG00000032536,0.27502906752836376,0.0,0.0,0.2689543144984042,0.28108194001692605,Trak1
ENSMUSG00000028950,0.2749453292647919,0.0,0.0,0.26887027691848764,0.2809985066419118,Tas1r1
ENSMUSG00000070378,0.27486635564956674,0.0,0.0,0.26879102110255715,0.280919820483462,Olfr403
ENSMUSG00000091695,0.2748410258269304,0.0,0.0,0.2687656007849156,0.28089458284183855,Gm17669
ENSMUSG00000110579,0.27479498559000237,0.0,0.0,0.2687193960832537,0.2808487101344155,RP23-57C9.2
ENSMUSG00000098758,0.27461440010599786,0.0,0.0,0.26853816578248446,0.280668781491154,7630403G23Rik
ENSMUSG00000048304,0.27448016107441514,0.0,0.0,0.2684034477021888,0.2805350304493592,Slitrk3
ENSMUSG00000085324,0.2738195464159334,0.0,0.0,0.2677404790210887,0.2798768138513389,Gm11680
ENSMUSG00000035020,0.27377544055481906,0.0,0.0,0.26769621619892164,0.27983286789365786,Epgn
ENSMUSG00000089887,0.2736367340463216,0.0,0.0,0.267557016238013,0.2796946640927222,4930428N03Rik
ENSMUSG00000111304,0.273598011378814,0.0,0.0,0.2675181558588094,0.27965608172115464,RP24-164A20.1
ENSMUSG00000085979,0.27316655469693574,0.0,0.0,0.26708516610010546,0.27922618692465384,Gm12055
ENSMUSG00000024306,0.2730679701622141,0.0,0.0,0.26698623161373625,0.27912795892779946,Ccdc178
ENSMUSG00000095720,0.27300683541729837,0.0,0.0,0.2669248799194155,0.2790670452172572,Gm1604b
ENSMUSG00000086490,0.27295968244285856,0.0,0.0,0.2668775596464772,0.27902006269239504,Gm12292
ENSMUSG00000058447,0.2728372243686427,0.0,0.0,0.26675466722865715,0.27889804714671995,Gm26920
ENSMUSG00000049233,0.2728122434654763,0.0,0.0,0.26672959774561555,0.27887315649337885,Apoo-ps
ENSMUSG00000109361,0.27264817735837665,0.0,0.0,0.26656495008046516,0.2787096829141814,Gm44946
ENSMUSG00000028661,0.27264456201766074,0.0,0.0,0.26656132192860504,0.27870608062638264,Epha8
ENSMUSG00000097907,0.2725522892417112,0.0,0.0,0.26646872223772133,0.27861414093665743,Raxos1
ENSMUSG00000103862,0.2724402734601629,0.0,0.0,0.26635630974429464,0.2785025293603187,Gm10764
ENSMUSG00000110353,0.27241375740030765,0.0,0.0,0.2663296998001481,0.2784761089588135,Gm45531
ENSMUSG00000091185,0.2723783923442674,0.0,0.0,0.2662942095429829,0.2784408714701534,Gm3278
ENSMUSG00000086501,0.27235447414843067,0.0,0.0,0.2662702066801146,0.27841703954180036,4930597A21Rik
ENSMUSG00000040627,0.2723346541552944,0.0,0.0,0.2662503165327221,0.2783972910292081,Aicda
ENSMUSG00000111749,0.27227440288134225,0.0,0.0,0.2661898520269755,0.27833725701920364,RP23-177D16.4
ENSMUSG00000073927,0.27224974603019364,0.0,0.0,0.26616510792799997,0.2783126890661221,Olfr652
ENSMUSG00000016552,0.2722370843242468,0.0,0.0,0.26615240142194924,0.2783000730077383,Foxred2
ENSMUSG00000099974,0.27210792119116617,0.0,0.0,0.266022781400031,0.27817137540978515,Bcl2a1d
ENSMUSG00000091375,0.27203259169428917,0.0,0.0,0.2659471855416651,0.2780963173180999,Vmn2r15
ENSMUSG00000111045,0.2719223630770236,0.0,0.0,0.2658365672961864,0.2779864857108652,RP24-366E11.4
ENSMUSG00000085502,0.271758380621558,0.0,0.0,0.26567200550384124,0.2778230935770539,Gm12320
ENSMUSG00000024644,0.2716751980845202,0.0,0.0,0.2655885292251538,0.2777402103552988,Cndp2
ENSMUSG00000102332,0.27166216884577854,0.0,0.0,0.2655754539846607,0.27772722799141875,Gm19331
ENSMUSG00000111102,0.27166190297968806,0.0,0.0,0.26557518717991196,0.27772696308180284,RP23-395M5.5
ENSMUSG00000103168,0.2716300972534427,0.0,0.0,0.26554326916812493,0.27769527177255277,Gm30948
ENSMUSG00000070304,0.2715549497312,0.0,0.0,0.265467856401369,0.2776203945313813,Scn2b
ENSMUSG00000058491,0.27150780707296657,0.0,0.0,0.2654205473840336,0.27757342139226243,Olfr869
ENSMUSG00000106547,0.2713529583869395,0.0,0.0,0.2652651524673751,0.2774191293186985,B230303O12Rik
ENSMUSG00000095030,0.27129001791438356,0.0,0.0,0.26520199006193423,0.2773564149998325,Olfr1513
ENSMUSG00000063277,0.2712857719214938,0.0,0.0,0.2651977290992325,0.27735218426151204,Gm10128
ENSMUSG00000060550,0.2712650168806651,0.0,0.0,0.26517690088717244,0.27733150378388755,H2-Q7
ENSMUSG00000020317,0.27126374212146825,0.0,0.0,0.265175621634038,0.277330233604124,Theg
ENSMUSG00000107516,0.2711455069446818,0.0,0.0,0.26505696973328896,0.2772124230821186,Gm44244
ENSMUSG00000059463,0.2711354572811302,0.0,0.0,0.2650468846578534,0.27720240950463887,Spag11b
ENSMUSG00000094777,0.271125329716595,0.0,0.0,0.2650367214082831,0.277192318304567,Hist1h2ap
ENSMUSG00000070797,0.27104222768623215,0.0,0.0,0.264953326614403,0.27710951461333244,Psg27
ENSMUSG00000087561,0.27104156142388314,0.0,0.0,0.26495265800521944,0.2771088507425239,Gm11608
ENSMUSG00000087408,0.2709264985040987,0.0,0.0,0.26483718987698535,0.2769942007527763,Cers1
ENSMUSG00000111858,0.27074842847295344,0.0,0.0,0.26465849309421213,0.2768167694267484,WI1-1735G24.3
ENSMUSG00000097869,0.2705868423639283,0.0,0.0,0.2644963386138312,0.27665576253987195,C230021G24Rik
ENSMUSG00000092086,0.27053954330600444,0.0,0.0,0.2644488732489061,0.27660863296585503,Gm6793
ENSMUSG00000057182,0.2705145355833777,0.0,0.0,0.2644237776091937,0.27658371484011796,Scn3a
ENSMUSG00000103283,0.27048970082337853,0.0,0.0,0.2643988555483391,0.2765589690492467,Gm37276
ENSMUSG00000041708,0.2704542866784657,0.0,0.0,0.2643633169272607,0.2765236817595899,Mpped1
ENSMUSG00000090165,0.2704325407565257,0.0,0.0,0.2643414945793986,0.2765020137245303,Ugt1a10
ENSMUSG00000005994,0.2704290105995916,0.0,0.0,0.26433795201633603,0.2764984962108979,Tyrp1
ENSMUSG00000045946,0.27036198679503315,0.0,0.0,0.26427069269934544,0.27643171242208664,Gm9804
ENSMUSG00000097422,0.27033595489973367,0.0,0.0,0.264244569347521,0.2764057737325587,Gm26521
ENSMUSG00000097248,0.270294811565341,0.0,0.0,0.2642032814845847,0.2763647776915817,Gm2694
ENSMUSG00000097147,0.2702887069798471,0.0,0.0,0.2641971554567696,0.27635869495866316,Gm26780
ENSMUSG00000036561,0.2702793494551997,0.0,0.0,0.2641877650648252,0.27634937093018846,Ppp6r2
ENSMUSG00000063929,0.270187897011035,0.0,0.0,0.26409599146460394,0.2762582457888169,Cyp4a32
ENSMUSG00000095577,0.2700825236654909,0.0,0.0,0.26399024821336775,0.2761532494328051,Gm6619
ENSMUSG00000041515,0.26994425546852435,0.0,0.0,0.26385149485781667,0.2760154756920055,Irf8
ENSMUSG00000038179,0.2699395715202725,0.0,0.0,0.26384679447883663,0.27601080848949167,Slamf7
ENSMUSG00000110396,0.26993830155982235,0.0,0.0,0.26384552006356754,0.2760095430692697,Gm36737
ENSMUSG00000097818,0.2698983293929257,0.0,0.0,0.2638054076915492,0.27596971379587704,Gm26681
ENSMUSG00000073458,0.26987665621540374,0.0,0.0,0.26378365850267893,0.27594811808745556,Smok2a
ENSMUSG00000086547,0.2698592546074813,0.0,0.0,0.26376619586897954,0.27593077867580085,Gm11755
ENSMUSG00000097671,0.26985134320257476,0.0,0.0,0.26375825672085224,0.27592289554627675,1700015O11Rik
ENSMUSG00000091972,0.26984433185703294,0.0,0.0,0.2637512207890517,0.27591590925862014,Tmem207
ENSMUSG00000073923,0.2698400076622825,0.0,0.0,0.2637468814312339,0.2759116005178125,Olfr657
ENSMUSG00000111422,0.2697909733322537,0.0,0.0,0.2636976751764238,0.27586274141113803,1700027J07Rik
ENSMUSG00000087147,0.2697870611788435,0.0,0.0,0.26369374930753836,0.27585884323639076,Gm14228
ENSMUSG00000106677,0.2697353079866329,0.0,0.0,0.26364181469470643,0.2758072749466656,Ugt2a1
ENSMUSG00000072982,0.2697054150019605,0.0,0.0,0.2636118169363836,0.27577748874696134,9230009I02Rik
ENSMUSG00000105490,0.2696918926693674,0.0,0.0,0.26359824721245667,0.27576401471557876,4933438B17Rik
ENSMUSG00000056966,0.26968962309139194,0.0,0.0,0.2635959696805923,0.2757617532442077,Gjc3
ENSMUSG00000061991,0.26966686655210925,0.0,0.0,0.2635731333932403,0.2757390779842774,Hist1h2af
ENSMUSG00000024831,0.26963715485456474,0.0,0.0,0.2635433175842341,0.2757094723975973,Ighmbp2
ENSMUSG00000070604,0.2695887192251825,0.0,0.0,0.26349471225864,0.2756612097240913,Vsig10l
ENSMUSG00000025727,0.2693340015557212,0.0,0.0,0.2632391026846159,0.2754074011067841,A930017K11Rik
ENSMUSG00000096736,0.26927862772904804,0.0,0.0,0.2631835350774108,0.2753522247896028,Gm17535
ENSMUSG00000045091,0.26921717615016305,0.0,0.0,0.2631218684962625,0.27529099235172555,Aqp12
ENSMUSG00000032110,0.26920707665120874,0.0,0.0,0.2631117336666897,0.27528092886363803,Acrv1
ENSMUSG00000036466,0.26916725620648496,0.0,0.0,0.26307177393302167,0.27524125039008907,Megf11
ENSMUSG00000040576,0.2691634643182302,0.0,0.0,0.26306796878211525,0.2752374720199118,Wbscr28
ENSMUSG00000063672,0.2691291883843747,0.0,0.0,0.2630335729720635,0.27520331827121,Nkx6-3
ENSMUSG00000046139,0.2690836966433732,0.0,0.0,0.2629879221527807,0.27515798867323854,Patl1
ENSMUSG00000111692,0.2690723813990335,0.0,0.0,0.26297656734484665,0.2751467137548384,RP23-186O3.13
ENSMUSG00000100552,0.26893687276706757,0.0,0.0,0.2628405850400401,0.27501168792675784,Gm29019
ENSMUSG00000109333,0.26884783146961155,0.0,0.0,0.26275123262899325,0.2749229637441945,Gm45028
ENSMUSG00000091055,0.26881454194070403,0.0,0.0,0.2627178268120942,0.2748897927472451,Siglec15
ENSMUSG00000085453,0.26880413427651334,0.0,0.0,0.2627073827945345,0.27487942213801037,Gm12018
ENSMUSG00000051969,0.2687839020087894,0.0,0.0,0.2626870798607578,0.2748592619002517,Tlr11
ENSMUSG00000073971,0.2687341352270114,0.0,0.0,0.2626371392795185,0.2748096722730917,Olfr554
ENSMUSG00000072738,0.26866431188331363,0.0,0.0,0.2625670721483252,0.2747400974247906,Gm16440
ENSMUSG00000045455,0.26853195648216754,0.0,0.0,0.2624342548061057,0.27460821289075493,Gm9797
ENSMUSG00000091580,0.2684202528096966,0.0,0.0,0.2623221614501092,0.2744969064369859,Gm6467
ENSMUSG00000000884,0.26840358608331255,0.0,0.0,0.2623054365951738,0.27448029896358617,Gnb1l
ENSMUSG00000074029,0.2683676591105488,0.0,0.0,0.2622693843323465,0.2744444997048564,Gm10608
ENSMUSG00000014543,0.2683637963280049,0.0,0.0,0.26226550807992693,0.27444065065281836,Klra17
ENSMUSG00000097420,0.26833175039161666,0.0,0.0,0.26223335040401907,0.2744087186182373,Gm17575
ENSMUSG00000089652,0.2683197121692608,0.0,0.0,0.26222127020963226,0.2743967231802237,Gm16025
ENSMUSG00000056782,0.26827687533133265,0.0,0.0,0.2621782840338348,0.27435403857085805,Olfr667
ENSMUSG00000079299,0.26815256600060206,0.0,0.0,0.26205354147268767,0.2742301708605607,Klrb1
ENSMUSG00000098456,0.2680805578947293,0.0,0.0,0.26198128250460584,0.2741584184779229,Gm12117
ENSMUSG00000092043,0.2680503249186342,0.0,0.0,0.2619509442230971,0.2741282928483823,Esp6
ENSMUSG00000072718,0.2679996543997516,0.0,0.0,0.26190009723919727,0.2740778022157562,Klra10
ENSMUSG00000087029,0.26789809071493775,0.0,0.0,0.2617981799509185,0.27397659899298865,Gm14133
ENSMUSG00000108757,0.2678457107105424,0.0,0.0,0.2617456176338149,0.2739244048390737,Gm45202
ENSMUSG00000096393,0.2677657387274821,0.0,0.0,0.26166536737180146,0.27384471653704673,Gm590
ENSMUSG00000109767,0.2677459088194617,0.0,0.0,0.26164546847459086,0.27382495695785686,Gm45460
ENSMUSG00000107773,0.26766626492740087,0.0,0.0,0.2615655475498974,0.2737455954794437,Gm43971
ENSMUSG00000037660,0.26760317327184646,0.0,0.0,0.26150223649625354,0.2736827274852903,Gdf7
ENSMUSG00000032014,0.2675082134576919,0.0,0.0,0.2614069465630473,0.2735881042079724,Oaf
ENSMUSG00000110457,0.2673856829555206,0.0,0.0,0.26128399027060045,0.27346600777904584,RP24-248F14.2
ENSMUSG00000042333,0.2673563645720466,0.0,0.0,0.261254570035872,0.2734367932290341,Tnfrsf14
ENSMUSG00000081650,0.26731188837466635,0.0,0.0,0.26120993935105385,0.27339247452634186,Gm16181
ENSMUSG00000075524,0.26730019777312003,0.0,0.0,0.26119820814669964,0.2733808253181067,4930407I10Rik
ENSMUSG00000037432,0.267292904641953,0.0,0.0,0.2611908896865597,0.2733735580090742,Fer1l5
ENSMUSG00000087450,0.2672768166738228,0.0,0.0,0.2611747458475546,0.27335752699971344,Gm13994
ENSMUSG00000090317,0.26706480104834535,0.0,0.0,0.2609619942454923,0.27314626169099765,Gm17324
ENSMUSG00000031837,0.2670514683431545,0.0,0.0,0.26094861527787055,0.273132976150234,Necab2
ENSMUSG00000085579,0.26698021991580745,0.0,0.0,0.26087711966920685,0.27306197972478174,Gm12066
ENSMUSG00000078889,0.26686380871196774,0.0,0.0,0.26076030474542744,0.2729459801186221,Gm14288
ENSMUSG00000021451,0.26685582936720387,0.0,0.0,0.26075229773443775,0.272938028980128,Sema4d
ENSMUSG00000033196,0.2668085256398686,0.0,0.0,0.26070483001143124,0.2728908924501718,Myh2
ENSMUSG00000055944,0.26677284237831767,0.0,0.0,0.2606690230603309,0.2728553352935619,E130018O15Rik
ENSMUSG00000059639,0.2667685453036326,0.0,0.0,0.26066471109174927,0.2728510534036532,Clec4a4
ENSMUSG00000050281,0.2667562890398566,0.0,0.0,0.2606524123484286,0.2728388404490931,Olfr630
ENSMUSG00000070550,0.2667515090520812,0.0,0.0,0.2606476157940122,0.2728340773515393,Mrgprb4
ENSMUSG00000030368,0.26673663465747127,0.0,0.0,0.2606326898491571,0.27281925551411423,Ceacam11
ENSMUSG00000100420,0.2667354685335638,0.0,0.0,0.260631519683933,0.2728180935104669,Gm28616
ENSMUSG00000084788,0.2667261829196784,0.0,0.0,0.26062220189048296,0.2728088407047637,Gm11342
ENSMUSG00000089989,0.26669578865136734,0.0,0.0,0.2605917022979051,0.272778553818434,Flt3l
ENSMUSG00000102893,0.26663654603150017,0.0,0.0,0.260532254421537,0.2727195204662029,Gm37855
ENSMUSG00000091541,0.2666281502781528,0.0,0.0,0.2605238295833666,0.27271115436616805,Vmn1r9
ENSMUSG00000045917,0.26656495274707304,0.0,0.0,0.2604604131513223,0.27264818001556856,Tmem268
ENSMUSG00000056592,0.2665170771143181,0.0,0.0,0.2604123717240195,0.2726004734196979,Zfp658
ENSMUSG00000027718,0.2664774794014023,0.0,0.0,0.26037263690604595,0.27256101549379946,Il21
ENSMUSG00000079707,0.2664730542667443,0.0,0.0,0.26036819645086984,0.27255660597938797,Tcte3
ENSMUSG00000073753,0.26646734567006725,0.0,0.0,0.2603624680905071,0.27255091753306204,Gm10571
ENSMUSG00000074507,0.26646698701618593,0.0,0.0,0.26036210819494754,0.2725505601451522,Gm14340
ENSMUSG00000053742,0.26643463139905854,0.0,0.0,0.26032964056797836,0.2725183187295248,Gm5114
ENSMUSG00000047048,0.26643037845904105,0.0,0.0,0.2603253729060065,0.2725140807995519,Olfr432
ENSMUSG00000063867,0.2664171210824538,0.0,0.0,0.2603120696392862,0.2725008702111561,Olfr1511
ENSMUSG00000074780,0.266385657466795,0.0,0.0,0.2602804971222556,0.2724695176283201,Anapc15-ps
ENSMUSG00000104811,0.2663566266011029,0.0,0.0,0.26025136578696845,0.27244058919899217,Gm43644
ENSMUSG00000107924,0.266308812194731,0.0,0.0,0.2602033859294281,0.27239294348334886,4930518I17Rik
ENSMUSG00000110693,0.26626252545887075,0.0,0.0,0.260156939057287,0.2723468200201251,RP23-290L7.4
ENSMUSG00000043385,0.2662208624777816,0.0,0.0,0.2601151319606904,0.2723053039778486,Olfr267
ENSMUSG00000057855,0.2662045711276997,0.0,0.0,0.2600987842637814,0.27228907007864717,Krtap6-3
ENSMUSG00000089783,0.26620242771757724,0.0,0.0,0.2600966334405156,0.27228693422692835,Gm454
ENSMUSG00000059934,0.26616927107619903,0.0,0.0,0.26006336213214365,0.27225389449966875,Prh1
ENSMUSG00000108762,0.26616486002329176,0.0,0.0,0.2600589358254011,0.27224949899955836,Gm45057
ENSMUSG00000051506,0.266086595645973,0.0,0.0,0.25998040084518326,0.2721715105299968,Wdfy4
ENSMUSG00000075220,0.26607406074936696,0.0,0.0,0.25996782261606655,0.27215901981561075,Olfr993
ENSMUSG00000075053,0.2660221329093296,0.0,0.0,0.2599157152861565,0.27210727498573445,Vdac3-ps1
ENSMUSG00000090298,0.26597308595601166,0.0,0.0,0.25986649883348023,0.2720584008571025,Sult3a2
ENSMUSG00000075517,0.2659443789564804,0.0,0.0,0.2598376926413231,0.27202979499665225,Cyp2d37-ps
