,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000051855,0.5028499647528952,0.0,0.0,0.4955517967199153,0.510077134569664,Mest
ENSMUSG00000016528,0.5027484655752326,0.0,0.0,0.4954493077728214,0.5099766297958112,Mapkapk2
ENSMUSG00000042249,0.5026929263009834,0.0,0.0,0.49539322699325605,0.5099216345652469,Grk3
ENSMUSG00000042190,0.5025458362405413,0.0,0.0,0.4952447031056049,0.5097759850631155,Cmklr1
ENSMUSG00000035357,0.5018783801080475,0.0,0.0,0.49457074600352136,0.5091150605990241,Pdzrn3
ENSMUSG00000021959,0.5018385772344566,0.0,0.0,0.49453055573076776,0.5090756469632921,Lats2
ENSMUSG00000020589,0.5017129101067971,0.0,0.0,0.494403665697014,0.5089512085528435,Fam49a
ENSMUSG00000055214,0.5016117725672286,0.0,0.0,0.4943015441826824,0.5088510596713782,Pld5
ENSMUSG00000031799,0.501497919125597,0.0,0.0,0.4941865832937378,0.5087383189561915,Tpm4
ENSMUSG00000022790,0.5014411278792733,0.0,0.0,0.49412923973709527,0.5086820826562259,Igsf11
ENSMUSG00000036885,0.5013760445975626,0.0,0.0,0.49406352358099903,0.5086176352720806,Arhgef26
ENSMUSG00000040987,0.5013257630264178,0.0,0.0,0.49401275312555043,0.5085678449225149,Mill2
ENSMUSG00000002105,0.5010818803998611,0.0,0.0,0.49376649995234767,0.5083263441995661,Slc39a13
ENSMUSG00000093701,0.5008531926837745,0.0,0.0,0.4935355904505035,0.5080998889493121,Gm21970
ENSMUSG00000111556,0.5008389965965601,0.0,0.0,0.4935212564770574,0.5080858314122881,RP23-225C11.1
ENSMUSG00000028173,0.5007265501579972,0.0,0.0,0.4934077179895665,0.507974482285877,Wls
ENSMUSG00000040928,0.5005777026945891,0.0,0.0,0.49325742534406647,0.5078270869826293,S100pbp
ENSMUSG00000049436,0.5003476245152452,0.0,0.0,0.49302511416142164,0.5075992526175442,Upk1b
ENSMUSG00000032024,0.5002152589732008,0.0,0.0,0.49289146443054677,0.5074681774975571,Clmp
ENSMUSG00000027894,0.5001809939625644,0.0,0.0,0.4928568670426953,0.5074342464793287,Slc6a17
ENSMUSG00000048078,0.5000940732707659,0.0,0.0,0.4927691033073024,0.5073481729314018,Tenm4
ENSMUSG00000024575,0.5000290035666876,0.0,0.0,0.4927034025898509,0.5072837373130088,Pde6a
ENSMUSG00000086564,0.49940752398764027,0.0,0.0,0.4920759004214713,0.5066683097878006,Cd101
ENSMUSG00000032712,0.4993533027460883,0.0,0.0,0.49202115409796876,0.5066146162092187,2810474O19Rik
ENSMUSG00000052557,0.4992353603197456,0.0,0.0,0.49190206970992983,0.506497821364572,Gan
ENSMUSG00000023963,0.49911992573296665,0.0,0.0,0.49178551770896345,0.5063835097001054,Cyp39a1
ENSMUSG00000021067,0.499088484882007,0.0,0.0,0.49175377255409747,0.5063523746546036,Sav1
ENSMUSG00000022523,0.49881563432267906,0.0,0.0,0.4914782819979516,0.5060821771463718,Fgf12
ENSMUSG00000031673,0.4987623992612488,0.0,0.0,0.4914245320257914,0.5060294595475624,Cdh11
ENSMUSG00000091243,0.49867199577388843,0.0,0.0,0.49133325424793756,0.5059399346879743,Vgll3
ENSMUSG00000024899,0.49859669306489063,0.0,0.0,0.49125722341086253,0.5058653637233715,Papss2
ENSMUSG00000035934,0.4985404596434948,0.0,0.0,0.4912004463219096,0.5058096766721628,Pknox2
ENSMUSG00000022091,0.4984188118136339,0.0,0.0,0.4910776226080933,0.5056892105788795,Sorbs3
ENSMUSG00000021408,0.4982837288996073,0.0,0.0,0.4909412342846252,0.5055554395830936,Ripk1
ENSMUSG00000000555,0.4982122064914325,0.0,0.0,0.49086902084648676,0.5054846116552734,Itga5
ENSMUSG00000032179,0.49794252127569316,0.0,0.0,0.4905967309133767,0.5052175441930714,Bmp5
ENSMUSG00000026042,0.4977267306062621,0.0,0.0,0.49037885709275014,0.5050038471353969,Col5a2
ENSMUSG00000027966,0.4974735707917073,0.0,0.0,0.4901232545519904,0.5047531423525936,Col11a1
ENSMUSG00000028465,0.49716792506563695,0.0,0.0,0.4898146613501828,0.5044504590071993,Tln1
ENSMUSG00000034485,0.49706191339461914,0.0,0.0,0.48970762779251575,0.5043454744048348,Uaca
ENSMUSG00000022817,0.49699775274441416,0.0,0.0,0.4896428487811761,0.5042819352551068,Itgb5
ENSMUSG00000085238,0.4968820599206238,0.0,0.0,0.48952604114979203,0.504167362905553,4930479D17Rik
ENSMUSG00000021756,0.49655050378610094,0.0,0.0,0.4891912916269547,0.503839016440753,Il6st
ENSMUSG00000063698,0.49647812186467816,0.0,0.0,0.489118212846207,0.5037673349412765,Sfxn4
ENSMUSG00000030306,0.49620043327557367,0.0,0.0,0.4888378517597375,0.5034923325446609,Tmtc1
ENSMUSG00000038648,0.4961647449596219,0.0,0.0,0.488801820086846,0.5034569893488816,Creb3l2
ENSMUSG00000038119,0.49602405028516733,0.0,0.0,0.48865977203502364,0.5033176550099987,Cdon
ENSMUSG00000000693,0.49550396908467564,0.0,0.0,0.4881346914319283,0.5028025990298872,Loxl3
ENSMUSG00000022911,0.4952317289545856,0.0,0.0,0.4878598364567869,0.502532987319945,Arl13b
ENSMUSG00000020262,0.4951615268185857,0.0,0.0,0.48778896027185353,0.5024634627402177,Adarb1
ENSMUSG00000001995,0.4948034466403234,0.0,0.0,0.48742744348311856,0.5021088371053604,Sipa1l2
ENSMUSG00000097136,0.4947936203873608,0.0,0.0,0.48741752296009966,0.5020991056155747,Gm26772
ENSMUSG00000022371,0.49455326786678644,0.0,0.0,0.4871748651641363,0.5018610704491039,Col14a1
ENSMUSG00000036545,0.4945483435384203,0.0,0.0,0.48716989361733337,0.5018561935869813,Adamts2
ENSMUSG00000029576,0.49447876894797954,0.0,0.0,0.487099651940649,0.5017872895854351,Radil
ENSMUSG00000063160,0.4940972540624769,0.0,0.0,0.48671448075966006,0.50140945025057,Numbl
ENSMUSG00000025964,0.4940845630822631,0.0,0.0,0.4867016682031873,0.501396881488534,Adam23
ENSMUSG00000036840,0.49404643618734223,0.0,0.0,0.48666317608172704,0.50135912174918,Siah1a
ENSMUSG00000026387,0.49389017332828816,0.0,0.0,0.4865054166433384,0.5012043633840757,Sctr
ENSMUSG00000059430,0.4938746437089113,0.0,0.0,0.4864897383181417,0.5011889832578311,Actg2
ENSMUSG00000040852,0.49387149460460533,0.0,0.0,0.48648655905977206,0.5011858644672569,Plekhh2
ENSMUSG00000024713,0.493637131527614,0.0,0.0,0.48624995240177293,0.5009537568696972,Pcsk5
ENSMUSG00000047648,0.4935921292874787,0.0,0.0,0.486204519474694,0.5009091876047516,Fbxo30
ENSMUSG00000030849,0.49348895294110884,0.0,0.0,0.48610035584589534,0.5008070037913351,Fgfr2
ENSMUSG00000037101,0.4934787100264666,0.0,0.0,0.48609001492945275,0.5007968594000684,Ttc29
ENSMUSG00000043366,0.49336735431730244,0.0,0.0,0.48597759392855044,0.5006865746567268,Olfr78
ENSMUSG00000029790,0.49331564471345407,0.0,0.0,0.4859253897245108,0.5006353622902698,Cep41
ENSMUSG00000001761,0.49330942151546686,0.0,0.0,0.485919107005451,0.5006291989308403,Smo
ENSMUSG00000041540,0.49327755441769755,0.0,0.0,0.4858869351304018,0.500597638236435,Sox5
