,Blood_4_corr,Blood_4_pval,Blood_4_qval,Blood_4_ci_low,Blood_4_ci_high,gene_annotation
ENSMUSG00000052217,0.5390231674779435,0.0,0.0,0.5320906895150754,0.5458833785868589,Hbb-bh1
ENSMUSG00000051839,0.5372893667608245,0.0,0.0,0.530338771720477,0.5441677379350778,Gypa
ENSMUSG00000025573,0.4940456358518144,0.0,0.0,0.4866623680799032,0.5013583291204498,6030468B19Rik
ENSMUSG00000096982,0.4919175872360635,0.0,0.0,0.4845139798718236,0.49925072905570544,Redrum
ENSMUSG00000073063,0.48817012960221234,0.0,0.0,0.48073092166071013,0.49553907000697733,Hbq1b
ENSMUSG00000058794,0.47742112221805955,0.0,0.0,0.46988133565295775,0.4848912521185109,Nfe2
ENSMUSG00000026532,0.4732012788037699,0.0,0.0,0.4656226297082993,0.480710528224546,Spta1
ENSMUSG00000032126,0.4695101123828948,0.0,0.0,0.46189775736356087,0.47705330035714766,Hmbs
ENSMUSG00000021361,0.4679931178105046,0.0,0.0,0.46036698819341576,0.4755501780947174,Tmem14c
ENSMUSG00000005161,0.466939124926348,0.0,0.0,0.45930345155508545,0.4745057975733727,Prdx2
ENSMUSG00000054191,0.4646889904512304,0.0,0.0,0.45703301568909105,0.47227611292578614,Klf1
ENSMUSG00000008843,0.4632512030493977,0.0,0.0,0.4555823083783394,0.47085134167833886,Cldn13
ENSMUSG00000023216,0.4548197477282197,0.0,0.0,0.4470759080296501,0.4624954175290243,Epb42
ENSMUSG00000028644,0.45372018699715405,0.0,0.0,0.44596667681695445,0.4614056064363155,Ermap
ENSMUSG00000028332,0.45291949083064503,0.0,0.0,0.44515895362639984,0.4606119953269376,Hemgn
ENSMUSG00000069814,0.4521417201429017,0.0,0.0,0.444374369203317,0.4598410950612439,Ccdc92b
ENSMUSG00000070803,0.44958697165578676,0.0,0.0,0.4417973234431807,0.457308832225723,Cited4
ENSMUSG00000031543,0.4474315440206804,0.0,0.0,0.43962318369972725,0.455172278221268,Ank1
ENSMUSG00000031974,0.44716132942315595,0.0,0.0,0.43935062971836686,0.454904423423264,Abcb10
ENSMUSG00000063856,0.4442353049094967,0.0,0.0,0.43639936522936573,0.45200386232267004,Gpx1
ENSMUSG00000028684,0.4441373413907483,0.0,0.0,0.4363005595913617,0.4519067484786508,Urod
ENSMUSG00000040466,0.4415993136571427,0.0,0.0,0.4337407802007754,0.44939066982975384,Blvrb
ENSMUSG00000024588,0.4405371118868569,0.0,0.0,0.43266951269569665,0.44833761737906647,Fech
ENSMUSG00000027562,0.4326576706059602,0.0,0.0,0.4247235151626896,0.44052536988917756,Car2
ENSMUSG00000000244,0.43227964264723595,0.0,0.0,0.42434232479648437,0.4401505356948659,Tspan32
ENSMUSG00000029866,0.4304712625900655,0.0,0.0,0.4225188555834435,0.4383573957642089,Kel
ENSMUSG00000025889,0.4297046553415358,0.0,0.0,0.4217458711794881,0.43759723015258456,Snca
ENSMUSG00000090523,0.42645308318815844,0.0,0.0,0.41846737884894475,0.43437285485175126,Gypc
ENSMUSG00000059895,0.4245954277927037,0.0,0.0,0.41659443709662897,0.4325306461775656,Ptp4a3
ENSMUSG00000055609,0.4223912101657746,0.0,0.0,0.4143721694130384,0.4303446710435805,Hba-x
ENSMUSG00000027078,0.42053997620644856,0.0,0.0,0.41250584981135985,0.4285086861443147,Ube2l6
ENSMUSG00000042770,0.4171818597212643,0.0,0.0,0.4091205402775506,0.42517806331104574,Hebp1
ENSMUSG00000023926,0.4153815853120238,0.0,0.0,0.4073057791390847,0.42339243898235945,Rhag
ENSMUSG00000028328,0.41295089957193737,0.0,0.0,0.4048556349535682,0.4209814346610465,Tmod1
ENSMUSG00000006574,0.4128141654773357,0.0,0.0,0.40471780971074267,0.42084580433998825,Slc4a1
ENSMUSG00000047181,0.4124026664746114,0.0,0.0,0.40430302913471927,0.42043762495903675,Samd14
ENSMUSG00000006235,0.41179171571852075,0.0,0.0,0.4036872123862195,0.41983159683177185,Epor
ENSMUSG00000071713,0.4091325180383363,0.0,0.0,0.40100692074065863,0.41719374165679424,Csf2rb
ENSMUSG00000036533,0.4031141735856904,0.0,0.0,0.39494134972320927,0.4112231983482272,Cdc42ep3
