,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000038520,0.028995238050936137,4.978122552845457e-09,6.6757711584356395e-09,0.01928030266845365,0.03870469877565678,Tbc1d17
ENSMUSG00000091650,0.028914140057316014,5.49193180301886e-09,7.362825852016169e-09,0.019199166672355043,0.03862365407115627,Apol11a
ENSMUSG00000026932,0.02882331163631492,6.1286989777992415e-09,8.208811917759497e-09,0.019108295841107233,0.038532885181444834,Nacc2
ENSMUSG00000016181,0.028782853212176808,6.43493995639537e-09,8.615530802510872e-09,0.019067818577506317,0.038492453223218336,Diexf
ENSMUSG00000027086,0.028734558756085847,6.820011941277957e-09,9.127424974943733e-09,0.01901950167479994,0.03844419031736051,Fastkd1
ENSMUSG00000086308,0.028731327489314527,6.846561104637634e-09,9.161730368844687e-09,0.019016268907798745,0.03844096115992311,G630016G05Rik
ENSMUSG00000031538,0.028722043880086052,6.923398760615155e-09,9.263311159506496e-09,0.01900698098945655,0.03843168360980005,Plat
ENSMUSG00000020120,0.028713261765774396,6.996857187497612e-09,9.360344063541956e-09,0.01899819480035021,0.03842290722574388,Plek
ENSMUSG00000106219,0.028672422026579467,7.348540136282139e-09,9.825565097315336e-09,0.018957336131724276,0.03838209411445374,5830416I19Rik
ENSMUSG00000097312,0.028650711463022175,7.542433343573618e-09,1.0083467036863125e-08,0.018935615518418217,0.038360397693205775,Gm26870
ENSMUSG00000090266,0.028640692830626726,7.633576785472098e-09,1.0199862086413814e-08,0.018925592251522877,0.03835038558388266,Mettl23
ENSMUSG00000032198,0.028541672488938376,8.593968515480937e-09,1.1470860271597621e-08,0.018826526209234355,0.03825142960889928,Dock6
ENSMUSG00000022364,0.028540078077633854,8.610355185001945e-09,1.149119869878813e-08,0.01882493106362585,0.03824983623246028,Tbc1d31
ENSMUSG00000033788,0.028522569464036807,8.792311273415405e-09,1.1729337344470924e-08,0.018807414389713856,0.03823233897972201,Dysf
ENSMUSG00000020475,0.028492935078187162,9.108834540339447e-09,1.214673228475723e-08,0.01877776637488431,0.038202723809244596,Pgam2
ENSMUSG00000044017,0.028484361993420346,9.202450517642434e-09,1.2268298250423188e-08,0.01876918935050571,0.03819415628021119,Adgrd1
ENSMUSG00000030680,0.028470950608656686,9.350778338695935e-09,1.2464380616763444e-08,0.018755771805641856,0.038180753583747354,Pagr1a
ENSMUSG00000031021,0.028459704253644268,9.476950483941132e-09,1.2629198406104921e-08,0.0187445202876655,0.03816951451177007,Tmem9b
ENSMUSG00000006457,0.02842311186787691,9.899035190642006e-09,1.3184649960897716e-08,0.01870791112013542,0.038132945805892056,Actn3
ENSMUSG00000050541,0.02841046610173318,1.0049106027603368e-08,1.3382748738318509e-08,0.01869525956052928,0.03812030821710731,Adra1b
ENSMUSG00000057342,0.02840292418909257,1.0139658192668828e-08,1.3501542200624272e-08,0.01868771419415895,0.038112771179950586,Sphk2
ENSMUSG00000035024,0.02836254717490487,1.0638097557055182e-08,1.4155818439195187e-08,0.018647318708616013,0.038072420248771284,Ncapd3
ENSMUSG00000038722,0.028324182179722966,1.1133713867185805e-08,1.4813350009560677e-08,0.01860893619190746,0.03803408000752296,Bud31
ENSMUSG00000044453,0.028279132086428772,1.174436961318472e-08,1.561751278349032e-08,0.018563865560516146,0.037989058945039636,Ffar1
ENSMUSG00000025733,0.02825493177879995,1.2085717216587215e-08,1.6067159288204223e-08,0.018539654236398306,0.03796487421609895,Rhot2
ENSMUSG00000020411,0.028232407803068606,1.2412068799999875e-08,1.6492251926654098e-08,0.018517120017516837,0.03794236472971459,Nipal4
ENSMUSG00000027438,0.028185416401995636,1.3120728403899194e-08,1.7426920446140514e-08,0.018470107278103724,0.037895403525804866,Napb
ENSMUSG00000074406,0.02817609729487595,1.3265864186726824e-08,1.7617349517565503e-08,0.018460783944372356,0.037886090402144156,Zfp628
ENSMUSG00000049551,0.02815057822647376,1.3671326988466289e-08,1.8148582222841218e-08,0.018435253310634666,0.03786058770997167,Fzd9
ENSMUSG00000043716,0.028131500994290206,1.398227615755978e-08,1.855397579294026e-08,0.01841616744085528,0.03784152271186681,Rpl7
ENSMUSG00000020566,0.028063333193645852,1.515051167864901e-08,2.0088188383252466e-08,0.018347968833737016,0.037773398568938785,Atp6v1c2
ENSMUSG00000051977,0.028040799074457837,1.55571413027523e-08,2.0624607321692034e-08,0.018325424550784685,0.03775087886176196,Prdm9
ENSMUSG00000030711,0.027998320471030805,1.6352686299469104e-08,2.1667796872226186e-08,0.018282926814718773,0.03770842739930027,Sult1a1
ENSMUSG00000030167,0.027996722411385122,1.6383373379401613e-08,2.1705582113674632e-08,0.018281328035981814,0.037706830360022967,Klrc1
ENSMUSG00000022982,0.027957073099367628,1.7162907202335015e-08,2.2729316914759653e-08,0.018241660898564816,0.0376672063483898,Sod1
ENSMUSG00000068328,0.02792575390996378,1.7804013793500305e-08,2.3572108822322662e-08,0.018210327650409766,0.03763590712230018,Aup1
ENSMUSG00000106874,0.027922560790841353,1.787066862225738e-08,2.3657226134839e-08,0.018207133099012285,0.03763271603744884,Gm20186
ENSMUSG00000079227,0.027906915132361647,1.8200782244453598e-08,2.4087853685089462e-08,0.018191480425532317,0.037617080343636755,Ccr5
ENSMUSG00000047139,0.02788484433495385,1.8676548418785362e-08,2.471423636202906e-08,0.018169399740400004,0.03759502359496188,Cd24a
ENSMUSG00000024300,0.02788159564137306,1.8747590145257867e-08,2.480496182225174e-08,0.018166149592203553,0.037591776968474405,Myo1f
ENSMUSG00000104671,0.027859173110554757,1.924512584521611e-08,2.5449782921470656e-08,0.018143717027205738,0.03756936869917441,Gm43062
