,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000031022,0.22099221030758398,8.283110379307156e-298,3.8206228686841125e-297,0.20960570442387266,0.232318786588853,BC051019
ENSMUSG00000038204,0.2209769318828539,9.129757803836595e-298,4.2092013848946956e-297,0.20959034724547404,0.2323035906356878,Asb10
ENSMUSG00000022636,0.22093643654942213,1.1815942528238745e-297,5.4451348056399745e-297,0.20954964320329791,0.23226331386567978,Alcam
ENSMUSG00000030074,0.2208562175360419,1.969170971421681e-297,9.070340725111382e-297,0.20946901086597178,0.23218352769964917,Gxylt2
ENSMUSG00000066952,0.22082208257742725,2.4470502704872495e-297,1.1261160931832718e-296,0.2094347000758761,0.23214957688089155,Myo1h
ENSMUSG00000052562,0.22072235071635057,4.61569847331749e-297,2.1231363722711543e-296,0.2093344546498833,0.232050382861774,Slc22a30
ENSMUSG00000055116,0.22057278416071147,1.1947529792800387e-296,5.49311714611512e-296,0.2091841183563792,0.23190162245899876,Arntl
ENSMUSG00000031486,0.22055513151440836,1.3366153296318764e-296,6.14253368397002e-296,0.2091663748970077,0.2318840649242143,Adgra2
ENSMUSG00000067158,0.22054082410931222,1.4638524782299047e-296,6.724173074092351e-296,0.20915199389375477,0.23186983460123933,Col4a4
ENSMUSG00000046610,0.22051876546873336,1.684136241038393e-296,7.73248962827545e-296,0.2091298217918476,0.23184789479359058,Oacyl
ENSMUSG00000033256,0.220517943224333,1.6929588821431212e-296,7.769430390744016e-296,0.20912899531835852,0.23184707697851104,Shf
ENSMUSG00000029634,0.2204937104142458,1.974779405911884e-296,9.058621128036165e-296,0.20910463787781242,0.23182297470014576,Rnf6
ENSMUSG00000087461,0.22048881181850846,2.0372090794202364e-296,9.340711047318828e-296,0.20909971409008854,0.23181810248934584,C230014O12Rik
ENSMUSG00000014704,0.2203851914917136,3.934432352243308e-296,1.8031312338420295e-295,0.208995561010804,0.23171504015173278,Hoxa2
ENSMUSG00000017491,0.22033521623461674,5.403673196894513e-296,2.4753427379269415e-295,0.20894532890379283,0.23166533391745245,Rarb
ENSMUSG00000086353,0.22032321062793203,5.831621231526118e-296,2.6701562415412625e-295,0.2089332616027464,0.23165339292957826,Gm13481
ENSMUSG00000106144,0.22022794648397676,1.0674958182871896e-295,4.885564385753728e-295,0.20883750803876458,0.2315586414129924,Gm43972
ENSMUSG00000028223,0.22020072073509933,1.268775954367109e-295,5.804098601862347e-295,0.2088101424575902,0.2315315621295176,Decr1
ENSMUSG00000097504,0.2201806608052319,1.4409603271124664e-295,6.5887532103907925e-295,0.20878997951070957,0.2315116101041138,4930516B21Rik
ENSMUSG00000092250,0.22013933326120413,1.872817599852354e-295,8.559495428941288e-295,0.2087484397611646,0.23147050483522488,Gm20467
ENSMUSG00000025386,0.22013329448682548,1.9459346047656072e-295,8.889605320994094e-295,0.20874236998279008,0.23146449853626747,Pde6g
ENSMUSG00000063659,0.22009152759940684,2.5360262295414685e-295,1.1580028445394833e-294,0.20870038868177695,0.23142295623986114,Zbtb18
ENSMUSG00000031766,0.22008960616638576,2.5671115972100664e-295,1.1716620708398295e-294,0.20869845738593873,0.2314210451378723,Slc12a3
ENSMUSG00000021997,0.21999636553764035,4.6359256866985955e-295,2.1149296015960746e-294,0.20860473825488618,0.2313283057339941,Lrrc63
ENSMUSG00000024940,0.2199369648711301,6.754642337893723e-295,3.080092265341415e-294,0.20854503285873188,0.23126922427466087,Ltbp3
ENSMUSG00000053469,0.21985415057354077,1.1413455969380702e-294,5.202122137365862e-294,0.20846179385961655,0.23118685486487459,Tg
ENSMUSG00000045589,0.21981034934979388,1.5061600837141934e-294,6.861777146761701e-294,0.20841776807415907,0.2311432888805838,Frrs1l
ENSMUSG00000021485,0.21971739816000982,2.71267679897141e-294,1.2352808738485474e-293,0.20832434049177354,0.23105083674518379,Mxd3
ENSMUSG00000021388,0.2197065708197775,2.9050587676312553e-294,1.322284373068391e-293,0.20831345767287457,0.2310400675235678,Aspn
ENSMUSG00000032024,0.2196498442163423,4.159392967363497e-294,1.8923534883364407e-293,0.20825644045170516,0.23098364536981136,Clmp
ENSMUSG00000060923,0.21946253581392752,1.3595572628694257e-293,6.179805740315571e-293,0.20806817299408492,0.23079734170357513,Acyp2
ENSMUSG00000034799,0.21935794052504134,2.6327537055294764e-293,1.1961560465862063e-292,0.20796304252447775,0.23069330710995173,Unc13a
ENSMUSG00000017969,0.21935786947096025,2.6339356145828265e-293,1.1961560465862063e-292,0.2079629711069251,0.23069323643667625,Ptgis
ENSMUSG00000027702,0.21933366394349077,3.069048569585972e-293,1.3931223647689386e-292,0.20793864176504856,0.2306691606287956,Lrrc34
ENSMUSG00000056055,0.2193315557148142,3.1101868977339563e-293,1.4111555797340999e-292,0.20793652275317678,0.23066706369764817,Sag
ENSMUSG00000024233,0.2192144934911846,6.513002977175967e-293,2.9537428467918217e-292,0.20781886194603205,0.2305506286192342,Lyzl1
ENSMUSG00000038860,0.21904220679454128,1.9313157412003636e-292,8.754831102449518e-292,0.20764569488202422,0.23037926433507308,Garnl3
ENSMUSG00000070883,0.21899848335521063,2.544428545573474e-292,1.1528901429875279e-291,0.2076017481340382,0.2303357748765046,Ccdc173
ENSMUSG00000015749,0.21898149058313413,2.8321600510697533e-292,1.2821005210818258e-291,0.2075846685872165,0.23031887302699722,Anp32e
ENSMUSG00000048796,0.21897410472037487,2.9671505681342563e-292,1.3426020670290753e-291,0.20757724501021366,0.2303115266813558,Cyb561d1
ENSMUSG00000031552,0.2189590148593158,3.2632608754945527e-292,1.4759207939821587e-291,0.20756207810026073,0.23029651755265887,Adam18
ENSMUSG00000027983,0.21891985893314672,4.176723655080527e-292,1.8873581812383763e-291,0.20752272226932483,0.23025757108970205,Cyp2u1
ENSMUSG00000097047,0.21885379083841347,6.333427806408339e-292,2.8593353527802884e-291,0.20745631695738992,0.23019185634151035,1110020A21Rik
ENSMUSG00000057176,0.21880532262937044,8.594853153235762e-292,3.876794385762635e-291,0.20740760142925954,0.23014364728523726,Ccdc189
ENSMUSG00000111657,0.21880272860301547,8.736435548352567e-292,3.938879868508822e-291,0.2074049941679409,0.23014106712721136,RP23-384F19.1
ENSMUSG00000002996,0.21878818598093186,9.574432811301694e-292,4.3147511542594384e-291,0.20739037735104557,0.23012660225075704,Hbp1
ENSMUSG00000038148,0.21872650803002924,1.4118512489497e-291,6.359690310584234e-291,0.2073283847827827,0.2300652539777687,Cldn16
ENSMUSG00000050296,0.21871271991831814,1.5398878362837014e-291,6.933308582997306e-291,0.2073145263508508,0.23005153955326132,Abca12
ENSMUSG00000056494,0.218689832698483,1.7785354735110867e-291,8.00421005180507e-291,0.20729152241488125,0.2300287746386539,Cngb3
ENSMUSG00000018727,0.21855771146610467,4.08447099574268e-291,1.837368868980063e-290,0.207158727660775,0.22989735919603566,Cpsf4l
ENSMUSG00000037887,0.21855157461297772,4.2452295675715434e-291,1.9088262444116653e-290,0.2071525595336804,0.22989125511584155,Dusp8
ENSMUSG00000035158,0.21836469370255576,1.37463961223167e-290,6.178155560591775e-290,0.20696472669496319,0.22970537178730013,Mitf
