,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000039860,-0.002845232547189297,0.6404682161975477,0.6731850075652173,-0.014784291323044563,0.009094637415637093,Srrm3
ENSMUSG00000003518,-0.0028655324857683215,0.6380860486044285,0.6708927017184613,-0.014804586983940576,0.009074338986872557,Dusp3
ENSMUSG00000036295,-0.0028696627105834326,0.6376018289314817,0.6704540787923046,-0.014808716337214017,0.009070209068039571,Lrrn3
ENSMUSG00000039831,-0.0028791595800481983,0.636489020823726,0.669424716894958,-0.014818211201146847,0.009060712900592459,Arhgap29
ENSMUSG00000105504,-0.0028848630635657092,0.6358211014208565,0.6688629301713197,-0.014823913479178047,0.009055009837646833,Gbp5
ENSMUSG00000005883,-0.002903931570475813,0.6335901925127065,0.6665862099029001,-0.014842977950136662,0.009035942731198825,Spo11
ENSMUSG00000034459,-0.0029081347055004278,0.6330988959291843,0.6662095085017198,-0.014847180194377701,0.009031739903700275,Ifit1
ENSMUSG00000002100,-0.002916164981238839,0.6321607019779816,0.6652922563439082,-0.014855208767061985,0.00902371021433117,Mybpc3
ENSMUSG00000045019,-0.0029222414678341637,0.6314511665537947,0.6646854384776787,-0.01486128396393794,0.009017634170416403,Acer1
ENSMUSG00000109442,-0.002926487109499766,0.6309556154679117,0.6642337250951802,-0.014865528703953404,0.009013388837528521,Gm34964
ENSMUSG00000026204,-0.0029276093179764887,0.6308246590571869,0.6641657812773077,-0.014866650674033961,0.009012266710596038,Ptprn
ENSMUSG00000001655,-0.0029358044976807744,0.6298686720581632,0.6632989385616714,-0.014874844111885175,0.00900407212547527,Hoxc13
ENSMUSG00000027398,-0.002945745887577301,0.628709817235233,0.6621483067248373,-0.014884783386626351,0.008994131454702103,Il1b
ENSMUSG00000015001,-0.0029508236512148286,0.6281182614686459,0.661594966788125,-0.014889860068995666,0.008989054057460687,Oc90
ENSMUSG00000040950,-0.002956024415312827,0.6275126237535074,0.6610266762388153,-0.014895059724995427,0.008983853667995924,Mgl2
ENSMUSG00000092092,-0.0029853430441076183,0.6241031222826463,0.6576429107298697,-0.014924372094950476,0.008954537139063964,Gm17215
ENSMUSG00000072592,-0.003002104002274815,0.6221575727429376,0.6558692523117622,-0.014941129465827058,0.008937777372131353,Gm10373
ENSMUSG00000069272,-0.0030026434720831865,0.6220949968234294,0.6558692523117622,-0.014941668820063144,0.008937237940552744,Hist1h2ae
ENSMUSG00000004359,-0.0030029921134857194,0.6220545575397446,0.6558692523117622,-0.014942017386771455,0.008936889323853139,Spic
ENSMUSG00000018930,-0.003006981613906294,0.6215918924178032,0.6554802197804526,-0.014946006032260142,0.008932900105901309,Ccl4
ENSMUSG00000029204,-0.003011732205604696,0.6210411580531725,0.6549685277928416,-0.014950755605432627,0.008928149850063506,Rhoh
ENSMUSG00000085412,-0.0030154889043488937,0.6206057956195753,0.6545784153776767,-0.014954511498359874,0.008924393416531411,Halr1
ENSMUSG00000045518,-0.003022802153418712,0.6197586470693286,0.653891798975869,-0.014961823177761544,0.008917080682789338,Onecut3
ENSMUSG00000072598,-0.003031729637864858,0.6187251933382898,0.6530081196182478,-0.014970748744339905,0.008908153825686913,Ang6
ENSMUSG00000022876,-0.0030359111483080556,0.6182413968494263,0.6525663889058753,-0.014974929355826007,0.008903972608428401,Samsn1
ENSMUSG00000049491,-0.0030396623477081863,0.6178075276891895,0.652177269808075,-0.014978679748423757,0.00890022167168662,Slc36a3
ENSMUSG00000000386,-0.0030410287837889815,0.6176495168200271,0.6520793040751975,-0.014980045890530041,0.008898855331199959,Mx1
ENSMUSG00000022534,-0.0030454029785525064,0.6171438160812804,0.6516830159253225,-0.01498441914393133,0.008894481442149748,Mefv
ENSMUSG00000038811,-0.00304899339005574,0.6167288641413842,0.6513136172155287,-0.01498800878240751,0.008890891281239651,Gngt2
ENSMUSG00000000204,-0.0030542252769309506,0.6161244223094042,0.6507440032841194,-0.014993239542289817,0.00888565975897344,Slfn4
ENSMUSG00000032000,-0.0030555186339550145,0.6159750403884626,0.650654949179743,-0.014994532620613048,0.008884366491982371,Birc3
ENSMUSG00000053117,-0.0030594730705480033,0.6155184041324441,0.6502412889630721,-0.01499848620483107,0.008880412330417328,E330013P04Rik
ENSMUSG00000090675,-0.003061160396373477,0.6153236064596969,0.6501041800947669,-0.015000173166841473,0.008878725121830378,Olfr111
ENSMUSG00000106219,-0.0030879404621525644,0.6122355495250558,0.6470466598235635,-0.01502694744930001,0.008851946907677953,5830416I19Rik
ENSMUSG00000068566,-0.003090316018708393,0.6119619511005707,0.6468258652368362,-0.015029322492012996,0.008849571514545882,Myadm
ENSMUSG00000033420,-0.0030914534458630068,0.6118309701005662,0.6467557823473216,-0.015030459673089655,0.008848434165591591,Antxr1
ENSMUSG00000053641,-0.003092717169669509,0.6116854598977106,0.6466703244504817,-0.015031723123458188,0.008847170528632325,Dennd4a
ENSMUSG00000027801,-0.0031000782407495453,0.6108381815004535,0.6458428647710441,-0.015039082601030223,0.008839809962671186,Tm4sf4
ENSMUSG00000027079,-0.003101053186739328,0.6107260017210638,0.645792536450316,-0.015040057335868894,0.008838835083485456,Clp1
ENSMUSG00000048482,-0.0031025585811924657,0.6105528051331044,0.6456776704030291,-0.015041562404243286,0.008837329792138533,Bdnf
ENSMUSG00000026247,-0.0031068743960348524,0.6100563887247992,0.6452209293757791,-0.015045877283950751,0.00883301427259136,Ecel1
ENSMUSG00000049265,-0.0031159493765656014,0.609013145672849,0.6441856840203607,-0.015054950296697473,0.008823939911534979,Kcnk3
ENSMUSG00000044471,-0.0031297481660253128,0.6074283853389383,0.6426453505490248,-0.01506874609031299,0.00881014206023689,Lncpint
ENSMUSG00000024553,-0.0031661901726780786,0.6032519779940131,0.6384294401460611,-0.015105180163216428,0.008773702509369243,Galr1
ENSMUSG00000020393,-0.0031712384996278385,0.6026744383102125,0.6378857306416306,-0.015110227388600277,0.008768654520119708,Kremen1
ENSMUSG00000003500,-0.003172646029050691,0.6025134582444327,0.637782849840619,-0.015111634610785898,0.008767247084742927,Impdh1
ENSMUSG00000020871,-0.003187930072983855,0.6007666604142271,0.6360684599409498,-0.01512691531545422,0.008751964058988928,Dlx4
ENSMUSG00000032091,-0.0031882586425183044,0.6007291336703001,0.6360684599409498,-0.015127243813141416,0.00875163551128159,Tmprss4
ENSMUSG00000022469,-0.0031911132609073233,0.6004031451862608,0.6358182200426356,-0.015130097807211666,0.008748781082418463,Rapgef3
ENSMUSG00000021365,-0.0032120481095217254,0.5980148990186668,0.6334232592084172,-0.015151028071329278,0.008727847617779616,Nedd9
ENSMUSG00000034936,-0.003215953772584918,0.597569819112296,0.6330188761782797,-0.015154932877938052,0.008723942211756385,Arl4d
ENSMUSG00000090272,-0.003232724037211319,0.5956604336195601,0.6311299360241154,-0.015171699460953406,0.008707173046676831,Mndal
ENSMUSG00000111229,-0.0032338741715986032,0.5955295865926329,0.6310581610603294,-0.015172849342603278,0.008706022987452334,RP23-181A8.7
ENSMUSG00000105640,-0.0032426667737079236,0.5945297145313058,0.6301989766072776,-0.015181640011530073,0.008697230958907313,Gm42912
ENSMUSG00000073386,-0.0032459084661415932,0.5941612712605484,0.6298751948060515,-0.015184880990764458,0.008693989477471905,9830107B12Rik
ENSMUSG00000052336,-0.0032499383873151955,0.5937033853618083,0.629456515438728,-0.015188910024972116,0.00868995981825165,Cx3cr1
ENSMUSG00000079298,-0.0032536302773370305,0.5932840488748654,0.6290786224948207,-0.015192601102086723,0.008686268167870064,Klrb1b
