,Extra-Embryonic endoderm_1_corr,Extra-Embryonic endoderm_1_pval,Extra-Embryonic endoderm_1_qval,Extra-Embryonic endoderm_1_ci_low,Extra-Embryonic endoderm_1_ci_high,gene_annotation
ENSMUSG00000035342,0.7626870392381727,0.0,0.0,0.7576467217385702,0.7676363893417457,Lzts2
ENSMUSG00000039740,0.7518052153969028,0.0,0.0,0.7465670072516357,0.7569502214829267,Alg2
ENSMUSG00000024457,0.7461813166182781,0.0,0.0,0.7408419740622922,0.7514263620429924,Trim26
ENSMUSG00000025575,0.7440752030830464,0.0,0.0,0.7386981859962798,0.7493575233492408,Cant1
ENSMUSG00000058709,0.7424964385879949,0.0,0.0,0.7370912516171136,0.7478066328308068,Egln2
ENSMUSG00000079259,0.7397606895837143,0.0,0.0,0.7343068333825431,0.7451190477889703,Trim71
ENSMUSG00000036980,0.7377930761471313,0.0,0.0,0.7323043293777595,0.7431859673786257,Taf6
ENSMUSG00000062762,0.737753242289896,0.0,0.0,0.7322637901497299,0.7431468317043456,Ei24
ENSMUSG00000030036,0.7295172712542356,0.0,0.0,0.7238828134968064,0.7350544229973621,Mogs
ENSMUSG00000028437,0.7278619453517783,0.0,0.0,0.7221985439772712,0.7334277608775727,Ubap1
ENSMUSG00000078813,0.7254978536589316,0.0,0.0,0.7197932322385265,0.7311044954930878,Leng1
ENSMUSG00000035171,0.724552674163783,0.0,0.0,0.7188316110243291,0.7301756022405256,1110059E24Rik
ENSMUSG00000049940,0.7227856473181462,0.0,0.0,0.7170339048682131,0.7284389670090992,Pgrmc2
ENSMUSG00000031652,0.7226899761165212,0.0,0.0,0.7169365747963676,0.7283449392113734,N4bp1
ENSMUSG00000096990,0.719645351780708,0.0,0.0,0.7138392759920589,0.7253525030489727,Gm26790
ENSMUSG00000027438,0.7180312552678154,0.0,0.0,0.7121973464254492,0.7237659864143022,Napb
ENSMUSG00000024454,0.7179547195015555,0.0,0.0,0.7121194924817951,0.7236907569001217,Hdac3
ENSMUSG00000019818,0.7166357055322417,0.0,0.0,0.710777783651487,0.7223942334012929,Cd164
ENSMUSG00000033712,0.7158445590122242,0.0,0.0,0.7099730451706401,0.7216165572720221,Ccar2
ENSMUSG00000017670,0.7152367772752061,0.0,0.0,0.7093548321093804,0.7210191139862564,Elmo2
ENSMUSG00000053012,0.7146017153124045,0.0,0.0,0.7087088802812502,0.7203948453300896,Krcc1
ENSMUSG00000053929,0.7139460720945748,0.0,0.0,0.7080420046418459,0.7197503353631214,Cyhr1
ENSMUSG00000003344,0.7127551328802801,0.0,0.0,0.7068306892985001,0.7185795934825497,Btbd2
ENSMUSG00000001729,0.7122474991214292,0.0,0.0,0.706314380845338,0.7180805587329918,Akt1
ENSMUSG00000025453,0.7114736798238463,0.0,0.0,0.7055273502894903,0.7173198359261305,Nnt
ENSMUSG00000058093,0.7114576129222833,0.0,0.0,0.7055110092364425,0.7173040408008465,Zfp729b
ENSMUSG00000038459,0.7104781755644316,0.0,0.0,0.7045148715618998,0.7163411595604143,Abhd17c
ENSMUSG00000022094,0.7086945726116478,0.0,0.0,0.7027009168762055,0.7145876487406061,Slc39a14
ENSMUSG00000022451,0.7083781926398478,0.0,0.0,0.702379161174144,0.7142765988536238,Twf1
ENSMUSG00000020375,0.7079509016848634,0.0,0.0,0.7019446138502776,0.7138565028130306,Rufy1
ENSMUSG00000031774,0.706711038822373,0.0,0.0,0.7006837206184706,0.7126374932496945,Fam192a
ENSMUSG00000020107,0.7059616097725129,0.0,0.0,0.6999215981203086,0.7119006515203895,Anapc16
ENSMUSG00000066900,0.7055718073830346,0.0,0.0,0.6995251988937731,0.7115173910356938,Suds3
