,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000005732,0.24357082569066504,0.0,0.0,0.23230684288502812,0.2547694842435324,Ranbp1
ENSMUSG00000017188,0.24327769276677727,0.0,0.0,0.23201204062427888,0.25447808937580796,Coa3
ENSMUSG00000032959,0.24326502032887343,0.0,0.0,0.23199929606589334,0.2544654920299985,Pebp1
ENSMUSG00000021917,0.24296615379401854,0.0,0.0,0.23169872976422295,0.25416839536378016,Spcs1
ENSMUSG00000057388,0.24230284501652616,0.0,0.0,0.23103165618492366,0.253509007105655,Mrpl18
ENSMUSG00000029581,0.24178311452620932,0.0,0.0,0.23050898321732924,0.25299234123135067,Fscn1
ENSMUSG00000059518,0.240210355361265,0.0,0.0,0.2289273594354478,0.2514288169675246,Znhit1
ENSMUSG00000029510,0.23844000476420052,0.0,0.0,0.22714710179268235,0.2496687914360009,Gpc2
ENSMUSG00000061787,0.23775523819751973,0.0,0.0,0.2264585234513193,0.24898799867623003,Rps17
ENSMUSG00000063800,0.2372248761870301,0.0,0.0,0.2259252169233327,0.24846070681070395,Prpf38a
ENSMUSG00000020219,0.23591106223465708,0.0,0.0,0.2246041379768498,0.24715446954809667,Timm13
ENSMUSG00000000942,0.23588503825256735,0.0,0.0,0.22457797050979578,0.24712859523207575,Hoxa4
ENSMUSG00000026047,0.23460460522430043,0.0,0.0,0.22329049786786145,0.2458555062773023,Kdelc1
ENSMUSG00000024667,0.23287408611071467,0.0,0.0,0.22155052736775763,0.24413485107574848,Tmem216
ENSMUSG00000054717,0.23051740771466964,0.0,0.0,0.21918109371128758,0.24179149164768762,Hmgb2
ENSMUSG00000053565,0.23034422565235405,0.0,0.0,0.21900697959412246,0.2416192831512885,Eif3k
ENSMUSG00000038253,0.23003573246746448,0.0,0.0,0.2186968279071263,0.24131252244238893,Hoxa5
ENSMUSG00000033256,0.2299926271742426,0.0,0.0,0.21865349105630225,0.2412696590460125,Shf
