,Mid-Hind Gut_corr,Mid-Hind Gut_pval,Mid-Hind Gut_qval,Mid-Hind Gut_ci_low,Mid-Hind Gut_ci_high,gene_annotation
ENSMUSG00000061306,0.7471733516392953,0.0,0.0,0.7428481404318176,0.7514361895549712,Slc38a10
ENSMUSG00000029377,0.7471715972223265,0.0,0.0,0.7428463604187776,0.7514344605103578,Ereg
ENSMUSG00000076438,0.7465530084925069,0.0,0.0,0.7422187505991589,0.7508248141530854,Oxct2b
ENSMUSG00000038192,0.7464053728583578,0.0,0.0,0.74206896306813,0.750679311676634,Cer1
ENSMUSG00000005968,0.746195706487864,0.0,0.0,0.7418562414018076,0.7504726740210147,Tuft1
ENSMUSG00000054277,0.7461853834033109,0.0,0.0,0.7418457679099811,0.750462500035962,Arfgap3
ENSMUSG00000021214,0.7461681592278946,0.0,0.0,0.7418282927831569,0.7504455246301217,Akr1c18
ENSMUSG00000061825,0.7459442699893832,0.0,0.0,0.7416011420774613,0.7502248685209859,Ces2c
ENSMUSG00000015243,0.7453615266939266,0.0,0.0,0.7410099144408793,0.7496505360072171,Abca1
ENSMUSG00000002546,0.7449790544874377,0.0,0.0,0.7406218773696728,0.7492735805421628,Golga2
ENSMUSG00000057092,0.7448147681918487,0.0,0.0,0.7404552016462607,0.7491116630415677,Fxyd3
ENSMUSG00000060208,0.7445975817096115,0.0,0.0,0.7402348571634587,0.7488976073182808,Defa17
ENSMUSG00000021696,0.7445408723068164,0.0,0.0,0.74017732333175,0.748841715237919,Elovl7
ENSMUSG00000038708,0.7445353539380437,0.0,0.0,0.7401717247415482,0.7488362763991916,Golga4
ENSMUSG00000002250,0.7445068873662707,0.0,0.0,0.7401428443561778,0.748808220074913,Ppard
ENSMUSG00000028836,0.7444656037862024,0.0,0.0,0.7401009606724982,0.748767531427939,Slc30a2
ENSMUSG00000026819,0.7439862066437808,0.0,0.0,0.7396145974289758,0.7482950404503801,Slc25a25
ENSMUSG00000039865,0.7437207647217666,0.0,0.0,0.7393453003447419,0.7480334205873298,Slc44a3
ENSMUSG00000085395,0.7432536792377454,0.0,0.0,0.7388714345144307,0.7475730573436374,Gm13056
ENSMUSG00000002845,0.7430116156211104,0.0,0.0,0.7386258587383285,0.747334475845826,Tmem39a
ENSMUSG00000022443,0.7429931800594572,0.0,0.0,0.738607155738363,0.7473163054366135,Myh9
ENSMUSG00000064105,0.7428733552567253,0.0,0.0,0.7384855928432507,0.7471982038758613,Cnnm2
ENSMUSG00000000394,0.7426040973543311,0.0,0.0,0.7382124303200662,0.7469328172680947,Gcg
ENSMUSG00000022487,0.7425693199516593,0.0,0.0,0.7381771487008465,0.7468985397820093,Gtsf1
ENSMUSG00000026904,0.7425104416854639,0.0,0.0,0.7381174168490185,0.7468405078239179,Slc4a10
ENSMUSG00000092600,0.742498922085594,0.0,0.0,0.7381057302522023,0.746829153797479,Gm20442
ENSMUSG00000101791,0.7423495613072548,0.0,0.0,0.7379542044642565,0.7466819395818524,2210011K15Rik
ENSMUSG00000014353,0.7422394281952053,0.0,0.0,0.7378424752380939,0.7465733889938871,Tmem87b
ENSMUSG00000028751,0.7421816672331791,0.0,0.0,0.7377838772664144,0.7465164579181011,Pla2g2e
ENSMUSG00000057163,0.741917303020436,0.0,0.0,0.7375156830180857,0.746255891173862,Prss2
ENSMUSG00000097481,0.7419082675184843,0.0,0.0,0.7375065166368181,0.74624698543918,D330020A13Rik
ENSMUSG00000024140,0.7418545435922828,0.0,0.0,0.7374520145526196,0.7461940330603112,Epas1
ENSMUSG00000027624,0.7417411533765443,0.0,0.0,0.7373369821376299,0.7460822710992648,Epb41l1
ENSMUSG00000063011,0.7417075268847184,0.0,0.0,0.7373028686916923,0.7460491274282939,Msln
ENSMUSG00000000216,0.7413446172580317,0.0,0.0,0.7369347051042117,0.7456914272152619,Scnn1g
ENSMUSG00000042997,0.7412712741652637,0.0,0.0,0.736860300517423,0.7456191366271036,Nhlrc3
ENSMUSG00000025515,0.7409862148110964,0.0,0.0,0.7365711165161759,0.745338167024203,Muc2
ENSMUSG00000051111,0.7408806735159454,0.0,0.0,0.7364640485078446,0.7452341395396141,Sv2c
ENSMUSG00000007659,0.7407803695671801,0.0,0.0,0.736362293812087,0.7451352740841709,Bcl2l1
ENSMUSG00000019295,0.7405886965470168,0.0,0.0,0.736167849083473,0.744946349380154,Tmem129
ENSMUSG00000046062,0.7404856207481643,0.0,0.0,0.7360632830476381,0.7448447512513862,Ppp1r15b
ENSMUSG00000035356,0.7404835019587281,0.0,0.0,0.7360611336276348,0.7448426628342902,Nfkbiz
ENSMUSG00000028128,0.7402228728635432,0.0,0.0,0.7357967373927035,0.7445857691434711,F3
ENSMUSG00000025279,0.7401637336686988,0.0,0.0,0.7357367435862215,0.744527477367145,Dnase1l3
ENSMUSG00000032932,0.7401337686868956,0.0,0.0,0.7357063456114783,0.7444979417347517,Hspa13
ENSMUSG00000066058,0.7401087308888082,0.0,0.0,0.7356809460317618,0.7444732626744522,Cldn19
ENSMUSG00000022565,0.7400915533648486,0.0,0.0,0.7356635203097677,0.7444563312605622,Plec
ENSMUSG00000030111,0.7400062043299949,0.0,0.0,0.7355769381536683,0.7443722049762682,A2m
ENSMUSG00000032796,0.7398706273262639,0.0,0.0,0.7354394026334401,0.7442385700277588,Lama1
ENSMUSG00000039462,0.7398179611400555,0.0,0.0,0.7353859757412001,0.7441866581572005,Col10a1
ENSMUSG00000023905,0.7397624914640949,0.0,0.0,0.73532970492541,0.7441319828930355,Tnfrsf12a
ENSMUSG00000029727,0.7397396227458548,0.0,0.0,0.7353065059356529,0.744109441673269,Cyp3a13
ENSMUSG00000010045,0.7395818249848916,0.0,0.0,0.73514642953231,0.7439539034322031,Tmem115
ENSMUSG00000036634,0.7394632560423307,0.0,0.0,0.7350261487475862,0.7438370319769483,Mag
ENSMUSG00000050370,0.7393773505073915,0.0,0.0,0.7349390031237352,0.7437523561379086,Ch25h
ENSMUSG00000027575,0.7389939796675625,0.0,0.0,0.7345500999229425,0.7433744713535282,Arfgap1
ENSMUSG00000035382,0.738914193093604,0.0,0.0,0.7344691623292006,0.7432958261778022,Pcsk7
ENSMUSG00000090362,0.7384740334139344,0.0,0.0,0.734022655076016,0.7428619610881692,Vmn2r79
ENSMUSG00000058427,0.7384573184394232,0.0,0.0,0.7340056991295347,0.7428454850767892,Cxcl2
ENSMUSG00000017009,0.7384334373891519,0.0,0.0,0.7339814738069593,0.7428219454291559,Sdc4
ENSMUSG00000034382,0.73834843381949,0.0,0.0,0.7338952449067859,0.7427381569794269,AI661453
ENSMUSG00000021066,0.7382552695441233,0.0,0.0,0.7338007378288018,0.7426463243227884,Atl1
ENSMUSG00000074517,0.7380471687535534,0.0,0.0,0.7335896382463021,0.7424411973689646,Gm10710
ENSMUSG00000025952,0.7380325213894076,0.0,0.0,0.7335747798418522,0.7424267592899949,Crygc
ENSMUSG00000062751,0.737901226914952,0.0,0.0,0.7334415938572187,0.7422973406013059,Prss1
ENSMUSG00000069721,0.7378173952492821,0.0,0.0,0.7333565546393406,0.7422147064553356,Krtap3-2
ENSMUSG00000100846,0.7376590258473573,0.0,0.0,0.733195904388241,0.7420585989658585,Gm28845
ENSMUSG00000046727,0.737528088347933,0.0,0.0,0.7330630814923805,0.7419295312221048,Cystm1
ENSMUSG00000111200,0.7374767654493213,0.0,0.0,0.7330110196775198,0.7418789411130231,RP23-395M5.8
ENSMUSG00000030954,0.7374765483390353,0.0,0.0,0.7330107994415216,0.7418787271025364,Gp2
ENSMUSG00000020097,0.7374301998287236,0.0,0.0,0.732963783678373,0.741833040314066,Sgpl1
ENSMUSG00000001247,0.7371130364496468,0.0,0.0,0.7326420554256295,0.7415204040081886,Lsr
ENSMUSG00000044103,0.7368430396571789,0.0,0.0,0.7323681741938639,0.7412542595422579,Il1f9
ENSMUSG00000041681,0.7368408463233032,0.0,0.0,0.7323659493104597,0.7412520974972902,Iapp
ENSMUSG00000054414,0.7366174772035878,0.0,0.0,0.7321393676871779,0.7410319143606106,Slc30a7
ENSMUSG00000109973,0.7365570822821487,0.0,0.0,0.7320781043337771,0.740972380707625,Gm45397
ENSMUSG00000027442,0.7363318449006054,0.0,0.0,0.7318496288529274,0.740750354736598,Cst8
ENSMUSG00000000182,0.7363133662282227,0.0,0.0,0.7318308845687624,0.7407321394883061,Fgf23
ENSMUSG00000058579,0.7362810573761213,0.0,0.0,0.7317981113266612,0.7407002912018418,Cela2a
ENSMUSG00000032257,0.7361399141674357,0.0,0.0,0.7316549396448135,0.7405611597695743,Ankk1
ENSMUSG00000082361,0.7360259113914257,0.0,0.0,0.7315392987396886,0.7404487816486924,Btc
ENSMUSG00000021782,0.7359666951535503,0.0,0.0,0.7314792317134937,0.7403904092046507,Dlg5
ENSMUSG00000066894,0.7357760471828065,0.0,0.0,0.7312858450842562,0.7402024773933761,Vsig10
ENSMUSG00000015647,0.7356478445793627,0.0,0.0,0.7311558012561038,0.740076100902062,Lama5
ENSMUSG00000003316,0.7356225208759865,0.0,0.0,0.7311301138964742,0.7400511378713915,Glg1
ENSMUSG00000042359,0.735606661289387,0.0,0.0,0.731114026567767,0.7400355041586528,Osbpl6
ENSMUSG00000020893,0.7355658881197621,0.0,0.0,0.7310726679223577,0.7399953116627275,Per1
ENSMUSG00000037822,0.735179639999373,0.0,0.0,0.7306808751720512,0.739614562750423,Smim14
ENSMUSG00000051650,0.7351291780796668,0.0,0.0,0.7306296890853523,0.7395648190726982,B3gnt2
ENSMUSG00000018166,0.7351289578100574,0.0,0.0,0.7306294656548171,0.7395646019381562,Erbb3
ENSMUSG00000035969,0.7351272986460579,0.0,0.0,0.7306277826814161,0.7395629663887828,Rusc2
ENSMUSG00000031555,0.7349048922899134,0.0,0.0,0.7304021852355981,0.7393437250339997,Adam9
ENSMUSG00000027801,0.7348260816710787,0.0,0.0,0.7303222440765911,0.7392660357207268,Tm4sf4
ENSMUSG00000034602,0.7347955876696953,0.0,0.0,0.7302913126711444,0.73923597555167,Mon2
ENSMUSG00000005803,0.7347823485702779,0.0,0.0,0.7302778836766565,0.7392229247968798,Sqrdl
ENSMUSG00000087362,0.734743599948675,0.0,0.0,0.7302385792840638,0.7391847274092185,Gm13710
ENSMUSG00000027366,0.734725353193348,0.0,0.0,0.7302200708260834,0.7391667402204783,Sppl2a
ENSMUSG00000038264,0.7346660968865221,0.0,0.0,0.7301599646859444,0.7391083268120072,Sema7a
ENSMUSG00000029071,0.7346623101049917,0.0,0.0,0.730156123598083,0.739104593893728,Dvl1
ENSMUSG00000028082,0.734608800143387,0.0,0.0,0.7301018462791943,0.7390518450296444,Sh3d19
ENSMUSG00000055926,0.7345420708590689,0.0,0.0,0.7300341601461463,0.738986064791197,Gm14137
ENSMUSG00000050635,0.7344623445826771,0.0,0.0,0.7299532907696966,0.738907472297089,Sprr2f
ENSMUSG00000047090,0.7342123618649794,0.0,0.0,0.72969972466624,0.738661043783473,Tmem198b
ENSMUSG00000038208,0.7341650489325287,0.0,0.0,0.7296517336646345,0.7386144034029679,Pgap3
ENSMUSG00000097643,0.7341154352847469,0.0,0.0,0.7296014090225632,0.7385654949659797,A130051J06Rik
ENSMUSG00000068040,0.7339173310682191,0.0,0.0,0.7294004663372917,0.7383702061454784,Tm9sf4
ENSMUSG00000000730,0.73387455664713,0.0,0.0,0.7293570791398076,0.7383280395232389,Dnmt3l
ENSMUSG00000025185,0.7338186386556335,0.0,0.0,0.7293003601349904,0.7382729160403315,Loxl4
ENSMUSG00000032328,0.7337079981137665,0.0,0.0,0.7291881348739211,0.7381638473549318,Tmem30a
ENSMUSG00000079164,0.7336956767559479,0.0,0.0,0.7291756370507002,0.7381517010307019,Tlr5
ENSMUSG00000026110,0.7336855846079148,0.0,0.0,0.7291654003660574,0.7381417522466062,Mgat4a
ENSMUSG00000004821,0.7335740469735417,0.0,0.0,0.7290522654590451,0.7380317989302319,Tmed11
ENSMUSG00000027422,0.7332734064293075,0.0,0.0,0.7287473208279774,0.7377354276061945,Rrbp1
ENSMUSG00000022094,0.7328468997218643,0.0,0.0,0.7283147111645135,0.7373149745197954,Slc39a14
ENSMUSG00000024770,0.73279358526919,0.0,0.0,0.7282606340804209,0.737262416542169,Lipn
ENSMUSG00000027611,0.7327054576268209,0.0,0.0,0.7281712459485162,0.7371755392181665,Procr
ENSMUSG00000027399,0.7326471018404072,0.0,0.0,0.7281120555842618,0.7371180112780663,Il1a
ENSMUSG00000103409,0.7326117707212414,0.0,0.0,0.7280762192084139,0.7370831813413997,Lsmem2
ENSMUSG00000046589,0.7324516518899247,0.0,0.0,0.7279138108903292,0.7369253335458594,Lrrc8e
ENSMUSG00000030304,0.7324303227933936,0.0,0.0,0.7278921768544575,0.7369043069324579,Ergic2
ENSMUSG00000001507,0.7324210221944811,0.0,0.0,0.7278827432889114,0.7368951382292612,Itga3
ENSMUSG00000024485,0.7323795278760675,0.0,0.0,0.7278406557651326,0.7368542323392231,Slc4a9
ENSMUSG00000025225,0.7321017039092171,0.0,0.0,0.7275588608904484,0.736580347332847,Nfkb2
ENSMUSG00000026483,0.7320128418291235,0.0,0.0,0.7274687290378418,0.7364927448204197,Fam129a
ENSMUSG00000031898,0.7319944654150689,0.0,0.0,0.7274500900581738,0.7364746288624642,Dpep3
ENSMUSG00000061531,0.7319303597740241,0.0,0.0,0.7273850685163418,0.7364114317654163,Tmem236
ENSMUSG00000087662,0.7319283023012301,0.0,0.0,0.7273829816490316,0.7364094034510784,Gm11373
ENSMUSG00000020260,0.7318212906126771,0.0,0.0,0.7272744412314703,0.7363039082186086,Pofut2
ENSMUSG00000111357,0.7316428098784179,0.0,0.0,0.7270934112940878,0.7361279562390675,RP23-212M11.1
ENSMUSG00000053460,0.7316381350463316,0.0,0.0,0.7270886697008513,0.7361233476328943,Ggcx
ENSMUSG00000021036,0.731633777887594,0.0,0.0,0.7270842503180389,0.7361190521993826,Sptlc2
ENSMUSG00000015839,0.7314657370364108,0.0,0.0,0.7269138099827583,0.7359533916053945,Nfe2l2
ENSMUSG00000026051,0.7314549061888834,0.0,0.0,0.7269028244989412,0.7359427141557162,1500015O10Rik
ENSMUSG00000098207,0.7314234039708087,0.0,0.0,0.7268708725244936,0.7359116580924829,Arl14
ENSMUSG00000041263,0.7313891979600432,0.0,0.0,0.7268361781776934,0.7358779365080379,Rusc1
ENSMUSG00000009145,0.7312857723008388,0.0,0.0,0.7267312761217891,0.7357759754299826,Dqx1
ENSMUSG00000090662,0.7312586360099893,0.0,0.0,0.7267037524967714,0.7357492233746671,Vmn2r45
ENSMUSG00000006143,0.7312369926607081,0.0,0.0,0.7266818002281814,0.7357278864737252,Upk3bl
ENSMUSG00000047641,0.7310954765616287,0.0,0.0,0.7265382644743478,0.7355883738824172,Krt87
ENSMUSG00000074259,0.7310751667569471,0.0,0.0,0.7265176648498123,0.7355683515816037,Gramd2
ENSMUSG00000111014,0.7309755657581702,0.0,0.0,0.726416642668568,0.7354701604124547,RP23-297P22.1
ENSMUSG00000009905,0.7309056031500885,0.0,0.0,0.7263456818988151,0.7354011879963992,Kdsr
ENSMUSG00000001494,0.7308003764185821,0.0,0.0,0.7262389540728452,0.7352974503803114,Sost
ENSMUSG00000094584,0.7307587364543232,0.0,0.0,0.7261967201613159,0.73525639962555,Ms4a18
ENSMUSG00000050931,0.7307475072282272,0.0,0.0,0.7261853307688305,0.7352453292884339,Sgms2
ENSMUSG00000042268,0.7306978792670479,0.0,0.0,0.7261349949766287,0.7351964035139724,Slc26a9
ENSMUSG00000064177,0.7306027182690482,0.0,0.0,0.726038476858263,0.7351025888191626,Ghrl
ENSMUSG00000034145,0.730525597224505,0.0,0.0,0.7259602560986275,0.7350265587286833,Tmem63c
ENSMUSG00000029672,0.7301409170933771,0.0,0.0,0.7255700923473964,0.7346473185911742,Fam3c
ENSMUSG00000022680,0.7301037880878442,0.0,0.0,0.7255324342229309,0.734610714500266,Pdxdc1
ENSMUSG00000038235,0.7300085634031988,0.0,0.0,0.7254358526331829,0.7345168359431605,F11r
ENSMUSG00000028841,0.7299066539565071,0.0,0.0,0.7253324912262832,0.7344163669308454,Cnksr1
ENSMUSG00000032311,0.7299031756165549,0.0,0.0,0.7253289633321391,0.7344129377518408,Nrg4
ENSMUSG00000034949,0.7298987717082146,0.0,0.0,0.7253244966838359,0.7344085960855933,Zfr2
ENSMUSG00000063971,0.7298985170243169,0.0,0.0,0.7253242383716142,0.7344083450012275,Krt88
ENSMUSG00000097289,0.7298818980273896,0.0,0.0,0.7253073826168974,0.7343919608834291,2010300F17Rik
ENSMUSG00000066755,0.7298188420755786,0.0,0.0,0.7252434284063771,0.7343297960643743,Tnfsf18
ENSMUSG00000041737,0.7296211328742197,0.0,0.0,0.7250429032657139,0.7341348804805343,Tmem45b
ENSMUSG00000085683,0.7295743129683139,0.0,0.0,0.7249954166253457,0.7340887220277611,9130409J20Rik
ENSMUSG00000036760,0.7293583160271833,0.0,0.0,0.7247763443637656,0.7338757760658995,Kcnk9
ENSMUSG00000022533,0.729167200814062,0.0,0.0,0.72458250886371,0.7336873596346839,Atp13a3
ENSMUSG00000028776,0.729080157148797,0.0,0.0,0.7244942264807269,0.7336015449026543,Tinagl1
ENSMUSG00000087018,0.7289840340042347,0.0,0.0,0.7243967355832645,0.7335067787131729,2900072N19Rik
ENSMUSG00000018920,0.7288221808393388,0.0,0.0,0.724232579796185,0.7333472100062353,Cxcl16
ENSMUSG00000026415,0.7287766661084614,0.0,0.0,0.7241864176386023,0.7333023375980012,Fcamr
ENSMUSG00000099722,0.7287247932301711,0.0,0.0,0.7241338069419603,0.7332511967230799,Gm29154
ENSMUSG00000034112,0.7286466680853048,0.0,0.0,0.7240545706782072,0.7331741739434176,Atp2c2
ENSMUSG00000042303,0.7285363529631872,0.0,0.0,0.723942686828239,0.7330654151972674,Sgsm3
ENSMUSG00000031668,0.7284502171577779,0.0,0.0,0.7238553263031351,0.7329804944739948,Eif2ak3
ENSMUSG00000012123,0.7284174774391036,0.0,0.0,0.7238221211142704,0.7329482165639385,Aim1l
ENSMUSG00000092157,0.7281924764287422,0.0,0.0,0.7235939217742943,0.7327263887432863,Gm17268
ENSMUSG00000084174,0.7280656206835454,0.0,0.0,0.7234652632515381,0.7326013216201791,Sycn
ENSMUSG00000045672,0.727772221638379,0.0,0.0,0.7231676958660875,0.7323120582266293,Col27a1
ENSMUSG00000032226,0.727674599425156,0.0,0.0,0.7230686871064119,0.7322158116991605,Gcnt3
ENSMUSG00000053654,0.7275824827041392,0.0,0.0,0.7229752622080067,0.7321249929145435,Krt42
ENSMUSG00000067049,0.7275796704178157,0.0,0.0,0.722972409986206,0.7321222202511541,Unc93a
ENSMUSG00000091191,0.7274378275313066,0.0,0.0,0.7228285530834145,0.7319823756256976,Gm17334
ENSMUSG00000038508,0.727318606358635,0.0,0.0,0.7227076394074637,0.7318648337266238,Gdf15
ENSMUSG00000085836,0.7273142943613382,0.0,0.0,0.722703266200913,0.7318605824603089,Gm13074
ENSMUSG00000037242,0.7271446181573192,0.0,0.0,0.7225311817184834,0.7316932957269641,Clic4
ENSMUSG00000046841,0.7271195533179214,0.0,0.0,0.7225057611728215,0.7316685838175341,Ckap4
ENSMUSG00000022146,0.7270736339082159,0.0,0.0,0.7224591901327481,0.731623310953296,Osmr
ENSMUSG00000038312,0.7270403682005255,0.0,0.0,0.7224254523862284,0.7315905136018322,Edem2
ENSMUSG00000019932,0.7269317560064557,0.0,0.0,0.722315299143221,0.7314834304393911,Kera
ENSMUSG00000024486,0.7269109960052265,0.0,0.0,0.7222942446144582,0.7314629626698288,Hbegf
ENSMUSG00000022583,0.7268478716270629,0.0,0.0,0.722230224726906,0.7314007268222559,Ly6f
ENSMUSG00000025774,0.726824611334974,0.0,0.0,0.7222066344743288,0.7313777939199115,Crisp4
ENSMUSG00000035930,0.7267666739447668,0.0,0.0,0.7221478752559573,0.7313206719565261,Chst4
ENSMUSG00000079111,0.7267582180437349,0.0,0.0,0.7221392994155449,0.7313123350608366,Kdelr2
ENSMUSG00000108777,0.726717595389623,0.0,0.0,0.722098100585273,0.7312722840965324,Gm45081
