,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000005897,0.13688885363559847,8.686903528656657e-170,9.897942056598211e-170,0.1273379213478387,0.1464144025623408,Nr2c1
ENSMUSG00000042631,0.1367052269811495,2.4789600260757574e-169,2.824288935508677e-169,0.12715382277067624,0.14623128058284987,Xkr7
ENSMUSG00000058655,0.13668583641847842,2.768992736293897e-169,3.154577962112559e-169,0.1271343824124403,0.14621194327461232,Eif4b
ENSMUSG00000039834,0.13668416700000874,2.795493680457527e-169,3.1846214199421493e-169,0.12713270870719542,0.14621027844070972,Zfp335
ENSMUSG00000097129,0.136667413145409,3.075887331507982e-169,3.503882789550595e-169,0.12711591183463383,0.14619357059265853,4930507D05Rik
ENSMUSG00000055760,0.1365191120129461,7.164591249361015e-169,8.161132242475255e-169,0.12696723015627506,0.146045676462245,Gemin6
ENSMUSG00000015619,0.13636031666827939,1.769843268604841e-168,2.015921685492278e-168,0.1268080278130624,0.14588731644816463,Gata3
ENSMUSG00000047412,0.13630156018782302,2.4724863846179304e-168,2.8161294171061155e-168,0.126749120862233,0.14582872092231763,Zbtb44
ENSMUSG00000026558,0.13629978484321933,2.4975841080104885e-168,2.8445834308982473e-168,0.1267473409721707,0.14582695043996516,Uck2
ENSMUSG00000053093,0.13621770598339888,3.9832813050071866e-168,4.536273602696621e-168,0.12666505203098233,0.14574509630820268,Myh7
ENSMUSG00000020309,0.1362129588437435,4.0922456281702522e-168,4.660149103100002e-168,0.12666029274501464,0.14574036216200215,Chac2
ENSMUSG00000071064,0.13614216195643913,6.119399913794696e-168,6.968299553985779e-168,0.1265893147647963,0.14566975900196033,Zfp827
ENSMUSG00000110599,0.13611472346872275,7.151700958743847e-168,8.143426488223677e-168,0.12656180611787154,0.1456423955703081,RP23-91H23.1
ENSMUSG00000089715,0.13604393340715096,1.0690735675006714e-167,1.2172654189712233e-167,0.1264908351165586,0.14557179908268106,Cbx6
ENSMUSG00000017167,0.13603700691560558,1.1119522556885143e-167,1.266029112486756e-167,0.12648389092612003,0.14556489152627083,Cntnap1
ENSMUSG00000008822,0.13598323994882808,1.508785767392845e-167,1.7177699124057095e-167,0.1264299866033331,0.14551127151209609,Acyp1
ENSMUSG00000055026,0.1359400055654889,1.928258424025619e-167,2.1952425496928962e-167,0.12638664181201686,0.1454681552537432,Gabrg3
ENSMUSG00000101416,0.1359348898853794,1.9850382884844416e-167,2.259779295167154e-167,0.12638151307036935,0.14546305354830086,Gm29318
ENSMUSG00000073944,0.13592694029714608,2.0766032779698278e-167,2.363907811605861e-167,0.1263735431859756,0.14545512567520671,Olfr619
ENSMUSG00000026630,0.13582967326089507,3.6048231987544416e-167,4.103371467189905e-167,0.1262760279163033,0.1453581242350533,Batf3
ENSMUSG00000025236,0.13578830253391175,4.55731816268577e-167,5.187356306456237e-167,0.12623455166381334,0.1453168664189101,Adpgk
ENSMUSG00000028902,0.13567335831052427,8.738762863493467e-167,9.94549232023787e-167,0.12611931442420718,0.14520223573249816,Sf3a3
ENSMUSG00000022382,0.1356447455563985,1.0275260134431647e-166,1.1693621341455724e-166,0.12609062877042956,0.14517370098651664,Wnt7b
ENSMUSG00000001510,0.13562281056728354,1.1633442817419522e-166,1.3238669202933215e-166,0.1260686379061097,0.14515182578894273,Dlx3
ENSMUSG00000096847,0.135604413741196,1.2909813604192768e-166,1.469047754959867e-166,0.12605019422485356,0.1451334791027032,Tmem151b
ENSMUSG00000032320,0.13555077423014217,1.748665789673845e-166,1.9897688496117275e-166,0.1259964181361818,0.1450799857466836,Rcn2
ENSMUSG00000047026,0.13548823775924065,2.4904833756104043e-166,2.8336043300424785e-166,0.12593372250500182,0.14501761960260068,Acsm4
ENSMUSG00000059852,0.13543173716262896,3.427471004659504e-166,3.899322001130631e-166,0.12587707817551919,0.14496127282814825,Kcng2
ENSMUSG00000020723,0.13541204943016816,3.830772692709125e-166,4.357943246751665e-166,0.1258573403737229,0.1449416386807684,Cacng4
ENSMUSG00000089665,0.1353839856072614,4.488908156760768e-166,5.1064112062637435e-166,0.12582920519269908,0.14491365122759106,Fcor
ENSMUSG00000042284,0.1352976711113721,7.308342648394533e-166,8.313307482551084e-166,0.12574267132055478,0.14482757152267964,Itga1
ENSMUSG00000067919,0.13524163779335308,1.0026738268296516e-165,1.1404450938720283e-165,0.12568649566651938,0.1447716905481603,Rex2
ENSMUSG00000001741,0.13519536646411548,1.3017523697846525e-165,1.480481016442134e-165,0.12564010684489257,0.14472554497567863,Il16
ENSMUSG00000059213,0.13518124152858071,1.4097028594418248e-165,1.6031786838211905e-165,0.1256259460515757,0.14471145842079874,Ddn
ENSMUSG00000027852,0.135160854688933,1.5814618592523693e-165,1.798427585380462e-165,0.12560550746444366,0.14469112697000858,Nras
ENSMUSG00000079037,0.13507318145581637,2.59236908896465e-165,2.947751290860508e-165,0.12551761178465762,0.1446036918439466,Prnp
ENSMUSG00000039929,0.13497159636593473,4.594212388921676e-165,5.222813472834422e-165,0.125415769138206,0.14450238245745853,Urb1
ENSMUSG00000021732,0.13495062719989617,5.16993327656191e-165,5.87703499426558e-165,0.12539474683248805,0.14448147017715834,Fgf10
ENSMUSG00000028990,0.13494114904097032,5.453285372311607e-165,6.1988546905409785e-165,0.1253852446570001,0.1444720177280525,Lzic
ENSMUSG00000003360,0.1349402789471332,5.480061654285357e-165,6.2290034137043565e-165,0.12538437235853334,0.14447114999428654,Ddx23
ENSMUSG00000051616,0.13486055336848338,8.582995944832976e-165,9.755553744620121e-165,0.12530444483520714,0.14439164060371407,C230029F24Rik
ENSMUSG00000004285,0.13480834847435139,1.1512379079816842e-164,1.3084526023871082e-164,0.1252521077734245,0.14433957720444276,Atp6v1f
ENSMUSG00000014980,0.1347901795184566,1.2750760985958206e-164,1.4490681527830303e-164,0.1252338928314795,0.1443214574808603,Tsen15
ENSMUSG00000053835,0.13478126664522236,1.3406031838130808e-164,1.5234662980318798e-164,0.125224957401911,0.1443125687564491,H2-T24
ENSMUSG00000051238,0.13477175260227078,1.4142647227093048e-164,1.6071011511598098e-164,0.12521541928292013,0.14430308048945165,Swsap1
ENSMUSG00000109398,0.1346742121909006,2.4467881953221797e-164,2.7802815648424193e-164,0.1251176321397045,0.14420580423868815,Gm3854
ENSMUSG00000038949,0.13460922981066709,3.524503511554927e-164,4.004702435010023e-164,0.12505248548734435,0.1441409977425996,Cnst
ENSMUSG00000024999,0.1344985784161991,6.558563727732543e-164,7.451451024677899e-164,0.12494155456145471,0.1440306456538731,Noc3l
ENSMUSG00000099906,0.1344361200201766,9.309953029202565e-164,1.0576437477928066e-163,0.12487893848634986,0.1439683560995896,Gm28653
ENSMUSG00000106245,0.13441585425854535,1.0430275574250345e-163,1.1848615458242468e-163,0.12485862157923328,0.14394814510549825,Gm43824
ENSMUSG00000035109,0.13439078880291047,1.2003857697851143e-163,1.3635547061980258e-163,0.12483349287602702,0.14392314737741452,Shc4
ENSMUSG00000041278,0.13437377233799444,1.3205133953074533e-163,1.4999419329904507e-163,0.12481643348051542,0.14390617688452242,Ttc1
ENSMUSG00000050677,0.13431049350253346,1.8824776984140304e-163,2.1381658239943223e-163,0.12475299504936535,0.14384306895524468,Ccdc96
ENSMUSG00000027776,0.13428147008669897,2.214787235327438e-163,2.5153786752594717e-163,0.12472389845965035,0.1438141239011561,Il12a
ENSMUSG00000029524,0.1342562803744214,2.5503242576229102e-163,2.896320883165627e-163,0.12469864525235666,0.14378900218659876,Sirt4
ENSMUSG00000021010,0.13423322449844013,2.9017406374133295e-163,3.2952606905537495e-163,0.1246755312709157,0.14376600853743912,Npas3
ENSMUSG00000036578,0.134206601057612,3.36809413814799e-163,3.824681896295706e-163,0.1246488407465503,0.14373945693933224,Fxyd7
ENSMUSG00000048387,0.1342009705807289,3.47593019043288e-163,3.946953937448342e-163,0.12464319608423075,0.14373384165439873,Osr1
ENSMUSG00000033854,0.1341873677722254,3.7508949745257307e-163,4.258982260304109e-163,0.12462955900733291,0.14372027554596947,Kcnk10
ENSMUSG00000020074,0.13408698419013584,6.57696100645534e-163,7.467515104998683e-163,0.12452892264910348,0.14362016268576816,Ccar1
ENSMUSG00000022357,0.13405922647063184,7.681239138033974e-163,8.720914835468676e-163,0.12450109506752591,0.14359247979090414,Klhl38
ENSMUSG00000021313,0.13403563388728804,8.764180956727808e-163,9.949975531747949e-163,0.1244774431169612,0.1435689507927905,Ryr2
ENSMUSG00000033938,0.13396959945180098,1.26759116930351e-162,1.4390298418060653e-162,0.12441124257340544,0.14350309427181418,Ndufb7
ENSMUSG00000020994,0.1339394859620044,1.499816976570272e-162,1.702584908856728e-162,0.12438105336208527,0.14347306188781817,Pnn
ENSMUSG00000019467,0.13389435955270113,1.9296936579320907e-162,2.1904775389314666e-162,0.12433581351382701,0.14342805698630723,Arhgef25
ENSMUSG00000038342,0.13388897110894354,1.9886345658226896e-162,2.2572795127174608e-162,0.1243304115272331,0.14342268304888847,Mlxip
ENSMUSG00000047959,0.13384428801085985,2.552038999023914e-162,2.896526511835944e-162,0.12428561614844717,0.14337812022141908,Kcna3
ENSMUSG00000018583,0.13369567031494925,5.84699459281335e-162,6.635945603603447e-162,0.12413662528293178,0.14322990227204602,G3bp1
ENSMUSG00000031448,0.1334281666077797,2.5938246862924352e-161,2.9434083794533125e-161,0.12386845097706528,0.14296311700902942,Adprhl1
ENSMUSG00000009070,0.13341003920893174,2.869036778225402e-161,3.2555618144377718e-161,0.12385027818559254,0.14294503824544721,Rsph14
ENSMUSG00000041703,0.1332808721258632,5.883307619500387e-161,6.675615522413047e-161,0.12372078784225791,0.1428162175295758,Zic5
ENSMUSG00000035984,0.13327949845655993,5.92838918773699e-161,6.726457384228411e-161,0.123719410736888,0.14281484754209084,Nme5
ENSMUSG00000015468,0.1332302722706971,7.793155115280547e-161,8.841437289883462e-161,0.12367006144201466,0.14276575327207297,Notch4
ENSMUSG00000042156,0.1332195308847979,8.272272671911813e-161,9.384568831012791e-161,0.12365929319943382,0.14275504066459688,Dzip1
ENSMUSG00000052752,0.13320182884540782,9.126890285716957e-161,1.0353620583787955e-160,0.12364154690455663,0.14273738604780395,Traf7
ENSMUSG00000005947,0.13314491714034374,1.2518601837470618e-160,1.4200550374865025e-160,0.12358449296041381,0.14268062676433518,Itgae
ENSMUSG00000097051,0.1331384132818435,1.2978810253938905e-160,1.472191034209785e-160,0.12357797285088387,0.14267414032055176,Gm26836
ENSMUSG00000060594,0.13308388914341981,1.756493114918602e-160,1.9923043036811197e-160,0.12352331250681715,0.1426197621436216,Layn
ENSMUSG00000110344,0.13307241906170114,1.871905634083998e-160,2.123113000786729e-160,0.12351181377930613,0.14260832276006183,RP23-220F20.2
ENSMUSG00000032661,0.13304640795136624,2.162465871227272e-160,2.4525527563919062e-160,0.12348573771740645,0.14258238125558942,Oas3
ENSMUSG00000024238,0.1330223849715383,2.470662621163558e-160,2.8019635398774848e-160,0.12346165476224281,0.14255842254973947,Zeb1
ENSMUSG00000056144,0.1329718452180863,3.2697380165931314e-160,3.708018835260719e-160,0.12341098886892816,0.1425080179799553,Trim34a
