,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000026047,0.7109690784218397,0.0,0.0,0.706128681051727,0.7157430321451319,Kdelc1
ENSMUSG00000020695,0.7033388688900045,0.0,0.0,0.6983932138722898,0.7082173590404575,Mrc2
ENSMUSG00000097542,0.7002729677181697,0.0,0.0,0.6952853444071945,0.7051931494724788,Gm26751
ENSMUSG00000085389,0.6994110669942111,0.0,0.0,0.6944116789428529,0.7043429370501265,1700003M07Rik
ENSMUSG00000013033,0.6977311998662988,0.0,0.0,0.6927089243853722,0.7026858100630547,Adgrl1
ENSMUSG00000093570,0.6976792143509489,0.0,0.0,0.6926562314840136,0.7026345274113281,Gm20714
ENSMUSG00000111195,0.6969997213263923,0.0,0.0,0.6919674972787073,0.7019642166528015,RP23-55G19.2
ENSMUSG00000106754,0.6967754494152346,0.0,0.0,0.6917401772552261,0.7017429734888224,Gm43101
ENSMUSG00000097109,0.6963277974068615,0.0,0.0,0.6912864441266835,0.7013013640661426,Gm26580
ENSMUSG00000026432,0.695897453723035,0.0,0.0,0.690850258195281,0.700876825734505,Avpr1b
ENSMUSG00000032320,0.6946537856847901,0.0,0.0,0.6895897270549164,0.6996499149939431,Rcn2
ENSMUSG00000057530,0.6921139825462663,0.0,0.0,0.6870155816159257,0.6971442418654807,Ece1
ENSMUSG00000074650,0.6919818916417009,0.0,0.0,0.6868817081264421,0.6970139226436136,Gm10735
ENSMUSG00000033774,0.6916324686658415,0.0,0.0,0.6865275713082433,0.6966691847362124,Npbwr1
ENSMUSG00000101768,0.6914942088627208,0.0,0.0,0.686387446999118,0.6965327780802792,Gm28694
ENSMUSG00000100987,0.6913948694482416,0.0,0.0,0.6862867681745973,0.6964347699238056,Gm1627
ENSMUSG00000017667,0.6903235617435466,0.0,0.0,0.6852010282862225,0.6953778069800194,Zfp334
ENSMUSG00000032657,0.6898435745601798,0.0,0.0,0.6847145823125922,0.6949042397096439,Fam189b
ENSMUSG00000096002,0.6896634973301374,0.0,0.0,0.6845320831111446,0.6947265699118793,Vmn2r53
ENSMUSG00000001761,0.6894434430983526,0.0,0.0,0.6843090701054784,0.694509456721601,Smo
ENSMUSG00000057594,0.6890033597870339,0.0,0.0,0.6838630724657692,0.6940752523894932,Arl16
ENSMUSG00000056128,0.6890007345908155,0.0,0.0,0.6838604120007739,0.69407266225164,Gm9991
ENSMUSG00000073045,0.688944542604931,0.0,0.0,0.6838034651240539,0.6940172206540458,Gm5570
ENSMUSG00000013236,0.6872645292049142,0.0,0.0,0.6821009111208789,0.6923596143796646,Ptprs
ENSMUSG00000031492,0.6872248187180809,0.0,0.0,0.6820606685189181,0.69232043287958,Chrnb3
ENSMUSG00000087378,0.6869149652984361,0.0,0.0,0.6817466641796827,0.6920147060115726,Gm12414
ENSMUSG00000022887,0.6867311585044672,0.0,0.0,0.6815603959366604,0.6918333462467895,Masp1
ENSMUSG00000026842,0.685720546656084,0.0,0.0,0.6805362624479754,0.690836177224752,Abl1
ENSMUSG00000024678,0.6852174111021321,0.0,0.0,0.6800264026652691,0.6903397269580003,Ms4a4d
ENSMUSG00000034064,0.6850959818883465,0.0,0.0,0.6799033513450399,0.6902199104817798,Poglut1
ENSMUSG00000109915,0.6846231994369689,0.0,0.0,0.6794242560373007,0.6897534045183025,7420700N18Rik
ENSMUSG00000024270,0.6843110760534348,0.0,0.0,0.6791079674366796,0.6894454224370788,Slc39a6
ENSMUSG00000079010,0.6841042799843221,0.0,0.0,0.6788984127841428,0.6892413691483881,Gm11032
ENSMUSG00000096941,0.6837591602796301,0.0,0.0,0.6785486911984144,0.6889008250251454,Gm26720
ENSMUSG00000044544,0.6826300600788914,0.0,0.0,0.6774045519012352,0.6877866785236346,4921513I03Rik
ENSMUSG00000044014,0.6825650305539704,0.0,0.0,0.6773386569828747,0.6877225095038452,Npy5r
ENSMUSG00000022464,0.6824798386819452,0.0,0.0,0.6772523315298287,0.687638444813869,Slc38a4
ENSMUSG00000085321,0.6823450303129055,0.0,0.0,0.6771157296662643,0.6875054198250405,4930412F09Rik
ENSMUSG00000058594,0.6823371519106427,0.0,0.0,0.6771077464606514,0.6874976456354671,Fbxo18
ENSMUSG00000062905,0.6821631491480037,0.0,0.0,0.6769314293200985,0.6873259442176242,Vmn1r32
ENSMUSG00000046152,0.6821185480113534,0.0,0.0,0.6768862350488203,0.687281932878668,Fut10
ENSMUSG00000027520,0.6821004835791211,0.0,0.0,0.6768679303953633,0.6872641073165674,Zdbf2
ENSMUSG00000109515,0.6820703482816081,0.0,0.0,0.6768373943723907,0.6872343704911662,Gm31343
ENSMUSG00000109361,0.6816919795455315,0.0,0.0,0.6764539957937742,0.6868610033651078,Gm44946
ENSMUSG00000003934,0.6814074017905554,0.0,0.0,0.6761656368767184,0.6865801856109538,Efnb3
ENSMUSG00000075325,0.6810797480002669,0.0,0.0,0.6758336315654644,0.6862568590547248,Gm13582
ENSMUSG00000107993,0.6810788819502845,0.0,0.0,0.6758327540164228,0.6862560044397168,G930045G22Rik
ENSMUSG00000038991,0.680939000332814,0.0,0.0,0.675691015302965,0.6861179695750413,Txndc5
ENSMUSG00000041138,0.6807440325534844,0.0,0.0,0.6754934597401822,0.685925575187969,Nme8
ENSMUSG00000043060,0.6804583849775201,0.0,0.0,0.6752040221601235,0.6856436965845195,Fscb
ENSMUSG00000051790,0.6801954793497872,0.0,0.0,0.6749376297009213,0.6853842584867512,Nlgn2
ENSMUSG00000028174,0.6801276317500822,0.0,0.0,0.674868882483159,0.6853173055326522,Rpe65
ENSMUSG00000036098,0.6799281396556559,0.0,0.0,0.6746667457732272,0.6851204434538114,Myrf
ENSMUSG00000053477,0.6798854015135453,0.0,0.0,0.6746234411651755,0.6850782686538224,Tcf4
ENSMUSG00000086603,0.6798190674398391,0.0,0.0,0.6745562279487223,0.685012808877157,Gm13620
ENSMUSG00000002812,0.6798092066059128,0.0,0.0,0.6745462364340463,0.6850030780039358,Flii
ENSMUSG00000097722,0.6797474895308633,0.0,0.0,0.6744837014969579,0.6849421742860057,Gm26841
ENSMUSG00000039599,0.6794330293307872,0.0,0.0,0.6741650753075451,0.6846318571674299,Fam149b
ENSMUSG00000100426,0.6787509373136743,0.0,0.0,0.6734739536300184,0.6839587453833936,Gm4208
ENSMUSG00000097249,0.6786002526208617,0.0,0.0,0.673321275389474,0.6838100433673499,Gm26889
ENSMUSG00000022684,0.6785728679394475,0.0,0.0,0.6732935284590251,0.6837830189612121,Bfar
ENSMUSG00000021843,0.6783940223702853,0.0,0.0,0.6731123174571627,0.6836065259485967,Ktn1
ENSMUSG00000048232,0.67808368528357,0.0,0.0,0.672797877320449,0.6833002696272563,Fbxo10
ENSMUSG00000021262,0.6777602128733896,0.0,0.0,0.6724701302272382,0.6829810487510805,Evl
ENSMUSG00000028218,0.6773890822324715,0.0,0.0,0.6720940976562294,0.6826147935796596,Fam92a
ENSMUSG00000075553,0.6773484454623536,0.0,0.0,0.6720529243175364,0.6825746904872542,Gm5464
ENSMUSG00000027378,0.677006556943336,0.0,0.0,0.6717065227934973,0.6822372907018355,Nphp1
ENSMUSG00000032777,0.6769841977259947,0.0,0.0,0.6716838685102213,0.6822152249662251,Gtf3c1
ENSMUSG00000028414,0.6757247423251557,0.0,0.0,0.6704078085687293,0.6809722854898635,Fktn
ENSMUSG00000024806,0.6752662848152436,0.0,0.0,0.6699433146062995,0.6805198324769156,Mlana
ENSMUSG00000038456,0.6750452072237838,0.0,0.0,0.6697193276032187,0.6803016489449754,Dennd2a
ENSMUSG00000038256,0.6749432255692578,0.0,0.0,0.6696160041826473,0.6802010019872797,Bcl9
ENSMUSG00000086072,0.6747760582841618,0.0,0.0,0.6694466379343997,0.6800360220947664,Gm11861
ENSMUSG00000015452,0.6745309468740627,0.0,0.0,0.6691983032650684,0.6797941170170463,Ager
ENSMUSG00000063529,0.6743897772402784,0.0,0.0,0.6690552777657264,0.679654793520811,Stmnd1
ENSMUSG00000099336,0.6738300386795038,0.0,0.0,0.6684881845745128,0.679102371168825,Gm29348
ENSMUSG00000110375,0.6736428443260007,0.0,0.0,0.6682985319850401,0.678917622255296,Gm45323
ENSMUSG00000054087,0.6734339113674547,0.0,0.0,0.668086856139628,0.6787114179332489,Fbxw28
ENSMUSG00000020900,0.67319706724592,0.0,0.0,0.6678469037580727,0.6784776659579835,Myh10
ENSMUSG00000037784,0.6730596261067482,0.0,0.0,0.6677076593990445,0.6783420187074592,Dzip1l
ENSMUSG00000036459,0.6728999503322016,0.0,0.0,0.6675458891577857,0.6781844265769564,Wtip
ENSMUSG00000085382,0.6727885342498766,0.0,0.0,0.6674330119304065,0.6780744640995348,Gm13861
ENSMUSG00000052298,0.6725195037849564,0.0,0.0,0.6671604543311184,0.67780894260122,Cdc42se2
ENSMUSG00000099706,0.6723658770607864,0.0,0.0,0.6670048141214485,0.6776573190128187,Gm29536
ENSMUSG00000044864,0.672232028082353,0.0,0.0,0.666869211252976,0.6775252149217744,Ankrd50
ENSMUSG00000022687,0.6722115854548295,0.0,0.0,0.6668485007867556,0.6775050387591838,Boc
ENSMUSG00000097221,0.6721717593025763,0.0,0.0,0.6668081528572347,0.6774657317087577,1810049J17Rik
ENSMUSG00000097135,0.6720506667927358,0.0,0.0,0.6666854740624348,0.6773462173565515,4932430I15Rik
ENSMUSG00000020592,0.6717011385014838,0.0,0.0,0.6663313686588163,0.6770012427811612,Sdc1
ENSMUSG00000039542,0.6716795792498473,0.0,0.0,0.6663095271656525,0.6769799643309796,Ncam1
ENSMUSG00000033453,0.6713501904689434,0.0,0.0,0.6659758273589966,0.6766548646179775,Adamts15
ENSMUSG00000044066,0.6713195679264957,0.0,0.0,0.6659448041393493,0.6766246407155536,Cep68
ENSMUSG00000098164,0.6712925764959545,0.0,0.0,0.6659174595578967,0.676598000640901,Gm5493
ENSMUSG00000044296,0.6712895857953981,0.0,0.0,0.6659144297284533,0.6765950488703739,Zfp879
ENSMUSG00000027854,0.6710715320909462,0.0,0.0,0.665693523592016,0.6763798331174167,Sike1
ENSMUSG00000029231,0.6710610552518007,0.0,0.0,0.6656829097256358,0.6763694926106719,Pdgfra
ENSMUSG00000030613,0.6709848943807304,0.0,0.0,0.6656057528071725,0.6762943227384434,Ccdc90b
ENSMUSG00000026510,0.6709087817786288,0.0,0.0,0.6655286449038301,0.6762192003966395,Trp53bp2
ENSMUSG00000074678,0.6708231139161025,0.0,0.0,0.6654418569262182,0.6761346469806823,Defb25
ENSMUSG00000027198,0.6708197981781314,0.0,0.0,0.6654384978375963,0.6761313743740766,Ext2
ENSMUSG00000066747,0.6705132151336199,0.0,0.0,0.6651279074040762,0.6758287784789276,Olfr878
ENSMUSG00000037307,0.6704520620203509,0.0,0.0,0.665065955172983,0.6757684204548968,Banf2
ENSMUSG00000086227,0.6704400304464717,0.0,0.0,0.665053766385335,0.6757565453025167,Gm11820
ENSMUSG00000022525,0.6698059493824245,0.0,0.0,0.6644114039927531,0.6751307039689343,Hrasls
ENSMUSG00000060572,0.6696328736628563,0.0,0.0,0.6642360692262281,0.6749598759949752,Mfap2
ENSMUSG00000103174,0.6693957969652327,0.0,0.0,0.6639958990815027,0.6747258773009399,Gm37168
ENSMUSG00000103459,0.6693853527593869,0.0,0.0,0.6639853186221831,0.6747155686691987,Gm38096
ENSMUSG00000054966,0.6692866783123106,0.0,0.0,0.6638853569904444,0.6746181749923469,Lmntd1
ENSMUSG00000086105,0.6690652999764537,0.0,0.0,0.6636610915291848,0.6743996694178406,Gm11636
ENSMUSG00000027401,0.6689250992554301,0.0,0.0,0.6635190628703503,0.6742612875569854,Tgm3
ENSMUSG00000086068,0.6686902552108396,0.0,0.0,0.6632811578007273,0.6740294893652697,1700120G11Rik
ENSMUSG00000111291,0.6686698420647309,0.0,0.0,0.6632604786354276,0.6740093409215313,RP23-162P10.8
