,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000010936,0.6690293373873253,0.0,0.0,0.6653896222145906,0.6726372439734803,Vac14
ENSMUSG00000019432,0.665758954900335,0.0,0.0,0.6620905563921726,0.6693954501816703,Ddx39b
ENSMUSG00000009549,0.6608106819847582,0.0,0.0,0.6570991542689625,0.664490170262823,Srp14
ENSMUSG00000074754,0.6547798106132199,0.0,0.0,0.651016157786777,0.6585112692819849,Gm561
ENSMUSG00000045948,0.6504761391308048,0.0,0.0,0.6466755850137098,0.6542443962071696,Mrps12
ENSMUSG00000051786,0.6489881515736972,0.0,0.0,0.6451748961561995,0.6527690758283397,Tubgcp6
ENSMUSG00000015937,0.6428035816824136,0.0,0.0,0.6389378507150985,0.6466368475963851,H2afy
ENSMUSG00000040952,0.6397220900310877,0.0,0.0,0.6358304025639491,0.6435812504800773,Rps19
ENSMUSG00000026036,0.6382716461262171,0.0,0.0,0.6343677847213657,0.6421429524330733,Nif3l1
ENSMUSG00000109511,0.6381529620980764,0.0,0.0,0.6342481057856579,0.642025261045551,Nup62
ENSMUSG00000032480,0.6298571647499981,0.0,0.0,0.6258832298852134,0.6337983952471933,Dhx30
ENSMUSG00000030822,0.6255181430350998,0.0,0.0,0.6215084415512633,0.6294950721979192,Prr14
ENSMUSG00000058655,0.6203331213276347,0.0,0.0,0.6162810075876383,0.6243523895162183,Eif4b
ENSMUSG00000062397,0.6193458636211461,0.0,0.0,0.6152857148112626,0.6233731539143674,Zfp706
ENSMUSG00000009927,0.6176002414646804,0.0,0.0,0.6135259171041055,0.6216416851466449,Rps25
ENSMUSG00000006418,0.6159381321562468,0.0,0.0,0.6118503480315401,0.6199930154039175,Rnf114
ENSMUSG00000031729,0.6040476123054208,0.0,0.0,0.5998646086593694,0.6081975960641831,Ist1
ENSMUSG00000032178,0.6001933208378213,0.0,0.0,0.5959798548166373,0.6043737379016225,Ilf3
ENSMUSG00000020849,0.5968264191729418,0.0,0.0,0.5925865042456662,0.6010332635176289,Ywhae
ENSMUSG00000074480,0.5947913851805544,0.0,0.0,0.5905355568828484,0.5990141315202225,Mex3a
ENSMUSG00000002308,0.5943879458852993,0.0,0.0,0.5901289693398313,0.5986138383688048,Cd320
ENSMUSG00000010097,0.5940492645635782,0.0,0.0,0.5897876467788478,0.5982777965587084,Nxf1
ENSMUSG00000033307,0.5935717109473166,0.0,0.0,0.5893063715012894,0.5978039622274925,Mif
ENSMUSG00000056167,0.5904043116124961,0.0,0.0,0.586114364675579,0.5946611563896945,Cnot10
ENSMUSG00000064120,0.5888613519690926,0.0,0.0,0.5845594660296297,0.5931301300408619,Mocs1
ENSMUSG00000040681,0.5876604046161984,0.0,0.0,0.5833492479410319,0.5919384494820572,Hmgn1
ENSMUSG00000008301,0.5843529771596985,0.0,0.0,0.5800163876873512,0.5886564462273192,Phax
ENSMUSG00000074682,0.5836999916657716,0.0,0.0,0.5793583981564973,0.5880084634641103,Zcchc3
ENSMUSG00000030435,0.5822382254157485,0.0,0.0,0.5778854504361319,0.586557876226044,U2af2
ENSMUSG00000040596,0.581127413942124,0.0,0.0,0.5767661610080095,0.5854555412684572,Pogk
ENSMUSG00000033883,0.5807374237591838,0.0,0.0,0.5763731982189177,0.5850685232745051,D3Ertd254e
ENSMUSG00000038845,0.5786187047857362,0.0,0.0,0.5742383650885364,0.5829659169878667,Phb
ENSMUSG00000031889,0.5780304958285042,0.0,0.0,0.5736456930060978,0.5823821709857901,D230025D16Rik
ENSMUSG00000031776,0.5773788214628606,0.0,0.0,0.5729890793227812,0.5817354358700093,Arl2bp
ENSMUSG00000015165,0.5772540210278773,0.0,0.0,0.5728633336150735,0.5816115807092151,Hnrnpl
ENSMUSG00000021495,0.5769837516692375,0.0,0.0,0.5725910178706152,0.5813433577554796,Fam193b
ENSMUSG00000033581,0.5768368174563926,0.0,0.0,0.5724429715296081,0.581197535690306,Igf2bp2
ENSMUSG00000004865,0.5766722127049836,0.0,0.0,0.5722771212439977,0.5810341765025917,Srpk1
ENSMUSG00000067847,0.5740652152262912,0.0,0.0,0.5696504450286217,0.5784468593020489,Romo1
ENSMUSG00000022285,0.5729109909163173,0.0,0.0,0.5684875369399067,0.5773013200973175,Ywhaz
ENSMUSG00000071659,0.572489632923254,0.0,0.0,0.5680630132745363,0.5768831283590589,Hnrnpul2
ENSMUSG00000047749,0.5715475451938712,0.0,0.0,0.5671138561398213,0.5759481115271897,Zc3hav1l
ENSMUSG00000024045,0.571193537597707,0.0,0.0,0.5667571951224425,0.575596757980691,Akap8
ENSMUSG00000026803,0.5705229724322616,0.0,0.0,0.5660816083745639,0.574931215689406,Ttf1
ENSMUSG00000006057,0.569104834718144,0.0,0.0,0.5646528704694856,0.5735236813341974,Atp5g1
