,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000046718,0.704821995812872,0.0,0.0,0.7015055004455241,0.7081079638278764,Bst2
ENSMUSG00000032026,0.6857872645128371,0.0,0.0,0.6822967581237909,0.6892465056356212,Rexo2
ENSMUSG00000020000,0.6605982083593074,0.0,0.0,0.6568848360082388,0.6642795356114342,Moxd1
ENSMUSG00000062825,0.6323449938573825,0.0,0.0,0.6283916790056547,0.6362656460628637,Actg1
ENSMUSG00000039810,0.6275030997189287,0.0,0.0,0.6235097292284495,0.6314637282175589,Zc3h10
ENSMUSG00000063524,0.6210576873049339,0.0,0.0,0.6170114788818689,0.6250710598906517,Eno1
ENSMUSG00000044005,0.5933412590396352,0.0,0.0,0.5890741247233008,0.5975753040684263,Gls2
ENSMUSG00000029561,0.5920755488936965,0.0,0.0,0.5877985691862104,0.5963194334429276,Oasl2
ENSMUSG00000020420,0.5813869266924068,0.0,0.0,0.577027652950078,0.5857130751298386,Zfp607a
ENSMUSG00000051316,0.5760559469376314,0.0,0.0,0.5716561954985026,0.5804225708954374,Taf7
ENSMUSG00000097577,0.5735917644938873,0.0,0.0,0.5691734301627341,0.577976973199516,6230400D17Rik
ENSMUSG00000046711,0.556542185344515,0.0,0.0,0.5519974837684818,0.5610538229915522,Hmga1
ENSMUSG00000046791,0.5488015076843122,0.0,0.0,0.5442007068608016,0.5533693003185336,2410016O06Rik
ENSMUSG00000105383,0.5338966880026828,0.0,0.0,0.5291901050904837,0.538570417673346,Gm42641
ENSMUSG00000053310,0.5336084737850331,0.0,0.0,0.5288998743973006,0.5382842235365961,Nrgn
ENSMUSG00000028140,0.5312859021843002,0.0,0.0,0.5265610932436785,0.5359778913769534,Mrpl9
ENSMUSG00000021592,0.530441187915653,0.0,0.0,0.5257105013308582,0.5351390659901079,Arsk
ENSMUSG00000024359,0.5270825361797561,0.0,0.0,0.5223285731896159,0.5318037372717714,Hspa9
ENSMUSG00000068600,0.5268272789028287,0.0,0.0,0.5220715530221636,0.5315502465536828,Gml2
ENSMUSG00000020743,0.5258583768467274,0.0,0.0,0.5210959672720953,0.5305880422769514,Mif4gd
ENSMUSG00000096916,0.5241658681027933,0.0,0.0,0.5193918130959821,0.5289072041813446,Zfp850
ENSMUSG00000026536,0.5198940711484188,0.0,0.0,0.5150907925887575,0.5246646978665352,Ifi211
ENSMUSG00000021413,0.5155965348598494,0.0,0.0,0.5107641007267735,0.520396389585781,Prpf4b
ENSMUSG00000062647,0.5129534247679822,0.0,0.0,0.5081031806753228,0.51777113644758,Rpl7a
ENSMUSG00000000934,0.5129071717427732,0.0,0.0,0.5080566168095418,0.5177251951018174,Top1mt
ENSMUSG00000021428,0.5116738767334751,0.0,0.0,0.5068150439747718,0.516500200494639,Riok1
ENSMUSG00000028382,0.5114675062790223,0.0,0.0,0.5066072903389922,0.5162952170386,Ptbp3
ENSMUSG00000020228,0.510517398531349,0.0,0.0,0.5056508218514492,0.5153514877492972,Helb
ENSMUSG00000051223,0.5083839207549947,0.0,0.0,0.5035031045521774,0.5132322901494683,Bzw1
ENSMUSG00000021116,0.5051640058974682,0.0,0.0,0.5002618131490959,0.5100338154543183,Eif2s1
ENSMUSG00000001739,0.5025890658521653,0.0,0.0,0.4976698773121914,0.5074759240215533,Cldn15
ENSMUSG00000021606,0.501664820176723,0.0,0.0,0.4967395526154044,0.5065577767470788,Ndufs6
ENSMUSG00000020122,0.5010504608363723,0.0,0.0,0.4961211587247314,0.5059474649614277,Egfr
ENSMUSG00000021264,0.4992759138788091,0.0,0.0,0.4943349862494788,0.5041845816320722,Yy1
ENSMUSG00000008305,0.49520079554750945,0.0,0.0,0.49023332867552477,0.5001360931297804,Tle1
ENSMUSG00000028212,0.49510054535350245,0.0,0.0,0.49013242837406196,0.5000364953253674,Ccne2
ENSMUSG00000028651,0.4921924136129257,0.0,0.0,0.48720549578700606,0.497147231749507,Ppie
ENSMUSG00000021270,0.4907842050130358,0.0,0.0,0.48578822348866474,0.4957481202189089,Hsp90aa1
ENSMUSG00000025911,0.4891608981618107,0.0,0.0,0.48415450108981695,0.4941352680069185,Adhfe1
ENSMUSG00000070880,0.48808902450961833,0.0,0.0,0.4830757691589677,0.49307027881068094,Gad1
ENSMUSG00000074781,0.4840531646985557,0.0,0.0,0.4790142228210998,0.48906020668280614,Ube2n
ENSMUSG00000086136,0.4821597251391617,0.0,0.0,0.477108806677766,0.48717879257048285,Gm12718
ENSMUSG00000022193,0.4799502168987354,0.0,0.0,0.4748853826572076,0.48498325825830507,Psmb5
ENSMUSG00000039958,0.4796763086339937,0.0,0.0,0.47460975378594183,0.48471107789300083,Etfbkmt
ENSMUSG00000035944,0.47900498036259714,0.0,0.0,0.4739342126412424,0.48404398044785174,Ttc38
ENSMUSG00000028322,0.4784482713716141,0.0,0.0,0.4733740145893382,0.48349077549009795,Exosc3
ENSMUSG00000041827,0.47827476732063756,0.0,0.0,0.4731994239757995,0.483318362683612,Oasl1
ENSMUSG00000063362,0.47768695050250937,0.0,0.0,0.47260792894044523,0.48273423999992876,Alg11
ENSMUSG00000029754,0.47730793160571866,0.0,0.0,0.472226540789444,0.48235760066582917,Dlx6
ENSMUSG00000078570,0.4768990127358306,0.0,0.0,0.4718150678935901,0.48195124698330855,1110065P20Rik
ENSMUSG00000028495,0.4762190706457067,0.0,0.0,0.47113088392277314,0.4812755654239795,Rps6
ENSMUSG00000019261,0.4751186498361743,0.0,0.0,0.47002361101035806,0.4801820271415482,Map1s
ENSMUSG00000052293,0.4750202699067519,0.0,0.0,0.46992461926948353,0.48008426175804514,Taf9
ENSMUSG00000021963,0.4734519545788182,0.0,0.0,0.4683465681086003,0.4785257261746019,Sap18
ENSMUSG00000034157,0.4729328476788272,0.0,0.0,0.46782424585665133,0.4780098492936971,Cipc
ENSMUSG00000020775,0.47211487077986486,0.0,0.0,0.46700120964431974,0.4771969549531923,Mrpl38
ENSMUSG00000008575,0.4714769297175235,0.0,0.0,0.4663593289676104,0.47656297174732154,Nfib
ENSMUSG00000074476,0.4712475526861864,0.0,0.0,0.46612853673225496,0.47633501650332816,Spc24
