,Blood_2_corr,Blood_2_pval,Blood_2_qval,Blood_2_ci_low,Blood_2_ci_high,gene_annotation
ENSMUSG00000052187,0.6370087770368403,0.0,0.0,0.6298596800576054,0.6440499484376954,Hbb-y
ENSMUSG00000055609,0.6084182841720721,0.0,0.0,0.6008433981485177,0.6158839121833054,Hba-x
ENSMUSG00000063856,0.5654637372637706,0.0,0.0,0.5572866349937665,0.5735311663866258,Gpx1
ENSMUSG00000070803,0.559266715105251,0.0,0.0,0.5510064440094403,0.5674174036743213,Cited4
ENSMUSG00000052217,0.546267937446398,0.0,0.0,0.5378362516964044,0.5545903496294545,Hbb-bh1
ENSMUSG00000032126,0.5220668413195397,0.0,0.0,0.513326975113826,0.5306984269421925,Hmbs
ENSMUSG00000005161,0.5211688339407821,0.0,0.0,0.5124178066131537,0.5298116277452245,Prdx2
ENSMUSG00000028393,0.5183178550465177,0.0,0.0,0.5095315235786038,0.5269961071546042,Alad
ENSMUSG00000028684,0.5096914733776254,0.0,0.0,0.5007995240863977,0.5184758534997895,Urod
ENSMUSG00000054191,0.5064357430236174,0.0,0.0,0.4975044023069563,0.515259724048708,Klf1
ENSMUSG00000000253,0.5048747716520657,0.0,0.0,0.49592463598542724,0.5137176513222654,Gmpr
ENSMUSG00000058794,0.5048013199093114,0.0,0.0,0.49585030130288726,0.5136450874505782,Nfe2
ENSMUSG00000028332,0.5017242579099214,0.0,0.0,0.4927363687737133,0.5106051067409503,Hemgn
ENSMUSG00000073063,0.4992083802825754,0.0,0.0,0.49019051597752467,0.5081193826452434,Hbq1b
ENSMUSG00000018659,0.49805099740156505,0.0,0.0,0.4890193952470662,0.5069758214830428,Pnpo
ENSMUSG00000069919,0.49610700833800064,0.0,0.0,0.48705240478505846,0.505054977255342,Hba-a1
ENSMUSG00000027562,0.49286848442443254,0.0,0.0,0.48377576641807574,0.5018548138654266,Car2
ENSMUSG00000071714,0.48659812147685577,0.0,0.0,0.47743233152867165,0.49565802437869005,Csf2rb2
ENSMUSG00000040466,0.4792964126023962,0.0,0.0,0.47004673575882866,0.4884408276226068,Blvrb
ENSMUSG00000059895,0.47315292386249813,0.0,0.0,0.46383366973836915,0.4823674760997069,Ptp4a3
ENSMUSG00000000244,0.4712443601000287,0.0,0.0,0.4619036773993624,0.480480521103791,Tspan32
ENSMUSG00000047181,0.4710338148320639,0.0,0.0,0.46169077363221855,0.48027235439290494,Samd14
ENSMUSG00000023926,0.4702971295053936,0.0,0.0,0.4609458445301412,0.47954398330405695,Rhag
ENSMUSG00000020029,0.46764319855836156,0.0,0.0,0.4582623243853099,0.4769198990123967,Nudt4
ENSMUSG00000006574,0.4664922873442098,0.0,0.0,0.4570986345985873,0.4757818797739492,Slc4a1
ENSMUSG00000096982,0.4661707935351714,0.0,0.0,0.45677357698884585,0.47546398163245324,Redrum
ENSMUSG00000008843,0.4643720951251523,0.0,0.0,0.4549549860668753,0.47368535554236463,Cldn13
