,Endothelial_2_corr,Endothelial_2_pval,Endothelial_2_qval,Endothelial_2_ci_low,Endothelial_2_ci_high,gene_annotation
ENSMUSG00000062963,0.7732901667903795,0.0,0.0,0.768445466918578,0.7780462253069726,Ufc1
ENSMUSG00000025173,0.7571714787947091,0.0,0.0,0.7520304953612804,0.7622203429988123,Wdr45b
ENSMUSG00000058239,0.7458340354107613,0.0,0.0,0.7404884731372697,0.7510852342579731,Usf2
ENSMUSG00000061374,0.7438140554352707,0.0,0.0,0.738432374473719,0.7491009904105678,Fiz1
ENSMUSG00000045757,0.7357287437784756,0.0,0.0,0.7302034934139263,0.7411577687408167,Zfp764
ENSMUSG00000103906,0.7356719782328572,0.0,0.0,0.7301457255589738,0.741101995409754,Tigd5
ENSMUSG00000109336,0.7345264355076462,0.0,0.0,0.728979972866665,0.7399764598028313,Samd4b
ENSMUSG00000028800,0.7338583819831032,0.0,0.0,0.7283001482165828,0.7393200598686132,Hdac1
ENSMUSG00000029581,0.7321860125680804,0.0,0.0,0.7265983595711757,0.7376768179085539,Fscn1
ENSMUSG00000045969,0.7312987616139678,0.0,0.0,0.7256955285128944,0.7368049936843628,Ing1
ENSMUSG00000018199,0.7306202858188231,0.0,0.0,0.7250051517198426,0.7361383022673083,Trove2
ENSMUSG00000048668,0.7297700082388584,0.0,0.0,0.7241399755346883,0.7353027779548943,Rhno1
ENSMUSG00000025580,0.7275316850485769,0.0,0.0,0.7218625170602477,0.7331032117659152,Eif4a3
ENSMUSG00000005514,0.7269218977763957,0.0,0.0,0.7212420894303236,0.732503962877378,Por
ENSMUSG00000022472,0.7263933836154063,0.0,0.0,0.7207043604422655,0.7319845755346817,Desi1
ENSMUSG00000026667,0.7231472437708225,0.0,0.0,0.7174017731706818,0.7287943501703416,Uhmk1
ENSMUSG00000024767,0.7209745916050421,0.0,0.0,0.7151914848070737,0.7266589847856788,Otub1
ENSMUSG00000027566,0.7206479794126686,0.0,0.0,0.7148592248112807,0.7263379683731886,Psma7
ENSMUSG00000004937,0.7149336851218597,0.0,0.0,0.7090465413839159,0.7207211742595163,Sgta
ENSMUSG00000030663,0.7138196375624322,0.0,0.0,0.7079134052556413,0.719626046621319,1110004F10Rik
ENSMUSG00000001521,0.710050102131486,0.0,0.0,0.7040795064583293,0.7159203151405521,Tulp3
ENSMUSG00000019471,0.7063684435653761,0.0,0.0,0.7003353209504484,0.712300653804092,Cdc37
ENSMUSG00000057177,0.7056539831132332,0.0,0.0,0.6996087650188406,0.7115981879362454,Gsk3a
ENSMUSG00000006050,0.7056147693422057,0.0,0.0,0.699568887739,0.7115596321541587,Sra1
ENSMUSG00000074212,0.7055385948976036,0.0,0.0,0.6994914245074858,0.7114847357791838,Dnajb14
ENSMUSG00000054381,0.7043535316519962,0.0,0.0,0.6982863296105675,0.7103195383552071,Zfp747
ENSMUSG00000109149,0.7024655358929058,0.0,0.0,0.6963664912582979,0.7084631244905382,Gm44653
ENSMUSG00000038544,0.7015576707341797,0.0,0.0,0.6954433452880912,0.7075704163091225,Inip
ENSMUSG00000047648,0.7006307662856771,0.0,0.0,0.6945008603876709,0.7066589669019517,Fbxo30
ENSMUSG00000032959,0.7005302922362763,0.0,0.0,0.6943986987212497,0.7065601669372763,Pebp1
ENSMUSG00000046671,0.6999094167231463,0.0,0.0,0.6937674001268179,0.7059496311514631,Mtfr1l
ENSMUSG00000022635,0.69988913374266,0.0,0.0,0.6937467768006377,0.7059296858014215,Zcrb1
ENSMUSG00000029126,0.699708206448458,0.0,0.0,0.693562814016359,0.705751769798649,Nsg1
ENSMUSG00000032733,0.6990324095366057,0.0,0.0,0.6928756860753628,0.705087213875966,Snx33
ENSMUSG00000062352,0.6984460148870061,0.0,0.0,0.6922794684574224,0.7045105645088519,Itgb1bp1
ENSMUSG00000030499,0.6977488554774581,0.0,0.0,0.6915706415619927,0.7038249807597527,Kctd15
ENSMUSG00000027523,0.6961351348344124,0.0,0.0,0.6899299597415623,0.7022380109697528,Gnas
ENSMUSG00000022247,0.6956741577980647,0.0,0.0,0.6894612926554641,0.7017846644715113,Brix1
ENSMUSG00000069310,0.6942508497791172,0.0,0.0,0.688014273744159,0.7003848851925788,Hist1h3c
ENSMUSG00000047714,0.6939278800547259,0.0,0.0,0.6876859305694303,0.7000672479205632,Ppp1r2
ENSMUSG00000022200,0.6934622189101023,0.0,0.0,0.6872125264223953,0.6996092708850267,Golph3
ENSMUSG00000021716,0.6932373350788134,0.0,0.0,0.6869839051288062,0.6993880961665473,Srek1ip1
ENSMUSG00000025153,0.6920164159448076,0.0,0.0,0.685742716504167,0.6981872936569113,Fasn
ENSMUSG00000028070,0.6918654311494163,0.0,0.0,0.6855892276201478,0.6980387941686393,Apoa1bp
ENSMUSG00000050304,0.6913537291354936,0.0,0.0,0.6850690431587676,0.6975355111504814,Slc25a2
ENSMUSG00000023075,0.6909440208483085,0.0,0.0,0.6846525477869206,0.6971325393668772,Akirin1
ENSMUSG00000024962,0.6906710521635215,0.0,0.0,0.6843750594786524,0.6968640567160048,Vegfb
ENSMUSG00000024146,0.6906151217398881,0.0,0.0,0.6843182032235315,0.6968090452523314,Cript
ENSMUSG00000078134,0.6886942242872749,0.0,0.0,0.682365555104369,0.694919664708917,Gm12355
ENSMUSG00000040596,0.6884501385592299,0.0,0.0,0.6821174413307435,0.6946795776347946,Pogk
ENSMUSG00000047654,0.6874625951224589,0.0,0.0,0.6811136157577876,0.6937081981348671,Tssk6
ENSMUSG00000003500,0.687272491632749,0.0,0.0,0.6809203806736572,0.6935212036177395,Impdh1
ENSMUSG00000111514,0.6870134492535113,0.0,0.0,0.680657072486255,0.6932663962896701,RP23-269O24.7
ENSMUSG00000001729,0.6856318173407635,0.0,0.0,0.6792527161392382,0.6919073260966582,Akt1
ENSMUSG00000040699,0.6854336216619527,0.0,0.0,0.6790512644620752,0.6917123632584731,Limd2
ENSMUSG00000014077,0.6834846673087508,0.0,0.0,0.677070343498064,0.6897951502463571,Chp1
ENSMUSG00000107660,0.683036372677894,0.0,0.0,0.6766147091193475,0.6893541441760244,Gm6559
ENSMUSG00000021810,0.6829601742509026,0.0,0.0,0.6765372636150995,0.6892791841491286,Ecd
ENSMUSG00000021494,0.6820945171815286,0.0,0.0,0.6756574490205103,0.6884275865036539,Ddx41
ENSMUSG00000079658,0.6812496677309762,0.0,0.0,0.674798800026326,0.6875964416966285,Tceb1
ENSMUSG00000062380,0.6808129493236802,0.0,0.0,0.6743549552252484,0.6871668009536939,Tubb3
ENSMUSG00000028656,0.6793867934577901,0.0,0.0,0.6729055597751183,0.6857637270867575,Cap1
ENSMUSG00000029624,0.6785797248876289,0.0,0.0,0.6720853618594813,0.6849696997315281,Ptcd1
ENSMUSG00000035764,0.677943536485575,0.0,0.0,0.6714388352127441,0.6843437806364443,Fbxo45
ENSMUSG00000097261,0.6777463585509332,0.0,0.0,0.6712384550899729,0.684149783618937,4930532G15Rik
ENSMUSG00000018476,0.6775202483541435,0.0,0.0,0.6710086740131674,0.683927319965523,Kdm6b
ENSMUSG00000031799,0.677144216176476,0.0,0.0,0.6706265397544382,0.6835573495271225,Tpm4
ENSMUSG00000048546,0.6762693424720034,0.0,0.0,0.6697374823795542,0.6826965662678689,Tob2
ENSMUSG00000021417,0.6755426176014483,0.0,0.0,0.668998989901223,0.6819815322397503,Eci2
ENSMUSG00000032312,0.6746903322420245,0.0,0.0,0.6681329202365356,0.6811429419346554,Csk
ENSMUSG00000034620,0.6744680692175372,0.0,0.0,0.6679070653966415,0.6809242475881698,Tmem5
ENSMUSG00000031754,0.6743772723785978,0.0,0.0,0.6678148016100938,0.6808349082613594,Nudt21
ENSMUSG00000008036,0.6736545668988839,0.0,0.0,0.6670804270217767,0.6801237971267544,Ap2s1
ENSMUSG00000095253,0.6732171370707748,0.0,0.0,0.6666359404732788,0.6796933790596189,Zfp799
ENSMUSG00000019470,0.6730113575416227,0.0,0.0,0.6664268428794038,0.6794908965212211,Xab2
