,Erythroid3_4_corr,Erythroid3_4_pval,Erythroid3_4_qval,Erythroid3_4_ci_low,Erythroid3_4_ci_high,gene_annotation
ENSMUSG00000052187,0.6074072761732577,0.0,0.0,0.6032509865041655,0.611530575073608,Hbb-y
ENSMUSG00000069919,0.568764108015538,0.0,0.0,0.5643096009036823,0.5731854983440493,Hba-a1
ENSMUSG00000069917,0.5645087315766965,0.0,0.0,0.5600225960823773,0.5689617637598308,Hba-a2
ENSMUSG00000055609,0.5579389721366981,0.0,0.0,0.5534044781782833,0.5624403939351088,Hba-x
ENSMUSG00000073940,0.517650540684253,0.0,0.0,0.5128320109075987,0.5224364558177702,Hbb-bt
ENSMUSG00000052217,0.5019828805494867,0.0,0.0,0.49705970368255026,0.5068737397313624,Hbb-bh1
ENSMUSG00000071713,0.5009118803409986,0.0,0.0,0.4959816688506494,0.5058097967916515,Csf2rb
ENSMUSG00000006574,0.49988389412834794,0.0,0.0,0.4949469448368653,0.5047885703950836,Slc4a1
ENSMUSG00000071714,0.4670123233090627,0.0,0.0,0.4618673021443152,0.4721259161860785,Csf2rb2
ENSMUSG00000027495,0.46518382262780233,0.0,0.0,0.4600276474840633,0.4703086242931495,Fam210b
ENSMUSG00000073063,0.46190382044876205,0.0,0.0,0.45672774799309185,0.4670486197546154,Hbq1b
ENSMUSG00000058794,0.46104401839274395,0.0,0.0,0.45586275372583407,0.46619403663467435,Nfe2
ENSMUSG00000051839,0.4448581075251771,0.0,0.0,0.4395809248182879,0.4501045793858494,Gypa
ENSMUSG00000052305,0.44018058686710926,0.0,0.0,0.4348763309199618,0.4454542980493149,Hbb-bs
ENSMUSG00000028332,0.4395416018571241,0.0,0.0,0.4342336699780104,0.4448190120465463,Hemgn
ENSMUSG00000073400,0.4357698387788819,0.0,0.0,0.4304403189016465,0.44106897505719656,Trim10
ENSMUSG00000023216,0.4341532027928748,0.0,0.0,0.42881448760166974,0.4394615945547387,Epb42
ENSMUSG00000026532,0.4322178212570184,0.0,0.0,0.42686814323137334,0.43753724865671806,Spta1
ENSMUSG00000028716,0.4259179762019499,0.0,0.0,0.4205329563647967,0.43127298816517134,Pdzk1ip1
ENSMUSG00000084833,0.4257007652920138,0.0,0.0,0.4203145362770824,0.43105699495921745,Gm12649
ENSMUSG00000038725,0.4233091266190982,0.0,0.0,0.41790962501406587,0.4286787234402973,Pkhd1l1
ENSMUSG00000032126,0.4232605271995555,0.0,0.0,0.4178607566726304,0.4286303948772239,Hmbs
ENSMUSG00000026614,0.4173563459006116,0.0,0.0,0.4119241374222401,0.4227588903782059,Slc30a10
ENSMUSG00000025648,0.4173213637553813,0.0,0.0,0.41188896445704193,0.4227241004906092,Pfkfb4
ENSMUSG00000062729,0.41521231779719275,0.0,0.0,0.4097684440200371,0.42062661617339653,Ppox
ENSMUSG00000034041,0.41188594868724265,0.0,0.0,0.4064240970354072,0.4173183643459524,Lyl1
ENSMUSG00000029866,0.4086391757070848,0.0,0.0,0.4031599175053066,0.41408913625745947,Kel
ENSMUSG00000034248,0.4073244474451554,0.0,0.0,0.4018381804002793,0.4127814734916234,Slc25a37
ENSMUSG00000070803,0.40528189168567197,0.0,0.0,0.3997847810796702,0.4107498500298634,Cited4
ENSMUSG00000044197,0.399883773884822,0.0,0.0,0.394358271224337,0.40538036299023666,Gpr146
ENSMUSG00000042453,0.3922302300617721,0.0,0.0,0.38666513309408457,0.3977667622111424,Reln
ENSMUSG00000001348,0.3888219885759672,0.0,0.0,0.38323950888585456,0.39437606257750046,Acp5
ENSMUSG00000021991,0.38834850661470405,0.0,0.0,0.3827636242198482,0.39390500561268416,Cacna2d3
ENSMUSG00000054191,0.38748348794558796,0.0,0.0,0.3818942236293336,0.39304440970641785,Klf1
ENSMUSG00000097615,0.3866071044308394,0.0,0.0,0.38101341071008493,0.3921724971268898,Gm2061
ENSMUSG00000008843,0.38357422618722364,0.0,0.0,0.3779652821061402,0.38915501414921677,Cldn13
ENSMUSG00000034853,0.38344654619129687,0.0,0.0,0.3778369627582949,0.38902797964560165,Acot11
ENSMUSG00000050549,0.3822178793416657,0.0,0.0,0.37660215442847667,0.3878055135301011,5730508B09Rik
ENSMUSG00000042770,0.38183620979577265,0.0,0.0,0.3762185811730049,0.3874257661609614,Hebp1
ENSMUSG00000023926,0.38049210301968595,0.0,0.0,0.37486778552790107,0.38608841351732404,Rhag
ENSMUSG00000053897,0.3800121936185683,0.0,0.0,0.3743854936709998,0.38561090996017,Slc39a8
ENSMUSG00000025573,0.3798828841463407,0.0,0.0,0.37425554277721046,0.38548224821907795,6030468B19Rik
ENSMUSG00000090523,0.37728758701327025,0.0,0.0,0.3716474187680655,0.3828999052900304,Gypc
ENSMUSG00000032131,0.3771218952952962,0.0,0.0,0.3714809111663695,0.38273503762944455,Abcg4
ENSMUSG00000018659,0.37516252826986296,0.0,0.0,0.36951192352490236,0.38078538828151703,Pnpo
ENSMUSG00000032596,0.37371429409109747,0.0,0.0,0.36805661103723836,0.37934430463130153,Uba7
ENSMUSG00000028644,0.3708027005339134,0.0,0.0,0.36513087082113205,0.3764470041498637,Ermap
ENSMUSG00000105283,0.369880464641479,0.0,0.0,0.3642041773932482,0.3755292725089474,Gm33370
ENSMUSG00000027869,0.3690599817687412,0.0,0.0,0.36337973824632125,0.37471278760871235,Hsd3b6
ENSMUSG00000034663,0.36540695490669306,0.0,0.0,0.3597092048865096,0.37107745445059404,Bmp2k
ENSMUSG00000036533,0.36368380017773183,0.0,0.0,0.3579778534463627,0.3693625856146551,Cdc42ep3
ENSMUSG00000001542,0.36267807267414415,0.0,0.0,0.356967360025841,0.3683616763372901,Ell2
