,Erythroid3_5_corr,Erythroid3_5_pval,Erythroid3_5_qval,Erythroid3_5_ci_low,Erythroid3_5_ci_high,gene_annotation
ENSMUSG00000069917,0.6865714509615312,0.0,0.0,0.6830880182474455,0.6900236462509919,Hba-a2
ENSMUSG00000069919,0.6833160371970842,0.0,0.0,0.6798032928408053,0.6867974299724012,Hba-a1
ENSMUSG00000052187,0.6789535577812904,0.0,0.0,0.675401754753653,0.6824738621109452,Hbb-y
ENSMUSG00000073940,0.6765249194325635,0.0,0.0,0.6729514816806955,0.6800667794790268,Hbb-bt
ENSMUSG00000055609,0.6735262391508552,0.0,0.0,0.6699261968357808,0.6770946090508846,Hba-x
ENSMUSG00000006574,0.6660304448915276,0.0,0.0,0.6623644221119075,0.6696645721606508,Slc4a1
ENSMUSG00000073063,0.6593736280078364,0.0,0.0,0.6556496358952626,0.6630655426933977,Hbq1b
ENSMUSG00000058794,0.6592718443835982,0.0,0.0,0.6555469704839277,0.662964638192237,Nfe2
ENSMUSG00000052217,0.6570773686013878,0.0,0.0,0.6533335166784483,0.660789083853383,Hbb-bh1
ENSMUSG00000071714,0.6531395708679816,0.0,0.0,0.6493618249832849,0.6568850826472591,Csf2rb2
ENSMUSG00000071713,0.6511841112988606,0.0,0.0,0.6473896106852747,0.6549463313677553,Csf2rb
ENSMUSG00000026532,0.6479604636125292,0.0,0.0,0.6441384531395936,0.6517501197892824,Spta1
ENSMUSG00000023216,0.6459395300310763,0.0,0.0,0.642100343801976,0.6497463175029025,Epb42
ENSMUSG00000027495,0.6426213763233403,0.0,0.0,0.6387541070660963,0.6464561767757963,Fam210b
ENSMUSG00000052305,0.6416998432053812,0.0,0.0,0.6378248005548,0.6455423982463426,Hbb-bs
ENSMUSG00000051839,0.6416012408450752,0.0,0.0,0.6377253671238402,0.6454446249612812,Gypa
ENSMUSG00000032126,0.6385606314481248,0.0,0.0,0.6346591933395611,0.6424295199979339,Hmbs
ENSMUSG00000073400,0.6362655033031442,0.0,0.0,0.6323448499046253,0.6401535639082716,Trim10
ENSMUSG00000070803,0.630848866440671,0.0,0.0,0.6268831412978422,0.6347819036051827,Cited4
ENSMUSG00000042453,0.6295772665025053,0.0,0.0,0.6256010168867133,0.6335208071828994,Reln
ENSMUSG00000028332,0.6293289303008122,0.0,0.0,0.6253506278225381,0.6332745198122823,Hemgn
ENSMUSG00000029866,0.6283496677313862,0.0,0.0,0.6243632781976503,0.632303328596569,Kel
ENSMUSG00000034041,0.6278879768243155,0.0,0.0,0.6238977789216376,0.6318454387635346,Lyl1
ENSMUSG00000062729,0.6213590612827067,0.0,0.0,0.6173153111541043,0.6253699796639743,Ppox
ENSMUSG00000001542,0.6118764589189567,0.0,0.0,0.6077559377194729,0.6159640335753275,Ell2
ENSMUSG00000026614,0.6100827093016464,0.0,0.0,0.6059478002204843,0.6141846533337011,Slc30a10
ENSMUSG00000008843,0.6094827141673068,0.0,0.0,0.6053430019883195,0.6135894553334692,Cldn13
ENSMUSG00000054191,0.6073457719433222,0.0,0.0,0.6031889918838437,0.611469560669241,Klf1
ENSMUSG00000034248,0.6071513635743583,0.0,0.0,0.6029930337729977,0.6112767002646314,Slc25a37
ENSMUSG00000090523,0.6070183431564753,0.0,0.0,0.6028589532613488,0.6111447387311014,Gypc
ENSMUSG00000025573,0.6069623301373953,0.0,0.0,0.6028024939220504,0.6110891715246327,6030468B19Rik
ENSMUSG00000034663,0.6057095304192514,0.0,0.0,0.6015397225912931,0.6098463323226494,Bmp2k
ENSMUSG00000023926,0.6054140346675234,0.0,0.0,0.6012418778894013,0.6095531829753752,Rhag
ENSMUSG00000028644,0.6049751651816825,0.0,0.0,0.6007995218886955,0.6091177962738941,Ermap
ENSMUSG00000084833,0.6038950835658149,0.0,0.0,0.5997108706614996,0.6080462753445603,Gm12649
ENSMUSG00000025889,0.603757019132097,0.0,0.0,0.599571711909855,0.6079093041141705,Snca
ENSMUSG00000027333,0.5964198783171107,0.0,0.0,0.5921767799650908,0.6006299037121726,Smox
ENSMUSG00000038683,0.5942318802766212,0.0,0.0,0.5899716864491534,0.5984589892416519,Pak1ip1
ENSMUSG00000021061,0.5925577394239284,0.0,0.0,0.5882845079527311,0.5967978779155887,Sptb
ENSMUSG00000025648,0.5916932853865124,0.0,0.0,0.5874133364036815,0.5959401375343986,Pfkfb4
ENSMUSG00000050549,0.5912048964803827,0.0,0.0,0.5869211567031135,0.5954555373454881,5730508B09Rik
ENSMUSG00000032131,0.5898925373283993,0.0,0.0,0.5855986269188302,0.5941533436046519,Abcg4
ENSMUSG00000001348,0.5891313568076806,0.0,0.0,0.584831557811348,0.5933980488828543,Acp5
ENSMUSG00000028716,0.5880371011332645,0.0,0.0,0.583728850313453,0.5923122413329641,Pdzk1ip1
ENSMUSG00000005161,0.584859197219649,0.0,0.0,0.5805264909676459,0.5891587841680821,Prdx2
ENSMUSG00000044197,0.5840991695402211,0.0,0.0,0.5797606343865248,0.5884045837662045,Gpr146
ENSMUSG00000042770,0.5806964737963982,0.0,0.0,0.5763319362420055,0.5850278852846896,Hebp1
ENSMUSG00000097615,0.5785716560756547,0.0,0.0,0.5741909592202571,0.582919225418579,Gm2061
ENSMUSG00000040466,0.5783309632723684,0.0,0.0,0.5739484397188979,0.5826803592346735,Blvrb
ENSMUSG00000030000,0.5775681378314232,0.0,0.0,0.5731798300200004,0.5819233179165592,Add2
ENSMUSG00000096982,0.5769206881285163,0.0,0.0,0.572527476974113,0.5812807715781246,Redrum
ENSMUSG00000032456,0.5697296047843655,0.0,0.0,0.5652823072326131,0.5741437832349289,Nmnat3
ENSMUSG00000063856,0.5686627885784313,0.0,0.0,0.5642075256108334,0.5730849350218016,Gpx1
ENSMUSG00000033386,0.5631174029421782,0.0,0.0,0.5586209784143342,0.5675807297107331,Frrs1
ENSMUSG00000001014,0.5624074852519515,0.0,0.0,0.5579058206965282,0.5668760550978895,Icam4
ENSMUSG00000036533,0.5618580753088117,0.0,0.0,0.5573523600509706,0.5663306983179123,Cdc42ep3
ENSMUSG00000006235,0.5616219815450743,0.0,0.0,0.5571145268397056,0.5660963450860486,Epor
ENSMUSG00000038725,0.5615649317348352,0.0,0.0,0.5570570568194573,0.5660397157502663,Pkhd1l1
ENSMUSG00000028825,0.5615091041876237,0.0,0.0,0.5570008181068183,0.5659842996281775,Rhd
ENSMUSG00000018659,0.5612493787873704,0.0,0.0,0.5567391803933309,0.5657264877612153,Pnpo
ENSMUSG00000031974,0.5597347345290217,0.0,0.0,0.5552134018965916,0.5642229852454563,Abcb10
ENSMUSG00000021991,0.5569138337285172,0.0,0.0,0.5523718456054018,0.5614227556777744,Cacna2d3
ENSMUSG00000028393,0.5558064658806344,0.0,0.0,0.5512563981248741,0.5603234742684026,Alad
ENSMUSG00000053897,0.5553191614394679,0.0,0.0,0.5507655433423684,0.5598397232751029,Slc39a8
ENSMUSG00000028243,0.5541918639243621,0.0,0.0,0.5496300447759379,0.558720634258634,Ubxn2b
ENSMUSG00000084796,0.552257487839365,0.0,0.0,0.5476816354463415,0.5568003050444335,Mir142hg
ENSMUSG00000024588,0.5499400614901098,0.0,0.0,0.5453474622941804,0.5544996432272621,Fech
ENSMUSG00000054342,0.5488357559424888,0.0,0.0,0.5442352015771748,0.5534033018343198,Kcnn4
ENSMUSG00000078621,0.548179798775178,0.0,0.0,0.5435745266982581,0.552752067879548,Hbb-bh2
ENSMUSG00000000244,0.5472772723692915,0.0,0.0,0.5426655185563299,0.5518560309774523,Tspan32
ENSMUSG00000034853,0.5465698684273389,0.0,0.0,0.5419530417544953,0.5511537061447261,Acot11
ENSMUSG00000032596,0.5459985190214741,0.0,0.0,0.5413775999931161,0.5505864542449046,Uba7
ENSMUSG00000031543,0.5451503903941417,0.0,0.0,0.540523404530112,0.5497444002685413,Ank1
ENSMUSG00000000253,0.5447347393076903,0.0,0.0,0.5401047836903474,0.5493317228394848,Gmpr
ENSMUSG00000061436,0.5431407375066324,0.0,0.0,0.5384994142691095,0.547749104080807,Hipk2
ENSMUSG00000073938,0.5424698942957499,0.0,0.0,0.5378237970153106,0.5470830416165419,Olfr632
ENSMUSG00000047181,0.5377840526825048,0.0,0.0,0.5331047751182143,0.5424304306195876,Samd14
ENSMUSG00000021361,0.537524971673769,0.0,0.0,0.5328438680594425,0.5421731786221592,Tmem14c
ENSMUSG00000049687,0.532114920845157,0.0,0.0,0.5273958895342022,0.5368011215696614,Fam109b
ENSMUSG00000024663,0.5320442303119821,0.0,0.0,0.527324705986415,0.5367309249679367,Rab3il1
ENSMUSG00000040447,0.529960598393281,0.0,0.0,0.5252265720190042,0.5346618227379785,Spns2
ENSMUSG00000021102,0.5295879405830809,0.0,0.0,0.5248513265833139,0.5342917576220804,Glrx5
ENSMUSG00000037336,0.5194262658226284,0.0,0.0,0.5146198016804121,0.5242000857683365,Mfsd2b
ENSMUSG00000026815,0.5169907002496182,0.0,0.0,0.5121676976627143,0.5217810993900543,Gfi1b
ENSMUSG00000032028,0.5162048619299325,0.0,0.0,0.5113765399691109,0.5210005939306208,Nxpe2
ENSMUSG00000028684,0.5149966588888504,0.0,0.0,0.5101601745141684,0.5198005743592587,Urod
ENSMUSG00000020832,0.5130544730395867,0.0,0.0,0.508204908134167,0.5178715037012408,Eral1
ENSMUSG00000041528,0.5130364638817765,0.0,0.0,0.5081867779194466,0.5178536159264165,Rnf123
ENSMUSG00000001786,0.5129996992099592,0.0,0.0,0.5081497661301737,0.5178170990379874,Fbxo7
ENSMUSG00000028124,0.5102837786169948,0.0,0.0,0.5054156397410877,0.5151194344241831,Gclm
ENSMUSG00000054362,0.5041524285392467,0.0,0.0,0.4992435484363562,0.5090289459957822,Lexm
ENSMUSG00000027078,0.5027720409733606,0.0,0.0,0.4978540572539274,0.5076576905118549,Ube2l6
ENSMUSG00000027508,0.5003490481835325,0.0,0.0,0.495415145949065,0.5052506673978718,Pag1
ENSMUSG00000059895,0.49763495163598326,0.0,0.0,0.49268331076613897,0.502554368593972,Ptp4a3
ENSMUSG00000025915,0.49752947713395695,0.0,0.0,0.49257714888003434,0.5024495838113526,Sgk3
ENSMUSG00000023328,0.4935052025789598,0.0,0.0,0.48852675795938205,0.4984515168534788,Ache
