,Cardiomyocytes_2_corr,Cardiomyocytes_2_pval,Cardiomyocytes_2_qval,Cardiomyocytes_2_ci_low,Cardiomyocytes_2_ci_high,gene_annotation
ENSMUSG00000062929,0.7065505649232646,0.0,0.0,0.7032501104291258,0.7098205655543394,Cfl2
ENSMUSG00000057894,0.7058670914518875,0.0,0.0,0.7025602896707881,0.7091434101822128,Zfp329
ENSMUSG00000030409,0.7032240230652707,0.0,0.0,0.6998927340980559,0.7065247177105785,Dmpk
ENSMUSG00000057329,0.6928780128351211,0.0,0.0,0.6894517651771456,0.6962732549245131,Bcl2
ENSMUSG00000041907,0.6872229957421682,0.0,0.0,0.6837454464421212,0.6906693309157604,Gpr45
ENSMUSG00000029433,0.6810698161840776,0.0,0.0,0.677536929089846,0.6845712751114498,Diablo
ENSMUSG00000027603,0.6788616608419084,0.0,0.0,0.6753090377530802,0.6823827822056024,Ggt7
ENSMUSG00000034780,0.6777790128930076,0.0,0.0,0.6742167370269503,0.6813097515935171,B3galt1
ENSMUSG00000030733,0.6740864794963324,0.0,0.0,0.670491398603012,0.677649905431114,Sh2b1
ENSMUSG00000036403,0.6719889443603088,0.0,0.0,0.6683753093804439,0.6755708595851265,Cep135
ENSMUSG00000002808,0.6670777597276627,0.0,0.0,0.6634209108702851,0.670702743079108,Epdr1
ENSMUSG00000048895,0.6666994873460612,0.0,0.0,0.6630393233412327,0.6703277749642562,Cdk5r1
ENSMUSG00000097743,0.6657697543390259,0.0,0.0,0.6621014503148427,0.6694061554428413,Gm16973
ENSMUSG00000012117,0.6654192060298175,0.0,0.0,0.6617478358601129,0.6690586633519986,Dhdds
ENSMUSG00000020107,0.6645915068181278,0.0,0.0,0.6609129034825596,0.6682381740341302,Anapc16
ENSMUSG00000030768,0.6638068848147051,0.0,0.0,0.6601214331678632,0.6674603784982129,Disp1
ENSMUSG00000020176,0.6621300981053184,0.0,0.0,0.6584300386156027,0.6657981536572822,Grb10
ENSMUSG00000032959,0.6606036289617562,0.0,0.0,0.6568903036633494,0.6642849093054577,Pebp1
ENSMUSG00000060002,0.6566888821094087,0.0,0.0,0.6529416771887203,0.6604039405132532,Chpt1
ENSMUSG00000040867,0.6558051888415495,0.0,0.0,0.6520503643012544,0.6595278446590311,Begain
ENSMUSG00000024501,0.6547688792093846,0.0,0.0,0.6510051323411813,0.6585004316506692,Dpysl3
ENSMUSG00000058239,0.6540370239170211,0.0,0.0,0.6502669845841048,0.6577748508892576,Usf2
ENSMUSG00000059142,0.6519345677491789,0.0,0.0,0.6481464911725325,0.6556903814511049,Zfp945
ENSMUSG00000022335,0.6499619222433181,0.0,0.0,0.6461569754996354,0.6537345600703744,Zfat
ENSMUSG00000026773,0.6497767971702522,0.0,0.0,0.6459702698814729,0.6535510112886522,Pfkfb3
ENSMUSG00000045438,0.6487440052143536,0.0,0.0,0.6449286685998354,0.6525270051382298,Cox19
