,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000028689,0.4753015253971331,0.0,0.0,0.47020762419022594,0.48036376000688746,Ccdc163
ENSMUSG00000027379,0.47492713854032764,0.0,0.0,0.469830908849807,0.47999171203564417,Bub1
ENSMUSG00000021022,0.4749165378146846,0.0,0.0,0.46982024222041113,0.4799811775087847,Ppp2r3c
ENSMUSG00000041670,0.47489300113391586,0.0,0.0,0.4697965592195463,0.4799577878032642,Rims1
ENSMUSG00000005763,0.4748398567312654,0.0,0.0,0.4697430844619455,0.4799049752353576,Cd247
ENSMUSG00000037316,0.4748036955651682,0.0,0.0,0.46970669853306546,0.4798690398393385,Bag4
ENSMUSG00000033705,0.47448457024205604,0.0,0.0,0.4693855904102849,0.4795519062192564,Stard9
ENSMUSG00000029186,0.47427136715030543,0.0,0.0,0.4691710633897477,0.4793400330184072,Pi4k2b
ENSMUSG00000035781,0.4741719858184933,0.0,0.0,0.4690710651346499,0.47924127139283296,R3hdm4
ENSMUSG00000026383,0.4741698245870577,0.0,0.0,0.469068890488526,0.47923912363663296,Epb41l5
ENSMUSG00000044068,0.47413383798251507,0.0,0.0,0.46903268052547153,0.47920336139894226,Zrsr1
ENSMUSG00000042029,0.473932755128375,0.0,0.0,0.4688303499234881,0.479003531932796,Ncapg2
ENSMUSG00000035877,0.47377820589548625,0.0,0.0,0.4686748420544485,0.4788499456777181,Zhx3
ENSMUSG00000050628,0.4737167123005266,0.0,0.0,0.4686129671157117,0.4787888351556641,Ubald2
ENSMUSG00000009292,0.47368918762086965,0.0,0.0,0.46858527176189463,0.4787614819244289,Trpm2
ENSMUSG00000037703,0.47367018196574107,0.0,0.0,0.46856614826295834,0.4787425946478401,Lzts3
ENSMUSG00000035357,0.4736602403646995,0.0,0.0,0.468556145021321,0.4787327149671407,Pdzrn3
ENSMUSG00000050288,0.4735602398686362,0.0,0.0,0.46845552456812684,0.47863333724346246,Fzd2
ENSMUSG00000040488,0.4733282397294483,0.0,0.0,0.46822208664466186,0.47840278142932996,Ltbp4
ENSMUSG00000090441,0.47308956226784055,0.0,0.0,0.467981930760951,0.4781655891325868,Gm17651
ENSMUSG00000026135,0.47269789695111875,0.0,0.0,0.4675878410154541,0.4777763593395411,Zfp142
ENSMUSG00000021779,0.47255540448209843,0.0,0.0,0.4674444670145624,0.47763475244813947,Thrb
ENSMUSG00000019970,0.4724408998080966,0.0,0.0,0.4673292541504592,0.47752095921892773,Sgk1
ENSMUSG00000030549,0.47236374692616273,0.0,0.0,0.4672516241902128,0.4774442856101088,Rhcg
ENSMUSG00000039286,0.4722860621840267,0.0,0.0,0.46717345916062464,0.4773670833668246,Fndc3b
ENSMUSG00000020921,0.47225235610348554,0.0,0.0,0.46713954471643415,0.4773335866098791,Tmem101
ENSMUSG00000060961,0.4722117434227798,0.0,0.0,0.46709868099696517,0.47729322612495034,Slc4a4
ENSMUSG00000064023,0.47219691890304677,0.0,0.0,0.4670837648480157,0.47727849365686936,Klk8
ENSMUSG00000008540,0.47211829535878347,0.0,0.0,0.467004655386318,0.4772003582713721,Mgst1
ENSMUSG00000045273,0.47188201838176713,0.0,0.0,0.4667669186382973,0.47696554781000733,Cenph
ENSMUSG00000037443,0.4718179384761362,0.0,0.0,0.46670244296038366,0.4769018655081982,Cep85
ENSMUSG00000032905,0.47180156637021264,0.0,0.0,0.4666859697452772,0.47688559497956723,Atg12
ENSMUSG00000066595,0.4717666364174256,0.0,0.0,0.4666508240875131,0.4768508817306898,Mfsd7b
ENSMUSG00000029299,0.47170562126635324,0.0,0.0,0.46658943218477555,0.47679024507691686,Abcg3
ENSMUSG00000060675,0.4716155791264413,0.0,0.0,0.4664988341496342,0.47670076140998285,Pla2g16
ENSMUSG00000027403,0.47159432197854384,0.0,0.0,0.4664774457816587,0.47667963609100644,Tgm6
ENSMUSG00000052613,0.4715936161954731,0.0,0.0,0.4664767356419015,0.47667893468483896,Pcdh15
ENSMUSG00000017747,0.4715733575920144,0.0,0.0,0.46645635198812363,0.47665880171204833,Ghdc
ENSMUSG00000041773,0.4715404342197913,0.0,0.0,0.46642322540133235,0.4766260824977632,Enc1
ENSMUSG00000111368,0.4714050829353055,0.0,0.0,0.4662870388321807,0.4764915703790044,RP23-288B18.2
ENSMUSG00000029201,0.47118930169692147,0.0,0.0,0.4660699264585904,0.4762771264723572,Ugdh
ENSMUSG00000039217,0.47101678379708267,0.0,0.0,0.46589634475474667,0.4761056773388225,Il18
ENSMUSG00000000531,0.47098656869632666,0.0,0.0,0.46586594337796705,0.47607564938394126,Grasp
ENSMUSG00000021550,0.470889079846846,0.0,0.0,0.46576785359239165,0.4759787642786392,2210016F16Rik
ENSMUSG00000038521,0.47083314697143797,0.0,0.0,0.4657115759950489,0.4759231777373084,C1s1
ENSMUSG00000051008,0.47081076814279466,0.0,0.0,0.46568905925423776,0.47590093746606665,4930412M03Rik
ENSMUSG00000000296,0.47080773519170177,0.0,0.0,0.4656860076127367,0.4758979232928383,Tpd52l1
ENSMUSG00000062727,0.47077724804088655,0.0,0.0,0.46565533259315856,0.47586762489002,Hist1h2bk
ENSMUSG00000047777,0.47071500918614056,0.0,0.0,0.46559271024663257,0.4758057713226924,Phf13
ENSMUSG00000080115,0.4706546493381112,0.0,0.0,0.4655319785335313,0.4757457850820619,Mettl21b
ENSMUSG00000097164,0.4706426603287648,0.0,0.0,0.4655199156680152,0.4757338702750614,Cep83os
ENSMUSG00000025855,0.4706178947649198,0.0,0.0,0.4654949975463248,0.47570925798426467,Prkar1b
ENSMUSG00000022178,0.4706136019308552,0.0,0.0,0.46549067826888646,0.4757049917175615,Ajuba
ENSMUSG00000032534,0.4705949268301986,0.0,0.0,0.4654718881345555,0.4756864321900141,Cep63
ENSMUSG00000060568,0.4705152555192128,0.0,0.0,0.4653917261212699,0.4756072538836053,Fam78b
ENSMUSG00000028019,0.47043769656284173,0.0,0.0,0.46531368955350716,0.47553017478134346,Pdgfc
ENSMUSG00000032518,0.4703538612521439,0.0,0.0,0.46522933807094086,0.4754468580683641,Rpsa
ENSMUSG00000051403,0.4702421889339929,0.0,0.0,0.4651169783337278,0.4753358764032655,Ppp1r37
ENSMUSG00000063698,0.4701189481192109,0.0,0.0,0.4649929790795976,0.4752133976003566,Sfxn4
ENSMUSG00000025533,0.4701141639922577,0.0,0.0,0.4649881655145855,0.47520864305021976,Asl
ENSMUSG00000044600,0.4701014598236986,0.0,0.0,0.4649753831752275,0.4751960174209543,Smim7
ENSMUSG00000017412,0.4699872843585208,0.0,0.0,0.46486050526590406,0.47508254771343433,Cacnb4
ENSMUSG00000034275,0.46973117523906227,0.0,0.0,0.46460282110872436,0.4748280210758049,Igsf9b
ENSMUSG00000074569,0.46972170498575805,0.0,0.0,0.4645932926312478,0.47481860932224185,Gcnt7
ENSMUSG00000054304,0.46951847090501864,0.0,0.0,0.464388809330946,0.47461663038008806,D130007C19Rik
ENSMUSG00000048379,0.46951693586692694,0.0,0.0,0.4643872648595119,0.4746151048200835,Socs4
