,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000058925,0.30950716905029163,0.0,0.0,0.3006914370340717,0.3182700154909185,1700011I03Rik
ENSMUSG00000068196,0.29510130157721615,0.0,0.0,0.2862019004888288,0.3039497929484254,Col8a1
ENSMUSG00000005124,0.2939131705786226,0.0,0.0,0.28500705050360203,0.3027685470420575,Wisp1
ENSMUSG00000028369,0.2902922185662845,0.0,0.0,0.2813657923892341,0.29916841024899743,Svep1
ENSMUSG00000043903,0.28966955824181506,0.0,0.0,0.2807396661208979,0.298549303852713,Gm22
ENSMUSG00000055214,0.2870910220046284,0.0,0.0,0.27814685776268666,0.2959854054460946,Pld5
ENSMUSG00000027460,0.28660594091133573,0.0,0.0,0.27765910632604074,0.29550306373685015,Angpt4
ENSMUSG00000026766,0.2860100591080713,0.0,0.0,0.2770599505410877,0.2949105408306669,Mmadhc
ENSMUSG00000000359,0.28595518539514186,0.0,0.0,0.27700477568289966,0.2948559760884992,Rem1
ENSMUSG00000050069,0.28042942943041604,0.0,0.0,0.2714489967561919,0.2893610360769427,Grem2
ENSMUSG00000037335,0.27906919200888236,0.0,0.0,0.27008146057851284,0.2880082941131141,Hand1
ENSMUSG00000028031,0.2787772179793663,0.0,0.0,0.26978792460310086,0.28771792432776094,Dkk2
ENSMUSG00000068522,0.27735667283095183,0.0,0.0,0.2683598039360571,0.2863051608762256,Aard
ENSMUSG00000035783,0.27732004705415314,0.0,0.0,0.2683229833633541,0.28626873521961,Acta2
ENSMUSG00000023886,0.2761451892440565,0.0,0.0,0.2671418909633531,0.2851002830116122,Smoc2
ENSMUSG00000019817,0.27594032313980377,0.0,0.0,0.26693594047058933,0.28489653116046076,Plagl1
ENSMUSG00000057777,0.27468069734139,0.0,0.0,0.26566966534916353,0.28364373859663633,Mab21l2
ENSMUSG00000027966,0.27393144261631514,0.0,0.0,0.26491647019933423,0.2828985339257129,Col11a1
ENSMUSG00000040896,0.2735705129103766,0.0,0.0,0.2645536462445774,0.2825395513413302,Kcnd3
ENSMUSG00000022639,0.2734266277136797,0.0,0.0,0.2644090066142403,0.28239644166734096,Dubr
ENSMUSG00000034936,0.27241016257367606,0.0,0.0,0.2633872233952806,0.2813854437708954,Arl4d
ENSMUSG00000040322,0.2716349007432339,0.0,0.0,0.2626079190545077,0.2806143384337578,Slc25a24
ENSMUSG00000059430,0.2711313904050835,0.0,0.0,0.2621017895297277,0.28011352141009027,Actg2
ENSMUSG00000085562,0.27065350882599737,0.0,0.0,0.26162142667559135,0.2796381915328721,2610028E06Rik
ENSMUSG00000026042,0.2706253223418702,0.0,0.0,0.2615930939802626,0.2796101554160615,Col5a2
ENSMUSG00000047976,0.2691404302586604,0.0,0.0,0.26010052135538486,0.2781331631668596,Kcna1
ENSMUSG00000063253,0.26812313239321806,0.0,0.0,0.2590779864955471,0.27712125292132717,Scoc
ENSMUSG00000027977,0.2677763800110391,0.0,0.0,0.25872945368420036,0.27677633238192095,Ndst3
ENSMUSG00000073209,0.2677580227147096,0.0,0.0,0.2587110021964498,0.2767580719999,Klf14
ENSMUSG00000058145,0.2672145636723381,0.0,0.0,0.25816475765263697,0.27621747911507344,Adamts17
ENSMUSG00000074364,0.2648118106303431,0.0,0.0,0.25574975863242405,0.2738273297196505,Ehd2
ENSMUSG00000045763,0.2640863862587104,0.0,0.0,0.2550206592581029,0.2731056886770962,Basp1
ENSMUSG00000049866,0.2635679813155077,0.0,0.0,0.2544996343891394,0.2725899811687394,Arl4c
ENSMUSG00000040681,0.2616956935947076,0.0,0.0,0.25261792830184576,0.2707273924163219,Hmgn1
ENSMUSG00000061111,0.26162564857622805,0.0,0.0,0.2525475322610229,0.27065770893814134,Fam195b
ENSMUSG00000036446,0.26062677124663025,0.0,0.0,0.25154365963273534,0.26966397705675726,Lum
ENSMUSG00000039883,0.2598978853867912,0.0,0.0,0.25081114101172264,0.26893883370908395,Lrrc17
ENSMUSG00000021994,0.2597774668681369,0.0,0.0,0.2506901233297599,0.2688190325006713,Wnt5a
ENSMUSG00000042812,0.2588134637311408,0.0,0.0,0.24972133386514414,0.267859961119244,Foxf1
ENSMUSG00000001506,0.2586086557947173,0.0,0.0,0.24951551139058478,0.26765619865310447,Col1a1
ENSMUSG00000021835,0.25851244215438857,0.0,0.0,0.2494188214292752,0.26756047586915155,Bmp4
ENSMUSG00000038193,0.2583690605303549,0.0,0.0,0.2492747303080574,0.26741782540859466,Hand2
ENSMUSG00000022676,0.25833980556052877,0.0,0.0,0.24924533062493728,0.26738871957349947,Snai2
ENSMUSG00000002266,0.2574923022945337,0.0,0.0,0.2483936423568749,0.26654552950530636,Zim1
ENSMUSG00000027855,0.2574652517039893,0.0,0.0,0.2483664584211989,0.266518616355099,Sycp1
ENSMUSG00000025066,0.2571917584678303,0.0,0.0,0.24809161781269365,0.2662465119075872,Sfr1
ENSMUSG00000028011,0.2567669418594952,0.0,0.0,0.24766471123807743,0.26582384964064937,Tdo2
ENSMUSG00000037892,0.2565091498431907,0.0,0.0,0.24740565268802506,0.26556736324854713,Pcdh18
ENSMUSG00000021546,0.25574824671714946,0.0,0.0,0.24664101883070685,0.264810306346443,Hnrnpk
ENSMUSG00000001833,0.2552238130894651,0.0,0.0,0.24611402048966943,0.26428851713032114,Sept7
ENSMUSG00000069833,0.254821453573589,0.0,0.0,0.24570969690859948,0.2638881828801983,Ahnak
ENSMUSG00000045377,0.2546794924623436,0.0,0.0,0.24556704358946807,0.2637469355808816,Tmem88
ENSMUSG00000037188,0.2546309885460117,0.0,0.0,0.2455183032566198,0.26369867546386283,Grhl3
ENSMUSG00000027748,0.2528195066623603,0.0,0.0,0.2436980248873498,0.2618962662772906,Trpc4
ENSMUSG00000022311,0.252754601401007,0.0,0.0,0.24363280564106696,0.26183168491499725,Csmd3
ENSMUSG00000018672,0.25251226596319376,0.0,0.0,0.24338929861321143,0.2615905580940763,Copz2
ENSMUSG00000040652,0.2522584498572133,0.0,0.0,0.24313425664602067,0.261338006648333,Oaz2
ENSMUSG00000039313,0.2509791709015068,0.0,0.0,0.24184881833175964,0.2600650828853506,AF529169
ENSMUSG00000038591,0.25073724425044336,0.0,0.0,0.2416057304770682,0.2598243545248844,Colec10
ENSMUSG00000051279,0.25045404768504137,0.0,0.0,0.24132117607603515,0.2595425592298308,Gdf6
ENSMUSG00000010205,0.24955058507594258,0.0,0.0,0.24041339215356605,0.25864355665299316,Raver1
ENSMUSG00000033585,0.24906724673818348,0.0,0.0,0.23992774854343096,0.2581625978949178,Ndn
ENSMUSG00000058672,0.24889667251149147,0.0,0.0,0.2397563618584617,0.2579928623659413,Tubb2a
ENSMUSG00000032185,0.2482130926524184,0.0,0.0,0.2390695317718573,0.25731263797183423,Carm1
ENSMUSG00000031799,0.24769176824137012,0.0,0.0,0.23854573476136798,0.2567938665067629,Tpm4
ENSMUSG00000066392,0.24674909590400665,0.0,0.0,0.23759860491630258,0.2558557971554587,Nrxn3
ENSMUSG00000031891,0.24636468201467376,0.0,0.0,0.23721237828689518,0.25547325540246785,Hsd11b2
ENSMUSG00000029309,0.24551478900143947,0.0,0.0,0.23635848779226704,0.25462749133506446,Sparcl1
ENSMUSG00000027827,0.24549624472492707,0.0,0.0,0.23633985645019503,0.2546090369948493,Kcnab1
ENSMUSG00000022247,0.24428664513168052,0.0,0.0,0.2351245923175728,0.2534052893988595,Brix1
ENSMUSG00000051234,0.24397158273702133,0.0,0.0,0.23480805919209183,0.25309174662846606,Rnf7
ENSMUSG00000055980,0.24341017105482524,0.0,0.0,0.2342440316220591,0.25253303802567456,Irs1
ENSMUSG00000036580,0.2432543140835337,0.0,0.0,0.23408744953226093,0.2523779303941141,Spg20
ENSMUSG00000018217,0.24267733733623248,0.0,0.0,0.23350779256197804,0.2518037235941441,Pmp22
ENSMUSG00000032458,0.2423864877406864,0.0,0.0,0.23321559435709321,0.2515142678720363,Copb2
ENSMUSG00000086558,0.24211235126244574,0.0,0.0,0.23294018828084898,0.25124144367616524,Gm14223
ENSMUSG00000070867,0.24208196793937276,0.0,0.0,0.23290966433519553,0.2512112057077723,Trabd2b
ENSMUSG00000017188,0.2419055206889723,0.0,0.0,0.23273240079442525,0.2510356022338099,Coa3
ENSMUSG00000039661,0.24182655152381638,0.0,0.0,0.2326530664950284,0.2509570105070819,Dusp26
ENSMUSG00000094483,0.24126914825279927,0.0,0.0,0.23209308939871576,0.2504022679589676,Purb
ENSMUSG00000026497,0.24086390492849657,0.0,0.0,0.23168597867038004,0.24999895526836144,Mixl1
ENSMUSG00000102252,0.24071471709366815,0.0,0.0,0.23153610417186787,0.24985047738612584,Snrpn
ENSMUSG00000038204,0.2407089695981927,0.0,0.0,0.231530330231233,0.2498447572331419,Asb10
ENSMUSG00000036655,0.24029932513833863,0.0,0.0,0.23111880259628795,0.2494370599276363,Colec11
ENSMUSG00000031879,0.24017594016444868,0.0,0.0,0.23099485105350215,0.24931426080216665,Fam96b
ENSMUSG00000053931,0.24016373327132157,0.0,0.0,0.23098258812399675,0.24930211185303183,Cnn3
ENSMUSG00000022403,0.24001822274271226,0.0,0.0,0.23083640984635795,0.2491572918160165,St13
ENSMUSG00000018377,0.23953242289925608,0.0,0.0,0.2303483836651826,0.24867379428006234,Vezf1
ENSMUSG00000015889,0.23888691130417908,0.0,0.0,0.22969992094837194,0.24803133485149545,Lta4h
ENSMUSG00000027654,0.2385955161258338,0.0,0.0,0.22940719625435851,0.24774131483917927,Fam83d
ENSMUSG00000061723,0.2385052280570114,0.0,0.0,0.22931649657571251,0.24765145252949325,Tnnt3
ENSMUSG00000052957,0.23837671701049185,0.0,0.0,0.2291873999417236,0.24752354721359404,Gas1
ENSMUSG00000000827,0.23835659923268612,0.0,0.0,0.2291671905223194,0.247503524231103,Tpd52l2
ENSMUSG00000027712,0.23828432501425675,0.0,0.0,0.22909458714178454,0.24743159050557947,Anxa5
ENSMUSG00000026999,0.23777582340745448,0.0,0.0,0.22858377253098408,0.24692548166305045,Nup35
ENSMUSG00000067786,0.23762923131216332,0.0,0.0,0.22843651457708422,0.24677957843280696,Nnat
ENSMUSG00000019909,0.23726936094039702,0.0,0.0,0.22807501136629602,0.2464213974033391,Fam162b
ENSMUSG00000021760,0.23683359536614626,0.0,0.0,0.2276372719871529,0.24598767410019723,Gpx8
ENSMUSG00000028851,0.2361359150347497,0.0,0.0,0.22693643924441556,0.24529325590376747,Nudc
ENSMUSG00000031661,0.23600411294527404,0.0,0.0,0.22680404268797155,0.2451620690243151,Nkd1
ENSMUSG00000033960,0.23466124349246742,0.0,0.0,0.2254551358712187,0.2438254485411557,9430020K01Rik
ENSMUSG00000028271,0.23454428089166263,0.0,0.0,0.22533764909297038,0.24370902857119423,Gtf2b
